timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.7139287 -0.4328616],[-0.92591947  1.66498864],"[ 0.78745849  1.12929648  0.375983    0.08284662 -1.61280582  0.14055176
  0.4195128  -0.16643297  3.53281533  0.17447083  0.        ]",-0.396056626632,-3.58689,[-0.76537763  1.66201675],"[[ 0.05947528 -0.04609399 -0.18613846  0.01652791]
 [-0.00408661  0.00494928  0.          0.        ]]"
1,[-0.7139287 -0.4328616],[-1.09560895  2.05886531],"[ 0.78972816  1.13055418  0.3237953   0.15542068 -1.61280456  0.14055173
  0.25168901  0.48979117  3.53408664  0.14577663  0.        ]",-0.396224161764,-3.52108,[-1.65517757  1.86863644],"[[ 0.02900069 -0.00625632 -0.18613846  0.01652791]
 [-3.03328097  3.96561339  0.          0.        ]]"
2,[-0.7139287 -0.4328616],[-1.18362629  2.5805254 ],"[ 0.78622004  1.12301409  0.15287491  0.37053548 -1.61280329  0.1405517
  0.03576513  1.13307752  3.53106123  0.03269456  0.        ]",-0.396253477864,-3.48635,[-0.668037    3.62002705],"[[-0.07076864  0.11201123 -0.18613846  0.01652791]
 [-6.93067509  7.84819299  0.          0.        ]]"
3,[-0.7139287 -0.4328616],[-1.27938271  2.99935055],"[ 0.74432094  1.07409255 -0.12428836  0.71784589 -1.61280203  0.14055167
 -0.10313506  1.76352685  3.5014341  -0.1486124   0.        ]",-0.39439402796,-3.4863,[ 0.20375765  2.67247454],"[[ -0.23453678   0.30715321  -0.18613846   0.01652791]
 [ -9.43780299  11.65330066   0.           0.        ]]"
4,[-0.7139287 -0.4328616],[-1.29852104  3.22287798],"[ 0.6485791   0.93477304 -0.4144826   1.16197068 -1.61280077  0.14055163
 -0.04821545  2.38125932  3.42554921 -0.24725243  0.        ]",-0.388170623772,-3.32231,[-2.03128933  3.69181395],"[[ -0.41334731   0.57762719  -0.18613846   0.01652791]
 [ -8.44651288  15.38166836   0.           0.        ]]"
5,[-0.7139287 -0.4328616],[-1.37112331  3.40007043],"[ 0.47663215  0.65298138 -0.72237711  1.61894044 -1.61279951  0.1405516
 -0.25822506  2.98699604  3.27442754 -0.2938171   0.        ]",-0.374900381951,-3.23499,[-1.6741816   3.30305184],"[[ -6.20309406e-01   9.21943238e-01  -1.86138455e-01   1.65279069e-02]
 [ -1.22371540e+01   1.90376570e+01   0.00000000e+00   0.00000000e+00]]"
6,[-0.7139287 -0.4328616],[-1.58844757  3.25141048],"[ 0.14999296  0.20136421 -1.07120939  1.94041955 -1.61279825  0.14055157
 -0.46411632  3.5806142   3.00149478 -0.38704499  0.        ]",-0.351180182695,-3.04751,[-1.369041    3.50136529],"[[ -9.02337928e-01   1.33864606e+00  -1.86138455e-01   1.65279069e-02]
 [ -1.59534601e+01   2.26205357e+01   0.00000000e+00   0.00000000e+00]]"
7,[-0.7139287 -0.4328616],[-1.99724734  2.6798811 ],"[-0.37557264 -0.38130431 -1.35695127  1.93014944 -1.61279698  0.14055154
 -0.66598415  4.16231661  2.58004669 -0.44334078  0.        ]",-0.314038382766,-2.70214,[-2.12661938  2.99136158],"[[ -1.25796377e+00   1.82628541e+00  -1.86138455e-01   1.65279069e-02]
 [ -1.95971447e+01   2.61315405e+01   0.00000000e+00   0.00000000e+00]]"
8,[-0.7139287 -0.4328616],[-1.77731657  2.28040743],"[-1.08714778 -0.95262686 -1.42883643  1.41992803 -1.61279572  0.14055151
 -0.86389782  4.73237514  2.020988   -0.33972942  0.        ]",-0.262880816366,-2.30353,[-1.6548885   2.34551724],"[[ -1.68574810e+00   2.38343937e+00  -1.86138455e-01   1.65279069e-02]
 [ -2.31694593e+01   2.95723253e+01   0.00000000e+00   0.00000000e+00]]"
9,[-0.7139287 -0.4328616],[-1.53010511  1.81156659],"[-1.863669   -1.27254488 -1.1275632   0.40825466 -1.61279446  0.14055148
 -1.05789841  4.33162468  1.40615083  0.05446045  0.        ]",-0.204008622423,-1.87937,[-1.65146763  1.93666219],"[[ -2.18426976e+00   3.00872588e+00  -1.86138455e-01   1.65279069e-02]
 [ -2.66711461e+01   2.71536609e+01   0.00000000e+00   0.00000000e+00]]"
10,[-0.7139287 -0.4328616],[-1.50836468  1.38216293],"[-2.45219775 -1.2806408  -0.37678085  0.0486275  -1.6127932   0.14055145
 -1.24806935 -0.17474526  1.28081538  0.23207316  0.        ]",-0.19196364848,-1.79448,[-1.84618218  1.2456924 ],"[[ -2.75213655e+00   3.20648952e+00  -1.86138455e-01   1.65279069e-02]
 [ -3.01037122e+01  -4.51717229e-02   0.00000000e+00   0.00000000e+00]]"
11,[-0.7139287 -0.4328616],[-1.42528689  1.75520921],"[-2.52746759 -1.28310933  0.6921628   0.14700872 -1.61279193  0.14055142
 -1.43441637 -0.78199983  1.32820418  0.05472042  0.        ]",-0.196971202451,-1.88342,[-0.20337794  1.46672226],"[[ -3.38795912e+00   3.15246239e+00  -1.86138455e-01   1.65279069e-02]
 [ -3.34672622e+01  -3.71034334e+00   0.00000000e+00   0.00000000e+00]]"
12,[-0.7139287 -0.4328616],[-1.22821009  1.6556915 ],"[-1.91820052 -1.28130863  1.63496948  0.26826697 -1.61279067  0.14055138
 -1.44231755 -0.61890915  1.22999774 -0.09508081  0.        ]",-0.189377803695,-1.83609,[-1.15461412  1.29641427],"[[ -4.05873564e+00   3.08589894e+00  -1.86138455e-01   1.65279069e-02]
 [ -3.36098945e+01  -2.72598790e+00   0.00000000e+00   0.00000000e+00]]"
13,[-0.7139287 -0.4328616],[-1.329669    1.67205489],"[-0.80708032 -1.27746     1.98604688  0.34403259 -1.61278941  0.14055135
 -1.62480191 -0.41658565  1.09391239 -0.05820991  0.        ]",-0.176801051576,-1.68002,[-1.1343199   2.79420062],"[[ -4.76398165e+00   3.04420121e+00  -1.86138455e-01   1.65279069e-02]
 [ -3.69037317e+01  -1.50483700e+00   0.00000000e+00   0.00000000e+00]]"
