timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.01399007 -0.01273806],[-0.02911927  0.00151353],"[ 1.04670505  1.15513875 -0.08286531  0.05022075 -0.1191282  -1.08896265
  0.05886322  0.00236125  1.08738501  0.73939897  0.        ]",-0.244967850278,-1.02569,[-0.95202377 -0.76465984],"[[-0.07357119  0.02285939 -0.00865783 -0.12418274]
 [ 0.00020903  0.00140993  0.          0.        ]]"
1,[-0.01399007 -0.01273806],[-0.02945122  0.0017906 ],"[ 1.04177951  1.15533239 -0.14081727  0.00116111 -0.11912347 -1.08886933
 -0.29356008 -0.39755266  1.08124145  0.66370123  0.        ]",-0.239187956542,-1.12289,[ 0.9909995  -1.82336681],"[[-0.11134155 -0.00747627 -0.00865783 -0.12418274]
 [-3.76471234 -3.02489538  0.          0.        ]]"
2,[-0.01399007 -0.01273806],[-0.03037754  0.00132963],"[ 1.03541302  1.14790877 -0.1946047  -0.15965978 -0.11911873 -1.08877603
  0.08053982 -0.91306141  1.06145319  0.54186822  0.        ]",-0.22922518017,-1.06758,[ 0.91324646 -1.83961874],"[[-0.14654025 -0.10711674 -0.00865783 -0.12418274]
 [ 0.23152811 -6.926144    0.          0.        ]]"
3,[-0.01399007 -0.01273806],[-0.03161265  0.00053814],"[ 1.04245919  1.10376104 -0.13214846 -0.43993049 -0.11911399 -1.08868275
  0.4184396  -1.41824211  1.03541026  0.47350174  0.        ]",-0.221808837313,-0.887325,[ 0.2085359   0.96421518],"[[ -1.05693712e-01  -2.84005617e-01  -8.65782692e-03  -1.24182738e-01]
 [  3.84110325e+00  -1.07499877e+01   0.00000000e+00   0.00000000e+00]]"
4,[-0.01399007 -0.01273806],[-0.03119591  0.00075756],"[ 1.04980194  1.02250944 -0.00248224 -0.70267022 -0.11910926 -1.0885895
  0.48839603 -0.88554569  1.01287017  0.46951512  0.        ]",-0.218170174353,-0.874378,[ 0.24689351  0.40265378],"[[-0.02137218 -0.45856639 -0.00865783 -0.12418274]
 [ 4.58859118 -6.71951534  0.          0.        ]]"
5,[-0.01399007 -0.01273806],[-0.03135828  0.00035237],"[ 1.0456727   0.94821855  0.15252944 -0.86711274 -0.11910452 -1.08849627
  0.57126077 -0.65726573  1.00578514  0.52657385  0.        ]",-0.220018964992,-0.825569,[-0.06592111  1.21978894],"[[ 0.07928301 -0.57562809 -0.00865783 -0.12418274]
 [ 5.47399592 -4.99240295  0.          0.        ]]"
6,[-0.01399007 -0.01273806],[ -3.09435185e-02   5.22199553e-05],"[ 1.02625224  0.90499367  0.31404678 -0.94568528 -0.11909979 -1.08840306
  0.53655121 -0.12088951  1.01151815  0.62801688  0.        ]",-0.226762896284,-0.86384,[-0.06484776  1.08239345],"[[ 0.18504621 -0.63475462 -0.00865783 -0.12418274]
 [ 5.10355831 -0.93377769  0.          0.        ]]"
7,[-0.01399007 -0.01273806],[-0.03038743 -0.00015073],"[ 0.99445623  0.92085509  0.46161009 -0.91774027 -0.11909505 -1.08830988
  0.50292209  0.40486305  1.02817204  0.77464714  0.        ]",-0.239045381918,-0.925129,[-0.54558631  0.33437265],"[[ 0.28351646 -0.61351496 -0.00865783 -0.12418274]
 [ 4.74464527  3.04448273  0.          0.        ]]"
8,[-0.01399007 -0.01273806],[-0.03029489 -0.00022571],"[ 0.96285703  0.97225493  0.56735018 -0.81794333 -0.11909032 -1.08821672
  0.29197599  0.57196033  1.03920694  0.92545323  0.        ]",-0.252214358259,-0.953159,[-1.46561568 -0.7236341 ],"[[ 0.3558061  -0.5399378  -0.00865783 -0.12418274]
 [ 2.4918277   4.30901236  0.          0.        ]]"
9,[-0.01399007 -0.01273806],[ -3.05592474e-02  -3.37972306e-05],"[ 0.95805358  1.00772677  0.5812527  -0.73809134 -0.11908559 -1.08812359
 -0.08296561  0.18216657  1.04377422  0.98008289  0.        ]",-0.257389171603,-1.07553,[ 0.43811149  0.56454049],"[[ 0.3654656  -0.48334737 -0.00865783 -0.12418274]
 [-1.51252147  1.35985774  0.          0.        ]]"
10,[-0.01399007 -0.01273806],[-0.03026211 -0.00015188],"[ 0.96411337  1.03567885  0.56308405 -0.6664843  -0.11908085 -1.08803048
  0.08204947  0.47395502  1.04888714  0.99917145  0.        ]",-0.259711363476,-1.11501,[ 0.63754862  0.03607448],"[[ 0.35289692 -0.4339988  -0.00865783 -0.12418274]
 [ 0.24977819  3.56764063  0.          0.        ]]"
11,[-0.01399007 -0.01273806],[-0.03041315 -0.0002284 ],"[ 0.94893574  1.0714221   0.60656394 -0.55900797 -0.11907612 -1.0879374
  0.31774534  0.48335318  1.044174    1.09396509  0.        ]",-0.267479647687,-1.07757,[-0.60130301  0.27584446],"[[ 0.38314782 -0.36193085 -0.00865783 -0.12418274]
 [ 2.76692154  3.63891981  0.          0.        ]]"
12,[-0.01399007 -0.01273806],[-0.03018751 -0.00016296],"[ 0.93220982  1.10487312  0.65045603 -0.43155278 -0.11907139 -1.08784433
  0.08982026  0.61829164  1.03066479  1.19732938  0.        ]",-0.275486949097,-1.16818,[ 0.19525874  0.22768915],"[[ 0.41406624 -0.27890731 -0.00865783 -0.12418274]
 [ 0.33303253  4.66002781  0.          0.        ]]"
13,[-0.01399007 -0.01273806],[ -3.01625244e-02  -7.68774189e-05],"[ 0.92400281  1.13417803  0.67059531 -0.27195361 -0.11906666 -1.0877513
  0.16150186  0.72518654  1.01195355  1.29017534  0.        ]",-0.282433502574,-1.1852,[-0.10667881  0.2077827 ],"[[ 0.4284074  -0.17758976 -0.00865783 -0.12418274]
 [ 1.09853315  5.46903197  0.          0.        ]]"
14,[-0.01399007 -0.01273806],[-0.03015083  0.00014243],"[ 0.91364336  1.15186567  0.69501985 -0.08483924 -0.11906193 -1.08765828
  0.11991208  0.81959804  0.97893641  1.39513601  0.        ]",-0.289572353864,-1.20375,[-0.17722493  0.77771626],"[[ 0.44592286 -0.061039   -0.00865783 -0.12418274]
 [ 0.65449653  6.18366209  0.          0.        ]]"
15,[-0.01399007 -0.01273806],[-0.02985002  0.00053184],"[ 0.9100154   1.14868818  0.70319407  0.16297385 -0.1190572  -1.08756529
  0.05293052  1.21040282  0.92899359  1.50405373  0.        ]",-0.296103571182,-1.20201,[-0.86953703  0.25484415],"[[  4.51837206e-01   9.23057030e-02  -8.65782692e-03  -1.24182738e-01]
 [ -6.06697338e-02   9.14095101e+00   0.00000000e+00   0.00000000e+00]]"
16,[-0.01399007 -0.01273806],[-0.0292033   0.00145605],"[ 0.93079416  1.10285158  0.65319589  0.46630191 -0.11905247 -1.08747233
 -0.2691425   1.3198996   0.87687954  1.57562678  0.        ]",-0.298982547083,-1.19048,[-1.5873401  -1.14416461],"[[  4.16120507e-01   2.83446691e-01  -8.65782692e-03  -1.24182738e-01]
 [ -3.49955617e+00   9.97037226e+00   0.00000000e+00   0.00000000e+00]]"
17,[-0.01399007 -0.01273806],[-0.02896164  0.00223685],"[ 0.98421263  1.03111398  0.49609556  0.70462647 -0.11904774 -1.08737938
 -0.63301247  0.77055448  0.87867381  1.53382425  0.        ]",-0.294338176628,-1.30736,[ 0.31114199 -1.98301815],"[[ 0.30714794  0.4411601  -0.00865783 -0.12418274]
 [-7.38481651  5.81479075  0.          0.        ]]"
18,[-0.01399007 -0.01273806],[-0.0290205   0.00244934],"[ 1.02830789  0.98646324  0.29574828  0.81283415 -0.11904301 -1.08728647
 -0.50388151  0.23185135  0.92431783  1.41339671  0.        ]",-0.285604282325,-1.07073,[-2.51465693 -0.01887569],"[[ 0.17328129  0.51656703 -0.00865783 -0.12418274]
 [-6.00643499  1.73949213  0.          0.        ]]"
19,[-0.01399007 -0.01273806],[-0.02877285  0.00306152],"[ 1.04886145  0.96439811  0.05247845  0.85973583 -0.11903829 -1.08719357
 -0.86325586  0.21757281  0.98306364  1.23194747  0.        ]",-0.273275422902,-1.22973,[ 0.23458941 -1.79189889],"[[  1.46517191e-02   5.50274110e-01  -8.65782692e-03  -1.24182738e-01]
 [ -9.84375435e+00   1.63154430e+00   0.00000000e+00   0.00000000e+00]]"
20,[-0.01399007 -0.01273806],[-0.02868756  0.00311282],"[ 1.02869449  0.96927798 -0.23242348  0.84941184 -0.11903356 -1.0871007
 -0.75790497 -0.3101999   1.03303299  0.97972232  0.        ]",-0.256158745152,-1.06396,[-0.46440963  0.02850064],"[[ -1.70943992e-01   5.42846997e-01  -8.65782692e-03  -1.24182738e-01]
 [ -8.71953569e+00  -2.36094019e+00   0.00000000e+00   0.00000000e+00]]"
21,[-0.01399007 -0.01273806],[-0.02817225  0.00365403],"[ 0.9588707   0.99828255 -0.51624641  0.78531888 -0.11902883 -1.08700785
 -0.91377498 -0.28903651  1.04214003  0.68601028  0.        ]",-0.235212587262,-0.856327,[-1.77602206  1.22388969],"[[ -3.62037451e-01   4.97233559e-01  -8.65782692e-03  -1.24182738e-01]
 [ -1.03842643e+01  -2.20094628e+00   0.00000000e+00   0.00000000e+00]]"
22,[-0.01399007 -0.01273806],[-0.02686556  0.00517877],"[ 0.8005341   1.00054806 -0.85010428  0.77979877 -0.11902411 -1.08691503
 -1.26511041  0.24032773  0.97361105  0.35565342  0.        ]",-0.207377776543,-0.888928,[ 0.67856052 -0.92751527],"[[ -6.07368554e-01   4.93390570e-01  -8.65782692e-03  -1.24182738e-01]
 [ -1.41363810e+01   1.80326671e+00   0.00000000e+00   0.00000000e+00]]"
23,[-0.01399007 -0.01273806],[-0.02633628  0.00531469],"[ 0.56593496  1.00117104 -1.13893591  0.77810271 -0.11901938 -1.08682223
 -0.98726798 -0.25011608  0.82844642  0.04673689  0.        ]",-0.176724615642,-0.582276,[-1.23289784  0.71153699],"[[ -8.60343618e-01   4.92235138e-01  -8.65782692e-03  -1.24182738e-01]
 [ -1.11709715e+01  -1.90641679e+00   0.00000000e+00   0.00000000e+00]]"
24,[-0.01399007 -0.01273806],[-0.02551311  0.00675679],"[ 0.26382035  1.00678465 -1.35865688  0.76451472 -0.11901466 -1.08672945
 -1.33708007  0.12750167  0.60625641 -0.22454931  0.        ]",-0.143920979109,-0.47623,[ 0.52131604  1.23563927],"[[ -1.12124845e+00   4.82763829e-01  -8.65782692e-03  -1.24182738e-01]
 [ -1.49070922e+01   9.49731056e-01   0.00000000e+00   0.00000000e+00]]"
25,[-0.01399007 -0.01273806],[-0.02462749  0.00740892],"[-0.09769582  0.96992419 -1.48812103  0.84699896 -0.11900993 -1.0866367
 -1.1163352   0.64834815  0.34657579 -0.3986392   0.        ]",-0.113756934967,-0.2934,[-1.27980755 -0.3473883 ],"[[ -1.39575494e+00   5.41284933e-01  -8.65782692e-03  -1.24182738e-01]
 [ -1.25514146e+01   4.88927110e+00   0.00000000e+00   0.00000000e+00]]"
26,[-0.01399007 -0.01273806],[-0.0252197   0.00815457],"[-0.49625203  0.91124348 -1.50162575  0.9590635  -0.11900521 -1.08654397
 -1.46342875  0.45376048  0.05624264 -0.49210282  0.        ]",-0.087615966354,-0.20542,[ 0.30802618 -0.77065725],"[[ -1.68398258e+00   6.24306849e-01  -8.65782692e-03  -1.24182738e-01]
 [ -1.62590259e+01   3.41776050e+00   0.00000000e+00   0.00000000e+00]]"
27,[-0.01399007 -0.01273806],[-0.02617238  0.00777112],"[-0.90917942  0.88268483 -1.37549381  1.0069663  -0.11900048 -1.08645127
 -1.31893957  0.04117251 -0.29848342 -0.51080238  0.        ]",-0.0741712274712,-0.171218,[ 0.53658978  0.65473601],"[[ -1.99370038e+00   6.61354815e-01  -8.65782692e-03  -1.24182738e-01]
 [ -1.47178505e+01   2.97454112e-01   0.00000000e+00   0.00000000e+00]]"
28,[-0.01399007 -0.01273806],[-0.02668647  0.00791614],"[-1.22627103  0.8569841  -1.15551649  1.0470895  -0.11899576 -1.08635859
 -1.0928453   0.38301056 -0.59920374 -0.43559675  0.        ]",-0.083579883201,-0.16895,[ 1.04247138  0.43537286],"[[ -2.26384650e+00   6.93242552e-01  -8.65782692e-03  -1.24182738e-01]
 [ -1.23048144e+01   2.88273443e+00   0.00000000e+00   0.00000000e+00]]"
29,[-0.01399007 -0.01273806],[-0.02670007  0.00760622],"[-1.42405697  0.79328346 -0.93132882  1.13660005 -0.11899104 -1.08626593
 -0.6995378   0.6031675  -0.77461415 -0.33133306  0.        ]",-0.0961256384772,-0.18369,[-0.57838128  0.3634866 ],"[[-2.46781327  0.76760349 -0.00865783 -0.12418274]
 [-8.10582222  4.54785924  0.          0.        ]]"
30,[-0.01399007 -0.01273806],[-0.02704215  0.0077467 ],"[-1.56367484  0.69525525 -0.69530929  1.25180177 -0.11898632 -1.0861733
 -0.89883907  0.78159211 -0.88933805 -0.21826553  0.        ]",-0.106774564664,-0.182836,[ 0.81627427  0.32147183],"[[ -2.65128650e+00   8.72102287e-01  -8.65782692e-03  -1.24182738e-01]
 [ -1.02344403e+01   5.89748930e+00   0.00000000e+00   0.00000000e+00]]"
