timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.64480919 -0.3695001 ],-3.02423,"[ 0.78972404  1.15293705  0.14939354  0.0248681  -1.52183693  0.74550069
  0.43761782 -0.18324289  3.28797534 -1.17687856  0.        ]",-0.399486794908,[ 0.56369764  4.3044982 ],[ 0.03975842  3.7792969 ],"[[-0.06831143 -0.05481067 -0.17600274  0.08649822]
 [ 0.00445738  0.00330817  0.          0.        ]]"
1,[-0.64480919 -0.3695001 ],-2.98026,"[ 0.78990696  1.15458296  0.15222392  0.09959725 -1.52183561  0.74550039
  0.44653299  0.45571274  3.29304882 -1.11336181  0.        ]",-0.39871733663,[ 0.30142221  4.09920502],[ 0.39933701  4.04887521],"[[-0.06666058 -0.01501794 -0.17600274  0.08649822]
 [ 0.16011454  3.96276967  0.          0.        ]]"
2,[-0.64480919 -0.3695001 ],-2.88541,"[ 0.7916939   1.14841202  0.1848293   0.32135834 -1.52183428  0.74550008
  0.53674544  1.0819292   3.29630109 -0.88383683  0.        ]",-0.395009190984,[-0.06933068  3.91836524],[ 0.19932356  4.82487553],"[[-0.04765526  0.10317198 -0.17600274  0.08649822]
 [ 1.73518539  7.84329158  0.          0.        ]]"
3,[-0.64480919 -0.3695001 ],-2.8561,"[ 0.7935385   1.10239363  0.25741359  0.67994453 -1.52183296  0.74549978
  0.579865    1.69579805  3.24939437 -0.47992405  0.        ]",-0.385307588177,[-0.51035905  3.85983205],[-0.26965464  2.50137396],"[[ -5.39844305e-03   2.98204720e-01  -1.76002735e-01   8.64982235e-02]
 [  2.48803634e+00   1.16473053e+01   0.00000000e+00   0.00000000e+00]]"
4,[-0.64480919 -0.3695001 ],-2.69449,"[ 0.79265743  0.96820199  0.32365456  1.13964544 -1.52183164  0.74549947
  0.51589296  2.29762365  3.09278797 -0.01513934  0.        ]",-0.367224304077,[-1.36036503  3.30511951],[-2.29501753  3.0273616 ],"[[  0.03315512   0.56856916  -0.17600274   0.08649822]
 [  1.37111753  15.37670431   0.           0.        ]]"
5,[-0.64480919 -0.3695001 ],-2.52532,"[ 0.79321233  0.69419385  0.30209763  1.61468764 -1.52183031  0.74549917
  0.28771543  2.88767711  2.82434155  0.32130369  0.        ]",-0.341466260323,[-1.98715603  2.77395344],[-2.80681571  3.17112322],"[[  0.020606     0.91279026  -0.17600274   0.08649822]
 [ -2.61275307  19.03317858   0.           0.        ]]"
6,[-0.64480919 -0.3695001 ],-2.36711,"[ 0.78943376  0.2526018   0.145075    1.9525606  -1.52182899  0.74549886
  0.06404543  3.46598399  2.48429293  0.41789467  0.        ]",-0.309739687022,[-2.36377525  2.17231393],[-2.44996078  2.52981263],"[[ -0.07083031   1.32941129  -0.17600274   0.08649822]
 [ -6.5179244   22.61689823   0.           0.        ]]"
7,[-0.64480919 -0.3695001 ],-2.17245,"[ 0.74653434 -0.31971393 -0.14111642  1.95037729 -1.52182767  0.74549856
 -0.15522942  4.032736    2.08864447  0.26457399  0.        ]",-0.272421142889,[-2.48679686  1.54304814],[-2.20589474  1.30841274],"[[ -0.23959942   1.81698913  -0.17600274   0.08649822]
 [-10.3463585   26.12906477   0.           0.        ]]"
8,[-0.64480919 -0.3695001 ],-1.90048,"[ 0.60433748 -0.8839485  -0.53321736  1.43261431 -1.52182634  0.74549826
 -0.37021361  4.58815116  1.6364668  -0.11902403  0.        ]",-0.231769242565,[-1.8105123   0.99351436],[-1.58326125  1.08913328],"[[ -0.48418535   2.37410586  -0.17600274   0.08649822]
 [-14.09988     29.5710441    0.           0.        ]]"
9,[-0.64480919 -0.3695001 ],-1.71449,"[ 0.29060776 -1.20432608 -0.96974614  0.39417244 -1.52182502  0.74549795
 -0.58098309  5.13252016  1.11472648 -0.66900467  0.        ]",-0.193848680856,[-0.49157688  0.44240171],[-0.40632975  0.15669852],"[[ -0.80310423   2.99937496  -0.17600274   0.08649822]
 [-17.77981551  32.94465356   0.           0.        ]]"
