timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.1412933  -0.11211331],[ 1.40695131  2.36091709],"[ 1.08259935  1.74999611  0.02582154 -0.63682608 -0.69813041  1.48897853
  0.64812037 -0.28851113  1.76773896 -1.65603742  0.        ]",-0.348355147771,-1.30993,[ 2.04074862  1.34221793],"[[-0.09235758 -0.04480859 -0.07854355  0.17305332]
 [ 0.003633    0.00129515  0.          0.        ]]"
1,[-0.1412933  -0.11211331],[ 1.09129298  2.19811106],"[ 1.08660079  1.75123489  0.08668255 -0.54117636 -0.69812878  1.48897103
  0.94033468  0.24488016  1.77584049 -1.548851    0.        ]",-0.342302069715,-1.17413,[-0.87254433  2.46880378],"[[-0.05261057 -0.00507054 -0.07854355  0.17305332]
 [ 3.95790543  3.95932415  0.          0.        ]]"
2,[-0.1412933  -0.11211331],[ 0.98962212  2.12838697],"[ 1.08846743  1.74318494  0.15377965 -0.25728398 -0.69812716  1.48896353
  0.67936172  0.76810154  1.77384101 -1.36123361  0.        ]",-0.330632326842,-1.13191,[ 1.70328115  3.55035469],"[[-0.00888471  0.11307108 -0.07854355  0.17305332]
 [ 0.4264492   7.84189284  0.          0.        ]]"
3,[-0.1412933  -0.11211331],[ 0.43551993  1.88992393],"[ 1.08744766  1.69184502  0.22764679  0.20113926 -0.69812553  1.48895603
  0.97097708  1.2805721   1.73074089 -1.10040684  0.        ]",-0.31114564649,-1.01709,[ 0.2608569   2.04556208],"[[  0.03923664   0.30806376  -0.07854355   0.17305332]
 [  4.37261508  11.64470788   0.           0.        ]]"
4,[-0.1412933  -0.11211331],[-0.14503734  1.58705866],"[ 1.075635    1.54605819  0.3758369   0.78732636 -0.69812391  1.48894853
  1.04078583  1.78304188  1.5796553  -0.72536444  0.        ]",-0.274973410922,-0.810937,[-0.39026075  2.49100101],"[[  0.136166     0.57836876  -0.07854355   0.17305332]
 [  5.31730979  15.37336347   0.           0.        ]]"
5,[-0.1412933  -0.11211331],[-0.50221527  1.34746444],"[ 1.05313753  1.25146362  0.51141009  1.39041153 -0.69812228  1.48894103
  0.91891854  2.27566962  1.29710076 -0.41133309  0.        ]",-0.226740721903,-0.629292,[-0.81258365  1.18797317],"[[  0.22596522   0.92251511  -0.07854355   0.17305332]
 [  3.66824292  19.02907557   0.           0.        ]]"
6,[-0.1412933  -0.11211331],[-0.39548081  1.27754688],"[ 1.03944071  0.77951104  0.57154412  1.81453711 -0.69812065  1.48893353
  0.67602603  2.75857458  0.9414435  -0.29689089  0.        ]",-0.175120290551,-0.494595,[ 0.70479463  0.80119205],"[[  0.26635226   1.33905346  -0.07854355   0.17305332]
 [  0.38145406  22.61277575   0.           0.        ]]"
7,[-0.1412933  -0.11211331],[-0.4168179   1.10162592],"[ 1.02556747  0.1803501   0.62394775  1.80531662 -0.69811903  1.48892603
  0.88176811  3.12563503  0.55168066 -0.40467828  0.        ]",-0.126636673006,-0.370871,[ 1.715693    1.28643829],"[[  0.3019119    1.81864146  -0.07854355   0.17305332]
 [  3.16557683  25.33698843   0.           0.        ]]"
8,[-0.1412933  -0.11211331],[-0.41047335  0.81970417],"[ 0.97629349 -0.40561394  0.77144644  1.16702369 -0.6981174   1.48891853
  1.16991747  3.59149581  0.20701259 -0.77443641  0.        ]",-0.115493979966,-0.33393,[ 0.00811555  0.19953623],"[[  0.40434347   2.36007208  -0.07854355   0.17305332]
 [  7.0648543   28.79459863   0.           0.        ]]"
9,[-0.1412933  -0.11211331],[-0.25744998  0.59493411],"[ 0.88720682 -0.74561272  0.96282887 -0.04254135 -0.69811578  1.48891103
  1.16213784  3.62104925  0.15142062 -1.32354852  0.        ]",-0.169205243405,-0.544257,[-0.75757834 -0.70151367],"[[  0.54458943   2.93817027  -0.07854355   0.17305332]
 [  6.95963858  29.01450481   0.           0.        ]]"
10,[-0.1412933  -0.11211331],[-0.26819247  0.68790269],"[ 0.80281601 -0.76947582  1.09938577 -0.6693255  -0.69811415  1.48890353
  0.93021287 -0.15315848  0.25969979 -1.55351036  0.        ]",-0.200047912144,-0.696266,[-0.46149884  0.95263423],"[[ 0.65229356  3.1999096  -0.07854355  0.17305332]
 [ 3.82127807  1.0060485   0.          0.        ]]"
11,[-0.1412933  -0.11211331],[-0.1833331   0.82321727],"[ 0.75259968 -0.77150007  1.16776338 -0.56194436 -0.69811252  1.48889603
  0.78957568 -0.77270808  0.235224   -1.51747706  0.        ]",-0.194817781617,-0.665093,[-0.45281696  1.99092877],"[[ 0.70962417  3.15528174 -0.07854355  0.17305332]
 [ 1.91821    -3.59164612  0.          0.        ]]"
12,[-0.1412933  -0.11211331],[-0.17515133  0.82284379],"[ 0.7342599  -0.76986161  1.19084655 -0.40202115 -0.6981109   1.48888853
  0.65428122 -0.66299337  0.20100687 -1.46988201  0.        ]",-0.187834651888,-0.639321,[-0.99219092  1.00769227],"[[ 0.72961946  3.08884063 -0.07854355  0.17305332]
 [ 0.08743322 -2.77746436  0.          0.        ]]"
13,[-0.1412933  -0.11211331],[-0.1370931   0.81691188],"[ 0.76846601 -0.76585367  1.14699805 -0.29912234 -0.69810927  1.48888103
  0.36385231 -0.498775    0.18072714 -1.43335575  0.        ]",-0.182791765347,-0.654959,[ 0.5577395  1.0661048],"[[ 0.69193662  3.04598564 -0.07854355  0.17305332]
 [-3.84262119 -1.55880824  0.          0.        ]]"
14,[-0.1412933  -0.11211331],[-0.17181289  0.80913979],"[ 0.81476483 -0.76281604  1.08183943 -0.24511395 -0.69810765  1.48887353
  0.53266439 -0.39270932  0.17267012 -1.40881262  0.        ]",-0.17968156136,-0.621949,[ 0.01643333  1.62682826],"[[ 0.63800401  3.02342683 -0.07854355  0.17305332]
 [-1.55825693 -0.77170175  0.          0.        ]]"
15,[-0.1412933  -0.11211331],[-0.17526123  0.80734038],"[ 0.83927984 -0.7611338   1.04417481 -0.21928816 -0.69810602  1.48886603
  0.53975258 -0.33684687  0.16984612 -1.3960719   0.        ]",-0.178134639697,-0.634822,[ 0.15891929  0.56467392],"[[ 0.6078014   3.01261904 -0.07854355  0.17305332]
 [-1.46232541 -0.35715228  0.          0.        ]]"
16,[-0.1412933  -0.11211331],[-0.18404093  0.80797487],"[ 0.85697595 -0.76024348  1.0154105  -0.206481   -0.69810439  1.48885853
  0.58838939 -0.31437408  0.16908818 -1.38865419  0.        ]",-0.177278430062,-0.613135,[-1.47142139 -0.36003665],"[[ 0.58515848  3.00725393 -0.07854355  0.17305332]
 [-0.8041612  -0.19038651  0.          0.        ]]"
17,[-0.1412933  -0.11211331],[-0.09659887  0.87398559],"[ 0.89792555 -0.7569838   0.94290602 -0.16340476 -0.69810277  1.48885103
  0.2969711  -0.50599315  0.16682374 -1.36579903  0.        ]",-0.174643950398,-0.561108,[-2.29175699  0.82020242],"[[ 0.52950954  2.98917878 -0.07854355  0.17305332]
 [-4.74758759 -1.6123902   0.          0.        ]]"
18,[-0.1412933  -0.11211331],[-0.07858244  0.81388974],"[ 0.98091433 -0.75710719  0.75929925 -0.16496449 -0.69810114  1.48884353
  0.01133673 -0.06408323  0.1774734  -1.3491001   0.        ]",-0.173351195132,-0.533449,[-1.92955235  1.61876006],"[[ 0.39577744  2.98983421 -0.07854355  0.17305332]
 [-8.61274781  1.66699836  0.          0.        ]]"
19,[-0.1412933  -0.11211331],[ 0.07187778  0.87947649],"[ 1.06460299 -0.76224036  0.45056883 -0.2361504  -0.69809952  1.48883603
 -0.26865874 -0.22086482  0.19879835 -1.35511534  0.        ]",-0.175135416452,-0.59967,[-0.28639827  0.73688956],"[[  0.18550799   3.01967783  -0.07854355   0.17305332]
 [-12.40160366   0.50352988   0.           0.        ]]"
20,[-0.1412933  -0.11211331],[ 0.19913571  0.96108884],"[ 1.0849244  -0.76212366  0.05778744 -0.23436674 -0.69809789  1.48882853
 -0.33431544 -0.32992424  0.2222053  -1.33169303  0.        ]",-0.173885647241,-0.544529,[-1.36936416  1.84735193],"[[ -0.07143844   3.01893167  -0.07854355   0.17305332]
 [-13.29006523  -0.30579587   0.           0.        ]]"
21,[-0.1412933  -0.11211331],[ 0.3601535   1.03911018],"[ 0.99211612 -0.76114063 -0.39401767 -0.21955265 -0.69809626  1.48882104
 -0.6074628  -0.32564998  0.25717972 -1.3110186   0.        ]",-0.173723632957,-0.623421,[-0.0056593  -0.54419218],"[[ -0.37432484   3.01273058  -0.07854355   0.17305332]
 [-16.98625465  -0.27408115   0.           0.        ]]"
22,[-0.1412933  -0.11211331],[ 0.49467337  1.19338942],"[ 0.75141254 -0.75629716 -0.83447021 -0.15508343 -0.69809464  1.48881354
 -0.58427194 -0.61530434  0.31331294 -1.29302704  0.        ]",-0.175402045979,-0.614225,[ 0.42786439  1.30184995],"[[ -0.7109016    2.9856823   -0.07854355   0.17305332]
 [-16.67245779  -2.42358751   0.           0.        ]]"
23,[-0.1412933  -0.11211331],[ 0.42130882  1.13806939],"[ 0.42043771 -0.75463417 -1.14414689 -0.13543979 -0.69809301  1.48880604
 -0.43467702 -0.07527781  0.35859816 -1.30970802  0.        ]",-0.180207317117,-0.618831,[ 0.63758391  1.94693612],"[[ -1.02404042   2.97741885  -0.07854355   0.17305332]
 [-14.64818637   1.5838915    0.           0.        ]]"
24,[-0.1412933  -0.11211331],[ 0.37665981  1.14940548],"[ 0.0842337  -0.76215344 -1.30731513 -0.23494326 -0.69809139  1.48879854
 -0.22669947 -0.17860148  0.35276817 -1.34452083  0.        ]",-0.183391760091,-0.621097,[-0.0135167  0.5733053],"[[ -1.28876672   3.01917328  -0.07854355   0.17305332]
 [-11.8338927    0.81713652   0.           0.        ]]"
25,[-0.1412933  -0.11211331],[ 0.3726415   1.19328332],"[-0.23742266 -0.76238313 -1.36625986 -0.23855836 -0.69808976  1.48879104
 -0.21334512 -0.33022666  0.37162432 -1.36735129  0.        ]",-0.187033946709,-0.632615,[ 0.35594573  1.40346533],"[[ -1.52363171   3.02068596  -0.07854355   0.17305332]
 [-11.65319012  -0.3080588    0.           0.        ]]"
26,[-0.1412933  -0.11211331],[ 0.29624516  1.19768   ],"[-0.53768255 -0.76133654 -1.34597275 -0.22259036 -0.69808814  1.48878355
 -0.09214889 -0.32997873  0.38992411 -1.39442946  0.        ]",-0.191079819182,-0.616946,[-0.22035862  2.32411482],"[[ -1.74024099   3.01400317  -0.07854355   0.17305332]
 [-10.01320083  -0.30622317   0.           0.        ]]"
27,[-0.1412933  -0.11211331],[ 0.24624191  1.18655562],"[-0.81460078 -0.7605336  -1.26043028 -0.21089736 -0.69808651  1.48877605
 -0.14197469 -0.31347722  0.40071058 -1.42453704  0.        ]",-0.194921442596,-0.666138,[ 0.41496842  1.61021397],"[[ -1.94726977   3.00910594  -0.07854355   0.17305332]
 [-10.6874307   -0.18377193   0.           0.        ]]"
28,[-0.1412933  -0.11211331],[ 0.16525699  1.16633034],"[-1.05581091 -0.76007707 -1.12387409 -0.20445116 -0.69808488  1.48876855
 -0.00492135 -0.30135919  0.40428521 -1.45430156  0.        ]",-0.198237506502,-0.670678,[-1.45540059  0.20809328],"[[-2.14241098  3.00640486 -0.07854355  0.17305332]
 [-8.83287156 -0.09384975  0.          0.        ]]"
29,[-0.1412933  -0.11211331],[ 0.1332217   1.13849092],"[-1.28778693 -0.75970408 -0.91733666 -0.19928441 -0.69808326  1.48876105
 -0.28459352 -0.30249149  0.40176224 -1.48703931  0.        ]",-0.201463270491,-0.692423,[ 0.49767862  1.93035009],"[[ -2.35703883   3.0042392   -0.07854355   0.17305332]
 [-12.61730093  -0.1022562    0.           0.        ]]"
30,[-0.1412933  -0.11211331],[ 0.06721835  1.10377741],"[-1.48602467 -0.75956135 -0.64096376 -0.19734479 -0.69808163  1.48875355
 -0.12051568 -0.28932466  0.39182212 -1.51961719  0.        ]",-0.204213673428,-0.682974,[-1.15561006  0.82961452],"[[ -2.58710849e+00   3.00342613e+00  -7.85435519e-02   1.73053317e-01]
 [ -1.03970647e+01  -4.55119540e-03   0.00000000e+00   0.00000000e+00]]"
31,[-0.1412933  -0.11211331],[ 0.02252166  1.05574667],"[-1.62864611 -0.75954868 -0.29933059 -0.1971963  -0.69808001  1.48874606
 -0.3979001  -0.28897973  0.37432361 -1.54964142  0.        ]",-0.206265616254,-0.683899,[-0.63490886  1.42552923],"[[ -2.83270951e+00   3.00336400e+00  -7.85435519e-02   1.73053317e-01]
 [ -1.41505290e+01  -1.99516694e-03   0.00000000e+00   0.00000000e+00]]"
32,[-0.1412933  -0.11211331],[-0.03922851  0.99853683],"[-1.69448184 -0.75957352  0.1620962  -0.19756276 -0.69807838  1.48873856
 -0.56296888 -0.28714271  0.34487639 -1.57834821  0.        ]",-0.207533657377,-0.699085,[-0.29918219  1.10707619],"[[ -3.13813109e+00   3.00351778e+00  -7.85435519e-02   1.73053317e-01]
 [ -1.63841863e+01   1.16333541e-02   0.00000000e+00   0.00000000e+00]]"
33,[-0.1412933  -0.11211331],[-0.1097773   0.92900097],"[-1.61810771 -0.75960858  0.66907496 -0.19807022 -0.69807676  1.48873106
 -0.62653743 -0.28751906  0.30579882 -1.5961514   0.        ]",-0.207212073195,-0.725229,[ 0.30277881  0.33884075],"[[ -3.47444549e+00   3.00373068e+00  -7.85435519e-02   1.73053317e-01]
 [ -1.72443869e+01   8.83696201e-03   0.00000000e+00   0.00000000e+00]]"
34,[-0.1412933  -0.11211331],[-0.16487743  0.86593801],"[-1.40029661 -0.75950853  1.11153525 -0.19672187 -0.69807513  1.48872357
 -0.51271617 -0.29457347  0.26443808 -1.59830387  0.        ]",-0.205221004783,-0.642177,[-1.41106292  1.47313658],"[[ -3.80388026   3.00316548  -0.07854355   0.17305332]
 [-15.70422204  -0.04351599   0.           0.        ]]"
35,[-0.1412933  -0.11211331],[-0.19788429  0.81689274],"[-1.03954958 -0.7594896   1.47001909 -0.19648803 -0.6980735   1.48871607
 -0.78233609 -0.28665987  0.2225153  -1.58274015  0.        ]",-0.201387113739,-0.696879,[ 0.26781174  0.88252999],"[[ -4.15457027e+00   3.00306756e+00  -7.85435519e-02   1.73053317e-01]
 [ -1.93526210e+01   1.52053885e-02   0.00000000e+00   0.00000000e+00]]"
36,[-0.1412933  -0.11211331],[-0.21743286  0.77536523],"[-0.55928345 -0.75952843  1.67648241 -0.19704555 -0.69807188  1.48870857
 -0.67566096 -0.287565    0.18613361 -1.54850885  0.        ]",-0.195845647807,-0.66889,[-1.33260943 -0.8216141 ],"[[ -4.52714002e+00   3.00330147e+00  -7.85435519e-02   1.73053317e-01]
 [ -1.79091642e+01   8.48501984e-03   0.00000000e+00   0.00000000e+00]]"
37,[-0.1412933  -0.11211331],[-0.11932373  0.87014413],"[-0.01413534 -0.75322131  1.66929789 -0.1197774  -0.69807025  1.48870107
 -0.94206158 -0.72604064  0.13783836 -1.48710018  0.        ]",-0.186792723137,-0.662307,[ 0.6523937   0.58509676],"[[ -4.92149206   2.97082467  -0.07854355   0.17305332]
 [-21.5140066   -3.24534369   0.           0.        ]]"
38,[-0.1412933  -0.11211331],[-0.11226754  0.83394617],"[ 0.49323174 -0.74338292  1.4265413  -0.02281103 -0.69806863  1.48869358
 -0.71968461 -0.40521177  0.11465338 -1.39070874  0.        ]",-0.17496372776,-0.560532,[-1.92374393  0.87946304],"[[ -5.32158101   2.92980493  -0.07854355   0.17305332]
 [-18.50493224  -0.86456177   0.           0.        ]]"
39,[-0.1412933  -0.11211331],[-0.02642616  0.78571618],"[ 0.879304   -0.74790899  0.97702123 -0.06482786 -0.698067    1.48868608
 -0.98519733  0.06629303  0.15283065 -1.3332584   0.        ]",-0.170370449701,-0.59632,[-0.53911209 -0.46954812],"[[ -5.72772744   2.94761957  -0.07854355   0.17305332]
 [-22.09776029   2.63434868   0.           0.        ]]"
40,[-0.1412933  -0.11211331],[ 0.24536081  0.92614329],"[ 1.08202788 -0.75535781  0.31527287 -0.14423943 -0.69806538  1.48867859
 -1.11061747 -0.19134175  0.20763747 -1.30925389  0.        ]",-0.170652719897,-0.594112,[ 0.20608867  0.82680902],"[[ -6.18671107   2.98112443  -0.07854355   0.17305332]
 [-23.79493613   0.72251129   0.           0.        ]]"
41,[-0.1412933  -0.11211331],[ 0.40164763  1.00090456],"[ 0.99607709 -0.76159559 -0.38282815 -0.22688846 -0.69806375  1.48867109
 -1.01550429 -0.15666574  0.25969784 -1.30361753  0.        ]",-0.173105186508,-0.633084,[ 1.08987066  0.86000015],"[[ -6.64969631   3.01580378  -0.07854355   0.17305332]
 [-22.50795486   0.97982995   0.           0.        ]]"
42,[-0.1412933  -0.11211331],[ 0.4893136   1.11430478],"[ 0.69356809 -0.7622018  -0.90415495 -0.23621372 -0.69806212  1.48866359
 -0.68998    -0.31903407  0.29995937 -1.31532484  0.        ]",-0.176872272108,-0.652668,[ 1.35762258  0.7289911 ],"[[ -7.05566069   3.01970646  -0.07854355   0.17305332]
 [-18.10314108  -0.22506011   0.           0.        ]]"
43,[-0.1412933  -0.11211331],[ 0.44089758  1.16760731],"[ 0.33904346 -0.76124071 -1.19476113 -0.221634   -0.6980605   1.4886561
 -0.37089628 -0.33021136  0.33944687 -1.32717908  0.        ]",-0.180710913921,-0.624187,[ 0.86730873  2.13064577],"[[ -7.37440294   3.01360433  -0.07854355   0.17305332]
 [-13.78546883  -0.30800748   0.           0.        ]]"
44,[-0.1412933  -0.11211331],[ 0.35718679  1.19070721],"[ 0.02919658 -0.76045082 -1.32356512 -0.21016265 -0.69805887  1.4886486
 -0.09695418 -0.31248409  0.36613842 -1.34664314  0.        ]",-0.184538526805,-0.655479,[ 1.39652112  1.48320084],"[[ -7.61292037   3.00879982  -0.07854355   0.17305332]
 [-10.07862857  -0.17646322   0.           0.        ]]"
45,[-0.1412933  -0.11211331],[ 0.24499185  1.19753575],"[-0.19011279 -0.7600162  -1.36289271 -0.20403811 -0.69805725  1.48864111
  0.21038972 -0.30059303  0.38096563 -1.36424008  0.        ]",-0.187372044684,-0.711436,[ 2.73329018  0.81732366],"[[-7.77276618  3.00623352 -0.07854355  0.17305332]
 [-5.91981207 -0.08822742  0.          0.        ]]"
46,[-0.1412933  -0.11211331],[ 0.13946559  1.19613314],"[-0.29782302 -0.75976914 -1.3679367  -0.20061949 -0.69805562  1.48863361
  0.51164882 -0.29604151  0.38738126 -1.37388703  0.        ]",-0.18880805185,-0.619986,[-0.17999156  1.6188871 ],"[[-7.85026174  3.00480072 -0.07854355  0.17305332]
 [-1.84332908 -0.05445595  0.          0.        ]]"
47,[-0.1412933  -0.11211331],[ 0.14845891  1.19696879],"[-0.35854737 -0.75966181 -1.36671732 -0.19916013 -0.698054    1.48862611
  0.4616794  -0.29069272  0.39057056 -1.37958316  0.        ]",-0.189614731845,-0.695373,[ 2.00125453  1.09880048],"[[-7.89391231  3.00418907 -0.07854355  0.17305332]
 [-2.51947462 -0.01476812  0.          0.        ]]"
