timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[ 0.01121513 -0.00019216],[ 0.  0.],[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],-0.130195175915,0.224854,[ 1.93043085  0.79642836],"[[-0.09378986 -0.00733233  0.08531264  0.02018215]
 [ 0.00334625  0.00426658  0.          0.        ]]"
1,[ 0.01121513 -0.00019216],[ 0.00107168 -0.00043464],"[ 1.01830855 -0.13450006  1.410626    1.40862006  0.          0.          1.4142132
  1.41421299  0.3879421   1.37525693  0.        ]",-0.127792355117,-11.0505,[-0.56612213  0.10871251],"[[-0.0540454   0.02437709  0.08531264  0.02018215]
 [ 3.9579374   3.15617576  0.          0.        ]]"
2,[ 0.01121513 -0.00019216],[ 0.00220318  0.00121644],"[ 1.12878449 -1.45058583  1.61136918  1.66361422  0.          0.
 -0.19762624  1.10042076  0.07901038  1.62482303  0.        ]",-0.124595032259,-10.448,[ 0.68309304  0.77702134],"[[  1.85683475e-03   9.12015991e-02   8.53126358e-02   2.01821498e-02]
 [  1.64000425e+00   3.52504302e+00   0.00000000e+00   0.00000000e+00]]"
3,[ 0.01121513 -0.00019216],[ 0.0004501   0.00050048],"[ 0.03132621 -1.93391936  1.6710708   1.79306335  0.          0.
  1.35416237  1.69032223 -1.51116467  1.71991148  0.        ]",-0.121742535937,-5.2637,[ 1.15721363 -0.39161248],"[[ 0.06143242  0.19186121  0.08531264  0.02018215]
 [ 4.30868813  6.53090269  0.          0.        ]]"
4,[ 0.01121513 -0.00019216],[-0.00012894  0.00097558],"[-2.15941529 -2.0736935   1.91928457  1.81892915  0.          0.
  1.92347401  0.68884309 -2.13911756  1.87263446  0.        ]",-0.120877123084,-5.74345,[-1.40319864  1.76712024],"[[ 0.18644954  0.30560883  0.08531264  0.02018215]
 [ 8.18014708  4.84946029  0.          0.        ]]"
5,[ 0.01121513 -0.00019216],[ 0.00163317  0.00238249],"[ -2.30231265e+00  -2.17936050e+00   1.89954854e+00   1.84914657e+00
  -1.38777878e-14   0.00000000e+00   1.70124182e-01   1.78118791e+00
  -2.23535738e+00   1.85075564e+00   0.00000000e+00]",-0.124244180316,-6.8155,[-0.2336407   0.73523791],"[[ 0.30872476  0.44137746  0.08531264  0.02018215]
 [ 4.06110986  8.7145179   0.          0.        ]]"
6,[ 0.01121513 -0.00019216],[ 0.00221646  0.00300987],"[ -2.12839578e+00  -2.34721997e+00   1.71696930e+00   1.94390392e+00
   0.00000000e+00   3.46944695e-15  -2.69878224e-01   1.89366849e+00
  -2.23399124e+00   1.74001428e+00   0.00000000e+00]",-0.128383004713,-7.62599,[-0.68164962 -1.94742656],"[[  0.37986069   0.64314954   0.08531264   0.02018215]
 [  3.05587897  11.4535582    0.           0.        ]]"
7,[ 0.01121513 -0.00019216],[ 0.00278836  0.00226876],"[ -1.87219271e+00  -2.32105679e+00   1.51663329e+00   1.87453807e+00
   0.00000000e+00   3.46944695e-15  -1.34471935e+00   5.24699852e-01
  -2.12053939e+00   1.56749855e+00   0.00000000e+00]",-0.130939551294,-6.28933,[ 0.61494093  0.48505506],"[[ 0.41333208  0.8302269   0.08531264  0.02018215]
 [ 0.30032809  7.26811499  0.          0.        ]]"
8,[ 0.01121513 -0.00019216],[ 0.00148384  0.0023354 ],"[ -1.75528149e+00  -2.24019980e+00   1.40143628e+00   1.75609108e+00
   0.00000000e+00   6.93889390e-15  -2.02009083e-01   9.91569328e-01
  -2.02733324e+00   1.41763152e+00   0.00000000e+00]",-0.133222440827,-5.06937,[-0.73976961  2.05106582],"[[ 0.44368738  0.99340805  0.08531264  0.02018215]
 [ 2.72720287  9.04409103  0.          0.        ]]"
9,[ 0.01121513 -0.00019216],[ 0.00389112  0.00362282],"[ -1.66742544e+00  -2.31297682e+00   1.31560240e+00   1.69418060e+00
   0.00000000e+00   6.93889390e-15  -1.41722204e+00   1.76830936e+00
  -2.04084664e+00   1.26925583e+00   0.00000000e+00]",-0.134541421178,-6.87688,[-0.56897736 -1.77567893],"[[  0.46831658   1.21222939   0.08531264   0.02018215]
 [ -0.25433777  12.82542051   0.           0.        ]]"
