timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.55843043 -0.31990844],[-1.66150534 -0.92062175],"[ 0.80706419  1.17623363  0.12199838  0.01898286  1.69373622 -0.87050321
  0.46957992 -0.19954307 -0.6304589   1.22426333  0.        ]",-0.0774748734821,-1.38036,[-0.93464059 -2.42688082],"[[ -9.40584978e-02  -3.85404118e-02   1.96109777e-01  -1.00397841e-01]
 [  5.81018917e-05  -4.30759313e-03   0.00000000e+00   0.00000000e+00]]"
1,[-0.55843043 -0.31990844],[-0.21401823  0.85645878],"[ 0.80040488  1.17351627  0.05886637 -0.05812162  1.69373417 -0.87050274
  0.25421447 -0.82667506 -0.64947671  1.07189896  0.        ]",-0.0653225482973,-1.41112,[ 0.00778996  1.33613578],"[[-0.1311383  -0.07833912  0.19610978 -0.10039784]
 [-3.69574104 -3.96237613  0.          0.        ]]"
2,[-0.55843043 -0.31990844],[ 0.16035366 -0.43186596],"[ 0.78097644  1.16909982 -0.0642537  -0.13293141  1.69373212 -0.87050226
  0.26017851 -0.18687775 -0.69494901  0.8304287   0.        ]",-0.0458379523218,-1.2292,[ 0.44881655  0.4799514 ],"[[-0.20402632 -0.11707206  0.19610978 -0.10039784]
 [-3.59339302  0.0756245   0.          0.        ]]"
3,[-0.55843043 -0.31990844],[-0.05086872 -1.34691679],"[ 0.76148058  1.17165985 -0.15323604 -0.09326079  1.69373007 -0.87050178
  0.36773948  0.11388122 -0.71970403  0.7213715   0.        ]",-0.0370143340248,-1.14701,[ 0.45221063 -1.70390987],"[[-0.25737462 -0.0965143   0.19610978 -0.10039784]
 [-1.74758092  1.97382689  0.          0.        ]]"
4,[-0.55843043 -0.31990844],[-0.14494687 -0.31565335],"[ 0.7544962   1.17158548 -0.1807498  -0.0945173   1.69372803 -0.8705013
  0.47408796 -0.51979556 -0.73109123  0.6784741   0.        ]",-0.033545733729,-1.1516,[ 0.27190823  0.06115865],"[[-0.27401536 -0.09716478  0.19610978 -0.10039784]
 [ 0.07742455 -2.02554398  0.          0.        ]]"
5,[-0.55843043 -0.31990844],[-0.37558973 -0.43015507],"[ 0.75970926  1.16648739 -0.16038477 -0.16715677  1.69372598 -0.87050082
  0.53667293 -0.4751379  -0.73846329  0.66072455  0.        ]",-0.0320995468828,-1.07551,[-0.38717119 -2.05632495],"[[-0.26169114 -0.13484779  0.19610978 -0.10039784]
 [ 1.1514227  -1.74369409  0.          0.        ]]"
6,[-0.55843043 -0.31990844],[ 0.35226381  1.19692242],"[ 0.76274593  1.15164035 -0.14804453 -0.30910194  1.69372393 -0.87050034
  0.44618121 -1.09694649 -0.76789831  0.58519119  0.        ]",-0.0261024283542,-1.20031,[ 0.95292804  2.25148389],"[[-0.25424313 -0.20909711  0.19610978 -0.10039784]
 [-0.40146475 -5.66816206  0.          0.        ]]"
7,[-0.55843043 -0.31990844],[-0.69469017 -0.2765919 ],"[ 0.77405719  1.13105558 -0.09834249 -0.44561127  1.69372188 -0.87049987
  0.66622628 -0.45201956 -0.78309694  0.56921284  0.        ]",-0.0249427008522,-1.08704,[-0.04686568 -0.04231992],"[[-0.22438585 -0.28162109  0.19610978 -0.10039784]
 [ 3.37464038 -1.59779133  0.          0.        ]]"
8,[-0.55843043 -0.31990844],[-0.98566699 -0.0689013 ],"[ 0.79385767  1.11961181  0.01091311 -0.50741784  1.69371983 -0.87049939
  0.65153613 -0.4735405  -0.75356744  0.68911762  0.        ]",-0.0342818211843,-1.04632,[-1.06798647 -1.17547176],"[[-0.15942229 -0.31493971  0.19610978 -0.10039784]
 [ 3.12255387 -1.73361901  0.          0.        ]]"
9,[-0.55843043 -0.31990844],[ 0.16870996  1.86723006],"[ 0.79909101  1.08978699  0.04845867 -0.6422764   1.69371778 -0.87049891
  0.41749429 -1.09523649 -0.77826001  0.65344838  0.        ]",-0.0315260351234,-1.18008,[ 0.21621255  3.03728751],"[[-0.13726754 -0.38898031  0.19610978 -0.10039784]
 [-0.89373453 -5.6573746   0.          0.        ]]"
10,[-0.55843043 -0.31990844],[ 0.06714616  0.79015291],"[ 0.79702754  1.05494416  0.03296946 -0.77007642  1.69371573 -0.87049843
  0.46827881 -0.45016655 -0.82893414  0.5460661   0.        ]",-0.0240071257892,-1.07671,[-0.51583075  0.98808874],"[[-0.1463985  -0.46127942  0.19610978 -0.10039784]
 [-0.02224044 -1.58610308  0.          0.        ]]"
11,[-0.55843043 -0.31990844],[ 0.46588814 -0.2367453 ],"[ 0.79180121  1.05899726 -0.00245317 -0.7563976   1.69371369 -0.87049795
  0.34930507  0.17482867 -0.8407752   0.50496169  0.        ]",-0.0213304615735,-1.06922,[-0.40941664 -0.81589555],"[[-0.16732789 -0.45342428  0.19610978 -0.10039784]
 [-2.06389428  2.35847005  0.          0.        ]]"
12,[-0.55843043 -0.31990844],[ 1.35046721  0.9314754 ],"[ 0.77403781  1.06620633 -0.09842416 -0.73137415  1.69371164 -0.87049747
  0.25737091 -0.34434718 -0.88107191  0.38610064  0.        ]",-0.015842971496,-1.20698,[ 1.5291929   1.01848455],"[[-0.22443465 -0.43913117  0.19610978 -0.10039784]
 [-3.64153403 -0.91823783  0.          0.        ]]"
13,[-0.55843043 -0.31990844],[ 0.38926297 -0.91785657],"[ 0.76168372  1.07665778 -0.15239184 -0.69336323  1.69370959 -0.870497
  0.49201379  0.28567427 -0.89666556  0.3341278   0.        ]",-0.0148766558965,-1.15971,[ 0.55727161  0.11074377],"[[-0.25686521 -0.41760047  0.19610978 -0.10039784]
 [ 0.38507005  3.05805557  0.          0.        ]]"
14,[-0.55843043 -0.31990844],[-0.53872335 -1.54339373],"[ 0.77307518  1.10516667 -0.10291344 -0.57657032  1.69370754 -0.87049652
  0.62002687  0.34543047 -0.82668729  0.47774059  0.        ]",-0.0188311990475,-1.02466,[-0.99335501 -2.6420393 ],"[[-0.22712279 -0.35265538  0.19610978 -0.10039784]
 [ 2.58184917  3.43519918  0.          0.        ]]"
15,[-0.55843043 -0.31990844],[ 0.42477065  0.1578652 ],"[ 0.77718315  1.11615211 -0.0833338  -0.5247475   1.69370549 -0.87049604
  0.38814298 -0.29248268 -0.80005129  0.53964074  0.        ]",-0.0228585814225,-1.07982,[-0.23038344 -0.31224793],"[[-0.21541087 -0.32434651  0.19610978 -0.10039784]
 [-1.39740198 -0.59089932  0.          0.        ]]"
16,[-0.55843043 -0.31990844],[ 1.01501477  0.72092533],"[ 0.76355163  1.10685349 -0.14469054 -0.568902    1.69370344 -0.87049556
  0.33667015 -0.4864721  -0.84589504  0.42262939  0.        ]",-0.0157755624749,-1.15523,[ 0.78838603  0.3715013 ],"[[-0.25222127 -0.34844867  0.19610978 -0.10039784]
 [-2.28070135 -1.81523673  0.          0.        ]]"
17,[-0.55843043 -0.31990844],[ 0.37245029 -0.06580645],"[ 0.75786803  1.09814802 -0.16767168 -0.60741718  1.69370139 -0.87049508
  0.52101099 -0.24789419 -0.87249025  0.36568182  0.        ]",-0.0141713367581,-1.14813,[ 0.3054822   0.77198851],"[[-0.26609613 -0.36964577  0.19610978 -0.10039784]
 [ 0.88268925 -0.30948758  0.          0.        ]]"
18,[-0.55843043 -0.31990844],[-0.34259444 -1.28410923],"[ 0.76962877  1.10817849 -0.11855839 -0.56280578  1.69369935 -0.8704946
  0.59034841  0.23733327 -0.83003439  0.46401371  0.        ]",-0.0179475999109,-1.07589,[-0.25631387 -1.3106018 ],"[[-0.23650399 -0.34510905  0.19610978 -0.10039784]
 [ 2.07256051  2.75295436  0.          0.        ]]"
19,[-0.55843043 -0.31990844],[-0.14992376  0.08593147],"[ 0.78045096  1.11390419 -0.06693102 -0.53572548  1.6936973  -0.87049413
  0.52895941 -0.39861455 -0.795758    0.55632471  0.        ]",-0.0240872712191,-1.11469,[ 0.326054    0.83877983],"[[-0.2056225  -0.33032062  0.19610978 -0.10039784]
 [ 1.0190965  -1.2607361   0.          0.        ]]"
20,[-0.55843043 -0.31990844],[-0.87924969 -1.16036367],"[ 0.79039603  1.11703145 -0.01121115 -0.52036676  1.69369525 -0.87049365
  0.60287539  0.1314954  -0.76635997  0.64785848  0.        ]",-0.0310358827707,-0.999336,[-1.51192329 -1.66527084],"[[-0.17251393 -0.32196677  0.19610978 -0.10039784]
 [ 2.28753773  2.08497293  0.          0.        ]]"
21,[-0.55843043 -0.31990844],[ 0.21059951  0.61954045],"[ 0.79191289  1.1176109  -0.00171839 -0.51747037  1.6936932  -0.87049317
  0.36979913 -0.50218132 -0.76152963  0.66383094  0.        ]",-0.0322867824229,-1.1492,[ 0.81636811 -1.35505564],"[[-0.16689338 -0.32039409  0.19610978 -0.10039784]
 [-1.71216949 -1.91438189  0.          0.        ]]"
