timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.40777427 -0.30464748],[-2.41503692 -1.04643977],"[ 0.8358969   1.21174094  0.38282197 -0.0849649   1.47990991 -0.88170526
  0.50357841 -0.2175268  -0.33166336  1.50427521  0.        ]",-0.115486101096,-1.08493,[-2.79703334 -0.87109993],"[[ 0.06389512 -0.05806353  0.17151043 -0.10192933]
 [ 0.00039086  0.00089798  0.          0.        ]]"
1,[-0.40777427 -0.30464748],[-1.03872287  0.39784974],"[ 0.83860487  1.20874122  0.31557522 -0.1548157   1.47990806 -0.88170465
  0.26720423 -0.74982399 -0.33244955  1.36076506  0.        ]",-0.104100646783,-0.979723,[-2.42808723 -0.72284223],"[[ 0.02422574 -0.09263723  0.17151043 -0.10192933]
 [-3.95416946 -3.44678261  0.          0.        ]]"
2,[-0.40777427 -0.30464748],[ 0.87831777  1.63541543],"[ 0.83225119  1.19303536  0.1156097  -0.34923205  1.47990622 -0.88170403
  0.03548639 -1.18094979 -0.37676068  0.94608974  0.        ]",-0.0703921726198,-0.83969,[ 1.13425003  1.84573834],"[[-0.09375307 -0.18958994  0.17151043 -0.10192933]
 [-7.83082894 -6.23918205  0.          0.        ]]"
3,[-0.40777427 -0.30464748],[ 0.58074331  0.36486983],"[ 0.80527842  1.17087927 -0.07784794 -0.51451185  1.47990437 -0.88170342
  0.28110334 -0.55078288 -0.47360829  0.57066085  0.        ]",-0.0383530104252,-0.472263,[ 0.63261416  1.10009931],"[[-0.20914119 -0.27342182  0.17151043 -0.10192933]
 [-3.72163554 -2.1576061   0.          0.        ]]"
4,[-0.40777427 -0.30464748],[ 0.08086926 -0.87978894],"[ 0.78785104  1.16993814 -0.15807465 -0.52037249  1.47990253 -0.88170281
  0.43499839  0.0669952  -0.51156084  0.455976    0.        ]",-0.0284941975936,-0.363264,[-0.13178469 -1.09914269],"[[-0.25774148 -0.27642725  0.17151043 -0.10192933]
 [-1.14695638  1.8437285   0.          0.        ]]"
5,[-0.40777427 -0.30464748],[ 0.57154769  0.14538002],"[ 0.77623213  1.16891956 -0.2037248  -0.52664132  1.47990069 -0.8817022
  0.40528334 -0.54994352 -0.53632756  0.38959481  0.        ]",-0.0228026505957,-0.50771,[ 2.00505843  0.9165262 ],"[[-0.2856684  -0.27964483  0.17151043 -0.10192933]
 [-1.64408816 -2.15216969  0.          0.        ]]"
6,[-0.40777427 -0.30464748],[-0.54582733 -1.16319895],"[ 0.77930503  1.1669192  -0.1921174  -0.53874253  1.47989884 -0.88170158
  0.64360096  0.01670472 -0.53390687  0.39861013  0.        ]",-0.0234896936261,-0.366502,[ 0.19435985 -1.78921692],"[[-0.27854671 -0.28586431  0.17151043 -0.10192933]
 [ 2.34298696  1.51799557  0.          0.        ]]"
7,[-0.40777427 -0.30464748],[-0.78947663 -0.24177779],"[ 0.80018118  1.16372404 -0.10317162 -0.55751761  1.479897   -0.88170097
  0.68687877 -0.59930923 -0.4960906   0.510342    0.        ]",-0.032955124445,-0.361753,[-1.25086317 -0.34602207],"[[-0.22442238 -0.29553645  0.17151043 -0.10192933]
 [ 3.0670339  -2.4719105   0.          0.        ]]"
8,[-0.40777427 -0.30464748],[ 0.21954539  0.67678428],"[ 0.80710608  1.1405393  -0.06827288 -0.67777237  1.47989515 -0.88170036
  0.44682299 -0.80305381 -0.51473866  0.48823759  0.        ]",-0.0302960021597,-0.445857,[ 0.53434805  1.24101823],"[[-0.2033767  -0.35821505  0.17151043 -0.10192933]
 [-0.94910942 -3.79156112  0.          0.        ]]"
9,[-0.40777427 -0.30464748],[-0.40123689 -0.42552042],"[ 0.80785268  1.12558383 -0.06428299 -0.7444092   1.47989331 -0.88169975
  0.57420705 -0.18025306 -0.53364403  0.45498489  0.        ]",-0.0269033490404,-0.347606,[-0.79596044 -0.6987319 ],"[[-0.20097661 -0.39357328  0.17151043 -0.10192933]
 [ 1.1820374   0.24229878  0.          0.        ]]"
10,[-0.40777427 -0.30464748],[ 0.56027609  0.64202613],"[ 0.805271    1.11516349 -0.07786751 -0.78714526  1.47989146 -0.88169914
  0.38465616 -0.60796997 -0.55438952  0.41235554  0.        ]",-0.0228030896774,-0.439933,[-0.15495732  2.71508149],"[[-0.20915327 -0.41652268  0.17151043 -0.10192933]
 [-1.98915508 -2.5280109   0.          0.        ]]"
