timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.05797889 -0.02512267],-0.374959,"[  1.05572036e+00   1.21461931e+00  -2.22354655e-02  -1.15572327e-03
   3.36073895e-01   7.81582019e-01   1.98226395e-01  -4.55235578e-02
   7.92428656e-01  -6.21475702e-01   0.00000000e+00]",-0.196641466714,[-0.00886875  0.28651804],[ 0.61268058 -0.73558265],"[[ -4.75252366e-02   5.76661044e-02   3.71084948e-02   9.02656377e-02]
 [  2.70501569e-03  -2.33299845e-05   0.00000000e+00   0.00000000e+00]]"
1,[-0.05797889 -0.02512267],-0.301528,"[ 1.05690091  1.21616739  0.01516701 -0.05016048  0.33607095  0.78157212
  0.42526781 -0.42188855  0.79298662 -0.60842981  0.        ]",-0.195819832899,[-0.0260209   0.25616306],[-0.58301448  0.16617025],"[[-0.02314271  0.02843307  0.03710849  0.09026564]
 [ 2.42747021 -2.91356677  0.          0.        ]]"
2,[-0.05797889 -0.02512267],-0.369018,"[ 1.05725359  1.21632824  0.05342287 -0.13586449  0.33606801  0.78156222
  0.20478691 -0.32932034  0.79300323 -0.61104376  0.        ]",-0.196003488491,[-0.02387796  0.25613701],[ 1.48981089  0.03746036],"[[  1.78202639e-03  -2.26487381e-02   3.71084948e-02   9.02656377e-02]
 [  7.28442717e-02  -2.19700548e+00   0.00000000e+00   0.00000000e+00]]"
3,[-0.05797889 -0.02512267],-0.228276,"[ 1.05595756  1.21401261  0.11654014 -0.20631837  0.33606507  0.78155232
  0.57505719 -0.30473561  0.79240119 -0.58356665  0.        ]",-0.194063022123,[-0.03542678  0.24048419],[-1.7977833   0.74736623],"[[ 0.04291422 -0.06467964  0.03710849  0.09026564]
 [ 4.02721052 -2.00671323  0.          0.        ]]"
4,[-0.05797889 -0.02512267],-0.238747,"[ 1.05243711  1.21311651  0.17787953 -0.22310384  0.33606213  0.78154243
  0.19706792  0.08288075  0.79094479 -0.53350209  0.        ]",-0.19064016302,[-0.02488723  0.26157257],[-0.91968892  0.49829175],"[[ 0.08295701 -0.07470829  0.03710849  0.09026564]
 [-0.00948801  0.99384222  0.          0.        ]]"
5,[-0.05797889 -0.02512267],-0.271632,"[ 1.05571521  1.21580303  0.12166586 -0.15694215  0.33605919  0.78153253
 -0.14365794  0.33539969  0.79240825 -0.55649197  0.        ]",-0.192301043062,[-0.00904686  0.28950962],[ 1.34785849  2.15185831],"[[ 0.04625858 -0.03521862  0.03710849  0.09026564]
 [-3.64823604  2.94860672  0.          0.        ]]"
6,[-0.05797889 -0.02512267],-0.296599,"[ 1.05705524  1.21408505  0.0717005   0.00758944  0.33605625  0.78152263
  0.23338143  0.83915952  0.79102766 -0.52949423  0.        ]",-0.19040778555,[-0.0031981   0.30899176],[ 0.93052787  0.62246594],"[[ 0.01369316  0.06287993  0.03710849  0.09026564]
 [ 0.37829458  6.84825674  0.          0.        ]]"
7,[-0.05797889 -0.02512267],-0.243216,"[ 1.05482032  1.18554028  0.13983019  0.27357974  0.33605331  0.78151274
  0.57729244  1.13984125  0.76482167 -0.34741971  0.        ]",-0.176823030113,[-0.01010812  0.3137235 ],[-0.52155993 -0.25759938],"[[ 0.05810861  0.22319966  0.03710849  0.09026564]
 [ 4.05105469  9.1759631   0.          0.        ]]"
8,[-0.05797889 -0.02512267],-0.279647,"[ 1.04753818  1.12046523  0.23083282  0.54735555  0.33605037  0.78150284
  0.37663763  0.98469509  0.6998169  -0.14645741  0.        ]",-0.15998145558,[-0.01793755  0.31185627],[ 2.11966122  0.06151276],"[[ 0.11763061  0.39467039  0.03710849  0.09026564]
 [ 1.90826854  7.97510752  0.          0.        ]]"
9,[-0.05797889 -0.02512267],-0.209386,"[ 1.030741    1.02895554  0.34828852  0.78639447  0.33604743  0.78149295
  0.74356537  0.99555877  0.59524602  0.05038666  0.        ]",-0.141531473994,[-0.03173178  0.30510926],[ 1.15016182  0.37530029],"[[ 0.19511135  0.55501747  0.03710849  0.09026564]
 [ 5.82681428  8.05932297  0.          0.        ]]"
10,[-0.05797889 -0.02512267],-0.104263,"[ 0.97269708  0.8985322   0.57731199  1.02053314  0.33604449  0.78148305
  1.10322802  1.16670425  0.38889481  0.30351682  0.        ]",-0.116190408586,[-0.04748408  0.2952407 ],[-0.82077243  1.93879139],"[[ 0.35018505  0.72949812  0.03710849  0.09026564]
 [ 9.66787052  9.38431321  0.          0.        ]]"
11,[-0.05797889 -0.02512267],-0.139025,"[ 0.88074351  0.68869855  0.79876616  1.27196913  0.33604155  0.78147316
  0.78120446  1.65428168  0.09435644  0.48726157  0.        ]",-0.0918572065894,[-0.05184534  0.29624212],[-0.99177284  1.13264915],"[[  0.50903937   0.95505703   0.03710849   0.09026564]
 [  6.22906857  13.15899531   0.           0.        ]]"
12,[-0.05797889 -0.02512267],-0.232757,"[ 0.81959267  0.35470046  0.908551    1.49732094  0.33603861  0.78146326
  0.40221977  2.13217151 -0.19689994  0.51171123  0.        ]",-0.0731111646837,[-0.05245926  0.29918456],[ 0.78251682 -1.79746747],"[[  0.59301441   1.25536133   0.03710849   0.09026564]
 [  2.18192169  16.85908036   0.           0.        ]]"
13,[-0.05797889 -0.02512267],-0.248623,"[ 0.75869512 -0.00623603  1.00066303  1.57968827  0.33603567  0.78145337
  0.68835969  1.57743108 -0.45161063  0.42976253  0.        ]",-0.0644131172317,[-0.05742061  0.27925408],[ 0.1567643   0.71066303],"[[  0.66731243   1.54945911   0.03710849   0.09026564]
 [  5.23768142  12.56502632   0.           0.        ]]"
14,[-0.05797889 -0.02512267],-0.276375,"[ 0.65762816 -0.34888431  1.1272164   1.52547218  0.33603273  0.78144347
  0.73684763  1.9086945  -0.67525583  0.27046578  0.        ]",-0.0703362758578,[-0.05763233  0.27318266],[-0.22082164  1.64766519],"[[  0.77726114   1.82649475   0.03710849   0.09026564]
 [  5.75557514  15.12999124   0.           0.        ]]"
15,[-0.05797889 -0.02512267],-0.279752,"[ 0.54968464 -0.73319345  1.23615895  1.29161351  0.33602979  0.78143358
  0.64446559  2.38134788 -0.81889443  0.0030974   0.        ]",-0.0831527148305,[-0.05696096  0.26812628],[-0.05915524  0.82459795],"[[  0.8824746    2.16581675   0.03710849   0.09026564]
 [  4.76911592  18.79000853   0.           0.        ]]"
16,[-0.05797889 -0.02512267],-0.280212,"[ 0.4471261  -1.08408323  1.32079378  0.80882952  0.33602685  0.78142369
  0.61385184  2.75484862 -0.81266143 -0.32550655  0.        ]",-0.0965194884064,[-0.05622411  0.25554153],[ 0.08994765 -1.40585082],"[[  0.97457792   2.57064337   0.03710849   0.09026564]
 [  4.44226808  21.68301423   0.           0.        ]]"
17,[-0.05797889 -0.02512267],-0.272678,"[ 0.33862551 -1.26174297  1.39424306  0.20457708  0.33602391  0.7814138
  0.63902956  2.18786974 -0.66351202 -0.58002123  0.        ]",-0.105509129958,[-0.06361666  0.22353598],[ 0.15689731  1.18972341],"[[  1.06612386   2.96026841   0.03710849   0.09026564]
 [  4.71121067  17.29412375   0.           0.        ]]"
18,[-0.05797889 -0.02512267],-0.279417,"[ 0.21432287 -1.28195772  1.46130093 -0.06504139  0.33602097  0.7814039
  0.68839832  0.05030245 -0.56142821 -0.65606689  0.        ]",-0.107577303166,[-0.07969552  0.17920877],[ 0.35382633  0.50394258],"[[ 1.16563813  3.12193534  0.03710849  0.09026564]
 [ 5.23849096  0.74417191  0.          0.        ]]"
19,[-0.05797889 -0.02512267],-0.277513,"[ 0.06029093 -1.28085072  1.52258878 -0.0208568   0.33601803  0.78139401
  0.80985114 -0.32946953 -0.57613703 -0.65218476  0.        ]",-0.108000605878,[-0.08195919  0.17354286],[ 0.46757742  1.43548832],"[[ 1.28342132  3.09558941  0.03710849  0.09026564]
 [ 6.53555863 -2.19618337  0.          0.        ]]"
20,[-0.05797889 -0.02512267],-0.256881,"[-0.14071916 -1.27748707  1.5706085   0.04675663  0.33601509  0.78138412
  0.97108471 -0.26300045 -0.59658378 -0.65266771  0.        ]",-0.10944504301,[-0.08171821  0.17744493],[-1.58329222  0.04360211],"[[ 1.43140896  3.05520522  0.03710849  0.09026564]
 [ 8.25747321 -1.68157626  0.          0.        ]]"
21,[-0.05797889 -0.02512267],-0.281759,"[-0.31228626 -1.27343846  1.58526568  0.09944946  0.33601216  0.78137423
  0.58500283 -0.23642503 -0.61161294 -0.65846975  0.        ]",-0.111264565666,[-0.08027639  0.17793596],[ 0.5030157   0.62385508],"[[ 1.55519337  3.0236379   0.03710849  0.09026564]
 [ 4.13470924 -1.47583778  0.          0.        ]]"
22,[-0.05797889 -0.02512267],-0.291074,"[-0.45382456 -1.27083044  1.57970278  0.12678897  0.33600922  0.78136434
  0.76383504 -0.09613065 -0.61700339 -0.66675468  0.        ]",-0.112731002498,[-0.07986934  0.18115501],[ 1.40289867  1.55549599],"[[ 1.65704907  3.00721442  0.03710849  0.09026564]
 [ 6.04448596 -0.38965707  0.          0.        ]]"
