timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.80331963 -0.47822633],[ 4.20447922  1.08775878],"[ 0.78678823  1.112691    0.24130476  0.33330981  1.05074696  1.64967893
  0.4049609  -0.15685163  0.13954698 -2.42486655  0.        ]",-0.204457138301,-2.50149,[ 3.54227474  1.0666081 ],"[[-0.01511863  0.08419055  0.1217043   0.19061964]
 [ 0.00442626 -0.00326387  0.          0.        ]]"
1,[-0.80331963 -0.47822633],[ 3.29688501 -0.3203221 ],"[ 0.78646341  1.10765534  0.30922967  0.40371783  1.05074654  1.64967775
  0.62215866  0.51074681  0.12861474 -2.23707537  0.        ]",-0.192675923196,-2.35627,[ 3.46232644 -0.23994094],"[[ 0.02464421  0.12383834  0.1217043   0.19061964]
 [ 3.95870267  3.95485608  0.          0.        ]]"
2,[-0.80331963 -0.47822633],[ 2.06793523 -1.07534957],"[ 0.7695557   1.09440417  0.51013875  0.52494552  1.05074612  1.64967658
  0.83516838  0.33704067  0.06184175 -1.76673625  0.        ]",-0.161992565786,-2.08724,[ 2.38319788 -1.51669438],"[[ 0.14272765  0.1926023   0.1217043   0.19061964]
 [ 7.83673376  2.92497169  0.          0.        ]]"
3,[-0.80331963 -0.47822633],[ 0.24488586 -1.34237349],"[ 0.69022745  1.08994999  0.83301112  0.55674078  1.05074569  1.6496754
  1.0440271  -0.34083305 -0.10367255 -1.17234179  0.        ]",-0.120231539368,-1.76136,[ 0.41510782 -1.19785365],"[[  0.33761371   0.21077747   0.1217043    0.19061964]
 [ 11.63919493  -1.09406777   0.           0.        ]]"
4,[-0.80331963 -0.47822633],[-1.51598418 -0.93824255],"[ 0.50237381  1.10339934  1.2098999   0.44889671  1.05074527  1.64967422
  1.12165931 -1.00513782 -0.36558084 -0.60241909  0.        ]",-0.0754616581508,-1.51226,[-2.12452869 -1.13431354],"[[  0.58457849   0.1493789    0.1217043    0.19061964]
 [ 13.05256521  -5.03265955   0.           0.        ]]"
5,[-0.80331963 -0.47822633],[-1.64390135  1.44197798],"[ 0.26301322  1.11696     1.49664693  0.20103495  1.05074484  1.64967304
  0.89027175 -1.65591127 -0.59263448 -0.26050609  0.        ]",-0.0451871301384,-1.51744,[-1.67122326  0.30518123],"[[ 0.80336337  0.01001326  0.1217043   0.19061964]
 [ 8.83996001 -8.89103043  0.          0.        ]]"
6,[-0.80331963 -0.47822633],[-1.20835376  1.93652213],"[ 0.08568378  1.10256281  1.64545071 -0.09056749  1.05074442  1.64967187
  0.66335241 -1.42213546 -0.68417815 -0.16377267  0.        ]",-0.0356104405615,-1.54078,[-0.84504223  2.56505105],"[[ 0.93871241 -0.15390084  0.1217043   0.19061964]
 [ 4.70870079 -7.50500392  0.          0.        ]]"
7,[-0.80331963 -0.47822633],[-0.67397702  1.15709269],"[  1.39915886e-03   1.07503169e+00   1.70320150e+00  -2.80665749e-01
   1.05074400e+00   1.64967069e+00   4.74532750e-01  -7.29004962e-01
  -6.97622557e-01  -1.71806079e-01   0.00000000e+00]",-0.0356163946754,-1.54197,[-0.56505397  0.71860656],"[[ 0.99839573 -0.26276892  0.1217043   0.19061964]
 [ 1.27107801 -3.39550894  0.          0.        ]]"
8,[-0.80331963 -0.47822633],[-0.16587204  0.42164734],"[-0.00253826  1.06186095  1.70572153 -0.34699589  1.05074357  1.64966951
  0.35031046 -0.2376033  -0.67080235 -0.2138325   0.        ]",-0.0391668897393,-1.55294,[ 0.40121221  1.16539403],"[[ 1.00112624 -0.30144729  0.1217043   0.19061964]
 [-0.99049428 -0.48204182  0.          0.        ]]"
9,[-0.80331963 -0.47822633],[-0.58896351 -1.53361773],"[ 0.00280102  1.07228677  1.70229761 -0.29530833  1.05074315  1.64966833
  0.43848316  0.43175001 -0.68878979 -0.18414956  0.        ]",-0.0366902534767,-1.49337,[-0.79300601 -0.88252174],"[[ 0.99742242 -0.27127064  0.1217043   0.19061964]
 [ 0.61476722  3.48648149  0.          0.        ]]"
10,[-0.80331963 -0.47822633],[ 0.13557681  0.31163171],"[ 0.03039852  1.08274415  1.68415517 -0.23657244  1.05074272  1.64966716
  0.26557812 -0.16907833 -0.68288263 -0.18200372  0.        ]",-0.0367724451551,-1.54051,[ 0.26817227  0.17997808],"[[ 0.97813411 -0.23728217  0.1217043   0.19061964]
 [-2.53311564 -0.0757638   0.          0.        ]]"
11,[-0.80331963 -0.47822633],[ 0.14547896 -0.17166099],"[ 0.08581743  1.0843481   1.64534701 -0.22676722  1.0507423   1.64966598
  0.32658603 -0.04869846 -0.61834497 -0.25721029  0.        ]",-0.0438633843172,-1.51132,[-0.25679574  0.066421  ],"[[ 0.93861579 -0.23163647  0.1217043   0.19061964]
 [-1.42241353  0.637955    0.          0.        ]]"
