timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.27117893 -0.22290678],[-1.94323158 -1.27030694],"[ 0.9172537   1.36986664  0.35202977  0.00699611  1.36402546 -0.70796397
  0.58066691 -0.26212621 -0.11602569  1.19269772  0.        ]",-0.117510168854,-0.690789,[-0.74525978  1.26309569],"[[ 0.07158066  0.09214799  0.15722742 -0.08076251]
 [ 0.00349735 -0.00131586  0.          0.        ]]"
1,[-0.27117893 -0.22290678],[-1.56196558 -1.6474787 ],"[ 0.91969943  1.36474943  0.30381085  0.09485171  1.36402287 -0.70796326
  0.39480554  0.31364839 -0.11620345  1.17394048  0.        ]",-0.115844472568,-0.562788,[-1.17930014 -0.24194392],"[[ 0.04205471  0.13186125  0.15722742 -0.08076251]
 [-2.94626693  3.95943652  0.          0.        ]]"
2,[-0.27117893 -0.22290678],[-0.65797347 -1.32925928],"[ 0.91870315  1.35162762  0.14352594  0.24589381  1.36402028 -0.70796255
  0.14924463  0.16320375 -0.11239107  1.04190681  0.        ]",-0.104574169443,-0.418507,[-1.00579712 -2.05683707],"[[-0.05597275  0.20066655  0.15722742 -0.08076251]
 [-6.84351168  2.92452994  0.          0.        ]]"
3,[-0.27117893 -0.22290678],[ 0.80561489 -0.37396726],"[ 0.88216968  1.34725905 -0.13973465  0.28551557  1.36401769 -0.70796185
 -0.09138806 -0.42061709 -0.12414863  0.69038658  0.        ]",-0.075519627644,-0.342587,[ 0.54994534  0.25913342],"[[ -0.23116047   0.21886249   0.15722742  -0.08076251]
 [-10.6625419   -1.09156823   0.           0.        ]]"
4,[-0.27117893 -0.22290678],[ 1.20078111 -0.51544428],"[ 0.79386939  1.35001891 -0.43267872  0.26086245  1.3640151  -0.70796114
  0.05895419 -0.26846123 -0.19779458  0.28510136  0.        ]",-0.0448034804905,-0.209932,[ 1.11594087  0.56937559],"[[-0.42047135  0.20753267  0.15722742 -0.08076251]
 [-8.27649367 -0.04489196  0.          0.        ]]"
5,[-0.27117893 -0.22290678],[ 0.95757073 -1.01078236],"[ 0.70980553  1.34459514 -0.6125354   0.3080578   1.3640125  -0.70796044
  0.31847212  0.05916987 -0.27296115  0.06240315  0.        ]",-0.0332789410075,-0.124547,[ 0.01682912 -0.20224928],"[[-0.54467659  0.22924748  0.15722742 -0.08076251]
 [-4.15774253  2.20887577  0.          0.        ]]"
6,[-0.27117893 -0.22290678],[ 1.18702877 -0.8583672 ],"[ 0.64396654  1.33453026 -0.7238313   0.38512669  1.36400991 -0.70795973
  0.32786798 -0.0636143  -0.32639723 -0.05535796  0.        ]",-0.0315058090315,-0.186782,[ 1.44959183 -0.89679079],"[[-0.62633524  0.26495055  0.15722742 -0.08076251]
 [-4.00861938  1.36424632  0.          0.        ]]"
7,[-0.27117893 -0.22290678],[ 0.88884872 -0.53342998],"[ 0.60910658  1.33709021 -0.77563939  0.36656375  1.36400732 -0.70795903
  0.58220892 -0.58396371 -0.36428927 -0.13773489  0.        ]",-0.0333796465271,-0.133996,[ 0.41422136 -2.18881282],"[[-0.66600732  0.25632139  0.15722742 -0.08076251]
 [ 0.02796859 -2.21522513  0.          0.        ]]"
8,[-0.27117893 -0.22290678],[ 0.89847803  0.09873735],"[ 0.62427673  1.35758913 -0.75361509  0.18476256  1.36400473 -0.70795832
  0.68551661 -1.15328558 -0.38241048 -0.1913689   0.        ]",-0.036256100382,-0.277151,[ 0.37909275  0.90862825],"[[-0.64899753  0.17272278  0.15722742 -0.08076251]
 [ 1.66754832 -6.13158356  0.          0.        ]]"
9,[-0.27117893 -0.22290678],[ 0.49245372 -0.49980822],"[ 0.66530142  1.37033413 -0.68987459 -0.00353218  1.36400214 -0.70795761
  0.77783874 -0.61270731 -0.37496134 -0.18845657  0.        ]",-0.036509601261,-0.212264,[ 0.78689279  0.1138636 ],"[[-0.60094544  0.0874012   0.15722742 -0.08076251]
 [ 3.13278113 -2.41296668  0.          0.        ]]"
10,[-0.27117893 -0.22290678],[-0.31037351 -0.80675101],"[ 0.73691678  1.37360799 -0.56020377 -0.09964735  1.36399955 -0.70795691
  0.97005891 -0.54039408 -0.31029116 -0.05832155  0.        ]",-0.0332484581641,-0.101509,[ 0.63361608 -0.99912678],"[[-0.50768131  0.04413278  0.15722742 -0.08076251]
 [ 6.18347471 -1.91552969  0.          0.        ]]"
11,[-0.27117893 -0.22290678],[-1.02186918 -0.39155033],"[ 0.8273925   1.37408083 -0.34132053 -0.27243939  1.36399696 -0.7079562
  1.12037929 -1.11011983 -0.22912142  0.14918512  0.        ]",-0.0380963817871,-0.0499783,[-1.30107335 -0.63064556],"[[-0.36007515 -0.03349982  0.15722742 -0.08076251]
 [ 8.56919503 -5.83466284  0.          0.        ]]"
12,[-0.27117893 -0.22290678],[-0.58982992  0.40831527],"[ 0.88252632  1.35731047 -0.13799667 -0.5834631   1.36399437 -0.7079555
  0.8605006  -1.456095   -0.20038002  0.2648655   0.        ]",-0.0438189983823,-0.0908738,[-0.88439309  0.74917715],"[[-0.23007296 -0.17407204  0.15722742 -0.08076251]
 [ 4.44474663 -8.21463409  0.          0.        ]]"
13,[-0.27117893 -0.22290678],[-0.16252136  0.31839743],"[ 0.89813463  1.32086009 -0.05326285 -0.87058247  1.36399178 -0.70795479
  0.63444136 -1.00101957 -0.2237933   0.23671097  0.        ]",-0.0403725920862,-0.0414225,[-0.19374965  0.03854616],"[[-0.17717459 -0.30695588  0.15722742 -0.08076251]
 [ 0.85703173 -5.08419377  0.          0.        ]]"
14,[-0.27117893 -0.22290678],[ 0.06478903  0.50238597],"[ 0.90045841  1.28100165 -0.03830944 -1.07733696  1.36398919 -0.70795409
  0.58507016 -0.96415569 -0.26549004  0.15916155  0.        ]",-0.0340140038084,-0.00174212,[-0.46171737 -0.66905213],"[[-0.16789548 -0.40609551  0.15722742 -0.08076251]
 [ 0.07348356 -4.83061683  0.          0.        ]]"
15,[-0.27117893 -0.22290678],[ 0.69913572  1.28034806],"[ 0.89614054  1.21760351 -0.06546564 -1.32013943  1.3639866  -0.70795338
  0.46993941 -1.33526489 -0.34725149  0.01777341  0.        ]",-0.026087236234,-0.1436,[ 1.18344518  1.75093675],"[[-0.18475828 -0.52832153  0.15722742 -0.08076251]
 [-1.75371758 -7.38348207  0.          0.        ]]"
16,[-0.27117893 -0.22290678],[ 0.0367425   0.58723736],"[ 0.89744934  1.1502247  -0.05750036 -1.51815042  1.36398401 -0.70795267
  0.72130416 -0.73860999 -0.41320673 -0.0594179   0.        ]",-0.0238889086945,-0.0186959,[-0.22772843 -1.13441927],"[[-0.17980694 -0.63481086  0.15722742 -0.08076251]
 [ 2.23562969 -3.2791152   0.          0.        ]]"
17,[-0.27117893 -0.22290678],[ 0.28029478  1.39472461],"[  9.05752953e-01   1.07376001e+00  -6.09627826e-04  -1.69818825e+00
   1.36398142e+00  -7.07951969e-01   6.61830011e-01  -1.30473003e+00
  -4.57751061e-01  -7.52821589e-02   0.00000000e+00]",-0.021944516998,-0.109915,[ 0.05252653  1.88835139],"[[-0.14456428 -0.73946629  0.15722742 -0.08076251]
 [ 1.29174338 -7.17345382  0.          0.        ]]"
18,[-0.27117893 -0.22290678],[ 0.10944287  0.93831551],"[ 0.9110122   0.98999118  0.04423234 -1.85834332  1.36397883 -0.70795126
  0.67322773 -0.70848412 -0.51114615 -0.09795935  0.        ]",-0.0215911647539,-0.0881941,[ 0.30883643  0.98032284],"[[-0.11691472 -0.84178314  0.15722742 -0.08076251]
 [ 1.47264333 -3.07189929  0.          0.        ]]"
19,[-0.27117893 -0.22290678],[-0.3242406   0.30558068],"[ 0.91681575  0.97099847  0.11164971 -1.89039435  1.36397624 -0.70795056
  0.74830517 -0.1354138  -0.49263969 -0.04327259  0.        ]",-0.0172460195236,-0.0495016,[ 0.11855154 -0.36027338],"[[-0.07550679 -0.86366846  0.15722742 -0.08076251]
 [ 2.66418625  0.87023384  0.          0.        ]]"
20,[-0.27117893 -0.22290678],[-0.60424632  0.41915151],"[ 0.92073533  0.97355018  0.20553653 -1.88616116  1.36397365 -0.70794985
  0.77456597 -0.34530932 -0.44505388  0.05672962  0.        ]",-0.014160300419,-0.0586197,[-0.38589978  1.96336463],"[[-0.01804132 -0.86075058  0.15722742 -0.08076251]
 [ 3.08097624 -0.57363201  0.          0.        ]]"
21,[-0.27117893 -0.22290678],[-0.67281324 -0.14390567],"[ 0.92041447  0.99803796  0.28024717 -1.84430244  1.36397106 -0.70794915
  0.67444227  0.23202475 -0.39279894  0.15845326  0.        ]",-0.0194668287773,0.00262517,[-1.72842858 -0.57169689],"[[ 0.02763518 -0.83237621  0.15722742 -0.08076251]
 [ 1.4919554   3.39782819  0.          0.        ]]"
