timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-2.1749,"[ 0.99601544  1.26619907  0.5502951  -0.99340474  1.39969351  0.87930689
  0.24450683 -0.32925245  0.07351719 -1.00485603  0.        ]",[ 0.79417164  3.52145403],-0.120467032124,[ 1.87131536  3.99346209],[-0.51002806 -0.31438366],"[[-0.04991995  0.00906679  0.16099089  0.1006609 ]
 [ 0.00051495  0.0014843   0.          0.        ]]"
1,-2.12589,"[ 0.99766633  1.2648809   0.60581216 -0.87422105  1.39969241  0.87930648
  0.76213289  0.32523877  0.07482499 -0.86553689  0.        ]",[ 0.07393987  2.33439655],-0.110581444672,[ 1.17123091  2.6382339 ],[-0.51002806 -0.31438366],"[[-0.01840411  0.04881176  0.16099089  0.1006609 ]
 [ 3.14061969  3.95982411  0.          0.        ]]"
2,-2.03355,"[ 0.99625261  1.25031757  0.72054573 -0.52205742  1.39969132  0.87930607
  0.79986774  0.96695816  0.05245938 -0.52946935  0.        ]",[ 0.24497014 -0.04479487],-0.0862201474928,[ 0.66003388  1.18686032],[-0.51002806 -0.31438366],"[[ 0.04670486  0.16694857  0.16099089  0.1006609 ]
 [ 3.36953474  7.84092187  0.          0.        ]]"
3,-1.79174,"[ 0.98630553  1.20793793  0.85477862 -0.07564307  1.39969023  0.87930566
  0.9486695   0.91190395 -0.02490531 -0.12982538  0.        ]",[-0.32945334  2.15859372],-0.0557588739372,[-0.15924841  0.12034172],[-0.51002806 -0.31438366],"[[ 0.12315233  0.32042629  0.16099089  0.1006609 ]
 [ 4.27222154  7.50795872  0.          0.        ]]"
4,-1.83183,"[ 0.96894868  1.12112418  0.97920866  0.44092949  1.39968913  0.87930524
  0.71970725  1.54210448 -0.17095969  0.26353741  0.        ]",[-0.15480972 -0.36534474],-0.0233345088741,[-0.43932807 -1.29775429],[-0.51002806 -0.31438366],"[[  0.19466038   0.5088269    0.16099089   0.1006609 ]
 [  2.88325762  11.31939592   0.           0.        ]]"
5,-1.90448,"[ 0.95187818  0.98309674  1.06685308  0.95416181  1.39968804  0.87930483
  0.60950808  1.26589516 -0.36698236  0.57033648  0.        ]",[ 0.02072829 -0.96532444],-0.0140805588125,[-0.89076263 -1.99755609],[-0.51002806 -0.31438366],"[[ 0.24561841  0.71845419  0.16099089  0.1006609 ]
 [ 2.21475204  9.64889711  0.          0.        ]]"
6,-1.83652,"[ 0.9337237   0.85836215  1.14281638  1.27475135  1.39968694  0.87930442
  0.61606459  0.60230928 -0.54405288  0.75879317  0.        ]",[-2.32163067 -1.5209534 ],-0.0359424702231,[-1.3770926 -2.1760211],[-0.51002806 -0.31438366],"[[ 0.29031307  0.87116495  0.16099089  0.1006609 ]
 [ 2.25452746  5.63555409  0.          0.        ]]"
7,-1.93536,"[ 0.93152711  0.7935181   1.15118557  1.40756208  1.39968585  0.87930401
 -0.04328553 -0.07063625 -0.61462176  0.80369705  0.        ]",[-1.59819054 -0.00390779],-0.0437770091383,[-0.52337837 -1.27449214],[-0.51002806 -0.31438366],"[[ 0.29527256  0.943041    0.16099089  0.1006609 ]
 [-1.74532096  1.56560353  0.          0.        ]]"
8,-2.22037,"[ 0.96060392  0.76459352  1.02465904  1.46076915  1.39968476  0.8793036
 -0.68981879 -0.07813676 -0.55853562  0.69162396  0.        ]",[ 2.04797141 -0.49822231],-0.0329735592376,[ 0.712542   -0.51817214],[-0.51002806 -0.31438366],"[[ 0.2210147   0.97389818  0.16099089  0.1006609 ]
 [-5.66741841  1.52024056  0.          0.        ]]"
9,-1.98717,"[ 0.98103805  0.75480353  0.89903338  1.47799996  1.39968366  0.87930319
 -0.01901522 -0.40950294 -0.49149647  0.56678801  0.        ]",[ 0.6762958   0.78509654],-0.0206596914059,[ 0.04227045 -0.32591799],[-0.51002806 -0.31438366],"[[ 0.14849502  0.98419506  0.16099089  0.1006609 ]
 [-1.59809107 -0.48384994  0.          0.        ]]"
10,-1.86892,"[ 0.9821109   0.73404873  0.89065189  1.51328599  1.39968257  0.87930277
  0.42714921  0.10595184 -0.50564452  0.57051831  0.        ]",[-1.29052243 -1.81359336],-0.0220723331737,[-0.70076174 -1.38771868],[-0.51002806 -0.31438366],"[[ 0.14368906  1.00579641  0.16099089  0.1006609 ]
 [ 1.10849738  2.63360001  0.          0.        ]]"
11,-1.95727,"[ 0.98576802  0.72197303  0.85967097  1.53305884  1.39968148  0.87930236
 -0.22851229 -0.55718121 -0.49892153  0.54524409  0.        ]",[ 0.60701737  0.04147289],-0.0202429861032,[ 0.4285413   0.00911418],[-0.51002806 -0.31438366],"[[ 0.12595196  1.01822882  0.16099089  0.1006609 ]
 [-2.86897142 -1.3770021   0.          0.        ]]"
12,-1.81102,"[ 0.99125662  0.74675927  0.80235772  1.49186997  1.39968038  0.87930195
  0.17675552 -0.52563992 -0.44504157  0.46810556  0.        ]",[-1.16605081  0.14400262],-0.0117689906925,[-0.03426224 -0.15500703],[-0.51002806 -0.31438366],"[[ 0.09323943  0.99260267  0.16099089  0.1006609 ]
 [-0.41047762 -1.18624279  0.          0.        ]]"
13,-1.88629,"[ 0.9963385   0.76369391  0.71826318  1.46235967  1.39967929  0.87930154
 -0.47415996 -0.42729228 -0.38700416  0.36234475  0.        ]",[ 0.56568114  2.07037222],-0.00426897916683,[ 1.23778641  0.59942377],[-0.51002806 -0.31438366],"[[ 0.04541155  0.97484579  0.16099089  0.1006609 ]
 [-4.35915396 -0.59144144  0.          0.        ]]"
