timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-3.74696,"[ 0.99729714  1.24800279  0.60810817 -0.80392728 -1.14312251 -0.53314813
  0.2504064  -0.32675818  2.66838873  1.2377874   0.        ]",[-3.50332958  2.88227781],-0.348161301345,[-2.40906787  1.21483445],[-0.51056147 -0.32115451],"[[-0.0255356   0.07097271 -0.13253427 -0.06069685]
 [-0.00294162  0.00107415  0.          0.        ]]"
1,-3.74347,"[ 0.99453118  1.24387929  0.53755511 -0.68494305 -1.14312182 -0.53314795
 -0.40252384  0.32958825  2.66678544  1.1869065   0.        ]",[-2.26702957  0.72469853],-0.347285418984,[-2.28628993  0.63203657],[-0.51056147 -0.32115451],"[[-0.06529983  0.11073723 -0.13253427 -0.06069685]
 [-3.9603015   3.9621698   0.          0.        ]]"
2,-3.6652,"[ 0.97209889  1.22383109  0.32948503 -0.36713816 -1.14312114 -0.53314778
 -1.04247034  0.79230543  2.65423753  1.02149951  0.        ]",[-2.4687978 -0.5930704],-0.343917039096,[-2.20330548  0.00634772],[-0.51056147 -0.32115451],"[[-0.18342161  0.21799916 -0.13253427 -0.06069685]
 [-7.83896972  6.75470063  0.          0.        ]]"
3,-3.56,"[ 0.88946643  1.18987942 -0.00262031 -0.04842896 -1.14312045 -0.5331476
 -1.66944287  0.38125457  2.60582884  0.66256513  0.        ]",[-1.63016367 -0.12644348],-0.335821644307,[-1.87675714 -0.15626258],[-0.51056147 -0.32115451],"[[ -0.3783277    0.32820363  -0.13253427  -0.06069685]
 [-11.63901044   4.27398241   0.           0.        ]]"
4,-3.37089,"[ 0.68682017  1.15715393 -0.41935161  0.17473273 -1.14311976 -0.53314742
 -2.28414743  0.28445693  2.46183917  0.09653078  0.        ]",[-1.41396696  0.08384338],-0.320116002138,[-1.60088718 -0.50975597],[-0.51056147 -0.32115451],"[[ -0.64848877   0.40782246  -0.13253427  -0.06069685]
 [-15.3647101    3.68980289   0.           0.        ]]"
5,-3.27122,"[ 0.30333063  1.11949816 -0.83387631  0.38179764 -1.14311908 -0.53314724
 -2.88676119  0.32749134  2.14513312 -0.55250472  0.        ]",[ 0.29412383 -2.9912916 ],-0.293463834402,[-0.49679011 -0.76775163],[-0.51056147 -0.32115451],"[[ -0.99242876   0.48422497  -0.13253427  -0.06069685]
 [-19.01715249   3.94951886   0.           0.        ]]"
6,-3.14299,"[-0.20952566  1.09829145 -1.08244514  0.48303059 -1.14311839 -0.53314706
 -2.63249384 -0.3417708   1.65173773 -1.09051802  0.        ]",[ 0.41679672 -0.76375123],-0.256606429934,[ 0.37422675 -0.0965119 ],[-0.51056147 -0.32115451],"[[ -1.35731025   0.5226902   -0.13253427  -0.06069685]
 [-17.4760859   -0.08951984   0.           0.        ]]"
7,-2.97474,"[-0.71139854  1.11610532 -1.11082851  0.39862188 -1.1431177  -0.53314688
 -2.3032054  -0.84278665  1.06394156 -1.37831159  0.        ]",[ 1.39174239  0.35918287],-0.214169589476,[ 0.94361162  0.5501501 ],[-0.51056147 -0.32115451],"[[ -1.68680804   0.4905621   -0.13253427  -0.06069685]
 [-15.48030773  -3.11318281   0.           0.        ]]"
8,-2.74824,"[-1.10634726  1.14048007 -0.99417039  0.27146056 -1.14311701 -0.53314671
 -1.60003767 -0.59723033  0.53794827 -1.38930734  0.        ]",[-0.34115651  0.92182431],-0.174610584821,[ 0.29823619  0.45272282],[-0.51056147 -0.32115451],"[[ -1.95365338   0.44316685  -0.13253427  -0.06069685]
 [-11.21844678  -1.63123707   0.           0.        ]]"
9,-2.21722,"[-1.42235041  1.13835134 -0.79366305  0.28318353 -1.14311633 -0.53314653
 -1.78632402  0.01295389  0.1307848  -1.22664251  0.        ]",[ 0.03451726  0.02477948],-0.140715564854,[ 0.70379591 -0.30048251],[-0.51056147 -0.32115451],"[[ -2.18935055   0.44748991  -0.13253427  -0.06069685]
 [-12.34753279   2.05126043   0.           0.        ]]"
10,-1.48563,"[-1.69668212  1.11689595 -0.50314551  0.39471258 -1.14311564 -0.53314635
 -1.72351385  0.02241166 -0.21656954 -0.94089187  0.        ]",[ 1.15863478 -0.21071858],-0.108152119129,[ 1.37985492 -0.38009483],[-0.51056147 -0.32115451],"[[ -2.43248173   0.4890878   -0.13253427  -0.06069685]
 [-11.96685343   2.1083386    0.           0.        ]]"
11,-1.26327,"[-1.86963142  1.09842699 -0.2165087   0.4823964  -1.14311495 -0.53314617
 -1.03170029 -0.12304148 -0.45984647 -0.63273355  0.        ]",[ 1.6524327  -0.38227142],-0.0835355895583,[ 1.18501532 -0.1293242 ],[-0.51056147 -0.32115451],"[[-2.62974875  0.52244679 -0.13253427 -0.06069685]
 [-7.77379772  1.23052068  0.          0.        ]]"
12,-1.1419,"[-1.9464473   1.09315945 -0.03431936  0.50619425 -1.14311427 -0.53314599
 -0.35352113 -0.37814187 -0.58930603 -0.41904131  0.        ]",[ 1.03541083  1.06887528],-0.0708928915451,[ 0.75132012  0.4031758 ],[-0.51056147 -0.32115451],"[[-2.74398369  0.53161022 -0.13253427 -0.06069685]
 [-3.66337688 -0.30902459  0.          0.        ]]"
13,-1.10523,"[-1.96517124  1.07314576  0.01985905  0.59233113 -1.14311358 -0.53314581
  0.31092357  0.27873048 -0.59957636 -0.38055172  0.        ]",[-0.68702472 -0.80039064],-0.0685416405882,[-0.5342893  -0.30416048],[-0.51056147 -0.32115451],"[[-2.77684554  0.56520432 -0.13253427 -0.06069685]
 [ 0.36380008  3.65523497  0.          0.        ]]"
14,-1.03686,"[-1.97583899  1.04751348  0.05326297  0.6939754  -1.14311289 -0.53314564
 -0.13851636 -0.25823763 -0.58953379 -0.37360183  0.        ]",[-0.63180978  0.42478677],-0.0676061048261,[ 0.42728537  0.1551954 ],[-0.51056147 -0.32115451],"[[-2.79690046  0.60579479 -0.13253427 -0.06069685]
 [-2.36023941  0.41460462  0.          0.        ]]"
15,-1.27786,"[-2.00926428  1.03088993  0.17477439  0.75541461 -1.1431122  -0.53314546
 -0.54331581  0.01924017 -0.64527943 -0.24638982  0.        ]",[ 2.26755197  0.90578374],-0.0615402031101,[ 1.20121992 -0.29369682],[-0.51056147 -0.32115451],"[[-2.86872164  0.63088873 -0.13253427 -0.06069685]
 [-4.81371488  2.0891969   0.          0.        ]]"
16,-1.22894,"[-2.02993613  0.97605008  0.27063449  0.9375852  -1.14311152 -0.53314528
  0.12493544  0.60643658 -0.64051436 -0.19583014  0.        ]",[ 0.3611453  -0.53243083],-0.0579064272204,[-0.0681701  -0.99357194],[-0.51056147 -0.32115451],"[[-2.92435904  0.70822816 -0.13253427 -0.06069685]
 [-0.76346957  5.63295674  0.          0.        ]]"
17,-1.1029,"[-2.03018858  0.90541103  0.27197734  1.13559809 -1.14311083 -0.5331451
  0.36329802  0.23855164 -0.56864313 -0.26625917  0.        ]",[-0.92379004 -1.67497369],-0.0589670939672,[-0.50801611 -0.86903352],[-0.51056147 -0.32115451],"[[-2.92513322  0.79861123 -0.13253427 -0.06069685]
 [ 0.68123711  3.41275421  0.          0.        ]]"
