timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.468506,"[ 1.03405673  1.63660163  0.55058432 -0.99174718  1.70788836 -0.1673952
  0.26752081 -0.35160912 -0.22176413  0.43511245  0.        ]",[-1.69674246  2.5581557 ],-0.0271175258168,[-0.76480156  1.44147086],[-0.26805043 -0.20834297],"[[ 0.05391808 -0.05496466  0.19612633 -0.0181117 ]
 [-0.00175104 -0.00089311  0.          0.        ]]"
1,-0.48085,"[ 1.0362314   1.63827922  0.48781231 -0.87178478  1.70788407 -0.16739509
 -0.23543124  0.24046022 -0.22071946  0.39349579  0.        ]",[-0.9713748   1.64685734],-0.0238560605377,[-0.08014448  1.0942446 ],[-0.26805043 -0.20834297],"[[ 0.01417746 -0.01523906  0.19612633 -0.0181117 ]
 [-3.95912932  3.96024667  0.          0.        ]]"
2,-0.458935,"[ 1.02790111  1.63203273  0.30322711 -0.51527535  1.70787977 -0.16739498
 -0.71404054  0.82079506 -0.22471611  0.27249452  0.        ]",[-0.44946086  1.31500107],-0.0154921267218,[ 0.85474831  0.69883943],[-0.26805043 -0.20834297],"[[-0.10278896  0.10292172  0.19612633 -0.0181117 ]
 [-7.72497341  7.84288115  0.          0.        ]]"
3,-0.616189,"[ 0.97655196  1.58526714  0.03832479  0.06136476  1.70787548 -0.16739487
 -0.92078701  1.38950562 -0.24961936  0.12475571  0.        ]",[ 1.46243292  0.57422101],-0.0118861185594,[ 1.58527148  0.49367076],[-0.26805043 -0.20834297],"[[ -0.27361002   0.29795508   0.19612633  -0.0181117 ]
 [ -9.35172347  11.64775627   0.           0.        ]]"
4,-0.942246,"[ 0.89716757  1.45965157 -0.17779112  0.75731183  1.70787118 -0.16739476
 -0.39459479  1.69463753 -0.29490596  0.10541265  0.        ]",[ 0.67145328 -2.29696989],-0.00913113129475,[ 0.92879206  0.03925616],[-0.26805043 -0.20834297],"[[ -0.41910508   0.55139256   0.19612633  -0.0181117 ]
 [ -5.2114924   13.68921687   0.           0.        ]]"
5,-0.71017,"[ 0.84281845  1.28741329 -0.28628773  1.30527482  1.70786689 -0.16739465
 -0.04368107  1.06214398 -0.34834807  0.2078736   0.        ]",[-0.37680395 -0.23607816],-0.00315883707218,[ 0.48561937 -0.2354894 ],[-0.26805043 -0.20834297],"[[-0.49563216  0.78271977  0.19612633 -0.0181117 ]
 [-2.45040301  9.45763254  0.          0.        ]]"
6,-0.749238,"[ 0.79143911  1.12339217 -0.37296778  1.65077358  1.70786259 -0.16739454
 -0.22693883  0.89449802 -0.40580323  0.27451146  0.        ]",[-0.16588344 -0.13887414],-0.012922881852,[ 0.892129   -0.36960593],[-0.26805043 -0.20834297],"[[-0.55910708  0.96061918  0.19612633 -0.0181117 ]
 [-3.8923278   8.33603159  0.          0.        ]]"
7,-0.95748,"[ 0.71537038  0.95756741 -0.48199585  1.89440763  1.7078583  -0.16739443
 -0.3005459   0.78765296 -0.4697461   0.28136504  0.        ]",[ 0.87214045 -0.53528281],-0.0203420103005,[ 1.15132761 -0.44915608],[-0.26805043 -0.20834297],"[[-0.64276435  1.12016783  0.19612633 -0.0181117 ]
 [-4.47149023  7.62120783  0.          0.        ]]"
8,-1.03458,"[ 0.66154092  0.81280155 -0.54879174  2.04171057  1.70785401 -0.16739432
  0.14937275  0.44816164 -0.52728487  0.31298888  0.        ]",[ 0.49747409 -1.25972871],-0.0283707302072,[ 0.48176414 -0.58537257],[-0.26805043 -0.20834297],"[[-0.69667581  1.2498029   0.19612633 -0.0181117 ]
 [-0.93140711  5.34989992  0.          0.        ]]"
9,-0.881148,"[ 0.66289968  0.73625033 -0.54719267  2.09849388  1.70784971 -0.16739421
  0.40203014 -0.1595759  -0.55839427  0.37886039  0.        ]",[-0.68294347 -1.36221131],-0.0348746599601,[ 0.10460846 -0.41424504],[-0.26805043 -0.20834297],"[[-0.69535783  1.31600567  0.19612633 -0.0181117 ]
 [ 1.05657105  1.28393441  0.          0.        ]]"
