timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-2.26817,"[ 1.01177231  1.49133819  0.59892667 -0.94221695  0.19828535  1.64090771
  0.25083769 -0.34390097  1.17808729 -1.78996257  0.        ]",[ 1.89997303  2.82823973],-0.264568869896,[ 2.42072105  3.73833799],[-0.32002041 -0.2321815 ],"[[ 0.03363736 -0.02012028  0.02170489  0.19077121]
 [-0.00344079  0.00173787  0.          0.        ]]"
1,-2.16666,"[ 1.00836922  1.49134743  0.66415081 -0.82084739  0.19828526  1.64090492
  0.80936624  0.26531042  1.17266102 -1.64786794  0.        ]",[ 1.97500678  3.653905  ],-0.255332027857,[ 1.82476127  3.28525925],[-0.32002041 -0.2321815 ],"[[ 0.07324428  0.01962653  0.02170489  0.19077121]
 [ 3.95097204  3.95975708  0.          0.        ]]"
2,-1.95082,"[ 0.98338714  1.48050568  0.85680752 -0.46145925  0.19828516  1.64090213
  1.35685733  0.86246341  1.11661089 -1.23258899  0.        ]",[ 1.82841461  3.72646275],-0.226211754824,[ 0.66642326  2.51230717],[-0.32002041 -0.2321815 ],"[[ 0.19115527  0.13774775  0.02170489  0.19077121]
 [ 7.82724673  7.8394354   0.          0.        ]]"
3,-1.73553,"[ 0.89445631  1.42751727  1.16411391  0.11654224  0.19828507  1.64089934
  1.89356618  1.44778705  0.90103366 -0.60971546  0.        ]",[-0.75702052  0.35837318],-0.173660106734,[-1.01842439  1.43559086],[-0.32002041 -0.2321815 ],"[[  0.38582526   0.33269166   0.02170489   0.19077121]
 [ 11.62719992  11.64226753   0.           0.        ]]"
4,-0.802661,"[ 0.7443479   1.30215341  1.45557362  0.78628895  0.19828497  1.64089655
  1.43813079  1.63087157  0.51072512 -0.09055963  0.        ]",[-2.03697282  2.23829515],-0.110686067875,[-1.71389401  0.88756967],[-0.32002041 -0.2321815 ],"[[  0.58601659   0.57747188   0.02170489   0.19077121]
 [  8.4027057   12.83177705   0.           0.        ]]"
5,-0.82973,"[ 0.62122936  1.07552595  1.62187791  1.45584891  0.19828488  1.64089376
  0.85584422  2.20141058  0.08735257  0.12344541  0.        ]",[-0.10955963  1.11489628],-0.0547098019022,[-1.97614419  0.72722054],[-0.32002041 -0.2321815 ],"[[  0.7127067    0.87129918   0.02170489   0.19077121]
 [  4.28008624  16.5385839    0.           0.        ]]"
6,-0.68128,"[ 0.53283138  0.7044988   1.71861817  2.00593049  0.19828478  1.64089097
  0.78277035  2.76046659 -0.33822257  0.06061135  0.        ]",[-2.4316141  -0.72118062],-0.0209960980917,[-2.12914276  0.3772752 ],[-0.32002041 -0.2321815 ],"[[  0.79311568   1.23851439   0.02170489   0.19077121]
 [  3.76272298  20.17082537   0.           0.        ]]"
7,-0.821634,"[ 0.49224264  0.27851874  1.75819761  2.17070238  0.19828469  1.64088818
  0.21365046  2.25959376 -0.63904948 -0.21873699  0.        ]",[-0.85600203 -0.35565829],-0.0595101786847,[-1.53979599  0.61846906],[-0.32002041 -0.2321815 ],"[[  0.8279453    1.60928166   0.02170489   0.19077121]
 [ -0.26667838  16.91670089   0.           0.        ]]"
8,-0.716766,"[ 0.53789744 -0.08730204  1.71347274  1.97792003  0.19828459  1.64088538
 -0.26398262  1.99134808 -0.74875909 -0.54198884  0.        ]",[-0.37932316  2.05915737],-0.0907547752892,[-0.80339813  1.27154529],[-0.32002041 -0.2321815 ],"[[  0.78868457   1.93013046   0.02170489   0.19077121]
 [ -3.64834801  15.17393769   0.           0.        ]]"
9,-0.70983,"[ 0.63306138 -0.42862734  1.60766288  1.455776    0.1982845   1.64088259
 -0.46582104  2.55455117 -0.76629726 -0.911667    0.        ]",[-0.6204068   1.86458375],-0.120307207653,[-0.43225566  1.88517249],[-0.32002041 -0.2321815 ],"[[  0.70137952   2.27032332   0.02170489   0.19077121]
 [ -5.07737645  18.83313195   0.           0.        ]]"
