timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-2.99959,"[ 1.00412364  1.42763249  0.62524747 -0.86005254 -0.88687327 -1.2895042
  0.24859568 -0.34029631  2.23466535  2.13180042  0.        ]",[-3.29724052  0.32705767],-0.348833164558,[-2.29692793  0.52331984],[-0.35196251 -0.26142222],"[[ 0.02669574  0.01591816 -0.1030248  -0.14686804]
 [ 0.00320988  0.00019839  0.          0.        ]]"
1,-2.98446,"[ 1.00455787  1.42729339  0.55842199 -0.82045218 -0.88687265 -1.28950284
 -0.33614826 -0.13757314  2.23558955  2.05182421  0.        ]",[-1.68148612 -0.3919803 ],-0.34594590489,[-1.84149146  0.28299797],[-0.35196251 -0.26142222],"[[-0.01293626  0.02893082 -0.1030248  -0.14686804]
 [-3.95323453  1.29674164  0.          0.        ]]"
2,-2.82023,"[ 0.99103962  1.426894    0.36012826 -0.78966528 -0.88687202 -1.28950149
 -0.90916171 -0.38403108  2.22492655  1.77769195  0.        ]",[-2.31776345 -0.69328701],-0.335365157853,[-1.54344463  0.23327108],[-0.35196251 -0.26142222],"[[-0.13090079  0.03905063 -0.1030248  -0.14686804]
 [-7.83031116 -0.27951416  0.          0.        ]]"
3,-2.60086,"[ 0.92083757  1.42775312  0.0407759  -0.89027658 -0.88687139 -1.28950013
 -1.47077293 -0.81215614  2.14676209  1.27355153  0.        ]",[-0.73608625  0.87998395],-0.312690111349,[-1.20839655  0.47210848],[-0.35196251 -0.26142222],"[[ -3.25632862e-01   5.98779754e-03  -1.03024798e-01  -1.46868041e-01]
 [ -1.16302468e+01  -3.01764771e+00   0.00000000e+00   0.00000000e+00]]"
4,-2.31227,"[ 0.73921663  1.4275679  -0.35115871 -0.96571131 -0.88687077 -1.28949877
 -1.86733451 -0.25784529  1.93899306  0.67957549  0.        ]",[-0.94462213 -0.15308747],-0.278459863429,[-1.07842851 -0.28872985],[-0.35196251 -0.26142222],"[[ -0.58515921  -0.01879534  -0.1030248   -0.14686804]
 [-14.31344965   0.52751907   0.           0.        ]]"
5,-2.00854,"[ 0.39330715  1.42765024 -0.74703008 -0.95238775 -0.88687014 -1.28949741
 -2.37773305 -0.35404372  1.56392632  0.11574149  0.        ]",[ 0.06682066  0.68960857],-0.232119147908,[ 0.24344765 -0.19914585],[-0.35196251 -0.26142222],"[[ -9.06077780e-01  -1.44179250e-02  -1.03024798e-01  -1.46868041e-01]
 [ -1.77669095e+01  -8.77313364e-02   0.00000000e+00   0.00000000e+00]]"
6,-1.68498,"[-0.09575169  1.42769567 -1.02279947 -0.87428983 -0.88686952 -1.28949606
 -2.28687865  0.07313446  1.05468009 -0.26730164  0.        ]",[ 0.28197054 -0.08153323],-0.177280009153,[ 0.85412788 -0.58122396],[-0.35196251 -0.26142222],"[[ -1.25524859e+00   1.12392722e-02  -1.03024798e-01  -1.46868041e-01]
 [ -1.71522148e+01   2.64434078e+00   0.00000000e+00   0.00000000e+00]]"
7,-0.665672,"[-0.61151505  1.42566149 -1.10591644 -0.7248917  -0.88686889 -1.2894947
 -2.0718573   0.01437611  0.54153709 -0.39069485  0.        ]",[ 1.22818215 -1.05811716],-0.124127740445,[ 1.5215565  -0.47981542],[-0.35196251 -0.26142222],"[[ -1.58369606   0.06035566  -0.1030248   -0.14686804]
 [-15.69737882   2.2685445    0.           0.        ]]"
8,-0.201362,"[-1.03806145  1.42528337 -1.03849452 -0.70916942 -0.88686826 -1.28949334
 -1.44108124 -0.61202222  0.08282124 -0.31532824  0.        ]",[ 1.45751502  0.53269374],-0.0762258556825,[ 1.54126346  0.54802155],[-0.35196251 -0.26142222],"[[ -1.85482238   0.06553085  -0.1030248   -0.14686804]
 [-11.42946386  -1.73766395   0.           0.        ]]"
9,0.057042,"[-1.31451184  1.42618437 -0.92269922 -0.74946744 -0.88686764 -1.28949198
 -0.82313402 -0.27710416 -0.23104787 -0.15575741  0.        ]",[-0.86092316  0.22174101],-0.0446946490975,[ 1.01382196  0.3559227 ],[-0.35196251 -0.26142222],"[[-2.04146122  0.05226894 -0.1030248  -0.14686804]
 [-7.24834086  0.40434377  0.          0.        ]]"
