timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.121086141252,[-0.67149407 -0.54621947],[-4.51957703 -2.40440917],-3.35168,"[ 1.07461024  1.74760241  0.41024733  0.32669666  1.04664507 -0.73276053
 -0.25472294 -0.03704227  0.5319779   1.18050858  0.        ]","[[-0.00247627 -0.03988215  0.11980564 -0.08580483]
 [ 0.00272629  0.00443512  0.          0.        ]]",[-5.16018578 -2.64963259]
1,-0.112394740869,[-0.67149407 -0.54621947],[-2.90264463 -1.34602952],-3.44121,"[ 1.0732294   1.74455411  0.34919635  0.24452547  1.04664446 -0.73276021
 -0.38900842 -0.57172033  0.52489308  1.04605304  0.        ]","[[-0.04209739 -0.07950673  0.11980564 -0.08580483]
 [-3.95168    -3.95370613  0.          0.        ]]",[-2.00186351 -1.25475577]
2,-0.0877639150105,[-0.67149407 -0.54621947],[-0.27601078 -0.09032556],-3.10072,"[ 1.05464121  1.72356857  0.16846411  0.00185711  1.04664384 -0.73275989
 -0.52064164 -1.09581462  0.46008025  0.65380299  0.        ]","[[-0.16002275 -0.1975081   0.11980564 -0.08580483]
 [-7.8279838  -7.83350006  0.          0.        ]]",[-1.03719181 -0.33511046]
3,-0.0605710525598,[-0.67149407 -0.54621947],[ 2.54477262  0.91426152],-2.89423,"[ 0.97729268  1.66330131 -0.12128704 -0.33384172  1.04664322 -0.73275957
 -0.6497161  -1.25389502  0.23608202  0.09125244  0.        ]","[[ -0.35471788  -0.36591977   0.11980564  -0.08580483]
 [-11.62893963  -9.00375156   0.           0.        ]]",[ 1.79092396  1.39030677]
4,-0.064781779032,[-0.67149407 -0.54621947],[ 2.64182115  0.46909156],-2.86522,"[ 0.84788528  1.58807026 -0.38541664 -0.59469113  1.0466426  -0.73275926
 -0.50762615 -0.69512656 -0.08380059 -0.33381694  0.        ]","[[-0.54531591 -0.50449217  0.11980564 -0.08580483]
 [-7.44472093 -4.8672764   0.          0.        ]]",[ 1.84001212  0.22297662]
5,-0.0793437887755,[-0.67149407 -0.54621947],[ 2.40158343  0.33562827],-2.96707,"[ 0.75295503  1.52929191 -0.52247278 -0.74984605  1.04664198 -0.73275894
 -0.36829787 -0.56303324 -0.31031159 -0.52208787  0.        ]","[[-0.6530451  -0.59202642  0.11980564 -0.08580483]
 [-3.34182629 -3.88941149  0.          0.        ]]",[ 2.38628978  0.66637116]
6,-0.0849818461086,[-0.67149407 -0.54621947],[ 1.36785185 -0.36778516],-3.04423,"[ 0.7273611   1.49158143 -0.5545689  -0.83548596  1.04664137 -0.73275862
 -0.23173964 -0.19639462 -0.39662497 -0.56976448  0.        ]","[[-0.67953481 -0.64258256  0.11980564 -0.08580483]
 [ 0.67949692 -1.17524325  0.          0.        ]]",[ 1.72346982  0.40618219]
7,-0.0783780627275,[-0.67149407 -0.54621947],[ 0.17382056 -1.04028702],-3.02467,"[ 0.77782716  1.48603331 -0.4895141  -0.84734258  1.04664075 -0.7327583
 -0.09786745  0.02382455 -0.32499896 -0.51043275  0.        ]","[[-0.62639135 -0.64973076  0.11980564 -0.08580483]
 [ 4.62172289  0.45500461  0.          0.        ]]",[ 0.7754714  -1.22235667]
8,-0.0650452376081,[-0.67149407 -0.54621947],[-0.04058325 -0.39039344],-2.89537,"[ 0.8801749   1.46159486 -0.33040908 -0.89757238  1.04664013 -0.73275799
  0.00325865 -0.51239026 -0.18317624 -0.36485793  0.        ]","[[-0.50407862 -0.68045832  0.11980564 -0.08580483]
 [ 7.59965214 -3.51450933  0.          0.        ]]",[ 1.06417858 -0.55859919]
9,-0.0500343670716,[-0.67149407 -0.54621947],[-1.29352057 -0.24528593],-2.80961,"[ 0.99823013  1.38305372 -0.06184425 -1.04009697  1.04663951 -0.73275767
  0.13253478 -0.80190687 -0.02971036 -0.13099935  0.        ]","[[ -0.31389038  -0.77225294   0.11980564  -0.08580483]
 [ 11.4065345   -5.65775689   0.           0.        ]]",[-1.56800798 -1.49553921]
