timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.343136286146,[-0.20488627 -0.17955346],[-3.33430648 -2.12352467],-3.5694,"[ 1.12368827  2.13082242  0.25255813  0.21112325 -1.13994205 -0.22844442
 -0.21496299 -0.08338141  2.37234314  0.4800024   0.        ]","[[ 0.05826109  0.07848554 -0.13100294 -0.02686968]
 [-0.00059108 -0.00435133  0.          0.        ]]",[-3.13186057 -1.79597234]
1,-0.342600486588,[-0.20488627 -0.17955346],[-3.14562941 -2.21714282],-3.62889,"[ 1.1258299   2.13402915  0.19295245  0.11629482 -1.13994006 -0.22844424
 -0.35470785 -0.5709257   2.37987292  0.36864156  0.        ]","[[ 0.01857429  0.03868696 -0.13100294 -0.02686968]
 [-3.95492557 -3.96232196  0.          0.        ]]",[-3.09853873 -3.21410317]
2,-0.338764553537,[-0.20488627 -0.17955346],[-2.39074492 -2.01776958],-3.64205,"[ 1.11912659  2.13069558  0.01584998 -0.16555433 -1.13993806 -0.22844405
 -0.49169009 -1.04881965  2.36437544  0.03744957  0.        ]","[[-0.09941474 -0.07948511 -0.13100294 -0.02686968]
 [-7.83108846 -7.84195653  0.          0.        ]]",[-2.40244038 -2.46965937]
3,-0.325238900199,[-0.20488627 -0.17955346],[-1.14498746 -1.6046859 ],-3.60707,"[ 1.06566034  2.08338442 -0.27076976 -0.62300087 -1.13993607 -0.22844387
 -0.62597277 -1.51724646  2.21821692 -0.47913227  0.        ]","[[ -0.29415993  -0.27447908  -0.13100294  -0.02686968]
 [-11.6308663  -11.64475291   0.           0.        ]]",[-0.64101199 -0.77024595]
4,-0.294357324399,[-0.20488627 -0.17955346],[-0.07974534 -1.23559093],-3.32341,"[ 0.91873197  1.94174429 -0.6205023  -1.19432955 -1.13993408 -0.22844369
 -0.70745227 -1.86438465  1.82683357 -1.01867199  0.        ]","[[ -0.54990849  -0.53565019  -0.13100294  -0.02686968]
 [-13.93649042 -14.46293183   0.           0.        ]]",[ 0.14982555  0.40486615]
5,-0.248341956687,[-0.20488627 -0.17955346],[ 0.12148899 -1.26306581],-2.95865,"[ 0.67921237  1.71056801 -0.93389918 -1.69818442 -1.13993208 -0.22844351
 -0.6768359  -1.63161451  1.26504061 -1.31231102  0.        ]","[[ -0.8199462   -0.80594974  -0.13100294  -0.02686968]
 [-13.07016966 -12.57329724   0.           0.        ]]",[ 2.35067711 -1.73473688]
6,-0.195806431541,[-0.20488627 -0.17955346],[ 0.15431927 -1.08485293],-2.32873,"[ 0.4327713   1.38753608 -1.13053562 -2.09746937 -1.13993009 -0.22844332
 -0.52789824 -2.08878855  0.73519757 -1.27955648  0.        ]","[[ -1.03906431  -1.09465437  -0.13100294  -0.02686968]
 [ -8.8557426  -16.28479538   0.           0.        ]]",[ 0.13524094  0.20776154]
7,-0.14093179713,[-0.20488627 -0.17955346],[ 0.22760519 -0.88639665],-1.90616,"[ 0.21739705  0.97749217 -1.24080022 -2.33173047 -1.13992809 -0.22844314
 -0.50287739 -1.94771816  0.34352293 -1.00962923  0.        ]","[[ -1.2090761   -1.40886034  -0.13100294  -0.02686968]
 [ -8.14774947 -15.13961293   0.           0.        ]]",[ 0.47482232 -0.54285611]
8,-0.0884385821262,[-0.20488627 -0.17955346],[ 0.42396316 -0.41756764],-1.6353,"[ 0.02554698  0.53591938 -1.30209153 -2.33268106 -1.1399261  -0.22844296
 -0.43083331 -2.17557639  0.13069324 -0.61949783  0.        ]","[[ -1.35157734  -1.73021313  -0.13100294  -0.02686968]
 [ -6.10915443 -16.98949665   0.           0.        ]]",[ 0.60760587 -2.04474259]
9,-0.0509829975353,[-0.20488627 -0.17955346],[ 0.61372101  0.16403356],-1.55517,"[-0.10863592  0.05072397 -1.32682337 -2.02872593 -1.1399241  -0.22844277
 -0.34163169 -2.62188576  0.1270637  -0.18762612  0.        ]","[[ -1.44843551  -2.10635778  -0.13100294  -0.02686968]
 [ -3.58505721 -20.61287885   0.           0.        ]]",[ 0.38407445  0.52976453]
