timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.349297486117,"[[-0.012262   -0.07261846 -0.10446946 -0.16342865]
 [-0.0020454  -0.00347851  0.          0.        ]]",[-7.51104116 -1.53138995],-4.62904,"[ 1.06792964  1.83176278  0.35956616  0.17927814 -0.91046296 -1.42683384
 -0.25431158 -0.05332364  2.4345036   1.85610009  0.        ]",[-0.55552846 -0.4128553 ],[-6.97045923 -1.68539152]
1,-0.342845967302,"[[-0.05197766 -0.11239975 -0.10446946 -0.16342865]
 [-3.95636549 -3.96146432  0.          0.        ]]",[-6.82109308 -1.16202903],-4.55045,"[ 1.06596818  1.82695876  0.29854458  0.09591085 -0.9104624  -1.42683239
 -0.38691146 -0.57498534  2.42412199  1.72582939  0.        ]",[-0.55552846 -0.4128553 ],[-6.6299704 -0.864632 ]
2,-0.321873981345,"[[-0.16999807 -0.22517686 -0.10446946 -0.16342865]
 [-7.83280293 -7.30510222  0.          0.        ]]",[-5.53125572 -0.61823559],-4.23657,"[ 1.04588273  1.8022151   0.11832655 -0.13796266 -0.91046185 -1.42683094
 -0.51689966 -1.01567573  2.35314777  1.35405079  0.        ]",[-0.55552846 -0.4128553 ],[-6.36050805  1.05301461]
3,-0.288141470772,"[[ -0.36480808  -0.33008446  -0.10446946  -0.16342865]
 [-11.63552748  -3.19932785   0.           0.        ]]",[-3.81521869 -0.49250451],-4.20378,"[ 0.9668725   1.76466082 -0.17006481 -0.35021722 -0.91046129 -1.42682949
 -0.644416   -0.47453496  2.16360094  0.87116944  0.        ]",[-0.55552846 -0.4128553 ],[-3.67222376 -1.63852886]
4,-0.238116023865,"[[ -0.63488856  -0.43314675  -0.10446946  -0.16342865]
 [-15.36020003  -7.09389184   0.           0.        ]]",[-1.20999157  0.38988578],-3.77705,"[ 0.76846818  1.71452941 -0.5333686  -0.55144675 -0.91046074 -1.42682805
 -0.76931494 -0.98783751  1.78405104  0.36008665  0.        ]",[-0.55552846 -0.4128553 ],[-1.15394397  0.7633309 ]
5,-0.168232003563,"[[ -0.97875279  -0.54327108  -0.10446946  -0.16342865]
 [-19.01404046  -3.92903597   0.           0.        ]]",[ 0.84460771  0.78511465],-3.20376,"[ 0.38861579  1.64707033 -0.89728161 -0.75605171 -0.91046018 -1.4268266
 -0.89183856 -0.57070952  1.16546222 -0.02287309  0.        ]",[-0.55552846 -0.4128553 ],[ 0.53735567 -0.12394016]
6,-0.093245438095,"[[ -1.33393296  -0.62599638  -0.10446946  -0.16342865]
 [-16.51230696  -4.34212938   0.           0.        ]]",[ 2.0758729   1.29279864],-2.65138,"[-0.10857342  1.58743103 -1.11601058 -0.90120974 -0.91045962 -1.42682515
 -0.80794753 -0.62515492  0.48627024 -0.08611237  0.        ]",[-0.55552846 -0.4128553 ],[ 1.93392441  0.91609304]
7,-0.0323497909631,"[[ -1.62122349  -0.67559089  -0.10446946  -0.16342865]
 [-12.23092277  -0.62973337   0.           0.        ]]",[ 2.14609408  1.01190734],-2.41629,"[-0.54681585  1.54817563 -1.15698022 -0.98425008 -0.91045907 -1.4268237
 -0.66437962 -0.13586118 -0.02505208  0.0875949   0.        ]",[-0.55552846 -0.4128553 ],[ 1.92701339  1.56832424]
8,-0.00701053337419,"[[-1.82373349 -0.64834382 -0.10446946 -0.16342865]
 [-8.03402912  3.34116898  0.          0.        ]]",[ 1.67095375  0.27068654],-2.38116,"[-0.85404739  1.5700563  -1.11001747 -0.9390148  -0.91045851 -1.42682226
 -0.52364499  0.38750367 -0.30898049  0.26332817  0.        ]",[-0.55552846 -0.4128553 ],[ 1.08225319 -0.09183195]
9,-0.0230076860589,"[[-1.94312346 -0.58584561 -0.10446946 -0.16342865]
 [-3.91869505  2.91006562  0.          0.        ]]",[ 1.40917361  0.17192189],-2.37174,"[-1.02859227  1.6173014  -1.05359849 -0.83174852 -0.91045795 -1.42682081
 -0.38564535  0.3306841  -0.43803398  0.35282945  0.        ]",[-0.55552846 -0.4128553 ],[ 1.44674179  0.42650561]
