timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.191181519436,"[[ -1.47981744e-02   4.20200085e-02   1.05357563e-01  -1.58520577e-01]
 [  1.73617124e-05  -3.33201239e-03   0.00000000e+00   0.00000000e+00]]",[-5.14302111 -1.96346688],-2.65073,"[ 1.07608945  2.06660456  0.21214777  0.236875    0.90549729 -1.38322093
 -0.20821775 -0.07078212  0.59832245  1.61590156  0.        ]",[-0.29073247 -0.21415204],[-5.65506795 -1.06130412]
1,-0.18054463483,"[[ -5.44728931e-02   2.24162476e-03   1.05357563e-01  -1.58520577e-01]
 [ -3.95432726e+00  -3.96132052e+00   0.00000000e+00   0.00000000e+00]]",[-4.04338121 -1.33008671],-3.06601,"[ 1.07411127  2.06780013  0.15167353  0.14673295  0.90549638 -1.38321869
 -0.3407725  -0.56801865  0.59638474  1.49786498  0.        ]",[-0.29073247 -0.21415204],[-2.61294946 -3.45380334]
2,-0.147797615116,"[[-0.17245022 -0.11591057  0.10535756 -0.15852058]
 [-7.83052202 -7.8409702   0.          0.        ]]",[-2.10030031 -0.33412147],-2.68833,"[ 1.0549      2.05863714 -0.02701238 -0.12050759  0.90549546 -1.38321646
 -0.47070751 -1.05541295  0.55135979  1.15152266  0.        ]",[-0.29073247 -0.21415204],[-1.27553909  0.20581226]
3,-0.0961590402341,"[[ -0.36720257  -0.26298062   0.10535756  -0.15852058]
 [-11.63208394  -6.86926183   0.           0.        ]]",[-0.11922006  0.33404756],-2.35441,"[ 0.98031202  2.02085665 -0.31286089 -0.44762774  0.90549455 -1.38321422
 -0.59814066 -0.93333748  0.38016643  0.66546004  0.        ]",[-0.29073247 -0.21415204],[-0.11033093 -0.22894659]
4,-0.0366315251736,"[[ -0.60191493  -0.40809431   0.10535756  -0.15852058]
 [-11.83849838  -7.6395251    0.           0.        ]]",[ 1.76356828  1.05296063],-1.98678,"[ 0.82334017  1.95567759 -0.62891995 -0.75795593  0.90549364 -1.38321199
 -0.6050595  -1.03010351  0.05558332  0.20942601  0.        ]",[-0.29073247 -0.21415204],[ 1.51381173  1.22361826]
5,-0.0209333394367,"[[-0.79666154 -0.51965283  0.10535756 -0.15852058]
 [-7.65003524 -3.53003034  0.          0.        ]]",[ 2.03595161  0.78897643],-1.98378,"[ 0.64323968  1.88756875 -0.85588532 -0.98399683  0.90549272 -1.38320976
 -0.46465603 -0.51383249 -0.28517019 -0.05262934  0.        ]",[-0.29073247 -0.21415204],[ 2.18006725 -1.4564847 ]
6,-0.0503449275324,"[[-0.90843891 -0.62929389  0.10535756 -0.15852058]
 [-3.5414     -7.42110937  0.          0.        ]]",[ 2.37703323  1.27373374],-1.9994,"[ 0.52218916  1.80627147 -0.9680196  -1.19253117  0.90549181 -1.38320752
 -0.32692856 -1.00266294 -0.54045553 -0.1533425   0.        ]",[-0.29073247 -0.21415204],[ 3.15305299  1.85337527]
7,-0.0658422032455,"[[-0.93888562 -0.73652777  0.10535756 -0.15852058]
 [ 0.48340426 -3.31595107  0.          0.        ]]",[ 1.97255599  0.908683  ],-2.09458,"[ 0.4872353   1.71393123 -0.99601582 -1.38100454  0.90549089 -1.38320529
 -0.19201124 -0.48693652 -0.67850763 -0.16537054  0.        ]",[-0.29073247 -0.21415204],[ 2.90633958  0.71683183]
8,-0.0598804778165,"[[-0.88962789 -0.77372289  0.10535756 -0.15852058]
 [ 4.42924832 -0.41321674  0.          0.        ]]",[ 1.29665828  0.46990028],-1.97897,"[ 0.54337602  1.67912802 -0.95016092 -1.442395    0.90548998 -1.38320305
 -0.05974079 -0.12226928 -0.63743973 -0.13863757  0.        ]",[-0.29073247 -0.21415204],[ 0.37873555  0.99457975]
9,-0.0374770379933,"[[-0.78690129 -0.74239655  0.10535756 -0.15852058]
 [ 5.8386887   3.53270744  0.          0.        ]]",[ 0.33770293 -0.23211467],-1.84532,"[ 0.6532328   1.70852487 -0.84542212 -1.3908288   0.90548907 -1.38320082
 -0.01249427  0.37345266 -0.46156338 -0.07829311  0.        ]",[-0.29073247 -0.21415204],[-0.55506492  0.03228354]
