timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.16749985298,[-0.18901441 -0.16803299],[ 0.62734222  1.74577081],-2.28829,"[ 1.13560128  2.12791158  0.06109997  0.07412991  0.56000183  0.66920197
 -0.21602534 -0.08489645  0.89015693 -0.70120998  0.        ]","[[-0.06114158  0.03020464  0.06594043  0.07634739]
 [ 0.00362178  0.0033325   0.          0.        ]]",[ 0.08812729  1.17344533]
1,-0.164990761877,[-0.18901441 -0.16803299],[ 0.43074507  1.79044032],-2.20765,"[ 1.13589466  2.12515995  0.06641713  0.1697397   0.56000123  0.66920117
 -0.20345413  0.40141741  0.89064379 -0.65662495  0.        ]","[[-0.05758748  0.06999711  0.06594043  0.07634739]
 [ 0.35063922  3.96271934  0.          0.        ]]",[ 0.01443619  2.96142769]
2,-0.157482651872,[-0.18901441 -0.16803299],[ 0.11317173  1.87410116],-2.19435,"[ 1.13645822  2.1042253   0.07764301  0.45157321  0.56000062  0.66920037
 -0.20168979  0.87811688  0.88317566 -0.53012398  0.        ]","[[-0.05008624  0.188192    0.06594043  0.07634739]
 [ 0.39933838  7.84383412  0.          0.        ]]",[ 0.80350508 -0.27714475]
3,-0.144785805832,[-0.18901441 -0.16803299],[-0.263201    1.93446553],-1.98369,"[ 1.13813955  2.05315146  0.13726843  0.78674383  0.56000001  0.66919957
 -0.0868068   0.72410691  0.84956695 -0.32403954  0.        ]","[[-0.0102812   0.33248801  0.06594043  0.07634739]
 [ 3.57062353  6.58995162  0.          0.        ]]",[-0.13391176  1.74471677]
4,-0.127858770842,[-0.18901441 -0.16803299],[-0.78027135  1.9759146 ],-1.78997,"[ 1.13608492  1.95826503  0.23520699  1.16062845  0.55999941  0.66919877
 -0.10859924  1.19444429  0.76610098 -0.06343263  0.        ]","[[  0.05509503   0.50270793   0.06594043   0.07634739]
 [  2.9690521   10.4192755    0.           0.        ]]",[-1.07701088  0.77832786]
5,-0.109855187784,[-0.18901441 -0.16803299],[-1.1634593   2.08380246],-1.64199,"[ 1.13435436  1.76866617  0.26376048  1.62365636  0.5599988   0.66919797
 -0.25406551  1.54780566  0.63193873  0.14265766  0.        ]","[[  0.07418722   0.73995921   0.06594043   0.07634739]
 [ -1.04647066  13.29624296   0.           0.        ]]",[-0.89890046  2.02312352]
6,-0.0903263414216,[-0.18901441 -0.16803299],[-1.41191459  2.18486166],-1.58427,"[ 1.13798577  1.44550895  0.17931526  2.07992959  0.55999819  0.66919717
 -0.38217747  2.00193359  0.47074696  0.23303621  0.        ]","[[  0.0177755    1.04298182   0.06594043   0.07634739]
 [ -4.58293861  16.99364917   0.           0.        ]]",[-0.4744592   1.23586221]
7,-0.0637904022025,[-0.18901441 -0.16803299],[-1.48079777  2.19686818],-1.43228,"[ 1.13230206  0.96027367  0.01526577  2.3797452   0.55999758  0.66919637
 -0.44691495  2.44697217  0.26432863  0.23139072  0.        ]","[[ -0.09181368   1.41921058   0.06594043   0.07634739]
 [ -6.36999069  20.6171099    0.           0.        ]]",[-0.91379924  3.26140457]
8,-0.0275244914168,[-0.18901441 -0.16803299],[-1.19055521  2.08963394],-1.38978,"[ 1.0931539   0.35059785 -0.22425883  2.30241677  0.55999698  0.66919557
 -0.5733603   2.88318345  0.0104695   0.11961653  0.        ]","[[ -0.25423345   1.86718884   0.06594043   0.07634739]
 [ -9.86045519  24.16878193   0.           0.        ]]",[-0.77778963  1.67490987]
9,-0.0229344057352,[-0.18901441 -0.16803299],[-0.49554819  1.77626228],-1.37109,"[ 0.9795834  -0.24857227 -0.53990099  1.652095    0.55999637  0.66919477
 -0.67782089  3.31067714 -0.28542966 -0.11595337  0.        ]","[[ -0.48037374   2.38548913   0.06594043   0.07634739]
 [-12.74404749  27.6495848    0.           0.        ]]",[-0.32471778  1.88079271]
