timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.201475232985,"[[  8.62516382e-02   4.27814438e-02   6.34750632e-02   1.62403913e-01]
 [  1.59270622e-04   1.38094788e-03   0.00000000e+00   0.00000000e+00]]",[ 2.03941154  1.65603125],-4.0428,"[ 1.06723693  1.69072871  0.55810322  0.51997317  0.54026031  1.40274736
 -0.25915647 -0.03620139  1.04033418 -1.15212174  0.        ]",[-0.66442424 -0.59299165],[ 1.66384376  2.77321719]
1,-0.191574382121,"[[ 0.1259299   0.08252119  0.06347506  0.16240391]
 [ 3.95450917  3.95940714  0.          0.        ]]",[ 1.25514078  1.65629292],-3.93775,"[ 1.06062227  1.68755859  0.6190253   0.60226374  0.54026012  1.40274627
 -0.12247523  0.50362453  1.02344429 -1.01567475  0.        ]",[-0.66442424 -0.59299165],[ 1.05201666  1.05488359]
2,-0.161023063553,"[[ 0.2439113   0.20063545  0.06347506  0.16240391]
 [ 7.83075961  7.83908808  0.          0.        ]]",[ 0.03770179  1.86345315],-3.58735,"[ 1.02649063  1.66634437  0.79800077  0.84475138  0.54025994  1.40274517
  0.01150652  1.03276484  0.92961537 -0.62282848  0.        ]",[-0.66442424 -0.59299165],[-0.19398324  1.74853031]
3,-0.116284442539,"[[  0.39126098   0.39559081   0.06347506   0.16240391]
 [  6.90734783  11.64376026   0.           0.        ]]",[-0.85653782  2.17501187],-2.98157,"[ 0.95411763  1.59353568  1.01396211  1.23081866  0.54025976  1.40274407
 -0.02041101  1.55167402  0.69463886 -0.13814333  0.        ]",[-0.66442424 -0.59299165],[-0.44701852  1.90259833]
4,-0.0671598344286,"[[  0.51028681   0.66588713   0.06347506   0.16240391]
 [  5.00167758  15.37343234   0.           0.        ]]",[-1.61632764  2.36090446],-2.73355,"[ 0.87253115  1.41982962  1.17930272  1.71304265  0.54025957  1.40274297
 -0.0862801   2.06035247  0.33139768  0.23542613  0.        ]",[-0.66442424 -0.59299165],[-1.07759205  1.41284069]
5,-0.0198159443068,"[[  0.56963221   1.01004272   0.06347506   0.16240391]
 [  0.94639979  19.02991019   0.           0.        ]]",[-1.94178057  2.51358771],-2.56037,"[ 0.82450735  1.09566747  1.25789317  2.1884051   0.54025939  1.40274188
 -0.22644994  2.55904546 -0.08341136  0.38264604  0.        ]",[-0.66442424 -0.59299165],[-3.33010347  2.88284647]
6,-0.0233040096999,"[[  0.54867777   1.42659907   0.06347506   0.16240391]
 [ -3.02863792  22.61371486   0.           0.        ]]",[-1.49187493  2.88674426],-2.59066,"[ 0.84200585  0.60138965  1.23046318  2.48463438  0.5402592   1.40274078
 -0.36384628  3.04782284 -0.4523873   0.26687276  0.        ]",[-0.66442424 -0.59299165],[-0.86455207  3.05908824]
7,-0.0669283092159,"[[  0.45438665   1.91411417   0.06347506   0.16240391]
 [ -6.38936472  26.12600661   0.           0.        ]]",[-0.77314478  3.0254786 ],-2.63639,"[ 0.91334461 -0.01028498  1.1028379   2.38507735  0.54025902  1.40273968
 -0.48000907  3.52684149 -0.72921341 -0.08724403  0.        ]",[-0.66442424 -0.59299165],[ 0.29470001  3.08103593]
8,-0.118648185772,"[[  0.33958588   2.47117031   0.06347506   0.16240391]
 [ -5.09490281  29.56817422   0.           0.        ]]",[-0.25317878  2.50274897],-2.92521,"[ 0.98318265 -0.57946929  0.93943954  1.72041772  0.54025884  1.40273858
 -0.43526607  3.99628931 -0.91606063 -0.64900593  0.        ]",[-0.66442424 -0.59299165],[ 0.39343758  2.67198368]
9,-0.176480023169,"[[  0.25434146   3.09638815   0.06347506   0.16240391]
 [ -3.43552843  26.78596148   0.           0.        ]]",[ 0.63198948  1.27881479],-3.67305,"[ 1.0224391  -0.8538045   0.81360538  0.52498653  0.54025865  1.40273748
 -0.37790995  3.61682071 -0.92569515 -1.37440004  0.        ]",[-0.66442424 -0.59299165],[-0.0340368   1.94593231]
10,-0.192056739957,"[[ 0.18494488  3.26821071  0.06347506  0.16240391]
 [-3.50354107 -1.65198934  0.          0.        ]]",[ 0.2219145   2.00790787],-3.8684,"[ 1.04623717 -0.84491026  0.7090391   0.16919823  0.54025847  1.40273639
 -0.38026068 -0.26170835 -0.88228424 -1.58077465  0.        ]",[-0.66442424 -0.59299165],[ 0.30644801  1.86428354]
11,-0.183772553793,"[[ 0.12774125  3.1860396   0.06347506  0.16240391]
 [-2.22101937 -4.84372517  0.          0.        ]]",[  1.80779770e-03   2.19901276e+00],-3.80078,"[ 1.06025676 -0.85384697  0.62179483  0.33902728  0.54025828  1.40273529
 -0.3359304  -0.69701523 -0.91059104 -1.46943381  0.        ]",[-0.66442424 -0.59299165],[-0.31003222  3.44734293]
12,-0.175093027613,"[[ 0.07144655  3.10226532  0.06347506  0.16240391]
 [-3.40449525 -3.34295758  0.          0.        ]]",[  2.33371928e-03   2.48751569e+00],-3.77011,"[ 1.06906676 -0.85411959  0.53530709  0.51280247  0.5402581   1.40273419
 -0.37683697 -0.49233179 -0.92011033 -1.36091739  0.        ]",[-0.66442424 -0.59299165],[-0.32864646  2.29897842]
13,-0.168984841072,"[[-0.0090218   3.05170575  0.06347506  0.16240391]
 [-4.63823209 -1.80565256  0.          0.        ]]",[ 0.03929054  2.61879921],-3.67699,"[ 1.07301842 -0.84996265  0.4111425   0.61748042  0.54025792  1.40273309
 -0.4194808  -0.2826652  -0.91355697 -1.29125313  0.        ]",[-0.66442424 -0.59299165],[ 0.39653996  2.03146937]
14,-0.165267670261,"[[-0.08511214  3.02582089  0.06347506  0.16240391]
 [-2.97634588 -0.87688993  0.          0.        ]]",[-0.08993348  2.62618685],-3.59894,"[ 1.06738323 -0.84657864  0.2938028   0.67090457  0.54025773  1.402732
 -0.36203779 -0.15599514 -0.90175025 -1.2533038   0.        ]",[-0.66442424 -0.59299165],[ 0.96002543  2.33606026]
15,-0.1636896463,"[[-0.10591075  3.01360733  0.06347506  0.16240391]
 [ 0.88361892 -0.40117665  0.          0.        ]]",[-0.22749627  2.53603911],-3.59819,"[ 1.06426013 -0.84468727  0.26183266  0.69605857  0.54025755  1.4027309
 -0.22861848 -0.09111457 -0.89651807 -1.23731921  0.        ]",[-0.66442424 -0.59299165],[ 0.13445283  3.40294302]
16,-0.163413555572,"[[-0.08307265  3.00811916  0.06347506  0.16240391]
 [ 1.39847377 -0.17666178  0.          0.        ]]",[-0.21572322  2.54195857],-3.66191,"[ 1.06765171 -0.8437758   0.29694089  0.70734876  0.54025736  1.4027298
 -0.21082252 -0.0604939  -0.89841628 -1.2328711   0.        ]",[-0.66442424 -0.59299165],[-0.63278439  2.06424713]
17,-0.163195785357,"[[-0.08051816  3.00573183  0.06347506  0.16240391]
 [-1.13458374 -0.07576051  0.          0.        ]]",[-0.22277063  2.60611963],-3.59916,"[ 1.06797968 -0.84336723  0.30087224  0.71225721  0.54025718  1.4027287
 -0.29837732 -0.04673238 -0.89827077 -1.23032439  0.        ]",[-0.66442424 -0.59299165],[  1.03827377e-03   3.40649648e+00]
18,-0.162781564683,"[[-0.10294321  3.00471713  0.06347506  0.16240391]
 [-1.10801021 -0.0318609   0.          0.        ]]",[-0.24105674  2.5941186 ],-3.60629,"[ 1.06474529 -0.84319118  0.26638988  0.71434282  0.540257    1.40272761
 -0.29745873 -0.04074508 -0.89488931 -1.2273076   0.        ]",[-0.66442424 -0.59299165],[-0.19438875  3.22333216]
19,-0.162339752384,"[[-0.13260539  3.00429325  0.06347506  0.16240391]
 [-1.85571609 -0.01320202  0.          0.        ]]",[-0.22314501  2.59846163],-3.58262,"[ 1.05925796 -0.84311703  0.22090465  0.7152138   0.54025681  1.40272651
 -0.32330303 -0.03820026 -0.89053988 -1.22452007  0.        ]",[-0.66442424 -0.59299165],[ 0.35839814  2.8579008 ]
