timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.295724491023,"[[-0.0231315   0.00014809 -0.07900477  0.05809932]
 [ 0.00461507  0.0010053   0.          0.        ]]",[ 0.3440471  0.8039456],-3.25503,"[ 1.15190329  2.08378796  0.09786058 -0.03828739 -0.68243686  0.50616667
 -0.21816077 -0.08742968  1.93499693 -0.49741525  0.        ]",[-0.17251234 -0.14621839],[ 1.44118661  0.19941546]
1,-0.293908377188,"[[ 0.01664731  0.0080749  -0.07900477  0.05809932]
 [ 3.96009643  0.7890541   0.          0.        ]]",[ 0.21366133  0.81677288],-3.15713,"[ 1.15208028  2.08373239  0.1573351  -0.01907188 -0.68243584  0.50616603
 -0.06127804  0.00879892  1.93504964 -0.41834008  0.        ]",[-0.17251234 -0.14621839],[ 0.54806105  1.3133903 ]
2,-0.287786762874,"[[ 0.11680081  0.06341891 -0.07900477  0.05809932]
 [ 6.04831016  4.73220649  0.          0.        ]]",[-0.05448449  1.09298456],-3.16569,"[ 1.14277509  2.08103702  0.30669289  0.11498705 -0.68243483  0.50616538
  0.02154496  0.49029694  1.91723033 -0.18690978  0.        ]",[-0.17251234 -0.14621839],[-0.86335102 -1.04625278]
3,-0.281410052134,"[[ 0.20231576  0.11740888 -0.07900477  0.05809932]
 [ 2.5149382   0.68029042  0.          0.        ]]",[-0.38475299  0.87528872],-3.08084,"[ 1.12384298  2.07441072  0.43289543  0.24531598 -0.68243381  0.50616473
 -0.11859614 -0.00448322  1.87921517  0.01294679  0.        ]",[-0.17251234 -0.14621839],[-0.02968835  0.59238953]
4,-0.277144139584,"[[ 0.25092807  0.15441453 -0.07900477  0.05809932]
 [ 2.34685843  3.01250166  0.          0.        ]]",[-0.45643061  1.03456831],-3.12055,"[ 1.1086197   2.06759517  0.50371661  0.33419048 -0.68243279  0.50616408
 -0.12526242  0.28030347  1.84653952  0.12900923  0.        ]",[-0.17251234 -0.14621839],[ 0.14615718 -0.60952916]
5,-0.272384489819,"[[ 0.30321027  0.18984877 -0.07900477  0.05809932]
 [ 2.87958197  0.53916633  0.          0.        ]]",[-0.65836203  0.89893842],-3.04568,"[ 1.0886887   2.05934767  0.57890056  0.41881412 -0.68243177  0.50616343
 -0.1041333  -0.0217165   1.80508873  0.24665372  0.        ]",[-0.17251234 -0.14621839],[ 0.11285631 -0.04064947]
6,-0.267889251534,"[[ 0.36471049  0.1989085  -0.07900477  0.05809932]
 [ 3.26914293  0.36737938  0.          0.        ]]",[-0.8359071   0.82156253],-2.90387,"[ 1.0605962   2.05696177  0.66576341  0.44036209 -0.68243075  0.50616279
 -0.08868233 -0.04269345  1.76136976  0.35393808  0.        ]",[-0.17251234 -0.14621839],[-0.88967487  0.77399095]
7,-0.264049233227,"[[ 0.39412089  0.23694589 -0.07900477  0.05809932]
 [-0.31616171  3.42616095  0.          0.        ]]",[-0.8532173   0.98765004],-2.85753,"[ 1.04541352  2.04579059  0.7066092   0.53038356 -0.68242973  0.50616214
 -0.23088363  0.33081601  1.72255335  0.42997722  0.        ]",[-0.17251234 -0.14621839],[-1.25883756  0.44732181]
8,-0.26294799974,"[[ 0.34816281  0.32257475 -0.07900477  0.05809932]
 [-4.26650175  5.13103071  0.          0.        ]]",[-0.76698703  1.18480384],-2.90941,"[ 1.06863864  2.01370142  0.64257392  0.729829   -0.68242871  0.50616149
 -0.38756304  0.53899826  1.71533594  0.42302687  0.        ]",[-0.17251234 -0.14621839],[-0.99619807 -0.41740958]
9,-0.266861272516,"[[ 0.22414499  0.40760741 -0.07900477  0.05809932]
 [-8.12246204  3.37805318  0.          0.        ]]",[-0.45252955  1.38441086],-2.89045,"[ 1.11739079  1.97250194  0.4647902   0.92231593 -0.68242769  0.50616084
 -0.54049899  0.3249403   1.76029438  0.29182715  0.        ]",[-0.17251234 -0.14621839],[-0.04135447  1.67863631]
10,-0.271191466359,"[[ 0.06165092  0.5142241  -0.07900477  0.05809932]
 [-8.12692958  7.27063813  0.          0.        ]]",[-0.19625445  1.68057156],-2.88438,"[ 1.14960327  1.90816859  0.22456147  1.15368833 -0.68242667  0.50616019
 -0.54067547  0.80026629  1.80309034  0.11062078  0.        ]",[-0.17251234 -0.14621839],[ 0.05523779  2.42615045]
11,-0.269329191976,"[[ -0.09709722   0.69791762  -0.07900477   0.05809932]
 [ -7.74911997  11.08599606   0.           0.        ]]",[-0.08620638  1.90759969],-2.83588,"[ 1.14568383  1.76635141 -0.0125207   1.51915933 -0.68242565  0.50615955
 -0.52568993  1.26616016  1.78977973 -0.00578003  0.        ]",[-0.17251234 -0.14621839],[-0.60797824  1.99577162]
