timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.175012383515,"[[-0.02240172  0.04778506  0.05245668  0.07689653]
 [ 0.00437124  0.00198572  0.          0.        ]]",[ 0.11122009  0.15632099],-1.68032,"[ 1.06193229  1.2272425  -0.02406816  0.10580838  0.47811975  0.63983974
 -0.03299152 -0.00806739  0.69054809 -0.48803648  0.        ]",[ 0.02004688  0.11991505],[ 0.89942212  0.89054549]
1,-0.169928549754,"[[ 0.01336965  0.08318995  0.05245668  0.07689653]
 [ 3.56093112  3.52675977  0.          0.        ]]",[ 0.13751164  0.22427888],-1.58779,"[ 1.0621338   1.2243259   0.03083552  0.16508518  0.47811396  0.63983085
  0.27635549  0.42892703  0.68765567 -0.40936621  0.        ]",[ 0.02004688  0.11991505],[-2.2019749   1.50311158]
2,-0.161269203575,"[[ 0.04417608  0.19276807  0.05245668  0.07689653]
 [-0.46686964  7.4180771   0.          0.        ]]",[ 0.16412237  0.278247  ],-1.57431,"[ 1.06088371  1.2055291   0.07810028  0.34711509  0.47810817  0.63982195
 -0.07398549  0.91135772  0.67105784 -0.28291184  0.        ]",[ 0.02004688  0.11991505],[-1.04161874 -0.29561704]
3,-0.157664877139,"[[ -4.75438084e-03   3.27926973e-01   5.24566825e-02   7.68965277e-02]
 [ -4.41306093e+00   6.10218446e+00   0.00000000e+00   0.00000000e+00]]",[ 0.16740914  0.28656197],-1.57188,"[ 1.06219743  1.16218926  0.00301476  0.5660969   0.47810237  0.63981306
 -0.41722728  0.74820102  0.65524165 -0.25372808  0.        ]",[ 0.02004688  0.11991505],[-0.91503265  0.96640964]
4,-0.158196243449,"[[-0.12847336  0.48716463  0.05245668  0.07689653]
 [-7.9470892   9.80919728  0.          0.        ]]",[ 0.18613987  0.31938618],-1.61402,"[ 1.05077314  1.08361729 -0.18635011  0.81114474  0.47809658  0.63980416
 -0.72461485  1.20777148  0.64191005 -0.31354166  0.        ]",[ 0.02004688  0.11991505],[ 0.45624582  1.30513465]
5,-0.153152241548,"[[ -0.26774234   0.7211197    0.05245668   0.07689653]
 [ -5.9862664   13.5737799    0.           0.        ]]",[ 0.2038276   0.35007572],-1.63128,"[ 1.01280771  0.9184053  -0.39577496  1.13347592  0.47809079  0.63979527
 -0.55404972  1.67444388  0.59902107 -0.34174929  0.        ]",[ 0.02004688  0.11991505],[ 1.36347428  0.32890587]
6,-0.135969685332,"[[ -0.3465848    1.00295193   0.05245668   0.07689653]
 [ -1.91138974  14.60605399   0.           0.        ]]",[ 0.21349157  0.36353493],-1.57083,"[ 0.97976987  0.65271763 -0.51109956  1.44023675  0.47808499  0.63978638
 -0.19960081  1.80234805  0.51058511 -0.26275047  0.        ]",[ 0.02004688  0.11991505],[ 0.83063317  1.4066863 ]
7,-0.104585071814,"[[ -0.35145801   1.3318905    0.05245668   0.07689653]
 [  1.41328868  18.27561313   0.           0.        ]]",[ 0.22012003  0.37628275],-1.47422,"[ 0.9774421   0.27749235 -0.51812263  1.65585924  0.4780792   0.63977749
  0.08959307  2.25714834  0.34735194 -0.09831929  0.        ]",[ 0.02004688  0.11991505],[-0.35995048  1.88527268]
8,-0.0610756874482,"[[ -0.33775413   1.73350316   0.05245668   0.07689653]
 [ -0.03798318  21.87364053   0.           0.        ]]",[ 0.22142985  0.3781473 ],-1.42491,"[ 0.98383701 -0.21914493 -0.49831724  1.68129263  0.47807341  0.6397686
 -0.03664564  2.70297667  0.08685489  0.02765333  0.        ]",[ 0.02004688  0.11991505],[-0.1087422   1.21981143]
9,-0.0112495513368,"[[ -0.34280699   2.20635929   0.05245668   0.07689653]
 [ -0.46581081  25.40021267   0.           0.        ]]",[ 0.21959981  0.36652404],-1.42282,"[ 0.98148156 -0.75690539 -0.50562268  1.3757741   0.47806762  0.6397597
 -0.07385992  3.13980463 -0.23283821  0.00363867  0.        ]",[ 0.02004688  0.11991505],[-1.14560778 -0.16609401]
10,-0.0481392953057,"[[ -0.39173426   2.70272006   0.05245668   0.07689653]
 [ -4.41411374  24.23968034   0.           0.        ]]",[ 0.20524999  0.3274076 ],-1.48366,"[ 0.95712559 -1.14509766 -0.57570627  0.73845113  0.47806182  0.63975081
 -0.4173055   2.99565954 -0.50952813 -0.1944592   0.        ]",[ 0.02004688  0.11991505],[ 0.51009043 -0.63480995]
11,-0.0849520570106,"[[-0.45887603  3.10300365  0.05245668  0.07689653]
 [-2.30752734  8.64989328  0.          0.        ]]",[ 0.17160808  0.22016735],-1.50327,"[ 0.91873495 -1.26220835 -0.66956526  0.09019329  0.47805603  0.63974192
 -0.23405627  1.06340232 -0.64867706 -0.39917126  0.        ]",[ 0.02004688  0.11991505],[ 1.86465888  1.29656613]
