timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.01149164  1.24846287  0.00295974  1.45012341  0.96796793 -1.00910592
 -0.1761434   0.28314491  0.50895384  2.15904487  0.        ]",-2.54172,[-2.14956996 -1.90715953],-0.165492990413,[-2.08907533 -1.94392836],[-0.72760427 -0.7547093 ],"[[ 0.08334867  0.00227809  0.11088844 -0.11535741]
 [ 0.00260971 -0.00086817  0.          0.        ]]"
1,"[ 1.01528384  1.2475022  -0.0561516   1.3473848   0.96796706 -1.00910498
 -0.78308138 -0.42997205  0.51604399  1.96833878  0.        ]",-2.35626,[-1.38083521 -1.31499998],-0.155902672349,[-1.1585418  -0.86261529],[-0.72760427 -0.7547093 ],"[[ 0.04372529 -0.0374515   0.11088844 -0.11535741]
 [-3.95178799 -3.95890423  0.          0.        ]]"
2,"[ 1.01257502  1.2318859  -0.23232364  1.04350829  0.96796619 -1.00910403
 -1.37802688 -1.12897341  0.48270639  1.40333806  0.        ]",-2.09259,[ 0.17518432  0.62622781],-0.126798135091,[ 0.40809801  0.23008229],[-0.72760427 -0.7547093 ],"[[-0.07420195 -0.15555581  0.11088844 -0.11535741]
 [-7.82805849 -7.83859788  0.          0.        ]]"
3,"[ 0.9796313   1.1927336  -0.45104649  0.71480127  0.96796532 -1.00910309
 -1.24806796 -0.65431271  0.33927528  0.75428605  0.        ]",-1.59333,[ 0.57179685 -0.71353391],-0.0918197281144,[ 0.6372534   0.11545442],[-0.72760427 -0.7547093 ],"[[-0.22226787 -0.28589481  0.11088844 -0.11535741]
 [-6.98134428 -5.20407726  0.          0.        ]]"
4,"[ 0.93150806  1.13064415 -0.61694741  0.3959509   0.96796445 -1.00910214
 -0.87955873 -1.14493498  0.13069533  0.25798531  0.        ]",-1.12885,[ 0.69088167  0.54326498],-0.0639271814651,[ 0.65294695  0.22279556],[-0.72760427 -0.7547093 ],"[[-0.33780511 -0.41729836  0.11088844 -0.11535741]
 [-4.58039299 -7.92719837  0.          0.        ]]"
5,"[ 0.89705551  1.04404495 -0.70515861  0.08637384  0.96796358 -1.00910119
 -0.44630729 -0.72927519 -0.07303666 -0.04659169  0.        ]",-1.07948,[ 0.22838907 -0.37038205],-0.0467802529383,[ 0.43100682  0.106501  ],[-0.72760427 -0.7547093 ],"[[-0.40109169 -0.55269503  0.11088844 -0.11535741]
 [-1.75762264 -5.62015294  0.          0.        ]]"
6,"[ 0.88144735  0.94419905 -0.74037948 -0.1795113   0.96796271 -1.00910025
 -0.30223889 -0.97351493 -0.23961869 -0.21135765  0.        ]",-1.05674,[ 0.25404404 -0.23147949],-0.0382450187636,[ 0.46144301  0.41803133],[-0.72760427 -0.7547093 ],"[[-0.4268263  -0.67869945  0.11088844 -0.11535741]
 [-0.81897221 -6.97576826  0.          0.        ]]"
7,"[ 0.87759338  0.80609473 -0.74871151 -0.4574647   0.96796184 -1.0090993
 -0.1454746  -1.11382864 -0.41204338 -0.31594141  0.        ]",-1.02796,[ 0.73455817  0.574231  ],-0.0341340132551,[ 0.3876915   0.73366249],[-0.72760427 -0.7547093 ],"[[-0.43295806 -0.82602875  0.11088844 -0.11535741]
 [ 0.20239616 -7.75456166  0.          0.        ]]"
8,"[ 0.89781287  0.66654389 -0.70337803 -0.66979494  0.96796097 -1.00909836
  0.29985661 -0.67667115 -0.51011937 -0.31230734  0.        ]",-0.962697,[-0.26074529  1.7046893 ],-0.0313931341792,[-0.2491781   0.64980137],[-0.72760427 -0.7547093 ],"[[-0.39979945 -0.95677566  0.11088844 -0.11535741]
 [ 3.10386905 -5.32819697  0.          0.        ]]"
9,"[ 0.9259752   0.5910766  -0.63228332 -0.76317058  0.9679601  -1.00909741
  0.13190759  0.05579293 -0.50697122 -0.24567174  0.        ]",-1.0027,[-0.25851183 -0.09781691],-0.0270739116085,[-0.24506034  0.21778984],[-0.72760427 -0.7547093 ],"[[-0.34870097 -1.0225499   0.11088844 -0.11535741]
 [ 2.0096296  -1.26278222  0.          0.        ]]"
10,"[ 0.9405687   0.55693372 -0.59057417 -0.8011857   0.96795923 -1.00909647
 -0.03117091 -0.00942967 -0.49567341 -0.20344771  0.        ]",-1.0016,[-0.1491911  0.143857 ],-0.0245513857133,[-0.08728858  0.37942588],[-0.72760427 -0.7547093 ],"[[-0.31916879 -1.05143764  0.11088844 -0.11535741]
 [ 0.94712305 -1.62478877  0.          0.        ]]"
11,"[ 0.94651992  0.52516517 -0.57232418 -0.8343579   0.96795836 -1.00909552
 -0.12467647  0.09902376 -0.50737842 -0.18940931  0.        ]",-0.989691,[-0.45420849  0.60139846],-0.0234006306314,[ 0.00633889  0.36134022],[-0.72760427 -0.7547093 ],"[[-0.30633879 -1.07789382  0.11088844 -0.11535741]
 [ 0.33790555 -1.02283713  0.          0.        ]]"
12,"[ 0.94126687  0.52956763 -0.58846856 -0.82988272  0.96795749 -1.00909457
 -0.40164647  0.53179775 -0.52022345 -0.20798089  0.        ]",-1.02045,[ 0.94813928  0.11928171],-0.0244027409118,[ 0.42550018  0.13819085],[-0.72760427 -0.7547093 ],"[[-0.31768625 -1.07425015  0.11088844 -0.11535741]
 [-1.46663866  1.37919812  0.          0.        ]]"
13,"[ 0.94526244  0.56789996 -0.5762413  -0.78924495  0.96795662 -1.00909363
  0.17859221  0.61178522 -0.46974479 -0.18239061  0.        ]",-0.990219,[-1.01550019  0.00355095],-0.0239186076495,[-0.51026088 -0.40567279],[-0.72760427 -0.7547093 ],"[[-0.30908868 -1.04221183  0.11088844 -0.11535741]
 [ 2.31378984  1.82315604  0.          0.        ]]"
14,"[ 0.94804054  0.61041648 -0.56752058 -0.74049843  0.96795574 -1.00909268
 -0.435729    0.60802052 -0.41849306 -0.15682196  0.        ]",-1.0065,[ 0.51613825  0.69081377],-0.0244852084648,[ 0.33735782 -0.08245555],[-0.72760427 -0.7547093 ],"[[-0.30297121 -1.00595833  0.11088844 -0.11535741]
 [-1.6886957   1.80226295  0.          0.        ]]"
15,"[ 0.94209023  0.68211067 -0.58596998 -0.64880763  0.96795487 -1.00909174
 -0.11728363  1.09430784 -0.36530617 -0.15194323  0.        ]",-1.02852,[-0.59024761 -0.70456204],-0.0271610069074,[-0.27772444 -0.92250311],[-0.72760427 -0.7547093 ],"[[-0.31592812 -0.94283255  0.11088844 -0.11535741]
 [ 0.38606873  4.50131618  0.          0.        ]]"
16,"[ 0.93451974  0.74849822 -0.60833093 -0.55203475  0.967954   -1.00909079
 -0.47676383  0.57574679 -0.3194764  -0.14973236  0.        ]",-1.05256,[ 1.09568974 -0.7559236 ],-0.0300120057633,[ 0.34634477 -0.22530873],[-0.72760427 -0.7547093 ],"[[-0.3317062  -0.88168393  0.11088844 -0.11535741]
 [-1.95605068  1.62314152  0.          0.        ]]"
17,"[ 0.93499622  0.75071763 -0.60695445 -0.54858163  0.96795313 -1.00908985
  0.1365829   0.0304595  -0.31573364 -0.14661305  0.        ]",-1.02515,[-0.33737256 -0.5926647 ],-0.0301287175551,[-0.4023169  -0.04106572],[-0.72760427 -0.7547093 ],"[[-0.3307328  -0.87958716  0.11088844 -0.11535741]
 [ 2.04007992 -1.40337309  0.          0.        ]]"
18,"[ 0.94769929  0.69529026 -0.56858959 -0.63055184  0.96795226 -1.0090889
 -0.07437892 -0.38726419 -0.33387545 -0.12167845  0.        ]",-0.999589,[-0.34031997  0.57154555],-0.027781103735,[-0.15930045  0.48674649],[-0.72760427 -0.7547093 ],"[[-0.30372157 -0.9309168   0.11088844 -0.11535741]
 [ 0.66560345 -3.72187009  0.          0.        ]]"
19,"[ 0.9475463   0.63809387 -0.56907027 -0.70656562  0.96795139 -1.00908795
 -0.28317921  0.03382459 -0.39243362 -0.14814139  0.        ]",-1.02365,[ 0.48896142 -0.13503497],-0.0253813657125,[ 0.14849173  0.33178234],[-0.72760427 -0.7547093 ],"[[-0.30405878 -0.98190456  0.11088844 -0.11535741]
 [-0.69479012 -1.38469783  0.          0.        ]]"
20,"[ 0.95007503  0.60025512 -0.56099745 -0.75250671  0.96795052 -1.00908701
  0.01589331 -0.05767121 -0.42187329 -0.15207314  0.        ]",-1.01008,[-0.32096759 -0.18485565],-0.0240528133976,[-0.23306878  0.31481731],[-0.72760427 -0.7547093 ],"[[-0.29840435 -1.01469378  0.11088844 -0.11535741]
 [ 1.25375073 -1.89252753  0.          0.        ]]"
21,"[ 0.95532638  0.54728702 -0.54369585 -0.8114681   0.96794965 -1.00908606
 -0.18280824 -0.18273052 -0.45606275 -0.14757751  0.        ]",-0.997995,[-0.22743137  0.42797371],-0.0222772989512,[ 0.05751228  0.60426325],[-0.72760427 -0.7547093 ],"[[-0.2863183  -1.0595086   0.11088844 -0.11535741]
 [-0.04084522 -2.58664503  0.          0.        ]]"
22,"[ 0.95106414  0.50593435 -0.55779025 -0.85343915  0.96794878 -1.00908512
 -0.32088104  0.13185722 -0.51074086 -0.17648432  0.        ]",-0.989933,[-0.54446635  0.839894  ],-0.022497003435,[ 0.29738584  0.49102455],[-0.72760427 -0.7547093 ],"[[-0.29616104 -1.09372273  0.11088844 -0.11535741]
 [-0.9404282  -0.84058837  0.          0.        ]]"
23,"[ 0.93218986  0.52624768 -0.61496781 -0.83325029  0.96794791 -1.00908417
 -0.64882309  0.73414374 -0.55206364 -0.2406198   0.        ]",-1.02543,[ 0.27855829  0.18891377],-0.0263025475293,[ 0.95509243  0.18444698],[-0.72760427 -0.7547093 ],"[[-0.33640721 -1.07699441  0.11088844 -0.11535741]
 [-3.07706197  2.50228374  0.          0.        ]]"
24,"[ 0.90560645  0.59412219 -0.68470402 -0.75964174  0.96794704 -1.00908322
 -0.47033664  0.85993449 -0.56276451 -0.30896865  0.        ]",-1.02808,[ 0.24657101  0.27303091],-0.030832422169,[ 0.63551557 -0.19298205],[-0.72760427 -0.7547093 ],"[[-0.38628077 -1.01994362  0.11088844 -0.11535741]
 [-1.91417659  3.20046356  0.          0.        ]]"
25,"[ 0.88908299  0.67888862 -0.72341378 -0.65319051  0.96794617 -1.00908228
 -0.31483194  1.0432462  -0.52052849 -0.33371513  0.        ]",-1.03554,[ 0.29483378  0.03889526],-0.0326795170726,[ 0.33022559 -0.611238  ],[-0.72760427 -0.7547093 ],"[[-0.4143989  -0.94572602  0.11088844 -0.11535741]
 [-0.90102323  4.21790331  0.          0.        ]]"
26,"[ 0.88532976  0.77057384 -0.73180153 -0.51702137  0.9679453  -1.00908133
 -0.13306337  1.0558828  -0.43182389 -0.30981652  0.        ]",-1.06988,[ 0.36522728 -1.29524019],-0.0330685898314,[-0.01196438 -0.89089572],[-0.72760427 -0.7547093 ],"[[-0.42053712 -0.86066416  0.11088844 -0.11535741]
 [ 0.28324642  4.28804592  0.          0.        ]]"
27,"[ 0.89743425  0.81667666 -0.7042226  -0.43886806  0.96794443 -1.00908039
  0.08805517  0.32710438 -0.34903854 -0.24779211  0.        ]",-1.02878,[ 0.16088258 -0.3853537 ],-0.0330743367668,[-0.24496855 -0.36031508],[-0.72760427 -0.7547093 ],"[[-0.40041784 -0.81548742  0.11088844 -0.11535741]
 [ 1.72389148  0.24311096  0.          0.        ]]"
28,"[ 0.9201064   0.80613145 -0.64796532 -0.45737595  0.96794356 -1.00907944
  0.18059341  0.05129298 -0.29922401 -0.17315319  0.        ]",-1.01188,[-0.24172399  0.00877555],-0.0324367479644,[-0.41518649 -0.15781711],[-0.72760427 -0.7547093 ],"[[-0.35989084 -0.82598458  0.11088844 -0.11535741]
 [ 2.32680249 -1.28772317  0.          0.        ]]"
29,"[ 0.93853282  0.78045568 -0.59658575 -0.50085723  0.96794269 -1.0090785
  0.02673806  0.06220581 -0.27340858 -0.11425246  0.        ]",-1.02267,[-0.34395841 -0.31007   ],-0.0318822284711,[-0.317224   -0.07166924],[-0.72760427 -0.7547093 ],"[[-0.32341221 -0.85113129  0.11088844 -0.11535741]
 [ 1.32439585 -1.22715364  0.          0.        ]]"
30,"[ 0.9444445   0.74205374 -0.578724   -0.56195924  0.96794181 -1.00907755
 -0.18610031 -0.15454332 -0.29578363 -0.11118044  0.        ]",-1.00091,[ 0.12553137  0.77572529],-0.0300803919778,[-0.05373754  0.27405387],[-0.72760427 -0.7547093 ],"[[-0.31083733 -0.88774463  0.11088844 -0.11535741]
 [-0.06230014 -2.43017426  0.          0.        ]]"
31,"[ 0.94615835  0.72349631 -0.5733974  -0.58990649  0.96794094 -1.0090766
 -0.10982637  0.40750188 -0.30972657 -0.11387071  0.        ]",-1.03993,[-0.34937989 -0.98700801],-0.0291620394867,[-0.22067942 -0.2706781 ],[-0.72760427 -0.7547093 ],"[[-0.30709743 -0.90504903  0.11088844 -0.11535741]
 [ 0.43464313  0.68933854  0.          0.        ]]"
32,"[ 0.9437444   0.69562552 -0.58087329 -0.63006656  0.96794007 -1.00907566
 -0.32313498 -0.29901475 -0.34610786 -0.13853964  0.        ]",-1.0121,[-0.01571201  0.45142388],-0.0277242312148,[ 0.21551915  0.56622428],[-0.72760427 -0.7547093 ],"[[-0.31234826 -0.93060661  0.11088844 -0.11535741]
 [-0.95511584 -3.23203014  0.          0.        ]]"
33,"[ 0.93441542  0.64405205 -0.60858495 -0.69901155  0.9679392  -1.00907471
 -0.32986584  0.03456402 -0.42790917 -0.19806153  0.        ]",-1.00257,[ 0.34133555  0.81261251],-0.0264334791599,[ 0.29725352  0.38115788],[-0.72760427 -0.7547093 ],"[[-0.33189069 -0.97667095  0.11088844 -0.11535741]
 [-0.9989701  -1.38057397  0.          0.        ]]"
