timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.00434546  1.2645341  -0.2358803   1.43932972 -0.83156783 -0.37116555
 -0.17604136  0.28575407  2.71654865  0.57003819  0.        ]",-2.93675,[-2.31931835 -3.02795207],-0.306821649661,[-1.95005798 -2.72126555],[-0.69893461 -0.74409336],"[[-0.07440511  0.00580731 -0.09601505 -0.04363883]
 [ 0.00461365 -0.00467272  0.          0.        ]]"
1,"[ 0.99871007  1.26376682 -0.29493769  1.33695786 -0.83156715 -0.37116535
 -0.7768413  -0.42094833  2.70244256  0.38361428  0.        ]",-2.84467,[-1.16688779 -2.26346867],-0.30458770373,[-1.64340961 -2.21909595],[-0.69893461 -0.74409336],"[[-0.11398881 -0.03399761 -0.09601505 -0.04363883]
 [-3.9498234  -3.9626335   0.          0.        ]]"
2,"[ 0.96802618  1.24878089 -0.46888155  1.03446891 -0.83156647 -0.37116514
 -1.36576973 -1.11366215  2.60772004 -0.15730971  0.        ]",-2.69911,[-1.58534996 -1.77821346],-0.296041566354,[-1.09932506 -1.62112463],[-0.69893461 -0.74409336],"[[-0.23187714 -0.15217578 -0.09601505 -0.04363883]
 [-7.82613046 -7.84225359  0.          0.        ]]"
3,"[ 0.87293862  1.18312046 -0.7445011   0.54920915 -0.8315658  -0.37116494
 -1.94310213 -1.79265228  2.29066675 -0.95597856  0.        ]",-2.38803,[-0.25251603 -0.60583489],-0.27601618698,[-0.69826841 -1.04784977],[-0.69893461 -0.74409336],"[[ -0.42652524  -0.34717547  -0.09601505  -0.04363883]
 [-11.62613167 -11.64502688   0.           0.        ]]"
4,"[ 0.68439061  1.02474662 -1.05133987 -0.0318691  -0.83156512 -0.37116474
 -2.05995331 -2.17970147  1.66468716 -1.67457902  0.        ]",-2.28697,[-0.7005648 -0.5596048],-0.241189502119,[-0.34769595 -0.57492083],[-0.69893461 -0.74409336],"[[ -0.66676355  -0.60182595  -0.09601505  -0.04363883]
 [-12.39527523 -13.812771     0.           0.        ]]"
5,"[ 0.38766133  0.75070456 -1.33478656 -0.58658561 -0.83156445 -0.37116454
 -2.4439756  -2.52625281  0.79288748 -1.97024377  0.        ]",-1.90887,[ 0.87575306  1.34793921],-0.190758105576,[ 0.89128751  0.43969828],[-0.69893461 -0.74409336],"[[ -0.94002755  -0.897556    -0.09601505  -0.04363883]
 [-14.92295113 -15.75372256   0.           0.        ]]"
6,"[ 0.04237267  0.4324607  -1.5217505  -0.94375929 -0.83156377 -0.37116433
 -1.87314958 -1.76364648  0.01358035 -1.71930776  0.        ]",-1.79417,[ 0.6279238   0.43508608],-0.13703013646,[ 0.99960786  0.62440413],[-0.69893461 -0.74409336],"[[ -1.2007926   -1.16977744  -0.09601505  -0.04363883]
 [-11.16581077 -11.48266484   0.           0.        ]]"
7,"[-0.24318107  0.15868575 -1.60058894 -1.10108693 -0.8315631  -0.37116413
 -1.46234296 -1.41549437 -0.44445763 -1.24408641  0.        ]",-1.32493,[ 1.3167383   0.89357167],-0.0946796850477,[ 1.09862101  0.99115539],[-0.69893461 -0.74409336],"[[-1.39698101 -1.37986703 -0.09601505 -0.04363883]
 [-8.46189994 -9.53280256  0.          0.        ]]"
8,"[-0.43540493 -0.04893984 -1.62158675 -1.1460034  -0.83156242 -0.37116393
 -0.83587107 -0.750162   -0.65401989 -0.82064933  0.        ]",-1.07157,[ 1.14140296  0.46938982],-0.0660555641692,[ 0.54348749  0.62747896],[-0.69893461 -0.74409336],"[[-1.52484925 -1.53313593 -0.09601505 -0.04363883]
 [-4.33847001 -5.80651858  0.          0.        ]]"
9,"[-0.50531111 -0.1803685  -1.62316558 -1.14339947 -0.83156175 -0.37116372
 -0.22163006 -0.39789913 -0.7055898  -0.59071475  0.        ]",-0.934515,[-0.51587198 -0.46294212],-0.0517588975324,[-0.24136031  0.00425372],[-0.69893461 -0.74409336],"[[-1.57105553 -1.62947162 -0.09601505 -0.04363883]
 [-0.29554047 -3.83362268  0.          0.        ]]"
10,"[-0.54516363 -0.3083086  -1.62263283 -1.11778683 -0.83156107 -0.37116352
 -0.5309198  -0.71158612 -0.71687951 -0.39566274  0.        ]",-0.885739,[ 1.27193738  0.14743188],-0.0395821703063,[ 0.61763805  0.78810465],[-0.69893461 -0.74409336],"[[-1.5973911  -1.72377108 -0.09601505 -0.04363883]
 [-2.33128467 -5.5904724   0.          0.        ]]"
