timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-2.71519,"[ 0.99198155  1.36776202 -0.05063593  1.40390817 -1.06034663 -0.74980045
 -0.26322192  0.30232148  2.94323106  1.65899578  0.        ]",[-1.68943194 -2.921916  ],-0.347716927852,[-1.66591537 -2.48532581],[-0.49802345 -0.56025833],"[[ 0.09057445 -0.02838999 -0.12324202 -0.08546661]
 [ 0.00372374  0.00422465  0.          0.        ]]"
1,-2.65365,"[ 0.99623934  1.36523478 -0.11057427  1.29557489 -1.06034484 -0.74979952
 -0.78355518 -0.360897    2.94828473  1.47281437  0.        ]",[-2.29082946 -3.34363184],-0.344701782415,[-1.57036686 -2.01990843],[-0.49802345 -0.56025833],"[[ 0.0509731  -0.06801874 -0.12324202 -0.08546661]
 [-3.9507001  -3.95391222  0.          0.        ]]"
2,-2.52419,"[ 0.99480747  1.34548162 -0.28938028  0.97538133 -1.06034306 -0.74979859
 -1.29360898 -1.01098703  2.91015994  0.92205237  0.        ]",[-2.66719985 -1.54338801],-0.333480777268,[-1.27778566 -1.4764775 ],[-0.49802345 -0.56025833],"[[-0.06693278 -0.18602419 -0.12324202 -0.08546661]
 [-7.8270143  -7.83370265  0.          0.        ]]"
3,-2.16785,"[ 0.94646123  1.27356546 -0.58033853  0.46421827 -1.06034127 -0.74979766
 -1.79362357 -1.64819623  2.68001887  0.07537316  0.        ]",[-0.93683679 -1.86540645],-0.307975815504,[-0.85105526 -0.99208832],[-0.49802345 -0.56025833],"[[ -0.26159893  -0.38085451  -0.12324202  -0.08546661]
 [-11.62705956 -11.63663882   0.           0.        ]]"
4,-1.80584,"[ 0.79028663  1.09792857 -0.95371523 -0.17694549 -1.06033948 -0.74979673
 -2.25100296 -2.27276975  2.07897623 -0.8132794   0.        ]",[-0.020925   -0.05696118],-0.260174525069,[ 0.13844994 -0.08207808],[-0.49802345 -0.56025833],"[[ -0.52901402  -0.65098762  -0.12324202  -0.08546661]
 [-15.10312965 -15.3642068    0.           0.        ]]"
5,-1.5115,"[ 0.50486914  0.80723244 -1.30655929 -0.75655677 -1.0603377  -0.7497958
 -2.22286025 -2.25947697  1.18218456 -1.23992483  0.        ]",[ 0.74811729  0.78214744],-0.192719035419,[ 0.93400568  0.68576205],[-0.49802345 -0.56025833],"[[ -0.82893053  -0.95747678  -0.12324202  -0.08546661]
 [-14.88932988 -15.28493954   0.           0.        ]]"
6,-1.16726,"[ 0.17507855  0.48934598 -1.53615007 -1.0971334  -1.06033591 -0.74979487
 -1.79498637 -1.68987966  0.40129578 -1.06315275  0.        ]",[ 1.82484626  0.3290711 ],-0.125823210535,[ 1.15502536  1.10698879],[-0.49802345 -0.56025833],"[[ -1.09409371  -1.22906829  -0.12324202  -0.08546661]
 [-11.63760287 -11.88554863   0.           0.        ]]"
7,-0.793024,"[-0.09383017  0.20386833 -1.64370569 -1.23589065 -1.06033412 -0.74979394
 -1.24422131 -1.43221373 -0.06296936 -0.62418798  0.        ]",[ 1.17858227  0.81291407],-0.0737318717446,[ 0.98965204  1.46604407],[-0.49802345 -0.56025833],"[[ -1.28485099  -1.45135023  -0.12324202  -0.08546661]
 [ -7.45188868 -10.34778733   0.           0.        ]]"
8,-0.58812,"[-0.25343061 -0.02390475 -1.68131854 -1.25152262 -1.06033233 -0.74979302
 -0.70425542 -0.85865351 -0.26053797 -0.22405773  0.        ]",[ 1.4788798   1.00016584],-0.0415012602546,[ 0.72249985  1.35962057],[-0.49802345 -0.56025833],"[[-1.39271746 -1.62396112 -0.12324202 -0.08546661]
 [-3.34823207 -6.92471363  0.          0.        ]]"
9,-0.511139,"[-0.29334083 -0.15193957 -1.68793406 -1.2244237  -1.06033055 -0.74979209
 -0.17486942 -0.17232387 -0.297605   -0.03034144  0.        ]",[-0.0933346   0.16018014],-0.0313765031995,[ 0.12453273  0.57173514],[-0.49802345 -0.56025833],"[[-1.41931664 -1.72135794 -0.12324202 -0.08546661]
 [ 0.67502259 -2.82861214  0.          0.        ]]"
10,-0.507264,"[-0.27882765 -0.21655544 -1.68564725 -1.20071428 -1.06032876 -0.74979116
 -0.22524847 -0.0566593  -0.28653028  0.03651484  0.        ]",[ 1.29430593  0.5856007 ],-0.0307011851291,[ 0.19703023  0.57950902],[-0.49802345 -0.56025833],"[[-1.40965769 -1.77100417 -0.12324202 -0.08546661]
 [ 0.29214808 -2.13831216  0.          0.        ]]"
11,-0.481128,"[-0.21080049 -0.24122696 -1.67302052 -1.18983788 -1.06032697 -0.74979023
  0.2947468   0.33887615 -0.23971798  0.00606174  0.        ]",[-0.50315666 -0.89701686],-0.035515803951,[-0.52710545 -0.27832887],[-0.49802345 -0.56025833],"[[-1.36416433 -1.79008587 -0.12324202 -0.08546661]
 [ 4.24403154  0.22229162  0.          0.        ]]"
12,-0.509655,"[-0.11613535 -0.28137786 -1.65003907 -1.1699407  -1.06032519 -0.7497893
  0.02171234 -0.25694335 -0.1732649  -0.0248587   0.        ]",[-2.38303245  0.73787422],-0.0420995686827,[-0.23166893  0.4794434 ],[-0.49802345 -0.56025833],"[[-1.30010294 -1.82131762 -0.12324202 -0.08546661]
 [ 2.16901457 -3.33362792  0.          0.        ]]"
13,-0.519722,"[-0.11139754 -0.32813658 -1.6487144  -1.14326341 -1.0603234  -0.74978837
 -0.50478879  0.24373978 -0.17007484  0.03059517  0.        ]",[-0.15133232  0.31618696],-0.0413736326924,[ 0.34061652  0.50883102],[-0.49802345 -0.56025833],"[[-1.29686909 -1.85800919 -0.12324202 -0.08546661]
 [-1.83230822 -0.34549528  0.          0.        ]]"
14,-0.529948,"[-0.17368074 -0.32087722 -1.6647588  -1.14765397 -1.06032161 -0.74978744
 -0.57884994  0.45467577 -0.21234598  0.07419161  0.        ]",[ 0.8027222   1.70668958],-0.0368916408999,[ 0.49798536  0.42998812],[-0.49802345 -0.56025833],"[[-1.33916261 -1.85228825 -0.12324202 -0.08546661]
 [-2.39516464  0.91339534  0.          0.        ]]"
15,-0.497809,"[ -1.96749590e-01  -2.46889521e-01  -1.66999329e+00  -1.18718866e+00
  -1.06031983e+00  -7.49786510e-01  -1.54614467e-01   1.11504086e+00
  -2.29936566e-01   8.02939239e-04   0.00000000e+00]",[ 0.29167678 -1.21274513],-0.0364997828075,[-0.10553822 -0.67881298],[-0.49802345 -0.56025833],"[[-1.35471692 -1.79447754 -0.12324202 -0.08546661]
 [ 0.82894818  4.85453243  0.          0.        ]]"
16,-0.511857,"[-0.15528019 -0.17376494 -1.66029852 -1.21716483 -1.06031804 -0.74978558
 -0.00480999  0.4354547  -0.19747143 -0.12632404  0.        ]",[-1.31812602 -0.32160358],-0.0427099189198,[-0.36104345 -0.30976444],[-0.49802345 -0.56025833],"[[-1.32671538 -1.73808043 -0.12324202 -0.08546661]
 [ 1.96743453  0.79869556  0.          0.        ]]"
17,-0.534749,"[-0.15638836 -0.16979573 -1.66056848 -1.21853721 -1.06031625 -0.74978465
 -0.53069551  0.21952624 -0.19801493 -0.13029874  0.        ]",[ 0.41862582 -0.75712776],-0.0427922134662,[ 0.33910364  0.37976679],[-0.49802345 -0.56025833],"[[-1.32746618 -1.73503627 -0.12324202 -0.08546661]
 [-2.02919926 -0.48998554  0.          0.        ]]"
18,-0.518336,"[-0.19125826 -0.22149509 -1.66876534 -1.19859972 -1.06031446 -0.74978372
 -0.30734818 -0.28120813 -0.22597341 -0.03586897  0.        ]",[ 0.2299554  0.0798784],-0.0376971663193,[ 0.18136182  0.7687788 ],[-0.49802345 -0.56025833],"[[-1.35101959 -1.77481989 -0.12324202 -0.08546661]
 [-0.33180513 -3.47841648  0.          0.        ]]"
19,-0.513391,"[-0.18745778 -0.30591317 -1.66790836 -1.15640406 -1.06031268 -0.74978279
 -0.1867343  -0.2166913  -0.22213871  0.06712913  0.        ]",[-1.01770121  1.39753408],-0.0360745071287,[ 0.12295833  0.73388827],[-0.49802345 -0.56025833],"[[-1.34845886 -1.840525   -0.12324202 -0.08546661]
 [ 0.58483499 -3.09337535  0.          0.        ]]"
20,-0.520036,"[-0.22933005 -0.33324993 -1.67673091 -1.14009675 -1.06031089 -0.74978186
 -0.70912976  0.45710562 -0.24723815  0.13870855  0.        ]",[ 1.24741064  0.34426431],-0.0331196237508,[ 0.76782411  0.62318349],[-0.49802345 -0.56025833],"[[-1.37659553 -1.86204573 -0.12324202 -0.08546661]
 [-3.38526916  0.92790424  0.          0.        ]]"
21,-0.489751,"[-0.27021265 -0.29248203 -1.68416991 -1.16393013 -1.0603091  -0.74978093
 -0.17952176  0.68235933 -0.27641903  0.12390748  0.        ]",[ 0.50174146  0.0466875 ],-0.0304677232838,[ 0.07349311 -0.08464731],[-0.49802345 -0.56025833],"[[-1.40391755 -1.82999936 -0.12324202 -0.08546661]
 [ 0.63963968  2.27224132  0.          0.        ]]"
22,-0.490139,"[-0.22147083 -0.23227248 -1.67515736 -1.1938767  -1.06030732 -0.74978
  0.08011155  0.70575838 -0.24717648  0.00428372  0.        ]",[-0.47402335 -0.9637094 ],-0.034888895858,[-0.33133823 -0.4698455 ],[-0.49802345 -0.56025833],"[[-1.3713273  -1.78315338 -0.12324202 -0.08546661]
 [ 2.61279748  2.41189364  0.          0.        ]]"
23,-0.521821,"[-0.17256428 -0.22001537 -1.66445094 -1.19922012 -1.06030553 -0.74977908
 -0.17349876  0.0584169  -0.21250291 -0.05398484  0.        ]",[-1.09450137  0.96391914],-0.0393319164868,[-0.05981451  0.29799324],[-0.49802345 -0.56025833],"[[-1.33840953 -1.77367804 -0.12324202 -0.08546661]
 [ 0.68541411 -1.4514891   0.          0.        ]]"
24,-0.527879,"[-0.21137817 -0.20762699 -1.67307652 -1.20436636 -1.06030374 -0.74977815
 -0.69614281  0.70284148 -0.24008337 -0.03547782  0.        ]",[ 1.07433822 -0.16209221],-0.0364581845619,[ 0.61495334  0.18016073],[-0.49802345 -0.56025833],"[[-1.36455349 -1.76411995 -0.12324202 -0.08546661]
 [-3.28656829  2.39448757  0.          0.        ]]"
25,-0.505834,"[-0.24924216 -0.15427778 -1.68047525 -1.22364707 -1.06030195 -0.74977722
 -0.1667817   0.5872672  -0.2662515  -0.06788494  0.        ]",[-0.30157552 -0.03075983],-0.0351466142024,[-0.06472702 -0.22903784],[-0.49802345 -0.56025833],"[[-1.3899204  -1.72315059 -0.12324202 -0.08546661]
 [ 0.73645337  1.70473608  0.          0.        ]]"
26,-0.516024,"[-0.24534163 -0.11166625 -1.67975338 -1.23572514 -1.06030017 -0.74977629
 -0.32575313  0.5612323  -0.26159953 -0.1240232   0.        ]",[ 0.80079172 -0.83908123],-0.0374132996297,[ 0.11794239 -0.12356558],[-0.49802345 -0.56025833],"[[-1.38731312 -1.69061479 -0.12324202 -0.08546661]
 [-0.47169424  1.54936158  0.          0.        ]]"
27,-0.511549,"[ -2.11817808e-01  -1.15156872e-01  -1.67315313e+00  -1.23484280e+00
  -1.06029838e+00  -7.49775358e-01   9.25750455e-02  -6.82958448e-04
  -2.36441153e-01  -1.49586831e-01   0.00000000e+00]",[-0.34124332  0.27016859],-0.04033815495,[-0.3654145   0.02517489],[-0.49802345 -0.56025833],"[[-1.3648492  -1.69327485 -0.12324202 -0.08546661]
 [ 2.70749957 -1.80418375  0.          0.        ]]"
28,-0.525508,"[-0.15243487 -0.14789103 -1.65952915 -1.22563689 -1.06029659 -0.74977443
 -0.09220741  0.18458522 -0.19323811 -0.16066415  0.        ]",[ 0.61240593  0.77287451],-0.0441942935526,[-0.26458299 -0.027995  ],[-0.49802345 -0.56025833],"[[-1.32478896 -1.7182647  -0.12324202 -0.08546661]
 [ 1.30319806 -0.69849168  0.          0.        ]]"
29,-0.53358,"[-0.0789888  -0.12580439 -1.63916302 -1.23203338 -1.06029481 -0.7497735
  0.22327048  0.69962439 -0.1315035  -0.24833472  0.        ]",[-0.74770541 -1.29484746],-0.0522550860318,[-0.79568601 -0.93891025],[-0.49802345 -0.56025833],"[[-1.27466938 -1.70139431 -0.12324202 -0.08546661]
 [ 3.70075151  2.37529438  0.          0.        ]]"
30,-0.562937,"[-0.01600484 -0.11621724 -1.61848184 -1.2345642  -1.06029302 -0.74977257
 -0.1756825   0.02835839 -0.0760493  -0.30923257  0.        ]",[-0.05151678 -0.16488563],-0.0588777396751,[-0.3286441  -0.00725709],[-0.49802345 -0.56025833],"[[-1.23107493 -1.69408333 -0.12324202 -0.08546661]
 [ 0.66881112 -1.63085498  0.          0.        ]]"
