timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.95865501  1.76299977 -0.05895434  0.59750732  0.76069901  1.74898034
 -0.20884808  0.31635792  0.59647074 -1.61197818  0.        ]",-1.02825,[ 1.68608263  1.14819418],-0.229290177099,[ 2.14291787 -0.14202909],[-0.26198223 -0.20326975],"[[ 0.06770915 -0.0678386   0.08449516  0.19879312]
 [-0.00242781  0.00033334  0.          0.        ]]"
1,"[ 0.95347867  1.76542511  0.00240363  0.69814185  0.76069655  1.74896578
  0.18964054  0.87151881  0.59127814 -1.50074325  0.        ]",-1.10706,[ 2.66553539 -0.89682712],-0.218400567297,[ 1.86531651 -0.32241923],[-0.26198223 -0.20326975],"[[ 0.10733616 -0.02811958  0.08449516  0.19879312]
 [ 3.95196547  3.9583827   0.          0.        ]]"
2,"[ 0.92432824  1.76577978  0.18312976  0.80654431  0.76069409  1.74895122
  0.58054304  0.36223497  0.55553055 -1.24541926  0.        ]",-1.02527,[ 1.91203142 -0.87920974],-0.192234008538,[ 1.33733094 -0.29254121],[-0.26198223 -0.20326975],"[[ 0.22529583  0.01461764  0.08449516  0.19879312]
 [ 7.83108224  0.32744456  0.          0.        ]]"
3,"[ 0.83223135  1.765779    0.46981076  0.73434663  0.76069163  1.74893667
  0.96370653 -0.12717754  0.46560598 -0.93117585  0.        ]",-0.841499,[-0.05244277  0.23347064],-0.157336140308,[ 0.66460323 -0.28077957],[-0.26198223 -0.20326975],"[[  0.42006748  -0.01384249   0.08449516   0.19879312]
 [ 11.63341824  -3.16182237   0.           0.        ]]"
4,"[ 0.6590299   1.76299769  0.77454762  0.59918099  0.76068916  1.74892211
  0.91957194  0.01129509  0.31002415 -0.61026302  0.        ]",-0.58053,[ 0.28384368 -1.25425826],-0.116971714703,[ 0.2539134  -0.36514717],[-0.26198223 -0.20326975],"[[  0.64834192  -0.0671737    0.08449516   0.19879312]
 [ 11.19548607  -2.17458402   0.           0.        ]]"
5,"[ 0.41866867  1.75149417  1.0352369   0.39045229  0.7606867   1.74890756
  1.01056078 -0.53808859  0.11342049 -0.34805531  0.        ]",-0.107524,[-0.35176379  1.1891141 ],-0.0777164344917,[-0.24517187 -0.25415495],[-0.26198223 -0.20326975],"[[  0.88131129  -0.14996426   0.08449516   0.19879312]
 [ 12.09844907  -6.09140759   0.           0.        ]]"
6,"[ 0.13685063  1.73187532  1.22602877  0.18902991  0.76068424  1.748893
  0.84606316  0.03431363 -0.11439645 -0.14326861  0.        ]",-0.0464926,[-0.84325112  1.25331876],-0.039477759549,[-0.50950742 -0.36118156],[-0.26198223 -0.20326975],"[[  1.10690241  -0.23084722   0.08449516   0.19879312]
 [ 10.46609783  -2.01048967   0.           0.        ]]"
7,"[-0.10411857  1.73184116  1.32533276  0.18886137  0.76068178  1.74887845
  0.48888893  0.59548089 -0.35334108  0.00860615  0.        ]",-0.182105,[ 0.46339219 -0.58610949],-0.00765361259671,[-0.52155232 -0.42965144],[-0.26198223 -0.20326975],"[[ 1.28066263 -0.23091531  0.08449516  0.19879312]
 [ 6.92171823  1.99033224  0.          0.        ]]"
8,"[-0.33084322  1.73639099  1.37621686  0.22874383  0.76067931  1.74886389
  0.65990917  0.26435322 -0.59583746  0.10719073  0.        ]",-0.342531,[ 0.26649251 -0.50707052],-0.0336037204633,[-0.91882074 -0.31184161],[-0.26198223 -0.20326975],"[[ 1.4361247  -0.21479488  0.08449516  0.19879312]
 [ 8.61884155 -0.37041641  0.          0.        ]]"
9,"[-0.60089568  1.72840117  1.38859723  0.16084065  0.76067685  1.74884934
  0.74904287 -0.01627476 -0.85399365  0.15415768  0.        ]",-0.234017,[-0.76421837  0.88496119],-0.068356980447,[-1.205091   -0.19961609],[-0.26198223 -0.20326975],"[[ 1.61737628 -0.2422771   0.08449516  0.19879312]
 [ 9.50337453 -2.37113144  0.          0.        ]]"
10,"[-0.83451295  1.72468017  1.35791163  0.13186983  0.76067439  1.74883478
  0.42531056  0.4819867  -1.09124323  0.15407106  0.        ]",-0.518519,[-0.33314142  0.80344786],-0.0997432287761,[-1.15503681 -0.21049714],[-0.26198223 -0.20326975],"[[ 1.77521175 -0.25405804  0.08449516  0.19879312]
 [ 6.29086288  1.18118526  0.          0.        ]]"
11,"[-0.9951035   1.74056963  1.31342289  0.26859417  0.76067193  1.74882023
  0.27983964  0.92501096 -1.30952823  0.12351685  0.        ]",-0.856141,[-1.12665151 -0.59846484],-0.128507264054,[-1.16903687 -0.23191553],[-0.26198223 -0.20326975],"[[ 1.8865454  -0.19874382  0.08449516  0.19879312]
 [ 4.8473069   4.33970497  0.          0.        ]]"
12,"[-1.07424911  1.75384329  1.28391187  0.42407765  0.76066946  1.74880568
 -0.12837453  0.58079704 -1.4457271   0.08676996  0.        ]",-0.92603,[-0.07463263 -0.60896399],-0.146522494052,[-0.98695803 -0.12419666],[-0.26198223 -0.20326975],"[[ 1.94284801 -0.13657168  0.08449516  0.19879312]
 [ 0.79645042  1.88568027  0.          0.        ]]"
13,"[-1.09203256  1.75601185  1.27654292  0.45714788  0.760667    1.74879112
 -0.15961858  0.23736443 -1.47544544  0.07644702  0.        ]",-1.00137,[-0.04808441 -1.2806151 ],-0.150472946378,[-1.00376427 -0.07079452],[-0.26198223 -0.20326975],"[[ 1.95566623 -0.12342426  0.08449516  0.19879312]
 [ 0.48640195 -0.56277847  0.          0.        ]]"
14,"[-1.10272191  1.74633356  1.27197698  0.32953623  0.76066454  1.74877657
 -0.17960351 -0.31645232 -1.44619463  0.0837717   0.        ]",-0.858431,[-1.35296613 -0.20101215],-0.146584507789,[ -1.01137412e+00  -4.27022576e-04],[-0.26198223 -0.20326975],"[[ 1.96340455 -0.17429511  0.08449516  0.19879312]
 [ 0.28808149 -4.51114738  0.          0.        ]]"
15,"[-1.05550523  1.71877271  1.29134785  0.08891031  0.76066208  1.74876202
 -0.57880299 -0.41535146 -1.31527853  0.11399997  0.        ]",-0.642837,[-1.46455006  0.80530607],-0.129234768131,[-0.69037044  0.04156658],[-0.26198223 -0.20326975],"[[ 1.92942056 -0.27159244  0.08449516  0.19879312]
 [-3.67330824 -5.21624159  0.          0.        ]]"
16,"[-0.89528219  1.69115088  1.34336556 -0.08341441  0.76065961  1.74874747
 -0.97026373  0.04660699 -1.08301354  0.14254986  0.        ]",-0.725903,[ 0.63730747 -0.33755378],-0.0985474997095,[-0.18233508 -0.00731984],[-0.26198223 -0.20326975],"[[ 1.81697887 -0.34287293  0.08449516  0.19879312]
 [-7.55792153 -1.92278045  0.          0.        ]]"
17,"[-0.71281187  1.66737233  1.37870307 -0.2052572   0.76065715  1.74873292
 -0.70108608 -0.13566006 -0.84848756  0.13137393  0.        ]",-0.504781,[ 1.25801109 -0.25781523],-0.067341217896,[-0.17891312 -0.02700914],[-0.26198223 -0.20326975],"[[ 1.69262044 -0.39436626  0.08449516  0.19879312]
 [-4.88681765 -3.22222426  0.          0.        ]]"
18,"[-0.6279595   1.62769921  1.38695755 -0.37588889  0.76065469  1.74871836
 -0.29265277 -0.27010772 -0.70360999  0.09403595  0.        ]",-0.192154,[ 0.81122143  0.81370092],-0.047803388517,[-0.35095316 -0.03914434],[-0.26198223 -0.20326975],"[[ 1.63554881 -0.46842796  0.08449516  0.19879312]
 [-0.83383037 -4.18074814  0.          0.        ]]"
19,"[-0.65130692  1.59705564  1.38518201 -0.48862404  0.76065223  1.74870381
  0.03229645  0.19326519 -0.6891031   0.07928826  0.        ]",-0.475813,[-0.41648781 -1.0894203 ],-0.0458268425523,[-0.60480106 -0.1648089 ],[-0.26198223 -0.20326975],"[[ 1.65122488 -0.51889763  0.08449516  0.19879312]
 [ 2.39072294 -0.87722025  0.          0.        ]]"
20,"[-0.69712338  1.55898331  1.38058919 -0.61227418  0.76064977  1.74868926
 -0.13837003 -0.35960975 -0.69267175  0.06563861  0.        ]",-0.152062,[-0.32841842  0.7096318 ],-0.0463121085047,[-0.50598168 -0.03012422],[-0.26198223 -0.20326975],"[[ 1.6820475  -0.57598944  0.08449516  0.19879312]
 [ 0.69715727 -4.81883028  0.          0.        ]]"
21,"[-0.69824646  1.50968051  1.38044969 -0.752064    0.7606473   1.74867471
 -0.27079784  0.04796459 -0.64495853  0.03487812  0.        ]",-0.31153,[ 0.1911989  -0.43560864],-0.0402113141311,[-0.3458108  -0.08967462],[-0.26198223 -0.20326975],"[[ 1.68280566 -0.64321208  0.08449516  0.19879312]
 [-0.61695767 -1.91312038  0.          0.        ]]"
22,"[-0.69138372  1.46572932  1.38122794 -0.8617219   0.76064484  1.74866016
 -0.19328352 -0.1886959  -0.59965589  0.00457608  0.        ]",-0.19254,[ 0.03713687  0.18280838],-0.0348578100065,[-0.38864434 -0.04914542],[-0.26198223 -0.20326975],"[[ 1.67818402 -0.6984029   0.08449516  0.19879312]
 [ 0.15222771 -3.60033724  0.          0.        ]]"
23,"[-0.69804025  1.41100779  1.38045686 -0.9826949   0.76064238  1.74864561
 -0.17880951 -0.07717238 -0.56297484 -0.02932513  0.        ]",-0.209491,[ 0.07573776 -0.07654309],-0.0313778632078,[-0.3675569 -0.0638642],[-0.26198223 -0.20326975],"[[ 1.68266955 -0.76243238  0.08449516  0.19879312]
 [ 0.29585201 -2.80525984  0.          0.        ]]"
