timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.01635618  1.23320622 -0.20908581  1.65317078  0.44780521 -1.18627452
 -0.17267358  0.28274499  1.18486193  2.1713401   0.        ]",-2.8924,[-3.09142452 -2.24204626],-0.205647305883,[-2.02799296 -2.3807447 ],[-0.73146009 -0.80280334],"[[-0.06196927  0.07119899  0.05119982 -0.13608122]
 [-0.00344011 -0.00183585  0.          0.        ]]"
1,"[ 1.01145835  1.23602795 -0.26820151  1.54997455  0.44780497 -1.18627328
 -0.79054941 -0.44023097  1.17834752  1.97571902  0.        ]",-2.74809,[-1.03026716 -1.84979118],-0.197336208838,[-1.36239791 -1.34486043],[-0.73146009 -0.80280334],"[[-0.10171248  0.03145021  0.05119982 -0.13608122]
 [-3.95771759 -3.95985576  0.          0.        ]]"
2,"[ 0.98299741  1.23151418 -0.44201505  1.24317821  0.44780474 -1.18627205
 -1.39621025 -1.14889703  1.10409138  1.4038797   0.        ]",-2.5469,[-0.27551017 -0.59308712],-0.171643065557,[-0.18025172 -0.52455497],[-0.73146009 -0.80280334],"[[-0.21975682 -0.08667301  0.05119982 -0.13608122]
 [-7.83382893 -7.83953815  0.          0.        ]]"
3,"[ 0.90845163  1.1882119  -0.67830517  0.78616036  0.44780451 -1.18627081
 -1.54219359 -1.54942713  0.85799514  0.64358096  0.        ]",-2.2188,[ 0.18716349  0.41685258],-0.132791715374,[ 0.82331979 -0.01763932],[-0.73146009 -0.80280334],"[[ -0.38580679  -0.26546456   0.05119982  -0.13608122]
 [ -8.7681059  -10.03230031   0.           0.        ]]"
4,"[ 0.7953671   1.10034369 -0.89933975  0.34313954  0.44780428 -1.18626957
 -1.3995611  -1.21169545  0.4667049   0.01686833  0.        ]",-1.51559,[ 1.52269222  0.68216105],-0.0938417677782,[ 1.33550692  0.26055259],[-0.73146009 -0.80280334],"[[-0.55201047 -0.44755956  0.05119982 -0.13608122]
 [-7.85529902 -8.18335404  0.          0.        ]]"
5,"[ 0.69537928  1.00837881 -1.04101279  0.03803665  0.44780404 -1.18626833
 -0.75732211 -0.68897651  0.12004793 -0.31229977  0.        ]",-1.28881,[ 1.58996715  0.19784454],-0.0689471633832,[ 0.79082042 -0.01616992],[-0.73146009 -0.80280334],"[[-0.6678783  -0.58251441  0.05119982 -0.13608122]
 [-3.74510426 -5.32166715  0.          0.        ]]"
6,"[ 0.66250444  0.92871738 -1.0808477  -0.1665696   0.44780381 -1.18626709
 -0.12763281 -0.52689056 -0.05868107 -0.40969661  0.        ]",-1.24963,[ 0.66381687 -0.60595264],-0.058558739579,[ 0.27218315 -0.28140157],[-0.73146009 -0.80280334],"[[-0.70234777 -0.68004468  0.05119982 -0.13608122]
 [ 0.28477733 -4.43430943  0.          0.        ]]"
7,"[ 0.69306618  0.824778   -1.04390605 -0.38204713  0.44780358 -1.18626586
  0.28196913 -0.94927409 -0.13204461 -0.39156777  0.        ]",-1.20517,[-0.63219953  0.11394734],-0.0527233501083,[-0.06254749 -0.21050316],[-0.73146009 -0.80280334],"[[-0.67035135 -0.79193201  0.05119982 -0.13608122]
 [ 2.90614516 -6.74670322  0.          0.        ]]"
8,"[ 0.72282408  0.68987169 -1.00547411 -0.60169881  0.44780334 -1.18626462
 -0.11789093 -0.84231335 -0.22709297 -0.36170984  0.        ]",-1.22566,[ 0.57563287  1.28436978],-0.0452392797716,[ 0.41086182  0.35245919],[-0.73146009 -0.80280334],"[[-0.63790355 -0.92099074  0.05119982 -0.13608122]
 [ 0.34712482 -6.16113721  0.          0.        ]]"
9,"[ 0.74895579  0.59644155 -0.96946044 -0.72396734  0.44780311 -1.18626338
  0.23672543 -0.09689019 -0.27173759 -0.32326702  0.        ]",-1.19057,[-0.28905099 -0.1887787 ],-0.0406884900994,[-0.18552318 -0.22988404],[-0.73146009 -0.80280334],"[[-0.60819127 -1.00326852  0.05119982 -0.13608122]
 [ 2.61659437 -2.08022934  0.          0.        ]]"
