timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.019071    1.23737224 -0.10858779  1.39964896 -1.26224589 -0.3724216
 -0.1657871   0.28660983  3.40749702  0.76794171  0.        ]",-4.20816,[-2.35543568 -2.12144048],-0.357894728617,[-2.06191444 -2.55177045],[-0.76503825 -0.84522349],"[[ 0.00245659 -0.04099455 -0.14578376 -0.04355101]
 [-0.00071136 -0.00220976  0.          0.        ]]"
1,"[ 1.01803087  1.23398353 -0.16780954  1.29572862 -1.26224462 -0.37242144
 -0.798472   -0.44925658  3.39909079  0.56702302  0.        ]",-4.1383,[-2.12789196 -2.40946079],-0.355967008392,[-1.91863382 -2.16773057],[-0.76503825 -0.84522349],"[[-0.0372326  -0.0807507  -0.14578376 -0.04355101]
 [-3.95504997 -3.96021951  0.          0.        ]]"
2,"[ 1.00096476  1.21093625 -0.34299195  0.98954967 -1.26224334 -0.37242127
 -1.41865997 -1.1705566   3.31879113 -0.01852284  0.        ]",-3.93373,[-1.80910955 -0.96088907],-0.347903293241,[-1.47642338 -1.51762748],[-0.76503825 -0.84522349],"[[-0.1552247  -0.19888105 -0.14578376 -0.04355101]
 [-7.83128833 -7.83988444  0.          0.        ]]"
3,"[ 0.92776935  1.13214754 -0.62398295  0.50577092 -1.26224206 -0.3724211
 -2.02665351 -1.84877406  3.01772205 -0.89115325  0.        ]",-3.52996,[-1.19552978 -0.75170022],-0.32732512149,[-1.35332251 -0.90229034],[-0.76503825 -0.84522349],"[[ -0.34997626  -0.39227996  -0.14578376  -0.04355101]
 [-11.63132676 -11.48783293   0.           0.        ]]"
4,"[ 0.73875047  0.95325565 -0.97941043 -0.07713169 -1.26224078 -0.37242094
 -2.62282277 -2.35953164  2.33702509 -1.75536689  0.        ]",-3.17103,[-0.9787884   0.08095104],-0.286015454246,[-1.01691842 -0.28595135],[-0.76503825 -0.84522349],"[[ -0.61998631  -0.64960111  -0.14578376  -0.04355101]
 [-15.35749207 -14.23508213   0.           0.        ]]"
5,"[ 0.37305361  0.67720274 -1.33739611 -0.58964918 -1.2622395  -0.37242077
 -3.19414691 -2.2471525   1.31495972 -2.12543885  0.        ]",-2.68124,[ 1.88264307  0.68313597],-0.220771114765,[ 0.56395501  0.60187459],[-0.76503825 -0.84522349],"[[ -0.96296259  -0.9282391   -0.14578376  -0.04355101]
 [-18.92841815 -13.63065486   0.           0.        ]]"
6,"[-0.08146499  0.38302595 -1.54956678 -0.90543112 -1.26223823 -0.37242061
 -2.50162377 -1.69411076  0.40419659 -1.78194849  0.        ]",-2.37318,[ 0.7167709  0.830161 ],-0.149055744406,[ 0.77516633  0.88078886],[-0.76503825 -0.84522349],"[[ -1.29810581  -1.17100629  -0.14578376  -0.04355101]
 [-14.60010107 -10.6560077    0.           0.        ]]"
7,"[-0.46901154  0.14592594 -1.60460358 -1.04781536 -1.26223695 -0.37242044
 -2.00194017 -1.04376572 -0.11694282 -1.15804685  0.        ]",-1.92285,[ 1.04113983  1.32580752],-0.0911554158412,[ 1.19069517  1.11225879],[-0.76503825 -0.84522349],"[[ -1.55877506  -1.34902931  -0.14578376  -0.04355101]
 [-11.47703043  -7.15798086   0.           0.        ]]"
8,"[-0.75017503  0.00517257 -1.58177067 -1.09319508 -1.26223567 -0.37242028
 -1.33267184 -0.28135211 -0.35680921 -0.63249627  0.        ]",-1.56699,[ 1.60536141  0.08853158],-0.0521598461867,[ 1.09248471  0.66792214],[-0.76503825 -0.84522349],"[[-1.74634777 -1.45104371 -0.14578376 -0.04355101]
 [-7.2940102  -3.05716318  0.          0.        ]]"
9,"[-0.9037665  -0.07436027 -1.5464683  -1.10679964 -1.26223439 -0.37242011
 -0.67644433 -0.20504861 -0.44360474 -0.31586198  0.        ]",-1.37236,[ 0.64936694  0.63525358],-0.0307296405725,[ 0.30349949  0.37416118],[-0.76503825 -0.84522349],"[[-1.85107654 -1.50806895 -0.14578376 -0.04355101]
 [-3.19248924 -2.64674771  0.          0.        ]]"
10,"[-0.95764796 -0.11237959 -1.5300091  -1.11029456 -1.26223311 -0.37241995
 -0.25524667  0.27225438 -0.46391434 -0.18921107  0.        ]",-1.33496,[-0.06537188 -1.32772759],-0.0226338791617,[-0.4379096  -0.32385528],[-0.76503825 -0.84522349],"[[-1.88851341 -1.53524547 -0.14578376 -0.04355101]
 [-0.55994    -0.07946421  0.          0.        ]]"
11,"[-0.97717107 -0.17021963 -1.52349816 -1.11190511 -1.26223184 -0.37241978
 -0.29476148 -0.46360156 -0.45781676 -0.09106009  0.        ]",-1.29507,[ 0.24671288  0.50280439],-0.0174048708228,[-0.01066177  0.57295847],[-0.76503825 -0.84522349],"[[-1.90218992 -1.57654635 -0.14578376 -0.04355101]
 [-0.80691432 -4.03743283  0.          0.        ]]"
12,"[-0.98597069 -0.25415822 -1.52046555 -1.10629322 -1.26223056 -0.37241961
 -0.13604743 -0.07862733 -0.43494283  0.01975374  0.        ]",-1.25596,[-0.30014273  0.93005273],-0.013793399278,[-0.14842379  0.19611411],[-0.76503825 -0.84522349],"[[-1.90837555 -1.63651932 -0.14578376 -0.04355101]
 [ 0.1850718  -1.96676273  0.          0.        ]]"
13,"[-0.99769107 -0.25694454 -1.51633285 -1.10594415 -1.26222928 -0.37241945
 -0.32678239  0.61331167 -0.43862052  0.04054397  0.        ]",-1.28973,[ 0.40039882 -0.82731378],-0.012825613533,[ 0.06096692 -0.38711506],[-0.76503825 -0.84522349],"[[-1.91663509 -1.63851304 -0.14578376 -0.04355101]
 [-1.0070505   1.75498666  0.          0.        ]]"
