timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.01305381  1.68306904  0.04317152  0.53034595 -1.51870784 -0.43171275
 -0.10507871  0.30682292  2.37613392  0.53250004  0.        ]",-1.29776,[-0.76442732 -1.47575667],-0.389681647029,[-0.39416277 -1.08161998],[-0.18928629 -0.15167877],"[[ 0.06741939 -0.03074245 -0.17498016 -0.05146989]
 [-0.00273612 -0.00169499  0.          0.        ]]"
1,"[ 1.01530557  1.68053783 -0.00345382  0.43489018 -1.51869114 -0.43171105
 -0.39403415 -0.24548335  2.37726003  0.44820673  0.        ]",-1.28321,[-0.89999583 -1.48412988],-0.388280423492,[-0.24493945 -1.03916347],[-0.18928629 -0.15167877],"[[ 0.03704012 -0.07049205 -0.17498016 -0.05146989]
 [-3.02513477 -3.96007649  0.          0.        ]]"
2,"[ 1.0138336   1.66148119 -0.15033366  0.15337761 -1.51867443 -0.43170934
 -0.72855484 -0.7868265   2.35389472  0.19088231  0.        ]",-1.25275,[-1.50213614 -1.31322968],-0.381924411116,[ 0.04286021 -0.96089154],[-0.18928629 -0.15167877],"[[-0.05856887 -0.18862108 -0.17498016 -0.05146989]
 [-6.52414479 -7.8398974   0.          0.        ]]"
3,"[ 0.97959361  1.5929077  -0.40691639 -0.2956455  -1.51865773 -0.43170764
 -1.09431379 -1.31742038  2.22322209 -0.22412325  0.        ]",-1.17909,[-0.98254521  0.01386035],-0.364112719448,[ 0.46224713 -0.82842207],[-0.18928629 -0.15167877],"[[ -0.22743598  -0.38357419  -0.17498016  -0.05146989]
 [-10.34993511 -11.64272939   0.           0.        ]]"
4,"[ 0.86094206  1.45595622 -0.75832538 -0.7802627  -1.51864103 -0.43170593
 -1.44644022 -1.27736021  1.89897118 -0.67164615  0.        ]",-1.03493,[ 1.11670041 -1.78311348],-0.328364641415,[ 0.92763942 -0.65749061],[-0.18928629 -0.15167877],"[[ -0.47138893  -0.61354926  -0.17498016  -0.05146989]
 [-14.03320857 -11.35569916   0.           0.        ]]"
5,"[ 0.67252267  1.23251451 -1.0616903  -1.24623142 -1.51862432 -0.43170423
 -1.04166594 -1.79857965  1.44109658 -0.92632876  0.        ]",-0.901957,[ 1.21194428 -1.1061377 ],-0.278002057941,[ 0.93278885 -0.56212759],[-0.18928629 -0.15167877],"[[ -0.70957397  -0.87814536  -0.17498016  -0.05146989]
 [ -9.79947302 -15.09145752   0.           0.        ]]"
6,"[ 0.51702284  0.86827848 -1.22903721 -1.65117492 -1.51860762 -0.43170253
 -0.64494087 -2.3094453   1.00885413 -0.90211084  0.        ]",-0.704983,[ 0.67784345  0.82105441],-0.221866936662,[ 0.80321765 -0.4923515 ],[-0.18928629 -0.15167877],"[[ -0.86392889  -1.21671417  -0.17498016  -0.05146989]
 [ -5.64988475 -18.75320468   0.           0.        ]]"
7,"[ 0.42175264  0.45471946 -1.30954093 -1.8000368  -1.51859092 -0.43170082
 -0.37804539 -1.80408574  0.7235196  -0.70336182  0.        ]",-0.601686,[ 0.5518162 -0.1086262],-0.173339775333,[ 0.67584676 -0.45569164],[-0.18928629 -0.15167877],"[[ -0.94892008  -1.55543971  -0.17498016  -0.05146989]
 [ -2.85826203 -15.13139947   0.           0.        ]]"
8,"[ 0.38109493  0.08037609 -1.33983763 -1.70086216 -1.51857422 -0.43169912
 -0.16394951 -1.82231595  0.58867107 -0.45919998  0.        ]",-0.41562,[ 0.37740129 -0.2246336 ],-0.140715871387,[ 0.54639786 -0.41878751],[-0.18928629 -0.15167877],"[[ -0.98361815  -1.85938073  -0.17498016  -0.05146989]
 [ -0.61890274 -15.26224688   0.           0.        ]]"
9,"[ 0.38432008 -0.26884108 -1.33750114 -1.38066294 -1.51855752 -0.43169742
 -0.02003917 -1.90424447  0.55673769 -0.19560709  0.        ]",-0.182825,[ 1.94551701  0.57856906],-0.124421592415,[ 0.43532363 -0.39283985],[-0.18928629 -0.15167877],"[[ -0.98089427  -2.17051954  -0.17498016  -0.05146989]
 [  0.88634161 -15.84965986   0.           0.        ]]"
