timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-3.38989,"[ 1.01820729  1.2652191  -0.24867795  1.62085537 -0.38290348 -1.20730157
 -0.22167685  0.29342152  2.32661317  2.29393468  0.        ]",[-2.56842929 -2.5803148 ],-0.282903384432,[-2.34416032 -2.34201121],[-0.72579962 -0.74390137],"[[-0.06824106 -0.00188674 -0.04430135 -0.13950969]
 [ 0.00184682 -0.00412378  0.          0.        ]]"
1,-3.336,"[ 1.01294928  1.26401782 -0.30775253  1.51014796 -0.38290325 -1.20730007
 -0.8111201  -0.42925504  2.31149558  2.07855878  0.        ]",[-2.3269224  -1.00083697],-0.276363548485,[-1.84092438 -1.51175201],[-0.72579962 -0.74390137],"[[-0.10787955 -0.0416808  -0.04430135 -0.13950969]
 [-3.95253625 -3.96209534  0.          0.        ]]"
2,-3.06215,"[ 0.98342562  1.24757363 -0.48166963  1.18316975 -0.38290303 -1.20729856
 -1.38891679 -1.13762665  2.20953366  1.45399823  0.        ]",[-1.55777816 -0.1507392 ],-0.255184571704,[-1.22269464 -1.02860487],[-0.72579962 -0.74390137],"[[-0.22582164 -0.1598483  -0.04430135 -0.13950969]
 [-7.82879499 -7.84172548  0.          0.        ]]"
3,-2.55719,"[ 0.89031548  1.19447718 -0.75748743  0.74782878 -0.38290281 -1.20729705
 -1.95551369 -1.21797506  1.89720598  0.57788072  0.        ]",[-1.01251954 -0.55495953],-0.218068180159,[-0.32206589 -0.4472037 ],[-0.72579962 -0.74390137],"[[ -0.42053503  -0.32109823  -0.04430135  -0.13950969]
 [-11.62993821  -8.28178761   0.           0.        ]]"
4,-1.98278,"[ 0.67623751  1.09102892 -1.09965311  0.27460866 -0.38290258 -1.20729554
 -2.51087862 -1.58894438  1.25826201 -0.29199534  0.        ]",[ 1.20373595  0.37941417],-0.163676154903,[ 1.46753311  0.57187927],[-0.72579962 -0.74390137],"[[ -0.69051495  -0.50711956  -0.04430135  -0.13950969]
 [-15.35576554 -10.31353568   0.           0.        ]]"
5,-1.5839,"[ 0.38482701  0.94305526 -1.36796195 -0.15868776 -0.38290236 -1.20729403
 -1.87609959 -1.27754873  0.46811909 -0.72101468  0.        ]",[ 0.40483075  0.43548391],-0.106637922445,[ 1.41962886  0.56891483],[-0.72579962 -0.74390137],"[[ -0.95490403  -0.69627888  -0.04430135  -0.13950969]
 [-11.09725447  -8.60808554   0.           0.        ]]"
6,-1.36818,"[ 0.11781127  0.79520384 -1.51755402 -0.46351065 -0.38290214 -1.20729253
 -1.60481945 -0.93163952 -0.17366329 -0.72108809  0.        ]",[ 2.87525053  0.47452041],-0.0640893655531,[ 1.89038718  1.00949991],[-0.72579962 -0.74390137],"[[-1.15858988 -0.84943264 -0.04430135 -0.13950969]
 [-9.27733551 -6.71360557  0.          0.        ]]"
7,-1.23479,"[-0.08675848  0.67093682 -1.58939088 -0.65915503 -0.38290191 -1.20729102
 -0.9878497  -0.56450279 -0.60725347 -0.54385215  0.        ]",[ 1.10664213  0.7414824 ],-0.0413772633876,[ 1.78552377  0.96176994],[-0.72579962 -0.74390137],"[[-1.30260897 -0.96353018 -0.04430135 -0.13950969]
 [-5.1382707  -4.70286348  0.          0.        ]]"
8,-1.16586,"[-0.17771299  0.59700972 -1.61119938 -0.75556904 -0.38290169 -1.20728951
 -0.38306436 -0.01163831 -0.79321711 -0.40658412  0.        ]",[ 1.52247339  0.46988658],-0.0368596173617,[ 1.13534403  0.18568967],[-0.72579962 -0.74390137],"[[-1.36466661 -1.02720709 -0.04430135 -0.13950969]
 [-1.08094241 -1.67492169  0.          0.        ]]"
9,-1.12732,"[-0.15076804  0.57974747 -1.60535098 -0.77620024 -0.38290147 -1.207288
  0.20983218  0.33392799 -0.76924571 -0.40510871  0.        ]",[ 0.16482066 -0.20896043],-0.035943848443,[ 0.15193257 -0.6774106 ],[-0.72579962 -0.74390137],"[[-1.34637738 -1.04171649 -0.04430135 -0.13950969]
 [ 2.89662791  0.21768439  0.          0.        ]]"
