timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.01695296  1.23906642 -0.16086019  1.28210955  1.11250847  1.353414
 -0.16821817  0.28661608  0.34088444 -2.5244826   0.        ]",-3.17649,[ 2.31841613 -0.11053401],-0.188947085893,[ 2.7566998 -0.1358847],[-0.74017072 -0.82734734],"[[-0.03103179 -0.08051218  0.12773685  0.15510417]
 [-0.00059826 -0.00199145  0.          0.        ]]"
1,"[ 1.01762133  1.23855304 -0.10160893  1.27054369  1.11250745  1.35341245
  0.45860933  0.20559742  0.34540233 -2.40211663  0.        ]",-3.16433,[ 2.34697381 -0.91399075],-0.182104530734,[ 2.14595771 -0.1843075 ],[-0.74017072 -0.82734734],"[[ 0.00864862 -0.0849583   0.12773685  0.15510417]
 [ 3.95546751 -0.44115068  0.          0.        ]]"
2,"[ 1.00560083  1.23181456  0.07415056  1.15362305  1.11250644  1.35341089
  1.07323435 -0.46072339  0.3401091  -2.09258493  0.        ]",-2.86467,[ 1.29764108  0.09742013],-0.16443574836,[ 1.69962013  0.18241301],[-0.74017072 -0.82734734],"[[ 0.12667769 -0.13001955  0.12773685  0.15510417]
 [ 7.83452366 -4.05292645  0.          0.        ]]"
3,"[ 0.94045606  1.21399027  0.35737944  0.95709043  1.11250543  1.35340933
  1.67545901 -0.37501241  0.28416738 -1.59264025  0.        ]",-2.6459,[ 0.46673487 -0.68811745],-0.134657079314,[ 0.63555604 -0.09000215],[-0.74017072 -0.82734734],"[[  0.32150266  -0.20641688   0.12773685   0.15510417]
 [ 11.63532879  -3.58833341   0.           0.        ]]"
4,"[ 0.77905327  1.17932856  0.69191168  0.70872454  1.11250442  1.35340777
  1.93171932 -0.86464958  0.13082271 -0.98811897  0.        ]",-1.70395,[-0.89279418  0.29911818],-0.0955623943623,[-0.30903685  0.00808676],[-0.74017072 -0.82734734],"[[  0.57043642  -0.30481288   0.12773685   0.15510417]
 [ 13.25267559  -6.24240053   0.           0.        ]]"
5,"[ 0.56337479  1.12441188  0.95408825  0.43606973  1.11250341  1.35340621
  1.33051199 -0.62304925 -0.0723619  -0.52552722  0.        ]",-1.26793,[-0.00260958  0.03334009],-0.0614484149773,[-0.73466337  0.07908095],[-0.74017072 -0.82734734],"[[ 0.79742008 -0.41652117  0.12773685  0.15510417]
 [ 9.45830996 -4.93281514  0.          0.        ]]"
6,"[ 0.34430024  1.06425304  1.12955913  0.21135402  1.11250239  1.35340465
  1.29923856 -0.58063292 -0.27916662 -0.19952562  0.        ]",-1.21738,[-1.35226507  0.62318585],-0.0336073542639,[-1.56109858  0.13155967],[-0.74017072 -0.82734734],"[[ 0.98460602 -0.5128707   0.12773685  0.15510417]
 [ 9.26094416 -4.70290048  0.          0.        ]]"
7,"[ 0.1559428   1.01470933  1.23502993  0.05902662  1.11250138  1.3534031
  0.64324525 -0.10793225 -0.46242264  0.02409018  0.        ]",-1.224,[-1.39701307  0.16387439],-0.0117464524939,[-1.59037483 -0.06277133],[-0.74017072 -0.82734734],"[[ 1.12828581 -0.58122043  0.12773685  0.15510417]
 [ 5.12080043 -2.14064234  0.          0.        ]]"
8,"[  7.07321914e-02   9.86522149e-01   1.27189433e+00  -1.82655271e-02
   1.11250037e+00   1.35340154e+00   3.16126529e-04   1.98615070e-02
  -5.41800672e-01   1.00380843e-01   0.00000000e+00]",-1.1762,[-0.29884839  1.03324351],-0.00322938108983,[-0.67896599  0.08645439],[-0.74017072 -0.82734734],"[[ 1.18998988 -0.617083    0.12773685  0.15510417]
 [ 1.06310681 -1.44794075  0.          0.        ]]"
9,"[ 0.05787214  0.99537232  1.27692703  0.00537066  1.11249936  1.35339998
 -0.19056822  0.75571582 -0.56480292  0.13467384  0.        ]",-1.23816,[-0.3136528  -1.03187172],-0.000492854038693,[-0.612284   -0.60401142],[-0.74017072 -0.82734734],"[[ 1.19916468 -0.60602213  0.12773685  0.15510417]
 [-0.14161419  2.54073259  0.          0.        ]]"
