timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.95493735  1.55363964 -0.19597418  1.04014524 -1.32153182  0.15518178
 -0.23304062  0.30335942  2.6347851  -0.06472391  0.        ]",-1.78995,[ 0.00627952 -1.03445211],-0.362717965814,[ 0.24084219 -1.39266622],[-0.38588077 -0.33931229],"[[-0.01488449  0.01240239 -0.15221449  0.0175585 ]
 [-0.00161622 -0.00428045  0.          0.        ]]"
1,"[ 0.95494043  1.55325389 -0.19561533  0.94165252 -1.32152743  0.15518159
 -0.23003752 -0.28941607  2.63393111 -0.10991172  0.        ]",-1.77407,[ 0.6220273  -1.67265137],-0.362877854427,[ 0.18157877 -1.21114671],[-0.38588077 -0.33931229],"[[-0.01465181 -0.02741031 -0.15221449  0.0175585 ]
 [ 0.02479067 -3.96379328  0.          0.        ]]"
2,"[ 0.95501781  1.54028176 -0.15678223  0.65041468 -1.32152304  0.15518139
  0.04988646 -0.87059595  2.62618214 -0.19002995  0.        ]",-1.75503,[ 0.89351347 -1.58854698],-0.3625620925,[ 0.01006656 -1.22565019],[-0.38588077 -0.33931229],"[[ 0.01054275 -0.14563624 -0.15221449  0.0175585 ]
 [ 2.48646235 -7.84585742  0.          0.        ]]"
3,"[ 0.94812989  1.48071434 -0.02642748  0.18266688 -1.32151865  0.1551812
  0.44639604 -1.44031975  2.60260913 -0.22617052  0.        ]",-1.7334,[ 0.70051911  0.45813788],-0.360147014273,[-0.21043226 -1.24206531],[-0.38588077 -0.33931229],"[[  0.09525741  -0.34073605  -0.15221449   0.0175585 ]
 [  5.9733968  -11.65142176   0.           0.        ]]"
4,"[ 0.91053545  1.36427547  0.19535746 -0.29057906 -1.32151427  0.15518101
  0.74801554 -1.13433399  2.56433723 -0.14929622  0.        ]",-1.77675,[-0.71897266 -1.22154836],-0.355068310566,[-0.2792592  -1.28178298],[-0.38588077 -0.33931229],"[[ 0.24133782 -0.55325824 -0.15221449  0.0175585 ]
 [ 8.62586646 -9.60757677  0.          0.        ]]"
5,"[ 0.84333235  1.1837395   0.40386843 -0.73616291 -1.32150988  0.15518082
  0.40531655 -1.6984625   2.49798158 -0.10233629  0.        ]",-1.74463,[-1.16449902 -0.75359443],-0.347038583992,[-0.28814751 -1.18309391],[-0.38588077 -0.33931229],"[[  0.38361871  -0.78321718  -0.15221449   0.0175585 ]
 [  5.61216072 -13.3757905    0.           0.        ]]"
6,"[ 0.79861434  0.88461811  0.50441872 -1.17024153 -1.32150549  0.15518062
 -0.05717623 -2.10533343  2.37002617 -0.25749347  0.        ]",-1.64437,[-0.62595427 -0.50354457],-0.333523916144,[-0.0822093  -0.98247719],[-0.38588077 -0.33931229],"[[  0.45505684  -1.07800142  -0.15221449   0.0175585 ]
 [  1.54498134 -16.09362969   0.           0.        ]]"
7,"[ 0.79471368  0.47880411  0.51234793 -1.43529237 -1.3215011   0.15518043
 -0.34239618 -2.35601672  2.14567168 -0.52023324  0.        ]",-1.5069,[-0.52142409 -0.70393538],-0.31166496794,[ 0.10065125 -0.78912187],[-0.38588077 -0.33931229],"[[  4.60792544e-01  -1.41667553e+00  -1.52214485e-01   1.75585021e-02]
 [ -9.63254616e-01  -1.77682326e+01   0.00000000e+00   0.00000000e+00]]"
8,"[  8.20821858e-01  -2.77200051e-04   4.56882803e-01  -1.40187750e+00
  -1.32149671e+00   1.55180240e-01  -5.75057203e-01  -2.72055139e+00
   1.79877706e+00  -7.46383189e-01   0.00000000e+00]",-1.34083,[-0.33152687 -0.77478987],-0.278017365393,[ 0.14731365 -0.60405988],[-0.38588077 -0.33931229],"[[  4.21001133e-01  -1.79647275e+00  -1.52214485e-01   1.75585021e-02]
 [ -3.00928782e+00  -2.02033970e+01   0.00000000e+00   0.00000000e+00]]"
9,"[ 0.86279821 -0.49118501  0.35292565 -0.95031576 -1.32149232  0.15518005
 -0.71775804 -3.11988397  1.35242726 -0.78451112  0.        ]",-1.18477,[-0.34380692 -1.01078827],-0.230407681396,[ 0.0817485  -0.46724427],[-0.38588077 -0.33931229],"[[  3.48225463e-01  -2.22730656e+00  -1.52214485e-01   1.75585021e-02]
 [ -4.26421203e+00  -2.28711073e+01   0.00000000e+00   0.00000000e+00]]"
10,"[  9.07244380e-01  -8.74734350e-01   2.08466173e-01  -3.15463915e-03
  -1.32148794e+00   1.55179856e-01  -8.63186944e-01  -3.64479344e+00
   9.24667041e-01  -5.02791386e-01   0.00000000e+00]",-0.988231,[ 0.23784702  0.20817267],-0.17414134825,[-0.10315772 -0.24967861],[-0.38588077 -0.33931229],"[[  2.50108916e-01  -2.71991262e+00  -1.52214485e-01   1.75585021e-02]
 [ -5.54313056e+00  -2.63778262e+01   0.00000000e+00   0.00000000e+00]]"
11,"[ 0.93786863 -0.98560656  0.0569796   1.06840772 -1.32148355  0.15517966
 -0.74361119 -1.06336587  0.7544072  -0.11267945  0.        ]",-0.73223,[-0.2701865  -0.56882986],-0.145155517901,[-0.16096756 -0.38469833],[-0.38588077 -0.33931229],"[[ 0.14978918 -3.1654165  -0.15221449  0.0175585 ]
 [-4.49159336 -9.13412843  0.          0.        ]]"
12,"[ 0.95315343 -0.98453176 -0.09581294  1.12696482 -1.32147916  0.15517947
 -0.85508139  0.74945046  0.74511173  0.00999767  0.        ]",-0.729754,[ 0.20952303  0.16797258],-0.142609355557,[ 0.39886644 -0.36461487],[-0.38588077 -0.33931229],"[[ 0.05012358 -3.18910154 -0.15221449  0.0175585 ]
 [-5.47187774  2.9753415   0.          0.        ]]"
13,"[ 0.95316818 -0.98547967 -0.24992788  0.94126604 -1.32147477  0.15517928
 -0.74842303  0.92213966  0.7453497  -0.07275609  0.        ]",-0.734569,[ 1.01998684 -0.50233465],-0.143530366994,[ 0.41688707 -0.39304209],[-0.38588077 -0.33931229],"[[-0.04990314 -3.11402349 -0.15221449  0.0175585 ]
 [-4.53393711  4.12890401  0.          0.        ]]"
14,"[ 0.94740478 -0.98088574 -0.32685562  0.78851028 -1.32147038  0.15517909
 -0.28799816  0.61848351  0.74194817 -0.13837797  0.        ]",-0.663922,[ 0.84512254  0.58574847],-0.144154519706,[ 0.17208751 -0.36963612],[-0.38588077 -0.33931229],"[[-0.09995727 -3.05216615 -0.15221449  0.0175585 ]
 [-0.48496866  2.10051483  0.          0.        ]]"
15,"[ 0.9506409  -0.9708727  -0.29005148  0.62924542 -1.32146599  0.15517889
  0.09360113  0.95948684  0.74659381 -0.21543675  0.        ]",-0.6974,[ 0.81568496  0.14296885],-0.146212047,[ 0.30013877 -0.48140824],[-0.38588077 -0.33931229],"[[-0.07598696 -2.98730108 -0.15221449  0.0175585 ]
 [ 2.87080896  4.37839992  0.          0.        ]]"
16,"[ 0.95494067 -0.94751808 -0.15259787  0.40534699 -1.32146161  0.1551787
  0.45437618  1.03127622  0.77781987 -0.32769732  0.        ]",-0.815411,[ 0.22520042 -0.5413733 ],-0.152537003121,[ 0.28195861 -0.59982973],[-0.38588077 -0.33931229],"[[ 0.0132616  -2.89492149 -0.15221449  0.0175585 ]
 [ 6.04345968  4.85796337  0.          0.        ]]"
17,"[ 0.939624   -0.92094652  0.04491282  0.22800714 -1.32145722  0.15517851
  0.54214317  0.69598385  0.83706851 -0.41195157  0.        ]",-0.921473,[ 0.3193479  -1.11623676],-0.16159367617,[ 0.22122934 -0.55664593],[-0.38588077 -0.33931229],"[[ 0.14187472 -2.82023404 -0.15221449  0.0175585 ]
 [ 6.81528667  2.61825022  0.          0.        ]]"
18,"[ 0.89107851 -0.91599568  0.26700292  0.19961824 -1.32145283  0.15517832
  0.67056     0.09547972  0.88784857 -0.41843066  0.        ]",-1.00451,[-1.44894158 -0.77933304],-0.167394819177,[ 0.06878716 -0.53544593],[-0.38588077 -0.33931229],"[[ 0.28951095 -2.80811584 -0.15221449  0.0175585 ]
 [ 7.9445887  -1.39305759  0.          0.        ]]"
19,"[ 0.8293989  -0.93825914  0.43727137  0.33779703 -1.32144844  0.15517813
  0.2024454  -0.36236448  0.8872655  -0.3569517   0.        ]",-0.891382,[-0.27120547 -0.02788876],-0.16555324105,[ 0.07541502 -0.47908384],[-0.38588077 -0.33931229],"[[ 0.40709991 -2.86666231 -0.15221449  0.0175585 ]
 [ 3.8280155  -4.45141151  0.          0.        ]]"
20,"[ 0.78684969 -0.96412003  0.52795587  0.55271354 -1.32144405  0.15517793
  0.07172514 -0.36570745  0.84929689 -0.27369138  0.        ]",-0.855053,[ 0.33309947 -0.92265322],-0.159164312754,[ 0.07351696 -0.46413046],[-0.38588077 -0.33931229],"[[ 0.4721265  -2.9559146  -0.15221449  0.0175585 ]
 [ 2.6784704  -4.47374551  0.          0.        ]]"
21,"[ 0.73753247 -0.97922505  0.6173233   0.75527551 -1.32143967  0.15517774
  0.21568269  0.09411613  0.80994802 -0.1941386   0.        ]",-0.803189,[ 0.61662649 -0.21816474],-0.152967927871,[ 0.11421836 -0.50203723],[-0.38588077 -0.33931229],"[[ 0.53839657 -3.0386716  -0.15221449  0.0175585 ]
 [ 3.94442499 -1.40217857  0.          0.        ]]"
22,"[ 0.64983222 -0.97925575  0.7487042   0.75589779 -1.32143528  0.15517755
  0.4844375   0.40739141  0.82435496 -0.19856561  0.        ]",-0.826108,[ 0.69622789 -0.04549509],-0.154697870994,[ 0.12918508 -0.55791426],[-0.38588077 -0.33931229],"[[ 0.64099829 -3.03892503 -0.15221449  0.0175585 ]
 [ 6.30783893  0.69046398  0.          0.        ]]"
23,"[ 0.49577407 -0.97710803  0.92574476  0.71816694 -1.32143089  0.15517736
  0.78369927  0.41180406  0.85552585 -0.20978079  0.        ]",-0.91894,[-0.00719792 -0.89520206],-0.158473438471,[ 0.07569177 -0.59822184],[-0.38588077 -0.33931229],"[[ 0.79355978 -3.0235818  -0.15221449  0.0175585 ]
 [ 8.93953316  0.71994378  0.          0.        ]]"
