timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.94380413  1.55249925 -0.32751402  1.03510727 -1.52299622  1.34283592
 -0.2279037   0.30793259  2.81863534 -1.68718197  0.        ]",-2.17836,[ 1.46173451 -0.53416784],-0.422734567938,[ 2.53355885  0.00775705],[-0.3959116  -0.34048381],"[[-0.0986045   0.00801376 -0.17638297  0.15380074]
 [ 0.00083937  0.00044442  0.          0.        ]]"
1,"[ 0.94862121  1.55242278 -0.26641624  0.98276549 -1.52299027  1.34283148
  0.22449212 -0.01049258  2.82268877 -1.62469729  0.        ]",-2.05055,[ 1.78214799  0.5466567 ],-0.420750831736,[ 2.32387114 -0.06671009],[-0.3959116  -0.34048381],"[[-0.05888913 -0.01321422 -0.17638297  0.15380074]
 [ 3.95752097 -2.11618304  0.          0.        ]]"
2,"[ 0.94859463  1.55181726 -0.08434383  0.93296952 -1.52298431  1.34282705
  0.6677482   0.32121715  2.82478059 -1.38920799  0.        ]",-1.98544,[ 2.66242732  0.14716387],-0.412518423567,[ 2.15148354 -0.22744749],[-0.3959116  -0.34048381],"[[ 0.05915782 -0.03341514 -0.17638297  0.15380074]
 [ 7.83426897  0.08874925  0.          0.        ]]"
3,"[ 0.90180521  1.55209705  0.21216702  0.95167125 -1.52297836  1.34282261
  1.10230725  0.40839518  2.77475786 -0.95834977  0.        ]",-1.91176,[ 2.29067252  0.51089168],-0.394235610047,[ 1.7716639  -0.54750776],[-0.3959116  -0.34048381],"[[  0.25397671  -0.025826    -0.17638297   0.15380074]
 [ 11.63496513   0.66823924   0.           0.        ]]"
4,"[ 0.74426927  1.55247757  0.59664954  1.03429573 -1.5229724   1.34281818
  1.52820424  0.71051646  2.58191681 -0.37561121  0.        ]",-1.82079,[ 1.83251737 -1.08363202],-0.360981496219,[ 1.25752318 -1.06555784],[-0.3959116  -0.34048381],"[[  5.24049662e-01   7.68824694e-03  -1.76382969e-01   1.53800740e-01]
 [  1.53599309e+01   2.67649371e+00   0.00000000e+00   0.00000000e+00]]"
5,"[ 0.40585583  1.55222985  1.00189008  1.06697377 -1.52296645  1.34281375
  1.94593867  0.10664522  2.17642794  0.20794796  0.        ]",-1.60794,[ 0.03660426 -1.7630625 ],-0.310460480669,[ 0.62904125 -1.14753175],[-0.3959116  -0.34048381],"[[  0.86790625   0.02094413  -0.17638297   0.15380074]
 [ 19.01355564  -1.33752718   0.           0.        ]]"
6,"[-0.0988745   1.55119911  1.28692513  0.90375872 -1.52296049  1.34280931
  1.91965974 -0.48503846  1.64404004  0.5799052   0.        ]",-1.33088,[-0.01195473 -1.71480319],-0.251889466196,[ 0.14301936 -1.00799394],[-0.3959116  -0.34048381],"[[  1.24587225  -0.04526775  -0.17638297   0.15380074]
 [ 18.78381056  -5.2705365    0.           0.        ]]"
7,"[-0.66314551  1.52975059  1.36599936  0.55123318 -1.52295454  1.34280488
  1.87194517 -1.06497222  1.12478702  0.69952469  0.        ]",-1.07033,[-0.84489872 -0.62905246],-0.195276719725,[-0.34487268 -0.75176597],[-0.3959116  -0.34048381],"[[  1.61736206  -0.18935645  -0.17638297   0.15380074]
 [ 18.36658043  -9.12545206   0.           0.        ]]"
8,"[-1.15883883  1.45448782  1.2594435   0.06647287 -1.52294858  1.34280044
  1.44838039 -1.41224353  0.73334386  0.6389184   0.        ]",-0.649256,[-1.23498597 -0.74242331],-0.1498964635,[-0.33252746 -0.47446275],[-0.3959116  -0.34048381],"[[  1.94752522  -0.39502636  -0.17638297   0.15380074]
 [ 14.66207039 -11.43384473   0.           0.        ]]"
9,"[-1.49689447  1.2922946   1.07377713 -0.47862368 -1.52294263  1.34279601
  0.96304042 -1.82014923  0.55086118  0.51316482  0.        ]",-0.475334,[-0.22531241 -0.03731263],-0.125863082509,[-0.14566685 -0.20681292],[-0.3959116  -0.34048381],"[[  2.19817762  -0.65090794  -0.17638297   0.15380074]
 [ 10.41723347 -14.14531392   0.           0.        ]]"
