timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.00131152  1.27422621 -0.2255617   1.62710898 -0.50163432  0.53867604
 -0.18228987  0.28602905  2.26237046 -0.77756941  0.        ]",-2.80185,[-0.26339682 -2.52576961],-0.275192455231,[ 1.1358453 -1.2424531],[-0.65613276 -0.69165421],"[[-0.06277655  0.09266262 -0.05778324  0.06147093]
 [-0.0029389  -0.0016297   0.          0.        ]]"
1,"[ 1.00022958  1.27812997 -0.2412964   1.52579276 -0.50163399  0.53867568
 -0.33666799 -0.40763874  2.26188994 -0.87178692  0.        ]",-2.5339,[ 0.65800714 -0.9258669 ],-0.276762017831,[ 1.03082776 -1.04938364],[-0.65613276 -0.69165421],"[[-0.07327369  0.05290656 -0.05778324  0.06147093]
 [-1.04331415 -3.9607821   0.          0.        ]]"
2,"[ 1.0008127   1.27739633 -0.23309621  1.23152953 -0.50163366  0.53867531
  0.05285177 -1.03639218  2.25274067 -1.0365157   0.        ]",-2.49734,[ 0.88231243 -0.27660979],-0.27910133074,[ 1.21839428 -0.87870544],[-0.65613276 -0.69165421],"[[-0.06780227 -0.06231525 -0.05778324  0.06147093]
 [ 1.58170843 -7.54943534  0.          0.        ]]"
3,"[ 1.00429078  1.24662218 -0.13349667  0.82601864 -0.50163334  0.53867495
  0.56618423 -1.20233239  2.23594201 -1.08759888  0.        ]",-2.47857,[ 1.16239238  0.22064622],-0.278657721697,[ 1.51516092 -0.6401664 ],[-0.65613276 -0.69165421],"[[ -1.45886946e-03  -2.22806854e-01  -5.77832394e-02   6.14709270e-02]
 [  5.04112088e+00  -8.49655757e+00   0.00000000e+00   0.00000000e+00]]"
4,"[ 0.98987893  1.18248785  0.07545114  0.4373906  -0.50163301  0.53867459
  1.13835227 -1.02003031  2.22055201 -0.91888204  0.        ]",-2.46081,[ 1.94512565  1.14492718],-0.2738430469,[ 1.67689323 -0.42828625],[-0.65613276 -0.69165421],"[[ 0.13805076 -0.38229868 -0.05778324  0.06147093]
 [ 8.89703874 -7.45606375  0.          0.        ]]"
5,"[ 0.91040832  1.12090671  0.38938763  0.18756109 -0.50163268  0.53867422
  1.69906124 -0.3006268   2.18895742 -0.45227514  0.        ]",-2.4494,[ 1.63951319 -0.18450254],-0.263891987812,[ 1.78118348 -0.32345915],[-0.65613276 -0.69165421],"[[  0.35390415  -0.49022318  -0.05778324   0.06147093]
 [ 12.67574721  -3.35002618   0.           0.        ]]"
6,"[ 0.70031315  1.07085274  0.77148473  0.02488606 -0.50163235  0.53867386
  2.24895026 -0.41715521  2.04996414  0.25382241  0.        ]",-2.62026,[ 1.28749185  0.21573209],-0.247473386226,[ 1.33396864 -0.44220668],[-0.65613276 -0.69165421],"[[  0.64460041  -0.5638974   -0.05778324   0.06147093]
 [ 16.38156711  -4.01512019   0.           0.        ]]"
7,"[ 0.29681383  1.01679907  1.13995402 -0.12475836 -0.50163202  0.5386735
  2.78789245 -0.25364402  1.6934315   1.05421564  0.        ]",-2.60793,[-0.04761496 -1.27805302],-0.222675818804,[-0.22532578 -0.84769481],[-0.65613276 -0.69165421],"[[  1.00867346  -0.634837    -0.05778324   0.06147093]
 [ 20.01366084  -3.08187194   0.           0.        ]]"
8,"[-0.25774652  0.93070719  1.35006467 -0.32399431 -0.50163169  0.53867313
  2.70144865 -0.93647836  1.13954967  1.65511434  0.        ]",-2.51636,[-0.93739931 -0.3750488 ],-0.192219598432,[-1.11831975 -0.75836319],[-0.65613276 -0.69165421],"[[  1.40310205  -0.7355776   -0.05778324   0.06147093]
 [ 19.43118079  -6.97918957   0.           0.        ]]"
9,"[-0.78161481  0.78076991  1.34689881 -0.59283073 -0.50163136  0.53867277
  2.09424048 -1.172061    0.61989166  1.8730529   0.        ]",-2.1892,[-1.97391266 -1.17028593],-0.164109162001,[-1.36861455 -0.61677551],[-0.65613276 -0.69165421],"[[  1.75066933  -0.88865156  -0.05778324   0.06147093]
 [ 15.339131    -8.32379796   0.           0.        ]]"
