timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.04963667  1.14779578  0.04032068  0.06326354  0.63408688 -0.53524656
  0.08581351  0.00779873  0.58939056  0.47795918  0.        ]",-0.598569,[-0.30465231 -0.98833008],-0.159295681159,[-0.0127063  -0.04269953],[-0.036585   -0.02445861],"[[ 0.02849029  0.02925754  0.0629942  -0.05269125]
 [-0.00149685  0.00161864  0.          0.        ]]"
1,"[  1.04992795e+00   1.14817377e+00   2.16771475e-02  -9.84608994e-04
   6.34052301e-01  -5.35219776e-01  -2.90545406e-02  -4.97390649e-01
   5.90679331e-01   4.30531102e-01   0.00000000e+00]",-0.593783,[ 0.93060846 -0.98174162],-0.156956261871,[-0.01166845 -0.04297173],[-0.036585   -0.02445861],"[[ 0.01638411 -0.00996992  0.0629942  -0.05269125]
 [-1.20511845 -3.91132593  0.          0.        ]]"
2,"[ 1.04942552  1.13797393  0.04183058 -0.19120745  0.63401772 -0.53519299
  0.32469725 -0.9894175   0.58719838  0.36095833  0.        ]",-0.577142,[ 0.9216095  -1.79306563],-0.153199836589,[-0.01088744 -0.04413348],[-0.036585   -0.02445861],"[[ 0.02947204 -0.12643643  0.0629942  -0.05269125]
 [ 2.5015637  -7.72261644  0.          0.        ]]"
3,"[ 1.04067634  1.0837833   0.17411092 -0.49851338  0.63398315 -0.53516622
  0.66804404 -1.48091872  0.57210397  0.34022799  0.        ]",-0.591594,[ 2.12409193 -0.52528811],-0.150064370493,[-0.01040461 -0.04529916],[-0.036585   -0.02445861],"[[  0.1156009   -0.31909636   0.0629942   -0.05269125]
 [  6.09934664 -11.53066751   0.           0.        ]]"
4,"[ 0.99728447  0.94788495  0.41632041 -0.86621579  0.63394859 -0.53513944
  1.03410537 -1.71988694  0.53713399  0.38356476  0.        ]",-0.581655,[-0.15021384 -0.01940896],-0.146719274202,[-0.01058842 -0.04652633],[-0.036585   -0.02445861],"[[  0.27607672  -0.56830117   0.0629942   -0.05269125]
 [  9.93551516 -13.38358854   0.           0.        ]]"
5,"[ 0.90120956  0.73021871  0.68972364 -1.19780308  0.63391403 -0.53511267
  0.95856748 -1.69527852  0.47635584  0.45239988  0.        ]",-0.558168,[ 0.10574016 -1.01518351],-0.141497055216,[-0.01075156 -0.04731351],[-0.036585   -0.02445861],"[[  0.46685398  -0.83408031   0.0629942   -0.05269125]
 [  9.14483712 -13.19495393   0.           0.        ]]"
6,"[ 0.76479506  0.41220393  0.93124262 -1.46938124  0.63387947 -0.5350859
  0.98127741 -2.17219276  0.38084207  0.48070763  0.        ]",-0.574072,[ 0.26633854  0.70440299],-0.129828930189,[-0.0107364  -0.04832806],[-0.036585   -0.02445861],"[[  0.65214636  -1.13508396   0.0629942   -0.05269125]
 [  9.38355811 -16.89307024   0.           0.        ]]"
7,"[ 0.57911936  0.03892142  1.15207763 -1.60855406  0.63384492 -0.53505914
  1.06401948 -1.76871014  0.25674265  0.50794889  0.        ]",-0.538299,[ 0.2727634  -0.67125705],-0.115262881283,[-0.01153737 -0.04913461],[-0.036585   -0.02445861],"[[  0.8485237   -1.44160359   0.0629942   -0.05269125]
 [ 10.25138561 -13.76927581   0.           0.        ]]"
8,"[ 0.33709757 -0.34061465  1.34172932 -1.59833787  0.63381038 -0.53503238
  1.14766452 -2.07608962  0.11088723  0.54086056  0.        ]",-0.568697,[-0.65220736  1.27431984],-0.100634469909,[-0.01137821 -0.04971876],[-0.036585   -0.02445861],"[[  1.0623552   -1.74091833   0.0629942   -0.05269125]
 [ 11.12883733 -16.15422682   0.           0.        ]]"
9,"[ 0.08994327 -0.67909813  1.46110951 -1.45856001  0.63377584 -0.53500563
  0.8801802  -1.52356401 -0.0413936   0.54558152  0.        ]",-0.576838,[-0.59290595  1.49318002],-0.0858820051759,[-0.01178562 -0.04936266],[-0.036585   -0.02445861],"[[  1.25682012  -2.0210586    0.0629942   -0.05269125]
 [  8.32694418 -11.87413636   0.           0.        ]]"
