timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.01687013  1.23884621 -0.13552544  1.73804047  0.62938207  0.73506801
 -0.16935491  0.28700187  0.95745761 -1.04337383  0.        ]",-2.40219,[ 2.98484689 -1.51679447],-0.157215507958,[ 2.99864054 -1.16636348],[-0.7288987  -0.81670487],"[[-0.01347637  0.09653445  0.07207078  0.08393083]
 [-0.00334603  0.00021159  0.          0.        ]]"
1,"[ 1.01649034  1.24307962 -0.076308    1.63475813  0.6293817   0.73506754
  0.45554619 -0.44184958  0.95718955 -0.98186047  0.        ]",-2.26868,[ 3.26268349 -0.82620293],-0.155318709289,[ 2.69085026 -0.96055007],[-0.7288987  -0.81670487],"[[ 0.02616334  0.05679538  0.07207078  0.08393083]
 [ 3.95413434 -3.96091345  0.          0.        ]]"
2,"[ 1.00137122  1.24325789  0.09924678  1.34485067  0.62938134  0.73506707
  1.0680397  -1.02964211  0.94540268 -0.78744197  0.        ]",-2.20031,[ 2.9111386 -1.7529296],-0.148943960289,[ 2.16146779 -0.93809909],[-0.7288987  -0.81670487],"[[ 0.14416426 -0.05447451  0.07207078  0.08393083]
 [ 7.83304112 -7.15542128  0.          0.        ]]"
3,"[ 0.93124436  1.20678271  0.38140208  0.87752229  0.62938098  0.73506661
  1.668466   -1.7324003   0.89243017 -0.47060109  0.        ]",-2.02408,[ 1.37592649 -0.94074652],-0.137413790973,[ 1.36113811 -0.69419044],[-0.7288987  -0.81670487],"[[  0.33897647  -0.23590379   0.07207078   0.08393083]
 [ 11.63553743 -10.97474924   0.           0.        ]]"
4,"[ 0.74598676  1.08119709  0.73936187  0.25857651  0.62938062  0.73506614
  2.25703639 -2.37801614  0.75455133 -0.07135996  0.        ]",-1.79074,[ 0.25424027 -0.60622887],-0.119963055243,[ 0.24459559 -0.19899604],[-0.7288987  -0.81670487],"[[  0.60908502  -0.49060443   0.07207078   0.08393083]
 [ 15.36297279 -14.48354575   0.           0.        ]]"
5,"[ 0.41885653  0.82182778  1.07632207 -0.38588806  0.62938025  0.73506567
  2.36808369 -2.76684993  0.51422179  0.28565066  0.        ]",-1.46183,[-0.91340798  0.33235405],-0.0978586364271,[-0.77732038  0.37227708],[-0.7288987  -0.81670487],"[[  0.92340044  -0.8014791    0.07207078   0.08393083]
 [ 16.06627418 -16.59681816   0.           0.        ]]"
6,"[ 0.04859529  0.46399098  1.27992897 -0.85603994  0.62937989  0.73506521
  1.74726204 -2.4639      0.24704091  0.44072513  0.        ]",-1.28007,[-0.21385033 -0.23395128],-0.0757097115883,[-1.08709443  0.81064814],[-0.7288987  -0.81670487],"[[  1.20527959  -1.11689553   0.07207078   0.08393083]
 [ 12.13463284 -14.9503922    0.           0.        ]]"
7,"[-0.28916445  0.05985573  1.36528684 -1.0912726   0.62937953  0.73506474
  1.57582938 -2.57972988  0.00405105  0.403946    0.        ]",-1.19799,[-1.60246736  0.20742263],-0.0539355477883,[-1.43998754  1.22146916],[-0.7288987  -0.81670487],"[[  1.43707988  -1.42221969   0.07207078   0.08393083]
 [ 11.04896424 -15.5799472    0.           0.        ]]"
8,"[-0.55842994 -0.35635859  1.37708497 -1.09006349  0.62937917  0.73506427
  0.91638854 -2.37165272 -0.20008794  0.20907959  0.        ]",-1.20012,[-2.05410398  1.33153854],-0.0330521303717,[-1.18044686  1.46435618],[-0.7288987  -0.81670487],"[[  1.61615928  -1.7224717    0.07207078   0.08393083]
 [  6.87272754 -14.44912465   0.           0.        ]]"
9,"[-0.70297988 -0.68547603  1.3636389  -0.91618522  0.62937881  0.73506381
  0.26982587 -1.59035215 -0.33890309 -0.05739926  0.        ]",-1.23536,[-0.85369576  1.46864687],-0.0239319040008,[-0.84119302  1.45032287],[-0.7288987  -0.81670487],"[[  1.71253116  -1.96884994   0.07207078   0.08393083]
 [  2.77804501 -10.20291678   0.           0.        ]]"
10,"[-0.73440954 -0.8856505   1.35885549 -0.72132671  0.62937844  0.73506334
 -0.27252659 -0.82457871 -0.41700478 -0.29120163  0.        ]",-1.26373,[-0.39817136  1.30507143],-0.0307835758069,[-0.34968033  1.42325282],[-0.7288987  -0.81670487],"[[ 1.73363052 -2.13115101  0.07207078  0.08393083]
 [-0.65667419 -6.04108382  0.          0.        ]]"
11,"[-0.69145273 -0.97735596  1.36522114 -0.60371157  0.62937808  0.73506287
 -0.51940541 -0.07399704 -0.44317362 -0.45198241  0.        ]",-1.26845,[ 0.12438337  1.39785576],-0.039656674392,[-0.08880852  1.13493872],[-0.7288987  -0.81670487],"[[ 1.70480987 -2.21104401  0.07207078  0.08393083]
 [-2.22015898 -1.96181294  0.          0.        ]]"
