timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.00903811  1.25653629 -0.17156274  1.19343609 -1.11864728  1.64877358
 -0.17579089  0.28634853  3.07839222 -2.91654012  0.        ]",-3.61162,[ 3.10307063  0.52565645],-0.395981747156,[ 2.56567597  1.22111678],[-0.71379864 -0.74188733],"[[-0.03149218 -0.09234172 -0.12904452  0.18930893]
 [ 0.00356259 -0.00207521  0.          0.        ]]"
1,"[ 1.00973501  1.25886538 -0.1119921   1.24690169 -1.11864609  1.64877068
  0.42761669  0.65896557  3.08556453 -2.75893249  0.        ]",-3.47332,[ 2.83061138  2.0057765 ],-0.391147891952,[ 2.67586827  1.23215473],[-0.71379864 -0.74188733],"[[ 0.00826082 -0.07151501 -0.12904452  0.18930893]
 [ 3.95856964  2.07781952  0.          0.        ]]"
2,"[ 0.99774245  1.26229952  0.06444505  1.45502222 -1.1186449   1.64876779
  1.01897846  1.3606942   3.0685231  -2.25952854  0.        ]",-3.36539,[ 3.70164467  0.49438765],-0.374060021979,[ 3.07630777  0.96910095],[-0.71379864 -0.74188733],"[[ 0.12632178  0.00934141 -0.12904452  0.18930893]
 [ 7.83462641  5.99477234  0.          0.        ]]"
3,"[ 0.93251237  1.24747476  0.34870021  1.80996672 -1.11864371  1.64876489
  1.59877667  1.68986169  2.90534412 -1.46007299  0.        ]",-3.17258,[ 2.47028725  0.45510148],-0.339705729581,[ 2.43161321  0.09935616],[-0.71379864 -0.74188733],"[[  0.32114328   0.14767198  -0.12904452   0.18930893]
 [ 11.63490161   7.83215317   0.           0.        ]]"
4,"[ 0.75323382  1.19258365  0.71097364  2.24326197 -1.11864252  1.648762
  2.16716003  1.9846233   2.44660064 -0.54672971  0.        ]",-2.90015,[ 1.12071807 -0.7620828 ],-0.283265863443,[ 1.0481149  -1.16654611],[-0.71379864 -0.74188733],"[[  0.5912194    0.32082359  -0.12904452   0.18930893]
 [ 15.36038216   9.47749563   0.           0.        ]]"
5,"[ 0.39575535  1.1089632   1.08157221  2.61632407 -1.11864133  1.6487591
  2.7246216   1.41007589  1.65368042  0.1426376   0.        ]",-2.47011,[ 0.0783894  -2.19835912],-0.205675547834,[-0.38850883 -1.79057395],[-0.71379864 -0.74188733],"[[  0.93508794   0.47819683  -0.12904452   0.18930893]
 [ 19.01431556   6.27046184   0.           0.        ]]"
6,"[-0.11884986  1.05157252  1.3254764   2.80494492 -1.11864014  1.64875621
  2.71482387  0.67833225  0.74495861  0.32852899  0.        ]",-1.97052,[-1.62015673 -1.65152148],-0.121797176608,[-1.58796084 -1.75591743],[-0.71379864 -0.74188733],"[[  1.31473134   0.56262521  -0.12904452   0.18930893]
 [ 18.95016678   2.18596987   0.           0.        ]]"
7,"[-0.621695    1.0489634   1.36960808  2.8126931  -1.11863895  1.64875331
  2.0542713  -0.03863196  0.0323074   0.11937201  0.        ]",-1.24396,[-1.99632861 -1.63263125],-0.0549342473802,[-2.11023164 -1.20349169],[-0.71379864 -0.74188733],"[[  1.65029548   0.56619075  -0.12904452   0.18930893]
 [ 14.62060518  -1.81602706   0.           0.        ]]"
8,"[-0.99047654  1.10111701  1.29379817  2.64437058 -1.11863776  1.64875042
  1.40676329 -0.74134793 -0.38301599 -0.14602532  0.        ]",-1.08942,[-1.79725039 -1.396759  ],-0.0255052704685,[-2.23504114 -0.54484409],[-0.71379864 -0.74188733],"[[  1.90012536   0.49051434  -0.12904452   0.18930893]
 [ 10.37651743  -5.73849326   0.           0.        ]]"
9,"[-1.21980659  1.18535573  1.1943596   2.28306637 -1.11863658  1.64874752
  0.77208939 -1.43010727 -0.55616275 -0.25959748  0.        ]",-0.960904,[-1.80678516 -0.32753727],-0.0272717948156,[-1.7478596   0.21391347],[-0.71379864 -0.74188733],"[[ 2.06591696  0.33717033 -0.12904452  0.18930893]
 [ 6.21654007 -9.58306317  0.          0.        ]]"
