timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.96835495  1.42764325 -0.24611321  1.19827172 -1.53772255 -0.91929699
 -0.21274119  0.29211065  3.07354215  1.27230494  0.        ]",-2.67129,[-1.54108643 -2.13133224],-0.398454234277,[-2.10811806 -2.17391777],[-0.45000744 -0.43069658],"[[-0.05921131  0.01966736 -0.17704791 -0.10598391]
 [ 0.0035311  -0.00477038  0.          0.        ]]"
1,"[ 0.96355676  1.42762725 -0.30631728  1.09983685 -1.53771785 -0.91929545
 -0.70949346 -0.33005448  3.0642001   1.12434726  0.        ]",-2.62567,[-1.96178354 -2.72473014],-0.394625478769,[-1.98819792 -1.78005385],[-0.45000744 -0.43069658],"[[-0.09881645 -0.0201395  -0.17704791 -0.10598391]
 [-3.95088356 -3.96272954  0.          0.        ]]"
2,"[ 0.93514522  1.41563043 -0.48378916  0.80867215 -1.53771314 -0.9192939
 -1.1964286  -0.93990434  2.99053355  0.69359803  0.        ]",-2.45737,[-1.66917113 -1.05276273],-0.380669115495,[-1.70765126 -1.32000518],[-0.45000744 -0.43069658],"[[-0.21672569 -0.13831957 -0.17704791 -0.10598391]
 [-7.82716041 -7.84234896  0.          0.        ]]"
3,"[ 0.84301228  1.35726898 -0.76568623  0.34053746 -1.53770843 -0.91929236
 -1.673773   -1.5376716   2.72819848  0.05255728  0.        ]",-2.12362,[-0.53368037 -1.2961537 ],-0.349692897609,[-1.08438516 -0.7798804 ],[-0.45000744 -0.43069658],"[[ -0.41139398  -0.33332118  -0.17704791  -0.10598391]
 [-11.62711651 -11.64512328   0.           0.        ]]"
4,"[ 0.64614907  1.20116051 -1.09423101 -0.25407735 -1.53770373 -0.91929082
 -1.91005062 -2.12368486  2.16436817 -0.55499087  0.        ]",-1.75799,[-1.2426878  -0.61199551],-0.295109317032,[-0.35810834 -0.11643071],[-0.45000744 -0.43069658],"[[ -0.66280644  -0.60362865  -0.17704791  -0.10598391]
 [-13.50807678 -15.37316601   0.           0.        ]]"
5,"[ 0.30402178  0.90952596 -1.41378816 -0.83614998 -1.53769902 -0.91928927
 -2.3736719  -2.45644158  1.31913107 -0.78920394  0.        ]",-1.35932,[ 0.77369883  1.67237768],-0.213538385648,[ 0.95643967  1.09752667],[-0.45000744 -0.43069658],"[[ -0.96999541  -0.93233283  -0.17704791  -0.10598391]
 [-17.19887263 -17.49013395   0.           0.        ]]"
6,"[-0.12328642  0.56293371 -1.61675642 -1.18835277 -1.53769431 -0.91928773
 -1.94684042 -1.77958791  0.56360693 -0.47874114  0.        ]",-0.964697,[ 1.1314886   1.17865483],-0.128285047434,[ 1.15703881  1.58311772],[-0.45000744 -0.43069658],"[[ -1.27988485  -1.2389334   -0.17704791  -0.10598391]
 [-13.80111122 -13.18427909   0.           0.        ]]"
7,"[-0.47552085  0.28645183 -1.67832237 -1.30819172 -1.53768961 -0.91928619
 -1.41575122 -1.11619308  0.17322257  0.00965508  0.        ]",-0.542247,[ 2.96220623  2.1177875 ],-0.0753167149632,[ 1.01938951  1.69016194],[-0.45000744 -0.43069658],"[[-1.51349157 -1.46027533 -0.17704791 -0.10598391]
 [-9.57334972 -8.96400788  0.          0.        ]]"
8,"[-0.70524438  0.10998752 -1.67429048 -1.32235782 -1.5376849  -0.91928464
 -0.89499115 -0.46595828  0.02725211  0.38150068  0.        ]",-0.456608,[ 1.74345353  1.2852881 ],-0.0617719695025,[ 0.95354474  1.49472868],[-0.45000744 -0.43069658],"[[-1.66336681 -1.59805177 -0.17704791 -0.10598391]
 [-5.42779147 -4.82744396  0.          0.        ]]"
9,"[-0.80839449  0.03843145 -1.66125137 -1.31473463 -1.53768019 -0.9192831
 -0.38443549  0.17138829 -0.01234735  0.54788153  0.        ]",-0.428045,[ 0.82440136 -0.33337837],-0.0639757837561,[ 0.55996525  0.87883055],[-0.45000744 -0.43069658],"[[-1.73114473 -1.65391967 -0.17704791 -0.10598391]
 [-1.36345886 -0.77286906  0.          0.        ]]"
10,"[ -7.99694797e-01   1.97452219e-03  -1.66261841e+00  -1.30786510e+00
  -1.53767549e+00  -9.19281558e-01   2.88436480e-02  -3.37836978e-02
  -1.21651477e-03   5.75201357e-01   0.00000000e+00]",-0.442112,[ 0.12971222  1.53037138],-0.0662413747965,[ 0.18175566  0.78759825],[-0.45000744 -0.43069658],"[[-1.72540488 -1.68247293 -0.17704791 -0.10598391]
 [ 1.92649391 -2.07809984  0.          0.        ]]"
11,"[ -7.33855320e-01   1.61864058e-04  -1.67136419e+00  -1.30746754e+00
  -1.53767078e+00  -9.19280015e-01   8.84701550e-02   5.95091678e-01
   2.82383013e-02   5.16238824e-01   0.00000000e+00]",-0.406014,[-0.72459966  0.68891158],-0.0664201642764,[-0.11705215  0.09578866],[-0.45000744 -0.43069658],"[[-1.68211246 -1.6838948  -0.17704791 -0.10598391]
 [ 2.40115727  1.92258079  0.          0.        ]]"
12,"[-0.70520537  0.08383491 -1.67427068 -1.32045576 -1.53766607 -0.91927847
 -0.2778052   1.01796791  0.02999305  0.4074459   0.        ]",-0.41822,[-0.40519934 -0.36497388],-0.0627868436723,[ 0.0767096  -0.15105599],[-0.45000744 -0.43069658],"[[-1.66334421 -1.61845159 -0.17704791 -0.10598391]
 [-0.51461358  4.6127757   0.          0.        ]]"
13,"[ -7.45299773e-01   1.82389797e-01  -1.67003784e+00  -1.32220670e+00
  -1.53766137e+00  -9.19276929e-01  -4.77940302e-01   7.76489359e-01
  -1.85622948e-04   3.46044440e-01   0.00000000e+00]",-0.403806,[ 0.10017797  0.4821024 ],-0.0580404859069,[ 0.34561855  0.13938016],[-0.45000744 -0.43069658],"[[-1.68962179 -1.54160925 -0.17704791 -0.10598391]
 [-2.10781036  3.0765852   0.          0.        ]]"
14,"[-0.80269256  0.28484419 -1.66212746 -1.30851092 -1.53765666 -0.91927539
 -0.42294238  1.06697114 -0.03786456  0.29782789  0.        ]",-0.394381,[ 1.20797107 -0.23464473],-0.0530486455121,[ 0.23340426 -0.22956061],[-0.45000744 -0.43069658],"[[-1.72738515 -1.46153643 -0.17704791 -0.10598391]
 [-1.66999864  4.92453596  0.          0.        ]]"
15,"[-0.79262479  0.39661231 -1.66366723 -1.27520867 -1.53765196 -0.91927384
  0.07833889  0.90546978 -0.03178222  0.17468286  0.        ]",-0.397849,[-0.59866174 -0.75896341],-0.0522653141972,[-0.3610009  -0.60482848],[-0.45000744 -0.43069658],"[[-1.72074692 -1.37335389 -0.17704791 -0.10598391]
 [ 2.32048849  3.89713351  0.          0.        ]]"
16,"[-0.75890902  0.45546596 -1.66834418 -1.24972394 -1.53764725 -0.9192723
 -0.22494567  0.42103381 -0.00556725  0.08230471  0.        ]",-0.377662,[ 0.78870529  0.04009121],-0.0553828771694,[-0.03334721 -0.05353212],[-0.45000744 -0.43069658],"[[-1.6985611  -1.32633191 -0.17704791 -0.10598391]
 [-0.09383015  0.81533421  0.          0.        ]]"
17,"[-0.71399943  0.47748618 -1.67340488 -1.23873221 -1.53764254 -0.91927076
  0.16734375  0.44334072  0.02830715  0.01835259  0.        ]",-0.366042,[-0.7078924   0.94168664],-0.0598168906975,[-0.54140204 -0.44513395],[-0.45000744 -0.43069658],"[[-1.66910516 -1.30860145 -0.17704791 -0.10598391]
 [ 3.02901441  0.95724544  0.          0.        ]]"
18,"[-0.66527215  0.54677125 -1.67739716 -1.19882086 -1.53763784 -0.91926921
 -0.19218728  1.026589    0.07640386 -0.09578623  0.        ]",-0.464376,[-1.62220813 -0.90799336],-0.067323993971,[-0.43371427 -0.85383904],[-0.45000744 -0.43069658],"[[-1.63724082 -1.25222869 -0.17704791 -0.10598391]
 [ 0.16694729  4.66766164  0.          0.        ]]"
19,"[-0.72090282  0.6147683  -1.67270079 -1.15145711 -1.53763313 -0.91926767
 -0.68956438  0.44706697  0.04805146 -0.11705917  0.        ]",-0.405722,[ 0.51885979 -0.07821532],-0.0650545246775,[ 0.30310291  0.00460458],[-0.45000744 -0.43069658],"[[-1.67362815 -1.19586543 -0.17704791 -0.10598391]
 [-3.79245321  0.9809656   0.          0.        ]]"
20,"[-0.80380611  0.63417781 -1.66191691 -1.13637702 -1.53762843 -0.91926613
 -0.42221611  0.39525156 -0.01188884 -0.06117208  0.        ]",-0.400772,[-0.33428026 -0.07334003],-0.0573640884096,[ 0.12376532 -0.07159222],[-0.45000744 -0.43069658],"[[-1.72812394 -1.1795533  -0.17704791 -0.10598391]
 [-1.66421969  0.65133849  0.          0.        ]]"
21,"[-0.87357626  0.64599719 -1.64926227 -1.12684276 -1.53762372 -0.91926459
 -0.58422862  0.34763108 -0.06199856 -0.00594489  0.        ]",-0.387536,[ 0.62024101  0.22897562],-0.0508172404569,[ 0.42900831  0.15416154],[-0.45000744 -0.43069658],"[[-1.77434842 -1.16956607 -0.17704791 -0.10598391]
 [-2.95393184  0.3483978   0.          0.        ]]"
