timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.99990881  1.28463881 -0.01780334  1.57795565 -0.52669552 -1.20374411
 -0.18736277  0.2831313   2.23983042  2.43033609  0.        ]",-3.00012,[-1.62174472 -2.65398773],-0.315810915839,[-1.84429657 -2.30404615],[-0.58412933 -0.6346184 ],"[[ 0.07286767  0.09172063 -0.06167278 -0.13864557]
 [ 0.00422333  0.0005515   0.          0.        ]]"
1,"[ 1.00308523  1.28844267 -0.07721319  1.47761521 -0.52669512 -1.20374239
 -0.75703553 -0.39549296  2.25322015  2.25548162  0.        ]",-2.94363,[-1.63347866 -2.0679915 ],-0.310588557833,[-1.42799759 -1.48242414],[-0.58412933 -0.6346184 ],"[[ 0.03327617  0.05201911 -0.06167278 -0.13864557]
 [-3.9502079  -3.95751727  0.          0.        ]]"
2,"[ 0.99850776  1.28733479 -0.25422404  1.1785869  -0.52669473 -1.20374067
 -1.31544421 -1.06068532  2.24134879  1.73285562  0.        ]",-2.78732,[-1.19010049 -0.80534381],-0.293022465184,[-0.97129083 -0.85047531],[-0.58412933 -0.6346184 ],"[[-0.08461939 -0.06605783 -0.06167278 -0.13864557]
 [-7.82645752 -7.83724895  0.          0.        ]]"
3,"[ 0.94529675  1.24766876 -0.54146792  0.71101661 -0.52669434 -1.20373894
 -1.86288351 -1.58055244  2.06047841  0.9217785   0.        ]",-2.40694,[-0.30515409 -0.79379315],-0.258539578948,[-0.24886218 -0.20716546],[-0.58412933 -0.6346184 ],"[[ -0.2792756   -0.25322535  -0.06167278  -0.13864557]
 [-11.62658314 -10.8693848    0.           0.        ]]"
4,"[ 0.80270924  1.12681843 -0.87600969  0.13102364 -0.52669394 -1.20373722
 -2.00360203 -2.08244227  1.57706865  0.08582303  0.        ]",-1.94049,[ 0.36346881  0.65351304],-0.205858349165,[ 0.36365449  0.41658974],[-0.58412933 -0.6346184 ],"[[ -0.52160689  -0.49998392  -0.06167278  -0.13864557]
 [-12.60343368 -13.79668996   0.           0.        ]]"
5,"[ 0.59093575  0.9345586  -1.15898535 -0.37625524 -0.52669355 -1.2037355
 -1.760835   -1.59198835  0.91480383 -0.39657485  0.        ]",-1.4226,[ 1.99192754  0.15447535],-0.147193543255,[ 0.82384682  0.69478971],[-0.58412933 -0.6346184 ],"[[ -0.75676831  -0.74721699  -0.06167278  -0.13864557]
 [-10.91827166 -10.9361361    0.           0.        ]]"
6,"[ 0.39142016  0.72344152 -1.33481412 -0.72654721 -0.52669316 -1.20373378
 -1.15992995 -1.45017372  0.34484738 -0.48478644  0.        ]",-0.997258,[ 0.49429525  1.19066759],-0.0980937470921,[ 0.73830473  0.87068987],[-0.58412933 -0.6346184 ],"[[ -0.93328337  -0.95764091  -0.06167278  -0.13864557]
 [ -6.74703572 -10.1090167    0.           0.        ]]"
7,"[ 0.24726715  0.53913541 -1.4287184  -0.93289153 -0.52669277 -1.20373205
 -0.85920296 -0.73705592 -0.03268271 -0.38707314  0.        ]",-0.850138,[ 1.06614225  0.84039655],-0.0634978359894,[ 0.87850463  0.90072536],[-0.58412933 -0.6346184 ],"[[-1.04728062 -1.11809    -0.06167278 -0.13864557]
 [-4.6595126  -5.94975376  0.          0.        ]]"
8,"[ 0.17735632  0.43580278 -1.46639854 -1.01824809 -0.52669237 -1.20373033
 -0.27604548 -0.14650194 -0.20310988 -0.29322937  0.        ]",-0.816437,[ 0.01366198 -0.68729932],-0.0465891117308,[ 0.39276993  0.19217956],[-0.58412933 -0.6346184 ],"[[-1.09985645 -1.20252618 -0.06167278 -0.13864557]
 [-0.61146332 -2.50534312  0.          0.        ]]"
9,"[ 0.16172407  0.33867539 -1.47418803 -1.08135318 -0.52669198 -1.20372861
 -0.26643309 -0.60459549 -0.28551589 -0.2059133   0.        ]",-0.796618,[ 0.07449213  0.65526318],-0.0364950285981,[ 0.46998152  0.73570615],[-0.58412933 -0.6346184 ],"[[-1.111416   -1.27944045 -0.06167278 -0.13864557]
 [-0.54473905 -5.17717898  0.          0.        ]]"
