timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.96465804  1.75725562 -0.0129617   0.96840794  0.42213182 -1.50352428
 -0.18740418  0.32134508  0.84969855  1.7805243   0.        ]",-1.12482,[-1.61038413 -3.11943213],-0.259823253772,[-1.64078629 -1.16496968],[-0.25058225 -0.18628725],"[[ 0.08768555  0.097145    0.04718954 -0.17530845]
 [-0.00348994  0.00039917  0.          0.        ]]"
1,"[ 0.96863128  1.76114887 -0.07453334  0.86842755  0.42213068 -1.50351308
 -0.57787925 -0.23275984  0.86081432  1.67421172  0.        ]",-1.01289,[-0.71410649 -1.25646289],-0.251020742144,[-1.25164866 -0.93934131],[-0.25058225 -0.18628725],"[[ 0.04794132  0.05744047  0.04718954 -0.17530845]
 [-3.95776936 -3.95766716  0.          0.        ]]"
2,"[ 0.96777518  1.7608913  -0.2401405   0.57035032  0.42212955 -1.50350188
 -0.84895283 -0.77595845  0.85914377  1.37618889  0.        ]",-0.940159,[-0.75124134  0.41345795],-0.225029968637,[-0.68539166 -0.67452228],[-0.25058225 -0.18628725],"[[-0.0587567  -0.06064387  0.04718954 -0.17530845]
 [-6.70290601 -7.83783584  0.          0.        ]]"
3,"[ 0.93429687  1.73794792 -0.48981805  0.22310945  0.42212841 -1.50349067
 -1.12939499 -0.52488643  0.7787652   0.97221477  0.        ]",-0.717245,[ 1.43172374 -0.3976323 ],-0.18572122258,[-0.08509396 -0.474168  ],[-0.25058225 -0.18628725],"[[-0.22130958 -0.19940655  0.04718954 -0.17530845]
 [-9.54294007 -6.04440369  0.          0.        ]]"
4,"[ 0.87005329  1.6923483  -0.71133135 -0.10673412  0.42212727 -1.50347947
 -0.72007353 -0.72875908  0.62624707  0.62926296  0.        ]",-0.508487,[ 0.33490162 -1.85178811],-0.146392509318,[-0.04606854 -0.42211145],[-0.25058225 -0.18628725],"[[-0.37057949 -0.33490627  0.04718954 -0.17530845]
 [-5.39785658 -7.50071076  0.          0.        ]]"
5,"[ 0.8140415   1.5926068  -0.84412613 -0.53848896  0.42212614 -1.50346827
 -0.57859175 -1.26235273  0.43080646  0.38448902  0.        ]",-0.242914,[ 0.86359473 -1.77154849],-0.109887853555,[ 0.23491518 -0.22729774],[-0.25058225 -0.18628725],"[[ -0.46416102  -0.52316335   0.04718954  -0.17530845]
 [ -3.96512097 -11.31228912   0.           0.        ]]"
6,"[ 0.78351157  1.38828929 -0.90483797 -1.06521986  0.422125   -1.50345707
 -0.23339762 -1.78546936  0.19316365  0.23301677  0.        ]",-0.114017,[ 0.27885251  1.33564767],-0.0731015706871,[ 0.28440347 -0.11524593],[-0.25058225 -0.18628725],"[[ -0.50838982  -0.78690199   0.04718954  -0.17530845]
 [ -0.46943043 -15.04910244   0.           0.        ]]"
7,"[ 0.78476819  1.12774958 -0.90245298 -1.46134942  0.42212386 -1.50344587
 -0.1237139  -1.18948158 -0.00823207  0.19950083  0.        ]",-0.110645,[ 0.37808236 -1.0171854 ],-0.0455479649902,[ 0.25885719 -0.10960215],[-0.25058225 -0.18628725],"[[ -0.50663523  -1.04517031   0.04718954  -0.17530845]
 [  0.64130433 -10.79190847   0.           0.        ]]"
8,"[ 0.80412955  0.83071834 -0.86453431 -1.70929073  0.42212273 -1.50343466
  0.02281059 -1.71392507 -0.17770121  0.23967033  0.        ]",-0.0823201,[ 0.00583201 -0.29486134],-0.0287315104498,[ 0.29066136  0.00471611],[-0.25058225 -0.18628725],"[[ -0.4789211   -1.29859652   0.04718954  -0.17530845]
 [  2.12511595 -14.53821016   0.           0.        ]]"
9,"[ 0.83174085  0.45291699 -0.8056017  -1.8013187   0.42212159 -1.50342346
  0.02088631 -1.83705583 -0.35754409  0.35000734  0.        ]",-0.0699,[ 0.02312987  0.18059719],-0.0351333579135,[ 0.3676323   0.08232272],[-0.25058225 -0.18628725],"[[ -0.43661398  -1.59818684   0.04718954  -0.17530845]
 [  2.10562976 -15.41788978   0.           0.        ]]"
10,"[ 0.85712533  0.08000335 -0.74506783 -1.66961984  0.42212045 -1.50341226
  0.02573149 -1.69420023 -0.51390474  0.51474117  0.        ]",-0.106157,[ 0.28497446 -0.25524632],-0.0606947953248,[ 0.37500262  0.11112919],[-0.25058225 -0.18628725],"[[ -0.39400947  -1.89630718   0.04718954  -0.17530845]
 [  2.15469587 -14.39754426   0.           0.        ]]"
11,"[ 0.88572746 -0.25393745 -0.66683458 -1.33106338  0.42211932 -1.50340106
  0.1328654  -1.79577208 -0.62806066  0.7234833   0.        ]",-0.0859572,[ 0.63392126  0.86105485],-0.0899269092611,[ 0.28025365  0.10336971],[-0.25058225 -0.18628725],"[[ -0.34003067  -2.19153918   0.04718954  -0.17530845]
 [  3.23960566 -15.12322385   0.           0.        ]]"
12,"[ 0.92411555 -0.49995504 -0.53417406 -0.87408965  0.42211818 -1.50338986
  0.37432153 -1.27656011 -0.67914706  0.93681367  0.        ]",-0.196449,[-0.60358078  0.76766699],-0.115657835835,[-0.02088492 -0.00739069],[-0.25058225 -0.18628725],"[[ -0.25070702  -2.45679193   0.04718954  -0.17530845]
 [  5.68474948 -11.41438553   0.           0.        ]]"
13,"[ 0.95092034 -0.63785135 -0.39956543 -0.46358703  0.42211704 -1.50337866
  0.12723848 -0.81939562 -0.69765898  1.10195655  0.        ]",-0.419222,[ 0.22256256 -0.06514356],-0.134555063802,[ 0.0176701  -0.00918885],[-0.25058225 -0.18628725],"[[-0.16211637 -2.65231408  0.04718954 -0.17530845]
 [ 3.18264173 -8.14873457  0.          0.        ]]"
14,"[ 0.96427117 -0.72058204 -0.28888241 -0.08381357  0.42211591 -1.50336746
  0.20802947 -0.8329112  -0.7114823   1.24408098  0.        ]",-0.654877,[-0.60979947 -1.07699144],-0.150887907272,[-0.12772799 -0.07007965],[-0.25058225 -0.18628725],"[[-0.09025495 -2.8162577   0.04718954 -0.17530845]
 [ 4.00078282 -8.24530366  0.          0.        ]]"
15,"[ 0.96936063 -0.7779469  -0.20365852  0.41524899  0.42211477 -1.50335626
 -0.03821806 -1.03053992 -0.72790591  1.42572733  0.        ]",-0.597975,[-0.98948903  1.11611877],-0.171883189903,[-0.0312493  -0.02499302],[-0.25058225 -0.18628725],"[[-0.0352596  -3.0192546   0.04718954 -0.17530845]
 [ 1.50714327 -9.65706192  0.          0.        ]]"
16,"[ 0.96879784 -0.78535162 -0.21833396  0.57775237  0.42211363 -1.50334506
 -0.42799272  0.38837899 -0.73117459  1.49048824  0.        ]",-0.688634,[ 0.54416454  0.1448035 ],-0.179293390048,[ 0.05035535 -0.00968571],[-0.25058225 -0.18628725],"[[-0.04471786 -3.08386762  0.04718954 -0.17530845]
 [-2.43993317  0.47872716  0.          0.        ]]"
17,"[ 0.96650531 -0.78296091 -0.25971918  0.51119635  0.4221125  -1.50333386
 -0.21045731  0.56209915 -0.73226473  1.46438097  0.        ]",-0.682691,[ 2.77535914 -0.0657848 ],-0.176412740062,[-0.09942815 -0.07830738],[-0.25058225 -0.18628725],"[[-0.07141421 -3.05744973  0.04718954 -0.17530845]
 [-0.23706353  1.71967429  0.          0.        ]]"
18,"[ 0.96928831 -0.77896066 -0.20540112  0.43218472  0.42211136 -1.50332266
  0.18098827  0.52089128 -0.72845326  1.43204811  0.        ]",-0.666446,[-0.87558461  0.53299694],-0.172619429138,[-0.38202792 -0.20258085],[-0.25058225 -0.18628725],"[[-0.03638363 -3.02600954  0.04718954 -0.17530845]
 [ 3.72691002  1.42532546  0.          0.        ]]"
19,"[ 0.9702564  -0.77015029 -0.1448243   0.30865931  0.42211022 -1.50331146
 -0.16862895  0.81236208 -0.71928575  1.38357707  0.        ]",-0.630037,[-0.02568342  0.44125916],-0.16677914956,[-0.19698678 -0.12452829],[-0.25058225 -0.18628725],"[[  2.63267165e-03  -2.97661286e+00   4.71895399e-02  -1.75308447e-01]
 [  1.86518978e-01   3.50740387e+00   0.00000000e+00   0.00000000e+00]]"
20,"[ 0.97023642 -0.74719604 -0.1406721   0.09379083  0.42210909 -1.50330026
 -0.17903     1.04722995 -0.70420768  1.30455338  0.        ]",-0.585579,[ 0.18823885  0.30190176],-0.157257471011,[-0.20709541 -0.13707912],[-0.25058225 -0.18628725],"[[ 0.00530629 -2.88963126  0.04718954 -0.17530845]
 [ 0.08118906  5.1851644   0.          0.        ]]"
21,"[ 0.97009996 -0.70270418 -0.12656383 -0.18193527  0.42210795 -1.50328906
 -0.10559218  1.2002032  -0.67329482  1.20327572  0.        ]",-0.610811,[-0.32392059 -0.44535756],-0.144515869902,[-0.28208795 -0.19031951],[-0.25058225 -0.18628725],"[[ 0.01439156 -2.77496378  0.04718954 -0.17530845]
 [ 0.82484896  6.27794173  0.          0.        ]]"
22,"[ 0.97001315 -0.6472906  -0.12118382 -0.42771121  0.42210681 -1.50327787
 -0.23385866  0.93592892 -0.63622703  1.11366798  0.        ]",-0.624787,[-0.04538167 -1.26504095],-0.132790771184,[-0.13251236 -0.11969323],[-0.25058225 -0.18628725],"[[ 0.01785627 -2.66834544  0.04718954 -0.17530845]
 [-0.47403431  4.39018547  0.          0.        ]]"
23,"[ 0.97021149 -0.61859587 -0.1385596  -0.53250939  0.42210568 -1.50326667
 -0.25068247  0.36945038 -0.6221115   1.07505088  0.        ]",-0.45244,[ 0.60708023 -0.52299034],-0.127826212674,[-0.01662105 -0.04811238],[-0.25058225 -0.18628725],"[[ 0.00666611 -2.62114165  0.04718954 -0.17530845]
 [-0.64440469  0.34367903  0.          0.        ]]"
24,"[ 0.97000019 -0.62734628 -0.12092812 -0.50177004  0.42210454 -1.50325547
 -0.01207709  0.07860456 -0.62326738  1.08672571  0.        ]",-0.368444,[-0.46511484  0.19266978],-0.129186517102,[-0.18148866 -0.11195503],[-0.25058225 -0.18628725],"[[ 0.01802054 -2.6351132   0.04718954 -0.17530845]
 [ 1.77179783 -1.73390789  0.          0.        ]]"
25,"[ 0.96935019 -0.64345145 -0.09514519 -0.44241303  0.4221034  -1.50324427
 -0.19738497  0.190204   -0.62757172  1.10884111  0.        ]",-0.382744,[ 2.28048154  0.05367379],-0.131859431453,[-0.06639457 -0.06500563],[-0.25058225 -0.18628725],"[[ 0.03462906 -2.66179291  0.04718954 -0.17530845]
 [-0.10469607 -0.93672232  0.          0.        ]]"
26,"[ 0.96637493 -0.65296015 -0.03676388 -0.4054772   0.42210227 -1.50323308
  0.19379368  0.22256518 -0.62054036  1.1234908   0.        ]",-0.515945,[-0.53953874 -0.54952713],-0.133194557029,[-0.39161125 -0.20675266],[-0.25058225 -0.18628725],"[[ 0.0722791  -2.67820804  0.04718954 -0.17530845]
 [ 3.85650477 -0.70555511  0.          0.        ]]"
27,"[ 0.95829232 -0.67263207  0.04810676 -0.32387675  0.42210113 -1.50322188
 -0.02469608 -0.08009525 -0.61657521  1.15439395  0.        ]",-0.48498,[-0.38404577 -0.28998001],-0.136510376242,[-0.25269002 -0.14015874],[-0.25058225 -0.18628725],"[[ 0.12721061 -2.71401085  0.04718954 -0.17530845]
 [ 1.64401408 -2.86752519  0.          0.        ]]"
28,"[ 0.95482776 -0.70601722  0.07472113 -0.16457304  0.4221     -1.50321068
 -0.17806808 -0.23289359 -0.63883315  1.20967654  0.        ]",-0.39087,[-0.54758366  1.00398414],-0.143691893968,[-0.1419574  -0.08820571],[-0.25058225 -0.18628725],"[[ 0.14450832 -2.78231243  0.04718954 -0.17530845]
 [ 0.09092444 -3.9589982   0.          0.        ]]"
29,"[ 0.95877591 -0.72245667  0.04401924 -0.07250466  0.42209886 -1.50319949
 -0.39232964  0.33238521 -0.65827227  1.24137586  0.        ]",-0.495014,[ 0.68724347  0.19681629],-0.148103613834,[-0.02784691 -0.04925521],[-0.25058225 -0.18628725],"[[ 0.12455773 -2.82097886  0.04718954 -0.17530845]
 [-2.07875041  0.07889834  0.          0.        ]]"
30,"[ 0.96117442 -0.71862993  0.02264153 -0.09495933  0.42209772 -1.50318829
 -0.11955998  0.44127757 -0.65862274  1.23350294  0.        ]",-0.522201,[-0.25233878  0.1401931 ],-0.1472354893,[-0.24404877 -0.1427719 ],[-0.25058225 -0.18628725],"[[ 0.11069601 -2.81159651  0.04718954 -0.17530845]
 [ 0.683373    0.85674352  0.          0.        ]]"
31,"[ 0.96058879 -0.70900942  0.02805477 -0.14859168  0.42209659 -1.50317709
 -0.21955493  0.51660858 -0.64978993  1.21472254  0.        ]",-0.681114,[ 1.22440148 -1.67750972],-0.144737050691,[-0.17539667 -0.11540087],[-0.25058225 -0.18628725],"[[ 0.11420398 -2.78906259  0.04718954 -0.17530845]
 [-0.32920119  1.39485535  0.          0.        ]]"
32,"[ 0.95418804 -0.7142502   0.07917622 -0.11983012  0.42209545 -1.5031659
  0.17206265 -0.04155859 -0.64519267  1.22507674  0.        ]",-0.573493,[-0.56666575 -0.39579027],-0.145703607203,[-0.41395456 -0.21063486],[-0.25058225 -0.18628725],"[[ 0.147408   -2.80116909  0.04718954 -0.17530845]
 [ 3.63639213 -2.592214    0.          0.        ]]"
