timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.37907,"[ 0.95695849  1.94844066 -0.39763074  1.34394685  0.91396876  1.68476262
 -0.34488864  0.35832349  0.48594678 -1.96241591  0.        ]",[ 2.89795193  0.03023535],-0.234371725148,[ 2.31408501 -0.05929665],[-0.29132399 -0.23438168],"[[-0.09644495  0.08324582  0.10070398  0.19649494]
 [ 0.00340195  0.00351893  0.          0.        ]]"
1,-1.37037,"[ 0.96162406  1.94827595 -0.33588667  1.34771492  0.91396456  1.68474644
  0.03208242  0.37517356  0.48818734 -1.87826933  0.        ]",[ 1.70806948  0.60765375],-0.227033172009,[ 2.12999368 -0.06938784],[-0.29132399 -0.23438168],"[[-0.05668749  0.08450126  0.10070398  0.19649494]
 [ 3.95917303  0.12163562  0.          0.        ]]"
2,-1.42879,"[ 0.96119316  1.94477221 -0.15206613  1.42744057  0.91396037  1.68473027
  0.40151386  0.71787252  0.47482253 -1.60403164  0.        ]",[ 1.47589559 -1.23704482],-0.202386953667,[ 1.74519742 -0.25112152],[-0.29132399 -0.23438168],"[[ 0.06139152  0.11103537  0.10070398  0.19649494]
 [ 7.83582824  2.5237706   0.          0.        ]]"
3,-0.985108,"[ 0.91393059  1.94315568  0.14717851  1.45811405  0.91395617  1.68471409
  0.76387311  0.14562993  0.39879267 -1.19797134  0.        ]",[ 1.16663888  1.01594753],-0.163452292055,[ 1.06235027 -0.22462089],[-0.29132399 -0.23438168],"[[  0.25625936   0.12126639   0.10070398   0.19649494]
 [ 11.63828282  -1.48730211   0.           0.        ]]"
4,-0.853192,"[ 0.75617271  1.94139415  0.5349622   1.48884102  0.91395197  1.68469791
  1.11876845  0.71450765  0.18802151 -0.68549485  0.        ]",[ 0.48039176 -0.79711873],-0.107425728986,[ 0.13733706 -0.575472  ],[-0.29132399 -0.23438168],"[[  0.52639047   0.13152829   0.10070398   0.19649494]
 [ 15.36244513   2.5001966    0.           0.        ]]"
5,-0.170284,"[ 0.44226134  1.93801684  0.92226932  1.54214072  0.91394778  1.68468174
  1.27102295  0.25704209 -0.20863791 -0.18786435  0.        ]",[-0.54428596  0.16617906],-0.0380977582065,[-0.71017933 -0.5160315 ],[-0.29132399 -0.23438168],"[[  0.84967044   0.14936001   0.10070398   0.19649494]
 [ 16.96021679  -0.70634437   0.           0.        ]]"
6,-0.331965,"[ 0.03608402  1.93943262  1.1828488   1.52009014  0.91394358  1.68466556
  1.03383624  0.35302566 -0.68149119  0.11391008  0.        ]",[-2.02622246 -0.00371762],-0.0323644659848,[-1.12930703 -0.50383878],[-0.29132399 -0.23438168],"[[  1.16390318   0.14198338   0.10070398   0.19649494]
 [ 14.4713475   -0.03355454   0.           0.        ]]"
7,-0.949032,"[-0.32699688  1.93956059  1.29011392  1.51769602  0.91393939  1.68464939
  0.62957289  0.35123936 -1.09809641  0.2202082   0.        ]",[-1.16731777 -1.04468242],-0.0835967556141,[-1.22870588 -0.4039748 ],[-0.29132399 -0.23438168],"[[  1.41076762   0.14118668   0.10070398   0.19649494]
 [ 10.22922099  -0.04606836   0.           0.        ]]"
8,-0.994764,"[-0.57609811  1.94611927  1.31000151  1.39592346  0.91393519  1.68463321
  0.2334507  -0.21330936 -1.34330969  0.22724327  0.        ]",[-2.12252848 -0.92047054],-0.113089648169,[-1.1445514  -0.13812409],[-0.29132399 -0.23438168],"[[ 1.57364661  0.10056231  0.10070398  0.19649494]
 [ 6.07251356 -4.00317705  0.          0.        ]]"
9,-0.817651,"[-0.69968481  1.95272816  1.3045825   1.04670998  0.91393099  1.68461704
 -0.15484839 -0.72175275 -1.37790171  0.22709289  0.        ]",[-1.38828323  0.84072081],-0.117245204065,[-0.95736217  0.0392396 ],[-0.29132399 -0.23438168],"[[ 1.65421505 -0.01525854  0.10070398  0.19649494]
 [ 1.997897   -7.56703214  0.          0.        ]]"
10,-0.79854,"[-0.69946377  1.94122814  1.30459219  0.6963175   0.9139268   1.68460087
 -0.53572746 -0.22523081 -1.27176436  0.22836364  0.        ]",[-0.97658527  0.4696777 ],-0.104516793573,[-0.56174564 -0.02849594],[-0.29132399 -0.23438168],"[[ 1.65407233 -0.13168047  0.10070398  0.19649494]
 [-1.99886177 -4.0867657   0.          0.        ]]"
11,-0.2381,"[-0.57927905  1.92764955  1.30996238  0.51086917  0.9139226   1.68458469
 -0.90018989  0.05184791 -1.08013068  0.21362166  0.        ]",[-0.28184199  1.86618577],-0.0813555904149,[-0.06608887 -0.09915613],[-0.29132399 -0.23438168],"[[ 1.57572266 -0.1939298   0.10070398  0.19649494]
 [-5.82337102 -2.14464192  0.          0.        ]]"
12,-0.867126,"[-0.38543568  1.9269137   1.29847289  0.50276683  0.91391841  1.68456852
 -0.99560586  0.6228708  -0.86196219  0.17089455  0.        ]",[-0.06255556 -1.78746346],-0.0546366888001,[ 0.30088004 -0.29159564],[-0.29132399 -0.23438168],"[[ 1.44920884 -0.19666459  0.10070398  0.19649494]
 [-6.82466488  1.85782372  0.          0.        ]]"
13,-0.314763,"[-0.17807917  1.92611349  1.25793385  0.49406284  0.91391421  1.68455235
 -1.00617365  0.05272627 -0.63207547  0.08695363  0.        ]",[ 0.27161066 -0.48551046],-0.0263875634918,[ 0.55443406 -0.1405679 ],[-0.29132399 -0.23438168],"[[ 1.31160252 -0.19960418  0.10070398  0.19649494]
 [-6.93561052 -2.13846305  0.          0.        ]]"
14,-0.106951,"[ 0.00613618  1.90717866  1.19549962  0.31289528  0.91391001  1.68453618
 -0.89063799 -0.21556323 -0.38736749 -0.06065071  0.        ]",[ 0.01834376  0.06246404],-0.016394111105,[ 0.73323417 -0.07683028],[-0.29132399 -0.23438168],"[[ 1.18505401 -0.26124121  0.10070398  0.19649494]
 [-5.72328592 -4.01897151  0.          0.        ]]"
