timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.00098994  1.29542705 -0.06647735  1.3306979   0.69502484  0.64305289
 -0.18976052  0.28391222  0.79661363 -0.74217151  0.        ]",-1.33931,[ 2.40270334 -0.837755  ],-0.146125689929,[ 2.31022882 -1.13897204],[-0.57012737 -0.62384176],"[[ 0.04081723 -0.00262347  0.07902951  0.07341345]
 [-0.00474111  0.0034804   0.          0.        ]]"
1,"[ 0.99735752  1.29457367 -0.00701538  1.24663509  0.69502422  0.64305235
  0.3770131  -0.28259583  0.79384729 -0.67808727  0.        ]",-1.55894,[ 1.00124241 -1.35548613],-0.143868026225,[ 1.86213362 -1.10401368],[-0.57012737 -0.62384176],"[[ 0.08042679 -0.0358522   0.07902951  0.07341345]
 [ 3.95251722 -3.31528676  0.          0.        ]]"
2,"[ 0.97256279  1.28216449  0.16859819  0.98112784  0.69502361  0.64305181
  0.93261021 -0.94754019  0.77627094 -0.49822922  0.        ]",-1.49167,[ 0.53085471 -1.65494708],-0.13728011007,[ 1.28119838 -0.97661281],[-0.57012737 -0.62384176],"[[ 0.19839855 -0.14124226  0.07902951  0.07341345]
 [ 7.83174385 -7.21072498  0.          0.        ]]"
3,"[ 0.89732696  1.22622933  0.42243565  0.53234567  0.695023    0.64305126
  1.21141482 -1.59917758  0.72551607 -0.27536569  0.        ]",-1.03577,[ 2.13742942  0.16616409],-0.127773475877,[ 0.82735223 -0.58487403],[-0.57012737 -0.62384176],"[[  0.3745646   -0.32375916   0.07902951   0.07341345]
 [  9.77839021 -11.02822059   0.           0.        ]]"
4,"[ 0.73115658  1.10894914  0.7311643   0.04607308  0.69502238  0.64305072
  1.75029717 -1.44978849  0.61106976  0.03986207  0.        ]",-1.03929,[ 0.41767349 -0.66122929],-0.113078748702,[-0.33347064 -0.37923437],[-0.57012737 -0.62384176],"[[  0.60788244  -0.53554355   0.07902951   0.07341345]
 [ 13.54093625 -10.15307205   0.           0.        ]]"
5,"[ 0.4383757   0.92631125  1.04337513 -0.41111384  0.69502177  0.64305018
  1.94878462 -1.8623836   0.40549184  0.41233697  0.        ]",-0.970375,[-1.54274489 -0.13917567],-0.0946484335728,[-1.2991873  -0.01337208],[-0.57012737 -0.62384176],"[[  0.89260582  -0.76285738   0.07902951   0.07341345]
 [ 14.92683095 -12.57020356   0.           0.        ]]"
6,"[ 0.10920714  0.66369278  1.2440712  -0.81518163  0.69502115  0.64304964
  1.33991461 -1.91364914  0.18149846  0.59836355  0.        ]",-0.825458,[-1.40588684  0.68272087],-0.0779676373335,[-1.38516986  0.29946446],[-0.57012737 -0.62384176],"[[  1.1484902   -1.0172743    0.07902951   0.07341345]
 [ 10.67565869 -12.87056362   0.           0.        ]]"
7,"[-0.13573755  0.38983732  1.32921934 -1.05990365  0.69502054  0.6430491
  0.74287306 -1.40846873  0.02152788  0.5918906   0.        ]",-0.729342,[ 0.07399661  0.869311  ],-0.0638918619681,[-1.26902795  0.33456126],[-0.57012737 -0.62384176],"[[ 1.32017941 -1.24499129  0.07902951  0.07341345]
 [ 6.50706115 -9.91107516  0.          0.        ]]"
8,"[-0.33162382  0.18110781  1.36559683 -1.15902646  0.69501992  0.64304855
  0.7662793  -0.78738848 -0.10956924  0.57989784  0.        ]",-0.764121,[-2.36980859  1.00763306],-0.0526928231389,[-1.65209532  0.22510162],[-0.57012737 -0.62384176],"[[ 1.45196001 -1.40670679  0.07902951  0.07341345]
 [ 6.67049082 -6.27259718  0.          0.        ]]"
9,"[-0.47099173  0.06947265  1.37567559 -1.18499743  0.69501931  0.64304801
  0.18048257 -0.09014468 -0.20476431  0.60111476  0.        ]",-0.837335,[-1.94744354 -0.58257563],-0.0465729976055,[-1.21851802 -0.06783281],[-0.57012737 -0.62384176],"[[ 1.54433309 -1.49117546  0.07902951  0.07341345]
 [ 2.58040381 -2.18792607  0.          0.        ]]"
