timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.00583949  1.25220006 -0.25123571  1.22141027  1.11545985 -0.5100979
 -0.17393134  0.28649123  0.30672016  0.62210412  0.        ]",-1.82785,[-0.4228413  -1.75379144],-0.0859412079819,[-0.47319624 -1.82793236],[-0.72118276 -0.76645356],"[[-0.08720363 -0.08829645  0.12803306 -0.05957474]
 [ 0.00016427 -0.00215378  0.          0.        ]]"
1,"[ 1.00342253  1.24629522 -0.27622388  1.11920849  1.11545871 -0.51009761
 -0.43156431 -0.42861994  0.29135349  0.50526494  0.        ]",-1.61521,[ 0.29882133 -1.42836546],-0.0820398963054,[ 0.1340192  -1.03887761],[-0.72118276 -0.76645356],"[[-0.1039678  -0.12806043  0.12803306 -0.05957474]
 [-1.67102651 -3.96105174  0.          0.        ]]"
2,"[ 0.99975941  1.21607849 -0.30778097  0.81920097  1.11545758 -0.51009732
 -0.24400939 -1.12977379  0.23936871  0.25306733  0.        ]",-1.39887,[ 0.02618133 -1.18962864],-0.0740324967443,[ 0.36514699 -0.5505299 ],[-0.72118276 -0.76645356],"[[-0.12518155 -0.24622718  0.12803306 -0.05957474]
 [-0.45441413 -7.84268498  0.          0.        ]]"
3,"[ 0.99821315  1.12583922 -0.31957982  0.34522161  1.11545644 -0.51009703
 -0.22646054 -1.81696716  0.12821109 -0.05777596  0.        ]",-1.24844,[ 0.28581605 -0.40115685],-0.064844067054,[ 0.71418381 -0.06240761],[-0.72118276 -0.76645356],"[[ -0.13312725  -0.44125129   0.12803306  -0.05957474]
 [ -0.34058068 -11.64704583   0.           0.        ]]"
4,"[ 0.99911891  0.94488893 -0.31274652 -0.19199414  1.1154553  -0.51009674
 -0.05108469 -2.06230458 -0.05555991 -0.35811166  0.        ]",-1.18444,[-0.30407915  0.56798912],-0.0572323832528,[ 0.80949998  0.40339333],[-0.72118276 -0.76645356],"[[ -0.12852467  -0.68781984   0.12803306  -0.05957474]
 [  0.79702929 -13.00527627   0.           0.        ]]"
5,"[ 0.99982378  0.71246154 -0.30725108 -0.61193634  1.11545417 -0.51009645
 -0.23916924 -1.60947689 -0.27595623 -0.58060451  0.        ]",-1.17207,[ 1.75828949  0.30153587],-0.0548016646393,[ 1.16212344  0.87878162],[-0.72118276 -0.76645356],"[[ -0.12482522  -0.92277302   0.12803306  -0.05957474]
 [ -0.42301858 -10.49840484   0.           0.        ]]"
6,"[ 1.00497467  0.48315841 -0.26064016 -0.87629837  1.11545303 -0.51009615
  0.37199432 -1.35646309 -0.44959628 -0.65003761  0.        ]",-1.11344,[ 0.34278543  1.53933661],-0.0537322360068,[ 0.35527068  0.97174472],[-0.72118276 -0.76645356],"[[-0.09351041 -1.11868786  0.12803306 -0.05957474]
 [ 3.54141249 -9.09771132  0.          0.        ]]"
7,"[ 1.01149879  0.30411642 -0.13547331 -1.01149084  1.1154519  -0.51009586
  0.57014084 -0.60873952 -0.50886242 -0.55454015  0.        ]",-1.08027,[-0.34046527  1.09897904],-0.0466641892709,[-0.26262942  0.73165303],[-0.72118276 -0.76645356],"[[-0.00978682 -1.25910975  0.12803306 -0.05957474]
 [ 4.82672965 -4.95825859  0.          0.        ]]"
8,"[ 1.00762911  0.22693765 -0.01270284 -1.05360312  1.11545076 -0.51009557
  0.34758725  0.1242985  -0.48485502 -0.41890875  0.        ]",-1.10421,[-0.65345391  0.19470274],-0.0380561941293,[-0.32092342  0.22953789],[-0.72118276 -0.76645356],"[[ 0.07226342 -1.31755801  0.12803306 -0.05957474]
 [ 3.38309523 -0.90010496  0.          0.        ]]"
9,"[ 1.00188604  0.21349837  0.04848955 -1.06000548  1.11544962 -0.51009528
 -0.06139438  0.26688636 -0.45416093 -0.34015485  0.        ]",-1.08551,[ 0.18812578  0.9499538 ],-0.0336350963497,[ 0.21038774  0.28906757],[-0.72118276 -0.76645356],"[[ 0.11330766 -1.32763993  0.12803306 -0.05957474]
 [ 0.73016006 -0.11072753  0.          0.        ]]"
