timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.00153392  1.28450178 -0.18537173  1.23158485  1.38219955  0.14258029
 -0.18345153  0.28580911 -0.02692355 -0.26668194  0.        ]",-0.857718,[ 0.84400457 -1.02620066],-0.0581673525015,[ 1.07302511 -1.31195831],[-0.6173597  -0.67874205],"[[-0.03385415 -0.05652268  0.15917361  0.01586474]
 [ 0.0042721  -0.00299104  0.          0.        ]]"
1,"[ 1.00240095  1.28041086 -0.13483646  1.13053014  1.38219736  0.14258021
  0.30704954 -0.40297154 -0.02698979 -0.22877538  0.        ]",-0.82988,[ 0.68792533 -0.75086421],-0.0568651592827,[ 0.62628376 -0.86904556],[-0.6173597  -0.67874205],"[[ -2.55131889e-04  -9.63227591e-02   1.59173609e-01   1.58647411e-02]
 [  3.34450416e+00  -3.96381153e+00   0.00000000e+00   0.00000000e+00]]"
2,"[ 0.99581203  1.25856345  0.00568059  0.85790675  1.38219518  0.14258013
  0.69712314 -0.90651948 -0.03329163 -0.11949957  0.        ]",-0.812997,[-0.35553717 -0.55314166],-0.053137840389,[ 0.0065609  -0.55104399],[-0.6173597  -0.67874205],"[[ 0.09328677 -0.20465205  0.15917361  0.01586474]
 [ 6.00084309 -6.85945743  0.          0.        ]]"
3,"[ 0.97279338  1.19921339  0.1614814   0.47250714  1.382193    0.14258005
  0.47327261 -1.26367061 -0.05753284 -0.05472431  0.        ]",-0.77644,[ 0.13881904 -0.08125646],-0.0494697736209,[ 0.2046047  -0.10645725],[-0.6173597  -0.67874205],"[[ 0.19800921 -0.36244759  0.15917361  0.01586474]
 [ 4.47646145 -8.91325683  0.          0.        ]]"
4,"[ 0.93819229  1.09364753  0.29883549  0.06139647  1.38219082  0.14257997
  0.5409231  -1.28895435 -0.10159504 -0.05586969  0.        ]",-0.752908,[-0.43081585  0.19723247],-0.0454689465536,[-0.02966254  0.18878572],[-0.6173597  -0.67874205],"[[ 0.29216064 -0.54217168  0.15917361  0.01586474]
 [ 4.9371521  -9.05866109  0.          0.        ]]"
5,"[ 0.8983133   0.95819839  0.41349909 -0.29166782  1.38218863  0.14257989
  0.27624599 -1.12184221 -0.15945909 -0.08326396  0.        ]",-0.7329,[-0.32856006  0.59938728],-0.0409721674046,[ 0.17203359  0.49963146],[-0.6173597  -0.67874205],"[[ 0.37281982 -0.71370307  0.15917361  0.01586474]
 [ 3.13474889 -8.09769393  0.          0.        ]]"
6,"[ 0.86957418  0.82882381  0.48149333 -0.5381695   1.38218645  0.14257981
  0.07612597 -0.68116475 -0.2169686  -0.14553247  0.        ]",-0.723543,[ 0.336759    0.57582146],-0.0381661463235,[ 0.26088679  0.61274201],[-0.6173597  -0.67874205],"[[ 0.42184157 -0.85023136  0.15917361  0.01586474]
 [ 1.77196793 -5.56358965  0.          0.        ]]"
7,"[ 0.83790777  0.73727712  0.54723886 -0.67737593  1.38218427  0.14257973
  0.26652946 -0.2655842  -0.2581099  -0.13821911  0.        ]",-0.750578,[-0.52464554 -0.39924563],-0.0346125272956,[-0.29449818  0.34334713],[-0.6173597  -0.67874205],"[[ 0.47028998 -0.93752572  0.15917361  0.01586474]
 [ 3.06858175 -3.17380318  0.          0.        ]]"
8,"[ 0.80941546  0.64952391  0.60024165 -0.78950436  1.38218209  0.14257966
 -0.04714906 -0.52945277 -0.29855339 -0.14162829  0.        ]",-0.710295,[ 0.23931168  0.85396268],-0.031693518779,[ 0.19365977  0.78227031],[-0.6173597  -0.67874205],"[[ 0.51022985 -1.01622596  0.15917361  0.01586474]
 [ 0.93248962 -4.69117531  0.          0.        ]]"
9,"[ 0.78821521  0.58086678  0.63664762 -0.86477098  1.3821799   0.14257958
  0.0890473   0.07466512 -0.33092092 -0.14929845  0.        ]",-0.707984,[-0.81766771  1.01997062],-0.0297614309861,[-0.28141335  0.22297089],[-0.6173597  -0.67874205],"[[ 0.53818501 -1.07519408  0.15917361  0.01586474]
 [ 1.85996113 -1.21721072  0.          0.        ]]"
10,"[ 0.78481763  0.59929629  0.64226906 -0.84556258  1.38217772  0.1425795
 -0.39161483  0.76757942 -0.32171285 -0.11707418  0.        ]",-0.748767,[ 0.92145508 -0.49004128],-0.0288789983076,[ 0.32134101 -0.29103875],[-0.6173597  -0.67874205],"[[ 0.54254302 -1.0595596   0.15917361  0.01586474]
 [-1.413256    2.76737679  0.          0.        ]]"
