timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.01778146  1.23268296 -0.20757796  1.4766105  -0.63386057 -1.2789118
 -0.16327452  0.28613916  2.62273879  2.27240056  0.        ]",-4.24487,[-2.41638835 -2.02055663],-0.312120218504,[-2.1095984  -2.20577312],[-0.75071323 -0.88593781],"[[-0.06501401 -0.01790822 -0.07331978 -0.14782911]
 [-0.00347944 -0.0047873   0.          0.        ]]"
1,"[ 1.01270731  1.23056119 -0.26662337  1.37206624 -0.63386024 -1.27891055
 -0.8037641  -0.45680629  2.60687264  2.06858628  0.        ]",-4.1932,[-1.17177446 -0.77885589],-0.305685078964,[-1.63151944 -1.49958897],[-0.75071323 -0.88593781],"[[-0.10475799 -0.05771541 -0.07331978 -0.14782911]
 [-3.95775922 -3.96274571  0.          0.        ]]"
2,"[ 0.98374146  1.21327436 -0.44019124  1.08650235 -0.63385991 -1.27890931
 -1.43165371 -1.02068012  2.50845214  1.49347098  0.        ]",-3.90903,[-0.8160944  -0.97598264],-0.285219592299,[-1.08406818 -1.04789424],[-0.75071323 -0.88593781],"[[-0.22280695 -0.16711021 -0.07331978 -0.14782911]
 [-7.83425528 -6.96672257  0.          0.        ]]"
3,"[ 0.89597829  1.15042334 -0.70550737  0.6377121  -0.63385958 -1.27890806
 -1.92928483 -1.71995     2.19963526  0.66619844  0.        ]",-3.43847,[-0.63579644  0.4431589 ],-0.247358265521,[-0.44294655 -0.42787021],[-0.75071323 -0.88593781],"[[ -0.41031663  -0.34382187  -0.07331978  -0.14782911]
 [-10.90656916 -10.69201572   0.           0.        ]]"
4,"[ 0.71252328  1.03387567 -1.01492208  0.17706772 -0.63385925 -1.27890681
 -2.30195384 -1.35062606  1.6199985  -0.1004999   0.        ]",-2.70408,[ 1.35974829 -0.3916924 ],-0.194347047305,[ 0.8723411   0.18529123],[-0.75071323 -0.88593781],"[[ -0.65153261  -0.53792163  -0.07331978  -0.14782911]
 [-13.2074021   -8.72449109   0.           0.        ]]"
5,"[ 0.48228929  0.87729214 -1.25363477 -0.22169254 -0.63385892 -1.27890556
 -1.61887943 -1.60954258  0.95041073 -0.48542405  0.        ]",-2.24684,[ 0.98963399  0.01552341],-0.139854825946,[ 0.58586723  0.19658017],[-0.75071323 -0.88593781],"[[ -0.87336839  -0.72625099  -0.07331978  -0.14782911]
 [ -8.99021502 -10.10385181   0.           0.        ]]"
6,"[ 0.31338149  0.6709597  -1.37509511 -0.57645799 -0.63385859 -1.27890431
 -0.9560141  -1.56066943  0.41474623 -0.49935977  0.        ]",-1.87934,[-0.07351738 -0.23095647],-0.0954689299785,[ 0.41192341  0.33445951],[-0.75071323 -0.88593781],"[[-1.01211281 -0.9257158  -0.07331978 -0.14782911]
 [-4.89778411 -9.8434959   0.          0.        ]]"
7,"[ 0.18205456  0.42513913 -1.44762339 -0.85315612 -0.63385826 -1.27890306
 -0.98752548 -1.6957168  -0.00955725 -0.31131977  0.        ]",-1.65816,[ 1.13021667  0.60275609],-0.0566071706688,[ 1.19347811  1.12482214],[-0.75071323 -0.88593781],"[[ -1.11202008  -1.12980435  -0.07331978  -0.14782911]
 [ -5.09233531 -10.56295974   0.           0.        ]]"
8,"[ 0.09830945  0.18013229 -1.48547621 -1.019107   -0.63385794 -1.27890181
 -0.33047275 -1.20864082 -0.28584825 -0.04124396  0.        ]",-1.47846,[ 0.38105401  0.73362878],-0.0271323789498,[ 0.7390433   1.08395362],[-0.75071323 -0.88593781],"[[-1.17316779 -1.31502876 -0.07331978 -0.14782911]
 [-1.0357874  -7.96811712  0.          0.        ]]"
9,"[ 0.09081874  0.00227714 -1.48856653 -1.0833951  -0.63385761 -1.27890056
 -0.08304437 -0.63382025 -0.38332498  0.15331302  0.        ]",-1.41906,[ 0.56469923 -0.05331435],-0.0160707646435,[ 0.66703725  0.9145897 ],[-0.75071323 -0.88593781],"[[-1.17855752 -1.44366614 -0.07331978 -0.14782911]
 [ 0.49179905 -4.9058193   0.          0.        ]]"
