timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-3.07336,"[ 0.98486593  1.41907921 -0.3290906   1.25032227 -1.68891712  0.06330622
 -0.27770481  0.30652742  3.58712638 -0.30142098  0.        ]",[ 0.36707831 -2.42280504],-0.40654704254,[ 0.00826024 -1.56345391],[-0.47323453 -0.473409  ],"[[-0.08544964 -0.06599366 -0.19677236  0.00856308]
 [ 0.00240205 -0.00108154  0.          0.        ]]"
1,-3.05697,"[ 0.98661252  1.41461039 -0.30688377  1.1423215  -1.68891116  0.06330616
 -0.09476311 -0.33977882  3.58360524 -0.31911412  0.        ]",[ 0.60463204 -1.03812994],-0.406318446202,[-0.13464622 -1.38638091],[-0.47323453 -0.473409  ],"[[-0.07081712 -0.10574858 -0.19677236  0.00856308]
 [ 1.45600474 -3.96120995  0.          0.        ]]"
2,-3.07919,"[ 0.99020047  1.38922664 -0.22652851  0.82463181 -1.6889052   0.0633061
  0.20282564 -0.97334451  3.57057958 -0.34355957  0.        ]",[-0.5547134  -0.36677907],-0.405220069011,[-0.19363002 -1.32898426],[-0.47323453 -0.473409  ],"[[-0.01797269 -0.22392291 -0.19677236  0.00856308]
 [ 3.82056083 -7.84327824  0.          0.        ]]"
3,-3.03503,"[ 0.98947226  1.32168271 -0.14488582  0.38387311 -1.68889924  0.06330604
 -0.0828058  -1.18487775  3.53108163 -0.43909699  0.        ]",[-0.71060942 -1.69631867],-0.402095950239,[-0.11793023 -1.28976965],[-0.47323453 -0.473409  ],"[[  3.56677994e-02  -3.93793056e-01  -1.96772362e-01   8.56308207e-03]
 [  1.55101701e+00  -9.13942531e+00   0.00000000e+00   0.00000000e+00]]"
4,-2.91796,"[ 0.98932812  1.18235331 -0.14105414 -0.14197638 -1.68889327  0.06330599
 -0.44033377 -1.80139135  3.41963756 -0.73419316  0.        ]",[-0.55157907 -0.9974803 ],-0.394276548553,[-0.23516558 -1.28869295],[-0.47323453 -0.473409  ],"[[  3.81865075e-02  -6.14483498e-01  -1.96772362e-01   8.56308207e-03]
 [ -1.28979610e+00  -1.29170435e+01   0.00000000e+00   0.00000000e+00]]"
5,-2.75325,"[ 0.99037693  0.91620234 -0.21324059 -0.72249885 -1.68888731  0.06330593
 -0.71172385 -2.40411077  3.15701344 -1.184687    0.        ]",[-0.19115925 -2.08795054],-0.376192548114,[-0.48421904 -1.32767582],[-0.47323453 -0.473409  ],"[[ -9.24308438e-03  -9.09878860e-01  -1.96772362e-01   8.56308207e-03]
 [ -3.44618596e+00  -1.66101966e+01   0.00000000e+00   0.00000000e+00]]"
6,-2.58988,"[ 0.98490364  0.48966869 -0.32852608 -1.18103509 -1.68888135  0.06330587
 -0.79844432 -2.99658953  2.69837261 -1.57240699  0.        ]",[-1.57515818 -1.98601713],-0.342549548158,[-0.93005806 -1.41033959],[-0.47323453 -0.473409  ],"[[ -8.50779669e-02  -1.27850873e+00  -1.96772362e-01   8.56308207e-03]
 [ -4.13524931e+00  -2.02406940e+01   0.00000000e+00   0.00000000e+00]]"
7,-2.17272,"[ 0.95785631 -0.08108785 -0.51157308 -1.26678463 -1.68887539  0.06330581
 -1.28653137 -3.57720954  2.05217578 -1.67744864  0.        ]",[-0.99152253 -0.08246825],-0.288507320131,[-1.08268476 -0.91656584],[-0.47323453 -0.473409  ],"[[ -2.06689585e-01  -1.71902059e+00  -1.96772362e-01   8.56308207e-03]
 [ -8.01346063e+00  -2.37986639e+01   0.00000000e+00   0.00000000e+00]]"
8,-1.7656,"[ 0.86672716 -0.65152244 -0.79867457 -0.78481331 -1.68886943  0.06330575
 -1.76101931 -3.5534432   1.4135233  -1.29452205  0.        ]",[-1.23816495 -0.55149535],-0.220967897167,[-0.33802822  0.19362113],[-0.47323453 -0.473409  ],"[[ -4.04785311e-01  -2.19353522e+00  -1.96772362e-01   8.56308207e-03]
 [ -1.17836476e+01  -2.36533082e+01   0.00000000e+00   0.00000000e+00]]"
9,-1.40933,"[ 0.65198333 -1.06243518 -1.15384697  0.22499034 -1.68886347  0.0633057
 -2.23033137 -3.83325093  1.13271128 -0.49091673  0.        ]",[ 0.30896816  2.02631232],-0.173864297342,[ 0.25895333  1.36794639],[-0.47323453 -0.473409  ],"[[ -6.77874586e-01  -2.68380676e+00  -1.96772362e-01   8.56308207e-03]
 [ -1.55127603e+01  -2.53681775e+01   0.00000000e+00   0.00000000e+00]]"
10,-1.3742,"[ 0.32146376 -1.19581106 -1.45726296  1.30112742 -1.68885751  0.06330564
 -2.03777618 -1.14460007  1.28817073  0.07233784  0.        ]",[ 0.018356    1.99106052],-0.182514385237,[ 0.15599675  1.24086785],[-0.47323453 -0.473409  ],"[[ -9.72787689e-01  -3.09425978e+00  -1.96772362e-01   8.56308207e-03]
 [ -1.39828442e+01  -8.89318490e+00   0.00000000e+00   0.00000000e+00]]"
11,-1.37229,"[-0.05613226 -1.19723102 -1.64326301  1.40776175 -1.68885155  0.06330558
 -1.99372267  0.61381267  1.40068732  0.18049479  0.        ]",[ 0.45976981  0.76650639],-0.193288842721,[ 0.3899532   0.88474244],[-0.47323453 -0.473409  ],"[[ -1.24893191e+00  -3.13338430e+00  -1.96772362e-01   8.56308207e-03]
 [ -1.36328779e+01   1.88169274e+00   0.00000000e+00   0.00000000e+00]]"
12,-1.31692,"[-0.43304065 -1.19349522 -1.71768254  1.22318465 -1.68884558  0.06330552
 -1.73063321  1.10344738  1.34372011  0.17623755  0.        ]",[-0.57939524  0.7528481 ],-0.187767464543,[ 0.33800048  0.65650463],[-0.47323453 -0.473409  ],"[[ -1.50061583e+00  -3.06562317e+00  -1.96772362e-01   8.56308207e-03]
 [ -1.15424774e+01   4.88199677e+00   0.00000000e+00   0.00000000e+00]]"
13,-1.16127,"[-0.81654327 -1.17049792 -1.69644893  0.88159312 -1.68883962  0.06330546
 -1.99054733  1.57415101  1.22649374  0.21173756  0.        ]",[ 0.78408754  0.59542253],-0.176433052744,[ 0.97300094  0.78409398],[-0.47323453 -0.473409  ],"[[ -1.75218734e+00  -2.93904413e+00  -1.96772362e-01   8.56308207e-03]
 [ -1.36077733e+01   7.76631619e+00   0.00000000e+00   0.00000000e+00]]"
14,-0.811307,"[-1.16416545 -1.10385188 -1.58930635  0.41872722 -1.68883366  0.0633054
 -1.56591572  1.93385221  1.06123721  0.30916359  0.        ]",[ 1.18299629  0.42160154],-0.160705090535,[ 0.84686649  0.38896263],[-0.47323453 -0.473409  ],"[[ -1.99049022e+00  -2.76160266e+00  -1.96772362e-01   8.56308207e-03]
 [ -1.02337682e+01   9.97047953e+00   0.00000000e+00   0.00000000e+00]]"
15,-0.5868,"[-1.38265    -0.97281783 -1.47028319 -0.0964008  -1.6888277   0.06330535
 -1.04213824  2.17409482  0.85578277  0.41946274  0.        ]",[ 0.04758797 -0.13844798],-0.141620679615,[ 0.69546062 -0.05509338],[-0.47323453 -0.473409  ],"[[ -2.15340800e+00  -2.54742183e+00  -1.96772362e-01   8.56308207e-03]
 [ -6.07193919e+00   1.14426683e+01   0.00000000e+00   0.00000000e+00]]"
16,-0.317153,"[-1.52767638 -0.7856385  -1.36250107 -0.55471723 -1.68882174  0.06330529
 -1.00329639  2.0476677   0.64167155  0.50840158  0.        ]",[ 1.25950564  0.15205583],-0.122172236589,[ 0.94407964 -0.04528947],[-0.47323453 -0.473409  ],"[[ -2.27175036e+00  -2.32634071e+00  -1.96772362e-01   8.56308207e-03]
 [ -5.76332329e+00   1.06680262e+01   0.00000000e+00   0.00000000e+00]]"
