timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.01810182  1.66948686 -0.08060524  0.38594408  1.65520752 -0.62621353
 -0.10440749  0.30021425 -0.11889933  0.50674853  0.        ]",-0.489423,[-0.96216173 -1.45580324],-0.0618727783824,[-0.1300074  -0.63751334],[-0.1713884  -0.15503888],"[[-0.02339886 -0.09054914  0.18546861 -0.07196291]
 [ 0.00236982  0.00026187  0.          0.        ]]"
1,"[ 1.01579981  1.66400865 -0.13921346  0.29186892  1.65518574 -0.62621046
 -0.46695499 -0.24936861 -0.12902772  0.40968871  0.        ]",-0.339359,[-0.44922444 -0.97139567],-0.0501018662171,[ 0.12500864 -0.55926669],[-0.1713884  -0.15503888],"[[-0.06152532 -0.13025696  0.18546861 -0.07196291]
 [-3.80235897 -3.95785708  0.          0.        ]]"
2,"[ 1.00155656  1.636636   -0.2815916   0.01817299  1.65516395 -0.62620739
 -0.62899267 -0.77245427 -0.1826273   0.16188092  0.        ]",-0.137785,[-0.59234705  0.74243648],-0.019895748791,[ 0.3769691  -0.47200719],[-0.1713884  -0.15503888],"[[-0.15463392 -0.24721264  0.18546861 -0.07196291]
 [-5.50287024 -7.72515452  0.          0.        ]]"
3,"[ 0.96042145  1.58982672 -0.48035439 -0.26203238  1.65514217 -0.62620432
 -0.84203433 -0.342907   -0.30084351 -0.13212452  0.        ]",-0.156991,[ 0.85799875 -0.68334826],-0.023741119799,[ 0.71369696 -0.40772867],[-0.1713884  -0.15503888],"[[-0.2871236  -0.37067679  0.18546861 -0.07196291]
 [-7.73865053 -4.63156653  0.          0.        ]]"
4,"[ 0.90302824  1.5280267  -0.65271156 -0.51944087  1.65512039 -0.62620126
 -0.50393306 -0.70604334 -0.45550438 -0.3682353   0.        ]",-0.48569,[ 2.87298149 -2.64776352],-0.0589470272687,[ 0.67815977 -0.38584682],[-0.1713884  -0.15503888],"[[-0.40629722 -0.48954854  0.18546861 -0.07196291]
 [-4.19053477 -7.24689163  0.          0.        ]]"
5,"[ 0.8775599   1.40272208 -0.71328649 -0.88402726  1.65509862 -0.62619819
 -0.11895108 -1.23609991 -0.61347079 -0.50419945  0.        ]",-0.31624,[ 0.19753834 -1.03457421],-0.0852290568988,[ 0.54266196 -0.368395  ],[-0.1713884  -0.15503888],"[[ -0.44957227  -0.672789     0.18546861  -0.07196291]
 [ -0.15043017 -11.06441753   0.           0.        ]]"
6,"[ 0.88054052  1.1713061  -0.70652523 -1.31170666  1.65507684 -0.62619512
 -0.04412746 -1.75548608 -0.79482048 -0.57037373  0.        ]",-0.375409,[ 0.10775534 -0.73782567],-0.108187568147,[ 0.47745168 -0.35340029],[-0.1713884  -0.15503888],"[[ -0.44470178  -0.93160996   0.18546861  -0.07196291]
 [  0.6347856  -14.80520497   0.           0.        ]]"
7,"[ 0.89062906  0.81573055 -0.68302782 -1.66374096  1.65505506 -0.62619205
 -0.00471283 -2.12040928 -1.02132013 -0.5693299   0.        ]",-0.287945,[ 0.87659272  0.5314757 ],-0.132659839016,[ 0.42557567 -0.34155661],[-0.1713884  -0.15503888],"[[ -0.42785514  -1.25408653   0.18546861  -0.07196291]
 [  1.04841081 -17.43368704   0.           0.        ]]"
8,"[ 0.92129885  0.41808482 -0.60430807 -1.78220907  1.65503328 -0.62618899
  0.32375293 -1.78035648 -1.20398046 -0.47220567  0.        ]",-0.624057,[ 1.70829346 -1.23483675],-0.148816992541,[ 0.28926191 -0.33990195],[-0.1713884  -0.15503888],"[[ -0.37230453  -1.57819011   0.18546861  -0.07196291]
 [  4.49539978 -14.98477563   0.           0.        ]]"
9,"[ 0.97657837  0.00687006 -0.41567784 -1.64271728  1.65501151 -0.62618592
  0.69244408 -2.2889391  -1.31665354 -0.29126423  0.        ]",-0.549404,[-0.7229934   0.00310931],-0.155650250897,[ 0.06286579 -0.33518678],[-0.1713884  -0.15503888],"[[ -0.2435772   -1.91464113   0.18546861  -0.07196291]
 [  8.36453337 -18.64803631   0.           0.        ]]"
10,"[ 1.01036871 -0.38845649 -0.2083892  -1.20159565  1.65498973 -0.62618285
  0.40391595 -2.23587076 -1.4345676  -0.05414041  0.        ]",-0.590702,[-1.97564214 -0.09107213],-0.167002392772,[ 0.08196028 -0.31858742],[-0.1713884  -0.15503888],"[[ -0.10666454  -2.28376972   0.18546861  -0.07196291]
 [  5.33670227 -18.26616332   0.           0.        ]]"
11,"[ 1.01724489 -0.67164283 -0.1072054  -0.52559408  1.65496796 -0.62617978
  0.01654358 -2.2356747  -1.55959391  0.21198374  0.        ]",-0.322963,[-0.09029428  1.62382882],-0.185580408926,[ 0.15650073 -0.30497423],[-0.1713884  -0.15503888],"[[ -0.04071624  -2.64908174   0.18546861  -0.07196291]
 [  1.27158326 -18.26509114   0.           0.        ]]"
12,"[ 1.01815343 -0.80177087 -0.07399987  0.19693846  1.65494619 -0.62617672
 -0.01993844 -1.63569534 -1.6267641   0.47782425  0.        ]",-0.568883,[ 0.35122804  0.18631839],-0.201450569064,[ 0.16608468 -0.30328241],[-0.1713884  -0.15503888],"[[ -0.01912669  -2.97102766   0.18546861  -0.07196291]
 [  0.88873838 -13.94390372   0.           0.        ]]"
13,"[ 1.01829594 -0.81863381 -0.02544357  0.49570936  1.65492442 -0.62617365
  0.11095465  0.23370003 -1.63440924  0.59025159  0.        ]",-0.658837,[ 0.65153814 -0.69236356],-0.206723737075,[ 0.18350245 -0.32107955],[-0.1713884  -0.15503888],"[[ 0.01243045 -3.09717292  0.18546861 -0.07196291]
 [ 2.26233648 -0.47953389  0.          0.        ]]"
14,"[ 1.01350377 -0.81714885  0.08317029  0.44448841  1.65490264 -0.62617058
  0.35251541  0.54033965 -1.62941941  0.56196958  0.        ]",-0.631091,[ 0.9682104  -0.04458481],-0.204899468754,[ 0.04951525 -0.34944445],[-0.1713884  -0.15503888],"[[ 0.08311156 -3.07565363  0.18546861 -0.07196291]
 [ 4.79728425  1.72905544  0.          0.        ]]"
