timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.01134466  1.25327937 -0.02717591  1.55753165 -0.81663065  1.52200217
 -0.17885246  0.28295469  2.70746577 -2.15692312  0.        ]",-2.94738,[ 3.50792633 -0.1518823 ],-0.341360560086,[ 3.17269254  0.73603976],[-0.69092482 -0.74466372],"[[ 0.06370519  0.05231068 -0.09448266  0.17527324]
 [-0.00101516 -0.0008553   0.          0.        ]]"
1,"[ 1.0063461   1.25368553  0.0319574   1.54193229 -0.81662998  1.52199971
  0.42067916  0.17540428  2.69863056 -2.04418767  0.        ]",-2.87762,[ 3.02053122  1.08589147],-0.337208491606,[ 3.09310961  0.82253671],[-0.69092482 -0.74466372],"[[ 0.10337796  0.04624435 -0.09448266  0.17527324]
 [ 3.95511816 -0.60376402  0.          0.        ]]"
2,"[ 0.97756406  1.25140827  0.20603285  1.61325015 -0.81662932  1.52199725
  1.00808456  0.88360057  2.64008888 -1.64059916  0.        ]",-2.7678,[ 3.26723462  0.88443297],-0.321075414974,[ 3.06942606  0.47591466],[-0.69092482 -0.74466372],"[[ 0.22137048  0.07400165 -0.09448266  0.17527324]
 [ 7.83123758  3.36626563  0.          0.        ]]"
3,"[ 0.88557148  1.23411495  0.48223497  1.87308739 -0.81662866  1.52199479
  1.58391325  1.49614396  2.42444956 -0.93262052  0.        ]",-2.68186,[ 2.05319556 -0.73933213],-0.286811896281,[ 1.98978341 -0.68448293],[-0.69092482 -0.74466372],"[[  0.41611883   0.17577972  -0.09448266   0.17527324]
 [ 11.63097713   6.80009029   0.           0.        ]]"
4,"[ 0.67275423  1.20160608  0.82528752  2.13688679 -0.81662799  1.52199233
  2.14874592  0.94962462  1.96237829 -0.16087584  0.        ]",-2.42926,[ 1.0411644  -1.45093251],-0.235264278562,[ 0.94495749 -1.16828239],[-0.69092482 -0.74466372],"[[  0.68613451   0.28104275  -0.09448266   0.17527324]
 [ 15.35818091   3.73640124   0.           0.        ]]"
5,"[ 0.28196782  1.18788034  1.15994547  2.22112801 -0.81662733  1.52198987
  2.70244493  0.22977936  1.27677286  0.41692082  0.        ]",-2.07303,[-0.44736061 -1.41821151],-0.171483073136,[-0.4665277  -1.36644816],[-0.69092482 -0.74466372],"[[  1.02995788   0.31528329  -0.09448266   0.17527324]
 [ 19.01195667  -0.29892733   0.           0.        ]]"
6,"[-0.22189666  1.20583332  1.3486976   2.10862833 -0.81662667  1.52198741
  2.37746765 -0.47542779  0.54948905  0.63877514  0.        ]",-1.4306,[-0.44159773 -1.06344152],-0.108027179208,[-1.27316594 -1.01523876],[-0.69092482 -0.74466372],"[[  1.38868195   0.26964004  -0.09448266   0.17527324]
 [ 16.86756755  -4.25219757   0.           0.        ]]"
7,"[-0.69758234  1.24067425  1.35994779  1.79668502 -0.816626    1.52198495
  2.06237001 -1.1666433  -0.01323478  0.59266622  0.        ]",-0.952622,[-1.98363374 -0.19021763],-0.0586534249885,[-1.71058941 -0.41552794],[-0.69092482 -0.74466372],"[[  1.70517182   0.14571823  -0.09448266   0.17527324]
 [ 14.78835083  -8.12703763   0.           0.        ]]"
8,"[-1.06583541  1.25478071  1.26251353  1.36435331 -0.81662534  1.52198249
  1.41858039 -1.27201242 -0.37070034  0.45253402  0.        ]",-0.841663,[-1.62440496 -0.16693145],-0.0265967607764,[-1.75885379 -0.04838784],[-0.69092482 -0.74466372],"[[  1.95831514  -0.02274932  -0.09448266   0.17527324]
 [ 10.54014895  -8.71772759   0.           0.        ]]"
9,"[-1.29283723  1.22739178  1.14768773  0.90648976 -0.81662468  1.52198003
  0.78752972 -1.35883943 -0.52115771  0.34473441  0.        ]",-0.758597,[-1.00815249  1.18008767],-0.0132529234401,[-1.16376507  0.50673324],[-0.69092482 -0.74466372],"[[ 2.12733798 -0.20198752 -0.09448266  0.17527324]
 [ 6.3759968  -9.20447534  0.          0.        ]]"
