timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.04137239  1.44491278  0.15069954  0.49378911  0.57138615  0.03237402
 -0.01133978  0.23390043  0.6698173   0.18210511  0.        ]",-0.557049,[ 1.28285454 -0.69452066],-0.147613622804,[-0.06174254 -0.60834205],[-0.07516058 -0.08409635],"[[ 0.09466264  0.02211196  0.06230064  0.00419055]
 [-0.00342411 -0.00043982  0.          0.        ]]"
1,"[ 1.03506308  1.44516458  0.21130258  0.43734539  0.57138157  0.03237383
  0.36489861 -0.14120475  0.66577816  0.22052514  0.        ]",-0.619686,[-1.1449435  -0.85948694],-0.147740978504,[-0.08283889 -0.61709809],[-0.07516058 -0.08409635],"[[ 0.13429607 -0.00550401  0.06230064  0.00419055]
 [ 3.95358775 -2.75198107  0.          0.        ]]"
2,"[ 1.02683488  1.43977508  0.27002966  0.25649049  0.57137699  0.03237363
 -0.01854899 -0.59750769  0.66563023  0.20845046  0.        ]",-0.550824,[ 1.02143902 -0.01776708],-0.147468256557,[-0.07672145 -0.61127841],[-0.07516058 -0.08409635],"[[  1.72905768e-01  -9.41267862e-02   6.23006420e-02   4.19055176e-03]
 [ -7.91988229e-02  -6.09914766e+00   0.00000000e+00   0.00000000e+00]]"
3,"[ 1.01670698  1.41698151  0.327628    0.01129181  0.57137241  0.03237344
  0.35773443 -0.59083919  0.66308755  0.16869899  0.        ]",-0.571843,[-0.25560521  0.60787642],-0.1463846059,[-0.09477925 -0.61911738],[-0.07516058 -0.08409635],"[[  2.11027863e-01  -2.15619410e-01   6.23006420e-02   4.19055176e-03]
 [  3.87824132e+00  -6.05026753e+00   0.00000000e+00   0.00000000e+00]]"
4,"[ 0.99427621  1.38669007  0.42714051 -0.17739175  0.57136783  0.03237324
  0.25420395 -0.24631729  0.65209551  0.19270041  0.        ]",-0.561744,[ 0.41903107 -0.37615322],-0.145126298847,[-0.1003428  -0.62240654],[-0.07516058 -0.08409635],"[[ 0.27766821 -0.31126902  0.06230064  0.00419055]
 [ 2.78942268 -3.52311857  0.          0.        ]]"
5,"[ 0.96343411  1.35101658  0.53235321 -0.33977444  0.57136325  0.03237305
  0.40662636 -0.43993344  0.63716723  0.23241434  0.        ]",-0.568143,[-0.82740751  0.21553366],-0.143716080574,[-0.11844328 -0.62674129],[-0.07516058 -0.08409635],"[[  3.49540566e-01  -3.95981211e-01   6.23006420e-02   4.19055176e-03]
 [  4.39247871e+00  -4.94336013e+00   0.00000000e+00   0.00000000e+00]]"
6,"[ 0.93573753  1.30470577  0.6098278  -0.50482483  0.57135868  0.03237285
  0.08709521 -0.31007239  0.62246226  0.24101773  0.        ]",-0.517273,[ 0.21433681  1.09657565],-0.141723640006,[-0.11379182 -0.62315619],[-0.07516058 -0.08409635],"[[ 0.40367354 -0.48529112  0.06230064  0.00419055]
 [ 1.03199331 -3.9908196   0.          0.        ]]"
7,"[ 0.91939036  1.281577    0.65051449 -0.57511678  0.5713541   0.03237265
  0.16564133  0.24046751  0.61409824  0.25201558  0.        ]",-0.488047,[ 1.23537476  1.02329106],-0.140759623064,[-0.11997595 -0.62813652],[-0.07516058 -0.08409635],"[[ 0.43260151 -0.52458991  0.06230064  0.00419055]
 [ 1.85806434  0.04748486  0.          0.        ]]"
8,"[ 0.87114508  1.30543146  0.75538821 -0.50236477  0.57134952  0.03237246
  0.53817091  0.77995695  0.59415415  0.39612866  0.        ]",-0.621896,[-1.25583226 -1.88722624],-0.143034429986,[-0.14772071 -0.64169484],[-0.07516058 -0.08409635],"[[  5.09072201e-01  -4.83935752e-01   6.23006420e-02   4.19055176e-03]
 [  5.77593433e+00   4.00475436e+00   0.00000000e+00   0.00000000e+00]]"
9,"[ 0.81716585  1.32694991  0.85359503 -0.43001135  0.57134494  0.03237226
  0.15127628  0.22953891  0.56187626  0.53461792  0.        ]",-0.57892,[-0.66077619 -0.68722818],-0.145955401498,[-0.14926672 -0.63705301],[-0.07516058 -0.08409635],"[[ 0.58376644 -0.44434865  0.06230064  0.00419055]
 [ 1.70706105 -0.03260178  0.          0.        ]]"
10,"[ 0.81130994  1.31190318  0.86330353 -0.48121765  0.57134036  0.03237207
 -0.10040271 -0.14121771  0.56100933  0.52296586  0.        ]",-0.528311,[-0.84642798  2.12872075],-0.145123059299,[-0.13991107 -0.63025486],[-0.07516058 -0.08409635],"[[ 0.59135122 -0.47228652  0.06230064  0.00419055]
 [-0.93978064 -2.75212644  0.          0.        ]]"
11,"[ 0.85019939  1.30360451  0.79542031 -0.5079707   0.57133579  0.03237187
 -0.41717431  0.40619517  0.58350275  0.43691014  0.        ]",-0.606848,[-1.90108901 -0.91725366],-0.143464782435,[-0.11785477 -0.62550282],[-0.07516058 -0.08409635],"[[  5.39130493e-01  -4.87042261e-01   6.23006420e-02   4.19055176e-03]
 [ -4.27118739e+00   1.26317151e+00   0.00000000e+00   0.00000000e+00]]"
12,"[ 0.9294832   1.29702063  0.62560146 -0.52851997  0.57133121  0.03237168
 -0.78518391 -0.09216618  0.61939115  0.2469647   0.        ]",-0.543888,[-0.2148648 -0.2644646],-0.141421119598,[-0.08062461 -0.60837704],[-0.07516058 -0.08409635],"[[  4.14875238e-01  -4.98455465e-01   6.23006420e-02   4.19055176e-03]
 [ -8.14147626e+00  -2.39229783e+00   0.00000000e+00   0.00000000e+00]]"
13,"[ 1.00588159  1.26160039  0.37870259 -0.63072129  0.57132663  0.03237148
 -0.85066728 -0.22841753  0.62329182 -0.04992291  0.        ]",-0.58987,[-0.56547204 -0.69591339],-0.140088477446,[-0.04511841 -0.59361362],[-0.07516058 -0.08409635],"[[  2.45135398e-01  -5.56328825e-01   6.23006420e-02   4.19055176e-03]
 [ -8.83022996e+00  -3.39170202e+00   0.00000000e+00   0.00000000e+00]]"
14,"[ 1.04585709  1.19618768  0.07873777 -0.79017005  0.57132206  0.03237128
 -1.04670569 -0.59480151  0.5493691  -0.40298062  0.        ]",-0.601118,[ 0.50453838 -0.73567365],-0.142295923643,[ 0.00466962 -0.56699115],[-0.07516058 -0.08409635],"[[  4.78449029e-02  -6.51126784e-01   6.23006420e-02   4.19055176e-03]
 [ -1.08920178e+01  -6.07912150e+00   0.00000000e+00   0.00000000e+00]]"
15,"[ 1.03227153  1.07556466 -0.22158138 -1.01864704  0.57131748  0.03237109
 -0.83636974 -0.97558492  0.36917362 -0.74340211  0.        ]",-0.685317,[ 0.54555593 -2.07661923],-0.147899965528,[ 0.03931218 -0.54084146],[-0.07516058 -0.08409635],"[[ -1.47802150e-01  -8.00733029e-01   6.23006420e-02   4.19055176e-03]
 [ -8.68009735e+00  -8.87219687e+00   0.00000000e+00   0.00000000e+00]]"
16,"[ 0.98611431  0.86947391 -0.44689123 -1.28888637  0.5713129   0.03237089
 -0.61476775 -1.4915112   0.10972694 -0.97518799  0.        ]",-0.67899,[ 0.1601506  -1.44670132],-0.152752839189,[ 0.0635018  -0.51054078],[-0.07516058 -0.08409635],"[[ -2.98021408e-01  -1.01614768e+00   6.23006420e-02   4.19055176e-03]
 [ -6.34966478e+00  -1.26566532e+01   0.00000000e+00   0.00000000e+00]]"
17,"[ 0.92800308  0.5468471  -0.61892344 -1.52430665  0.57130833  0.0323707
 -0.54261428 -1.99712442 -0.211167   -1.07397211  0.        ]",-0.632843,[-0.36614046 -0.92240101],-0.15393834886,[ 0.07892549 -0.48113286],[-0.07516058 -0.08409635],"[[ -4.17400426e-01  -1.30649508e+00   6.23006420e-02   4.19055176e-03]
 [ -5.59090733e+00  -1.63657205e+01   0.00000000e+00   0.00000000e+00]]"
18,"[ 0.84759077  0.11229447 -0.78983865 -1.58575999  0.57130375  0.0323705
 -0.67003653 -2.45071908 -0.56976179 -1.00572232  0.        ]",-0.553317,[-0.46630947 -0.56009444],-0.150196873825,[ 0.08356686 -0.45838246],[-0.07516058 -0.08409635],"[[ -5.42661691e-01  -1.66719930e+00   6.23006420e-02   4.19055176e-03]
 [ -6.93099959e+00  -1.96936158e+01   0.00000000e+00   0.00000000e+00]]"
19,"[ 0.721714   -0.36264095 -0.98473988 -1.33650401  0.57129917  0.03237031
 -0.83276332 -2.69971155 -0.87340281 -0.73844745  0.        ]",-0.556145,[-0.85062151 -1.22675265],-0.1393543498,[ 0.07891566 -0.4466666 ],[-0.07516058 -0.08409635],"[[ -6.98451337e-01  -2.07940656e+00   6.23006420e-02   4.19055176e-03]
 [ -8.64239269e+00  -2.15210319e+01   0.00000000e+00   0.00000000e+00]]"
20,"[ 0.51739911 -0.77647326 -1.20393865 -0.69913691  0.5712946   0.03237011
 -1.13698029 -3.1811392  -0.98331717 -0.31264476  0.        ]",-0.484798,[-1.31682649  0.02711912],-0.116312317161,[ 0.07765815 -0.43571046],[-0.07516058 -0.08409635],"[[ -9.03399172e-01  -2.54527564e+00   6.23006420e-02   4.19055176e-03]
 [ -1.18418262e+01  -2.50541307e+01   0.00000000e+00   0.00000000e+00]]"
21,"[ 0.18939203 -0.98002955 -1.41675916  0.24208011  0.57129002  0.03236991
 -1.49129428 -2.52681064 -0.79242906  0.05168747  0.        ]",-0.505151,[-3.0936017  -0.45849067],-0.0761903203443,[ 0.07842409 -0.43468907],[-0.07516058 -0.08409635],"[[ -1.17762956e+00  -3.04030205e+00   6.23006420e-02   4.19055176e-03]
 [ -1.55682467e+01  -2.02548399e+01   0.00000000e+00   0.00000000e+00]]"
22,"[-0.28065371 -0.98541805 -1.5326126   0.52429339  0.57128544  0.03236972
 -1.83834039  0.32600543 -0.67087989  0.09304401  0.        ]",-0.482364,[ 1.18691237 -2.08627682],-0.0579813959867,[ 0.06805348 -0.44233829],[-0.07516058 -0.08409635],"[[ -1.52561626e+00  -3.17855471e+00   6.23006420e-02   4.19055176e-03]
 [ -1.92184679e+01   6.73954888e-01   0.00000000e+00   0.00000000e+00]]"
23,"[-0.74870955 -0.98611287 -1.46736824  0.4195981   0.57128087  0.03236952
 -1.42564733  0.6702534  -0.69053561  0.09192593  0.        ]",-0.45348,[-1.14320197  0.70394936],-0.0609463720441,[ 0.05231993 -0.44678763],[-0.07516058 -0.08409635],"[[ -1.86644170e+00  -3.12732669e+00   6.23006420e-02   4.19055176e-03]
 [ -1.48785941e+01   3.19945019e+00   0.00000000e+00   0.00000000e+00]]"
24,"[-1.16286556 -0.97945553 -1.23863176  0.23333934  0.57127629  0.03236933
 -1.77405774  1.04154196 -0.72640007  0.12462349  0.        ]",-0.467135,[-0.42417329  0.10949838],-0.0669222547405,[ 0.04009771 -0.45281127],[-0.07516058 -0.08409635],"[[ -2.20078185e+00  -3.03600803e+00   6.23006420e-02   4.19055176e-03]
 [ -1.85431944e+01   5.92336318e+00   0.00000000e+00   0.00000000e+00]]"
25,"[-1.52422488 -0.95496707 -0.8082473  -0.0117158   0.57127171  0.03236913
 -1.89877397  1.08467158 -0.74720964  0.20088481  0.        ]",-0.538714,[-0.04647889 -1.05146915],-0.0723142450816,[ 0.02627924 -0.46054986],[-0.07516058 -0.08409635],"[[ -2.58481146e+00  -2.91436552e+00   6.23006420e-02   4.19055176e-03]
 [ -1.98553719e+01   6.23987194e+00   0.00000000e+00   0.00000000e+00]]"
26,"[-1.71610087 -0.92786648 -0.24269647 -0.17685861  0.57126714  0.03236894
 -1.87884456  0.52815394 -0.70621616  0.26798371  0.        ]",-0.485601,[-0.57775522  0.44534646],-0.0697509174537,[ 0.01398424 -0.46661675],[-0.07516058 -0.08409635],"[[ -2.97982122e+00  -2.83053092e+00   6.23006420e-02   4.19055176e-03]
 [ -1.96463145e+01   2.15721616e+00   0.00000000e+00   0.00000000e+00]]"
