timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.99700589  1.31598003 -0.12956057  1.4654453  -1.48259118  0.78291311
 -0.19397785  0.28488804  3.29309785 -0.92776911  0.        ]",-2.5901,[ 2.03662629  0.24339959],-0.389686661839,[ 1.96826577 -0.38214079],[-0.54346734 -0.58465481],"[[ 0.00316923  0.06765442 -0.17132374  0.08970074]
 [ 0.00020103  0.00204337  0.          0.        ]]"
1,"[ 0.99561792  1.3150528  -0.06976843  1.48975953 -1.48258807  0.78291228
  0.35698467  0.44588299  3.28694163 -0.80329822  0.        ]",-2.60078,[ 2.31437615  0.18804402],-0.387234299114,[ 2.07036304 -0.33147854],[-0.54346734 -0.58465481],"[[ 0.04286     0.07734919 -0.17132374  0.08970074]
 [ 3.95570791  0.9642312   0.          0.        ]]"
2,"[ 0.97740594  1.31188633  0.10705215  1.55624715 -1.48258495  0.78291145
  0.89706307  0.5670191   3.24425103 -0.44030176  0.        ]",-2.64498,[ 1.17451061 -0.19619597],-0.378869895528,[ 1.92903996 -0.42241114],[-0.54346734 -0.58465481],"[[ 0.16087693  0.10389764 -0.17132374  0.08970074]
 [ 7.83307836  1.68820326  0.          0.        ]]"
3,"[ 0.90198286  1.30795536  0.39042145  1.62023294 -1.48258184  0.78291062
  1.42654145  0.43118715  3.10501638  0.10854436  0.        ]",-2.59335,[ 2.15444796 -0.18339883],-0.362387936715,[ 1.65499151 -0.46334559],[-0.54346734 -0.58465481],"[[  0.3556779    0.12951672  -0.17132374   0.08970074]
 [ 11.63436086   0.8764069    0.           0.        ]]"
4,"[ 0.70933522  1.30617719  0.74828989  1.64528163 -1.48257873  0.78290979
  1.94553947  0.30651829  2.79632547  0.75475127  0.        ]",-2.54042,[ 1.75734803 -0.243127  ],-0.334753924628,[ 1.17585707 -0.58283734],[-0.54346734 -0.58465481],"[[  0.62574987   0.13956928  -0.17132374   0.08970074]
 [ 15.3604281    0.13132633   0.           0.        ]]"
5,"[ 0.33751495  1.30743834  1.10838413  1.6276509  -1.48257562  0.78290897
  2.45427558  0.14473947  2.25146186  1.36348053  0.        ]",-2.31933,[ 0.02349616 -0.93468177],-0.29208353309,[ 0.25466689 -0.94652116],[-0.54346734 -0.58465481],"[[  0.96960448   0.13249497  -0.17132374   0.08970074]
 [ 19.01286637  -0.83554156   0.           0.        ]]"
6,"[-0.18435327  1.31489039  1.33503844  1.4934204  -1.48257251  0.78290814
  2.41502196 -0.47175605  1.56516542  1.70552351  0.        ]",-1.93433,[-0.12878347 -1.17061509],-0.239700274849,[-0.24032009 -0.85141551],[-0.54346734 -0.58465481],"[[  1.34703516   0.07881645  -0.17132374   0.08970074]
 [ 18.73113063  -4.52001699   0.           0.        ]]"
7,"[-0.73619432  1.31730342  1.35742683  1.1686831  -1.4825694   0.78290731
  2.29265324 -1.11925809  0.93802984  1.73443831  0.        ]",-1.58076,[-1.54294652 -0.33667017],-0.189099279721,[-0.62693089 -0.62643623],[-0.54346734 -0.58465481],"[[  1.71284383  -0.05041108  -0.17132374   0.08970074]
 [ 17.85267363  -8.38980788   0.           0.        ]]"
8,"[-1.18966164  1.28432402  1.21870859  0.72231692 -1.48256629  0.78290648
  1.69253148 -1.31421571  0.49059628  1.58113705  0.        ]",-1.29159,[-0.73277611 -1.14630936],-0.148484679743,[-0.53630579 -0.29544044],[-0.54346734 -0.58465481],"[[  2.02666927  -0.2298979   -0.17132374   0.08970074]
 [ 13.54422464  -9.55498184   0.           0.        ]]"
9,"[-1.49352367  1.18276848  1.02306942  0.18159712 -1.48256317  0.78290565
  1.2516619  -1.94485343  0.27812525  1.40527536  0.        ]",-1.20598,[ 0.69041909  1.39914811],-0.124475719979,[ 0.3215453   0.53626126],[-0.54346734 -0.58465481],"[[  2.26579723  -0.45881337  -0.17132374   0.08970074]
 [ 10.37908209 -13.32401253   0.           0.        ]]"
10,"[-1.73641937  1.02361176  0.769074   -0.29165812 -1.48256006  0.78290482
  1.60335146 -1.23828102  0.1076938   1.1783763   0.        ]",-0.830963,[-0.90272057 -0.09333361],-0.100490413141,[-0.75675356  0.34695512],[-0.54346734 -0.58465481],"[[  2.49871141  -0.68292533  -0.17132374   0.08970074]
 [ 12.90401293  -9.10120073   0.           0.        ]]"
11,"[-1.90556495  0.85439751  0.48451414 -0.62165761 -1.48255695  0.78290399
  1.07038505 -1.26969632 -0.04277279  0.91392769  0.        ]",-0.563416,[-0.38777168  1.17908442],-0.0756429439068,[-0.18740484  0.76325768],[-0.54346734 -0.58465481],"[[ 2.71840138 -0.86683274 -0.17132374  0.08970074]
 [ 9.07766519 -9.28896704  0.          0.        ]]"
12,"[-1.98891642  0.7012885   0.25137453 -0.83566793 -1.48255384  0.78290316
  0.83152748 -0.57627323 -0.11937961  0.70001348  0.        ]",-0.415153,[-0.47815325  1.30461942],-0.0586978982861,[-0.26627567  0.42385244],[-0.54346734 -0.58465481],"[[ 2.88274928 -1.01103137 -0.17132374  0.08970074]
 [ 7.36282676 -5.14472962  0.          0.        ]]"
13,"[-2.02627179  0.63063871  0.06405269 -0.91447778 -1.48255073  0.78290234
  0.54757237  0.10341677 -0.21180331  0.50400163  0.        ]",-0.390965,[ 0.36700786  0.14146866],-0.0420313342323,[-0.40951601  0.00368212],[-0.54346734 -0.58465481],"[[ 3.00955199 -1.07316874 -0.17132374  0.08970074]
 [ 5.32421392 -1.08256627  0.          0.        ]]"
14,"[-2.03937071  0.61225428 -0.11619836 -0.93318896 -1.48254762  0.78290151
  0.73515284  0.20069129 -0.32588148  0.2834302   0.        ]",-0.441269,[-0.23407446 -1.4726    ],-0.023575512694,[-1.06567717 -0.16459201],[-0.54346734 -0.58465481],"[[ 3.12954825 -1.0889872  -0.17132374  0.08970074]
 [ 6.67092651 -0.50120527  0.          0.        ]]"
15,"[-2.03016931  0.55358377 -0.30092982 -0.9882758  -1.48254451  0.78290068
  0.58792108 -0.46010381 -0.39064518  0.06873711  0.        ]",-0.410633,[-1.59086491  0.32845021],-0.0164725272592,[-1.04024589  0.38907832],[-0.54346734 -0.58465481],"[[ 3.2523613  -1.13863517 -0.17132374  0.08970074]
 [ 5.61390111 -4.45044012  0.          0.        ]]"
16,"[-2.01432862  0.46234405 -0.40743988 -1.0608371  -1.4825414   0.78289985
  0.02125371 -0.22757118 -0.37671338 -0.02243843  0.        ]",-0.416697,[-0.76965921  1.34619429],-0.0212708168664,[-0.51253557  0.45335078],[-0.54346734 -0.58465481],"[[ 3.32382114 -1.21370006 -0.17132374  0.08970074]
 [ 1.54559655 -3.06071377  0.          0.        ]]"
17,"[-2.01431141  0.43649271 -0.40749626 -1.07866861 -1.48253828  0.78289902
 -0.40735263  0.44522183 -0.35677736 -0.00711334  0.        ]",-0.428414,[ 0.91712423  0.69622684],-0.0221809800652,[-0.10453964  0.13899954],[-0.54346734 -0.58465481],"[[ 3.32385939 -1.23457093 -0.17132374  0.08970074]
 [-1.5315196   0.9602217   0.          0.        ]]"
18,"[-2.01260446  0.49401325 -0.41649879 -1.03737795 -1.48253517  0.78289819
  0.10225463  0.90316012 -0.40557222 -0.05492956  0.        ]",-0.436547,[-0.83885078 -0.47130128],-0.0209251198489,[-0.98859084 -0.47015947],[-0.54346734 -0.58465481],"[[ 3.32993767 -1.18790663 -0.17132374  0.08970074]
 [ 2.12712657  3.69708533  0.          0.        ]]"
19,"[-2.01003219  0.55981837 -0.42954575 -0.98273979 -1.48253206  0.78289736
 -0.36587726  0.57880775 -0.46164653 -0.11895319  0.        ]",-0.456756,[-0.75223213 -0.12038183],-0.0222151930386,[-0.43841565 -0.08608854],[-0.54346734 -0.58465481],"[[ 3.33875912 -1.13341435 -0.17132374  0.08970074]
 [-1.23375299  1.75860444  0.          0.        ]]"
20,"[-2.02397082  0.59540857 -0.3489188  -0.94970643 -1.48252895  0.78289654
 -0.77704214  0.49336194 -0.44907648 -0.0272272   0.        ]",-0.444759,[-0.4569035   0.08056984],-0.0166401600216,[ 0.28420943  0.15243547],[-0.54346734 -0.58465481],"[[ 3.28446668 -1.10336601 -0.17132374  0.08970074]
 [-4.18564924  1.24794231  0.          0.        ]]"
21,"[-2.0381039   0.6279953  -0.19739703 -0.91719856 -1.48252584  0.78289571
 -1.01732762  0.54270229 -0.39047567  0.16430328  0.        ]",-0.439051,[ 0.55301482 -0.49301568],-0.015132896086,[ 0.89947921  0.2225066 ],[-0.54346734 -0.58465481],"[[ 3.18344518 -1.07544861 -0.17132374  0.08970074]
 [-5.91074849  1.54282616  0.          0.        ]]"
22,"[-2.0372762   0.64065405 -0.05416953 -0.90396511 -1.48252273  0.78289488
 -0.69617556  0.21086192 -0.30798681  0.34895809  0.        ]",-0.398718,[ 1.88264547  1.36513502],-0.0274676809759,[ 0.88382685  0.3778078 ],[-0.54346734 -0.58465481],"[[ 3.08836367 -1.06449037 -0.17132374  0.08970074]
 [-3.60509565 -0.44040594  0.          0.        ]]"
23,"[-2.03394777  0.67604109 -0.00651785 -0.86511064 -1.48251962  0.78289405
 -0.135265    0.87466518 -0.30505258  0.39143727  0.        ]",-0.451855,[ 0.64448308 -1.62532653],-0.0295172077334,[-0.00534617 -0.41044182],[-0.54346734 -0.58465481],"[[ 3.05666564 -1.03349417 -0.17132374  0.08970074]
 [ 0.42186614  3.52679582  0.          0.        ]]"
24,"[-2.0374405   0.7097858  -0.05755839 -0.82539241 -1.48251651  0.78289322
  0.21891785  0.20033207 -0.3701646   0.3028431   0.        ]",-0.385237,[-0.51341046  0.43246084],-0.0203915966306,[-0.44170296 -0.05246726],[-0.54346734 -0.58465481],"[[ 3.09061554 -1.00339388 -0.17132374  0.08970074]
 [ 2.96466144 -0.50332973  0.          0.        ]]"
25,"[-2.0392842   0.71778562 -0.1152695  -0.81557713 -1.4825134   0.78289239
 -0.072272    0.48862074 -0.41465361  0.2177936   0.        ]",-0.415645,[ 0.10450974 -0.45487861],-0.0135406781485,[-0.30476752 -0.18503338],[-0.54346734 -0.58465481],"[[ 3.1289337  -0.99617351 -0.17132374  0.08970074]
 [ 0.87411548  1.21961792  0.          0.        ]]"
26,"[-2.0393401   0.72449031 -0.14761251 -0.80722982 -1.48251029  0.78289156
 -0.01701025  0.1831907  -0.44027725  0.1673884   0.        ]",-0.401722,[ 0.02153776  0.26729223],-0.0102083160649,[-0.37165123  0.02809636],[-0.54346734 -0.58465481],"[[ 3.15039663 -0.99009588 -0.17132374  0.08970074]
 [ 1.27085705 -0.60577042  0.          0.        ]]"
27,"[-2.03847173  0.72297351 -0.18680828 -0.80912576 -1.48250717  0.78289073
 -0.00868545  0.36228478 -0.46218571  0.11246554  0.        ]",-0.413164,[-1.36015926 -0.16663463],-0.00864371129967,[-0.53138721 -0.12694806],[-0.54346734 -0.58465481],"[[ 3.17641343 -0.99147213 -0.17132374  0.08970074]
 [ 1.3306233   0.46457833  0.          0.        ]]"
28,"[-2.03903515  0.72582581 -0.16670136 -0.80555064 -1.48250406  0.78288991
 -0.56344336  0.25053936 -0.45281385  0.13913313  0.        ]",-0.403987,[-0.42177679  0.6747956 ],-0.00901773201297,[ 0.2831178   0.20227076],[-0.54346734 -0.58465481],"[[ 3.16306544 -0.98888122 -0.17132374  0.08970074]
 [-2.65215782 -0.20326134  0.          0.        ]]"
29,"[-2.03764449  0.75070739 -0.06234656 -0.77350759 -1.48250095  0.78288908
 -0.78868801  0.69837211 -0.40883319  0.26836744  0.        ]",-0.412888,[ 1.23503094 -0.25842138],-0.0157567460518,[ 0.64438164 -0.08658721],[-0.54346734 -0.58465481],"[[ 3.09379725 -0.96609279 -0.17132374  0.08970074]
 [-4.26926381  2.47319038  0.          0.        ]]"
30,"[-2.03286244  0.79205889  0.00504857 -0.71664805 -1.48249784  0.78288825
 -0.22576615  0.51876846 -0.39987261  0.332528    0.        ]",-0.411995,[ 1.08160377 -0.49795326],-0.0194358513839,[ 0.04856879 -0.17545728],[-0.54346734 -0.58465481],"[[ 3.0489606  -0.92739852 -0.17132374  0.08970074]
 [-0.2278785   1.399802    0.          0.        ]]"
31,"[-2.03686057  0.80038181 -0.04783109 -0.70462999 -1.48249473  0.78288742
  0.32605134  0.18402297 -0.44266188  0.25180158  0.        ]",-0.399819,[-0.59024037 -0.13047481],-0.0122746434081,[-0.71266609 -0.14361675],[-0.54346734 -0.58465481],"[[ 3.0841516  -0.91947512 -0.17132374  0.08970074]
 [ 3.73378543 -0.6007835   0.          0.        ]]"
32,"[-2.03932108  0.78238443 -0.12389328 -0.73036536 -1.48249162  0.78288659
 -0.0095004   0.09969457 -0.47464627  0.15670009  0.        ]",-0.378148,[ 0.01808654  1.26096961],-0.00675834241047,[-0.40381414  0.05447929],[-0.54346734 -0.58465481],"[[ 3.13465688 -0.93654731 -0.17132374  0.08970074]
 [ 1.32476083 -1.10476635  0.          0.        ]]"
33,"[-2.039047    0.80119653 -0.16448609 -0.70343919 -1.48248851  0.78288576
 -0.00335162  0.76588599 -0.51393075  0.08137388  0.        ]",-0.410054,[-1.2085163  -0.08304652],-0.0063066691119,[-0.75208563 -0.52021796],[-0.54346734 -0.58465481],"[[ 3.16159509 -0.91869542 -0.17132374  0.08970074]
 [ 1.36890467  2.87668616  0.          0.        ]]"
34,"[-2.03930208  0.85620266 -0.14551558 -0.61868025 -1.4824854   0.78288493
 -0.55821015  0.70154048 -0.54914137  0.05970844  0.        ]",-0.462495,[ 0.04029275 -1.82899175],-0.00728265608039,[-0.08635483 -0.31287098],[-0.54346734 -0.58465481],"[[ 3.14900537 -0.86502009 -0.17132374  0.08970074]
 [-2.61458601  2.4921338   0.          0.        ]]"
