timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[  1.00471438e+00   1.26527828e+00   7.94528893e-05   1.51091325e+00
  -1.18059005e+00   2.25062766e-01  -1.83360644e-01   2.82363712e-01
   3.10511608e+00   1.07533700e-01   0.00000000e+00]",-3.38245,[-0.18266953 -1.40810275],-0.345224611191,[-0.46907392 -1.56282842],[-0.64557296 -0.7040453 ],"[[ 0.08564727  0.04632882 -0.13653158  0.02636986]
 [-0.0032613  -0.0025335   0.          0.        ]]"
1,"[ 1.00561667  1.2666985  -0.01082781  1.40920857 -1.18058857  0.22506264
 -0.2906073  -0.41315848  3.11167304  0.02264066  0.        ]",-3.35442,[ 0.14412707 -1.03506019],-0.345951085693,[-0.5371328  -1.37381423],[-0.64557296 -0.7040453 ],"[[ 0.07834788  0.00655364 -0.13653158  0.02636986]
 [-0.72428104 -3.96179114  0.          0.        ]]"
2,"[ 1.00657761  1.25830971 -0.02369598  1.10749888 -1.1805871   0.22506252
 -0.20344837 -1.09499905  3.11551253 -0.19121676  0.        ]",-3.294,[ 0.44926553 -1.14205648],-0.347023420691,[-0.41198072 -1.2116046 ],[-0.64557296 -0.7040453 ],"[[ 0.06974156 -0.11162534 -0.13653158  0.02636986]
 [-0.13831308 -7.84317022  0.          0.        ]]"
3,"[  1.00481396e+00   1.20363411e+00  -1.11363539e-03   6.20232000e-01
  -1.18058562e+00   2.25062396e-01   6.15195323e-02  -1.76341778e+00
   3.08670349e+00  -4.52723225e-01   0.00000000e+00]",-3.24941,[-0.65256836 -0.98919227],-0.346046936205,[-0.11813965 -0.9212935 ],[-0.64557296 -0.7040453 ],"[[  0.08484859  -0.30666551  -0.13653158   0.02636986]
 [  1.64306296 -11.64816044   0.           0.        ]]"
4,"[  1.00392881e+00   1.04808455e+00   8.81024834e-03  -2.12411180e-03
  -1.18058415e+00   2.25062272e-01  -3.27157823e-01  -2.41079160e+00
   2.98007180e+00  -8.34777264e-01   0.00000000e+00]",-3.11512,[-0.41817966 -0.24869426],-0.340391606487,[-0.14948171 -0.73199362],[-0.64557296 -0.7040453 ],"[[  0.09149336  -0.57660363  -0.13653158   0.02636986]
 [ -0.97000986 -15.3333839    0.           0.        ]]"
5,"[ 1.00790589  0.76547707 -0.04473605 -0.59546312 -1.18058267  0.22506215
 -0.57048959 -2.53034313  2.73436585 -1.32310905  0.        ]",-2.93107,[-1.21369849 -0.78759673],-0.326685779764,[-0.21289498 -0.65521753],[-0.64557296 -0.7040453 ],"[[  0.05568069  -0.89009993  -0.13653158   0.02636986]
 [ -2.60592726 -16.01398821   0.           0.        ]]"
6,"[ 1.0092877   0.35560288 -0.18157987 -1.02559779 -1.1805812   0.22506203
 -1.15150937 -3.02226102  2.29296453 -1.79756721  0.        ]",-2.69427,[-1.04961616 -0.75875714],-0.300700377585,[-0.54793513 -0.62360907],[-0.64557296 -0.7040453 ],"[[ -0.03562646  -1.23847629  -0.13653158   0.02636986]
 [ -6.51212    -18.81433613   0.           0.        ]]"
7,"[ 0.9788208  -0.18063404 -0.43236594 -1.15921996 -1.18057972  0.2250619
 -1.72136832 -3.48438522  1.61416775 -2.04926568  0.        ]",-2.34296,[-0.27729248  0.36747016],-0.255217827785,[-0.46483094 -0.23857342],[-0.64557296 -0.7040453 ],"[[ -0.20430424  -1.64115862  -0.13653158   0.02636986]
 [-10.34329395 -21.44513883   0.           0.        ]]"
8,"[ 0.87882098 -0.71049996 -0.73976677 -0.87600883 -1.18057824  0.22506178
 -1.85473097 -3.15408119  0.94618211 -1.80284109  0.        ]",-2.02066,[-0.50667906  0.80959378],-0.195999683508,[-0.1788497   0.27722859],[-0.64557296 -0.7040453 ],"[[ -0.42016751  -2.05119683  -0.13653158   0.02636986]
 [-11.23991813 -19.56495721   0.           0.        ]]"
9,"[ 0.69024793 -1.08859023 -1.05084677 -0.32320058 -1.18057677  0.22506166
 -2.12037563 -2.52280268  0.56455336 -1.22981207  0.        ]",-1.74456,[ 0.32313699  1.32313496],-0.142643891937,[ 0.42344937  1.08734334],[-0.64557296 -0.7040453 ],"[[ -0.66288712  -2.40644035  -0.13653158   0.02636986]
 [-13.02588667 -15.97138816   0.           0.        ]]"
10,"[ 0.42901041 -1.29810043 -1.31004384  0.25997395 -1.18057529  0.22506153
 -1.89191869 -1.77162315  0.49397499 -0.67412837  0.        ]",-1.53441,[ 0.16922278  1.36212825],-0.114429890352,[ 0.36323464  1.31705689],[-0.64557296 -0.7040453 ],"[[ -0.90799718  -2.68296363  -0.13653158   0.02636986]
 [-11.48999946 -11.6952236    0.           0.        ]]"
11,"[ 0.14558359 -1.39000648 -1.48340067  0.71809717 -1.18057382  0.22506141
 -1.75847752 -1.03534761  0.58647344 -0.32485334  0.        ]",-1.36494,[ 0.47562484  0.7592011 ],-0.112723827693,[ 0.39700824  1.40059412],[-0.64557296 -0.7040453 ],"[[ -1.12879729  -2.87481481  -0.13653158   0.02636986]
 [-10.59289755  -7.50388183   0.           0.        ]]"
12,"[-0.12524419 -1.42298697 -1.58045111  1.01434888 -1.18057234  0.22506128
 -1.44718347 -0.48114862  0.70196479 -0.16066978  0.        ]",-1.33303,[ 0.92598102  2.10279281],-0.120602951234,[ 0.11854944  1.25972259],[-0.64557296 -0.7040453 ],"[[-1.31965765 -2.99323867 -0.13653158  0.02636986]
 [-8.50007609 -4.3490307   0.          0.        ]]"
13,"[-0.32043229 -1.42892432 -1.61676888  1.09921738 -1.18057087  0.22506116
 -0.8767999   0.38157432  0.74784896 -0.11393339  0.        ]",-1.20476,[-0.14345889  0.85595658],-0.124334348882,[-0.58926725  0.5655601 ],[-0.64557296 -0.7040453 ],"[[-1.45118431 -3.02670788 -0.13653158  0.02636986]
 [-4.66537715  0.56213588  0.          0.        ]]"
14,"[-0.46819797 -1.42055947 -1.62713076  0.98485649 -1.18056939  0.22506104
 -0.94752318  0.97498944  0.70435758 -0.10661234  0.        ]",-1.05868,[ 0.23504495  0.8910733 ],-0.120203648164,[-0.45170856  0.2962268 ],[-0.64557296 -0.7040453 ],"[[-1.54926252 -2.98157161 -0.13653158  0.02636986]
 [-5.14085794  3.94023468  0.          0.        ]]"
15,"[-0.60780638 -1.38759221 -1.62370598  0.70165938 -1.18056792  0.22506091
 -0.7939411   1.58109211  0.58237107 -0.10967325  0.        ]",-1.07806,[-1.18903348 -0.39910225],-0.108881646879,[-0.52321768 -0.22903797],[-0.64557296 -0.7040453 ],"[[-1.64171989 -2.86814856 -0.13653158  0.02636986]
 [-4.10832616  7.39056966  0.          0.        ]]"
16,"[-0.78905814 -1.32900472 -1.59992224  0.38705866 -1.18056644  0.22506079
 -1.37074492  1.27777419  0.44439268 -0.08984197  0.        ]",-0.914779,[-0.42811378 -0.47578683],-0.0958290123459,[ 0.55550051  0.47701383],[-0.64557296 -0.7040453 ],"[[-1.76279475 -2.73766161 -0.13653158  0.02636986]
 [-7.98620643  5.66390148  0.          0.        ]]"
17,"[-1.04309553 -1.27410921 -1.52755118  0.17240284 -1.18056497  0.22506067
 -1.5993296   0.92715509  0.36020734  0.00209393  0.        ]",-0.842859,[ 2.43217484  0.68841402],-0.0870236647171,[ 1.24134099  1.05611432],[-0.64557296 -0.7040453 ],"[[-1.93793821 -2.64440968 -0.13653158  0.02636986]
 [-9.52300762  3.66795937  0.          0.        ]]"
18,"[-1.24623584 -1.20379376 -1.43226684 -0.04591963 -1.18056349  0.22506054
 -0.98238814  1.39326412  0.27433956  0.10217775  0.        ]",-0.819535,[-0.05472904  0.16673168],-0.0783620143904,[ 0.6025784  0.2462623],[-0.64557296 -0.7040453 ],"[[-2.08678275 -2.54442777 -0.13653158  0.02636986]
 [-5.37529632  6.32136081  0.          0.        ]]"
19,"[-1.38430419 -1.09416808 -1.34439313 -0.31142698 -1.18056202  0.22506042
 -0.99877732  1.48726326  0.15049585  0.18347254  0.        ]",-0.809836,[ 1.1282995   0.05269268],-0.0666230162785,[ 0.85835713  0.18592145],[-0.64557296 -0.7040453 ],"[[-2.19539428 -2.41263158 -0.13653158  0.02636986]
 [-5.48548832  6.8564782   0.          0.        ]]"
20,"[-1.46658955 -0.96081269 -1.28114518 -0.55745723 -1.18056054  0.2250603
 -0.39378784  1.50005892  0.01309581  0.2293015   0.        ]",-0.793929,[ 0.10134992  0.16616834],-0.0538789371408,[ 0.03641006 -0.25547796],[-0.64557296 -0.7040453 ],"[[-2.2642943  -2.27477075 -0.13653158  0.02636986]
 [-1.41812547  6.92933379  0.          0.        ]]"
21,"[-1.49425796 -0.80404438 -1.25775599 -0.77461305 -1.18055907  0.22506017
 -0.3299578   1.59153507 -0.14215757  0.20785274  0.        ]",-0.79962,[-1.33445916 -0.43277418],-0.0391639612222,[-0.11125278 -0.5049895 ],[-0.64557296 -0.7040453 ],"[[-2.28835106 -2.13095912 -0.13653158  0.02636986]
 [-0.98899547  7.45009189  0.          0.        ]]"
22,"[-1.55997506 -0.64906334 -1.19734257 -0.93286954 -1.18055759  0.22506005
 -0.91581149  1.26465703 -0.26670739  0.22962314  0.        ]",-0.786002,[ 1.19378811 -0.42184236],-0.0277270991966,[ 0.93735552  0.06185012],[-0.64557296 -0.7040453 ],"[[-2.34765017 -2.00062753 -0.13653158  0.02636986]
 [-4.92771169  5.58929902  0.          0.        ]]"
23,"[-1.62050874 -0.53130367 -1.13477161 -1.02258336 -1.18055612  0.22505993
 -0.31252095  0.95174255 -0.34820274  0.2686289   0.        ]",-0.773942,[ 0.09789056 -0.09896386],-0.0210663680154,[ 0.08335286 -0.16344386],[-0.64557296 -0.7040453 ],"[[-2.40550949 -1.90671373 -0.13653158  0.02636986]
 [-0.87177453  3.80799085  0.          0.        ]]"
24,"[-1.63397306 -0.43899547 -1.11981952 -1.07663064 -1.18055464  0.2250598
 -0.25232018  0.8696556  -0.41926738  0.24458033  0.        ]",-0.763725,[-0.78610316  0.49540125],-0.014256225983,[-0.04989561 -0.21064231],[-0.64557296 -0.7040453 ],"[[-2.41888418 -1.83524235 -0.13653158  0.02636986]
 [-0.46704429  3.3407029   0.          0.        ]]"
25,"[-1.67347419 -0.32579263 -1.07351215 -1.12485813 -1.18055317  0.22505968
 -0.71377392  1.20268826 -0.49390065  0.25583674  0.        ]",-0.765854,[ 1.85651242 -0.28894252],-0.00904586180466,[ 0.60984731 -0.22347303],[-0.64557296 -0.7040453 ],"[[-2.45935235 -1.7494068  -0.13653158  0.02636986]
 [-3.56941086  5.23655067  0.          0.        ]]"
26,"[-1.7024071  -0.20224024 -1.03702642 -1.15600806 -1.18055169  0.22505956
 -0.1145489   0.98339999 -0.57568207  0.24148438  0.        ]",-0.781525,[-0.79409054 -0.66265949],-0.00621682607893,[-0.41334245 -0.58386433],[-0.64557296 -0.7040453 ],"[[-2.49031991 -1.65720045 -0.13653158  0.02636986]
 [ 0.45918965  3.98822435  0.          0.        ]]"
27,"[-1.72264945 -0.13117735 -1.01004598 -1.16409233 -1.18055022  0.22505943
 -0.58330112  0.50869903 -0.61938832  0.24110125  0.        ]",-0.75838,[ 0.27075403  0.19848337],-0.00841700347491,[ 0.49466848  0.10724689],[-0.64557296 -0.7040453 ],"[[-2.51275575 -1.60454918 -0.13653158  0.02636986]
 [-2.69224135  1.28591831  0.          0.        ]]"
