timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
10,"[-0.91318973  0.81266106  1.47961555  1.02295649 -1.3808123   1.12990658
  0.60166104 -0.98340765 -0.23382459 -0.30913895  0.        ]",[ 0.66040274  0.51379532],-0.0230312754313,-0.0230312754313,"[[ 1.89247965  1.02865368 -0.15856308  0.13100388]
 [ 3.01429763 -4.00193808  0.          0.        ]]",[-0.6085605  -0.49870405],[-0.22546946  0.1572251 ]
11,"[-1.03201961  0.87537305  1.43405923  0.94103368 -1.38081049  1.12990541
  0.85567811 -0.63342471 -0.31677799 -0.38398709  0.        ]",[-0.82217877 -1.41608874],-0.0211265572504,-0.0211265572504,"[[ 1.97837768  0.96981389 -0.15856308  0.13100388]
 [ 5.56698761 -1.88909721  0.          0.        ]]",[-0.6085605  -0.49870405],[-1.20001614 -0.74805105]
12,"[-1.13568073  0.95378444  1.38422925  0.82257156 -1.38080868  1.12990425
  0.52112442 -1.28295852 -0.3841605  -0.42670965  0.        ]",[-0.91742105  1.27958895],-0.0218225431388,-0.0218225431388,"[[ 2.05598498  0.89268869 -0.15856308  0.13100388]
 [ 2.20497446 -5.8103341   0.          0.        ]]",[-0.6085605  -0.49870405],[-0.26646936  0.54621649]
13,"[-1.14513578  1.02579507  1.37917633  0.69538534 -1.38080687  1.12990309
  0.15546491 -0.60782507 -0.37409902 -0.33946733  0.        ]",[ 1.07216529  0.49384013],-0.0153415528678,-0.0153415528678,"[[ 2.06321595  0.8173755  -0.15856308  0.13100388]
 [-1.46963009 -1.73456284  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.48630118  0.25866634]
14,"[-1.1589155   1.03932541  1.3716544   0.66922273 -1.38080506  1.12990193
  0.55199612 -0.27844554 -0.3818647  -0.34022586  0.        ]",[-0.83166804  0.08326892],-0.0151550500822,-0.0151550500822,"[[ 2.07380454  0.80263511 -0.15856308  0.13100388]
 [ 2.51521425  0.25389651  0.          0.        ]]",[-0.6085605  -0.49870405],[-0.63072294 -0.67457724]
15,"[-1.18060193  1.03168605  1.35942873  0.68408561 -1.38080325  1.12990077
  0.21960552 -0.22448612 -0.4026108  -0.38415661  0.        ]",[-0.3523656  -0.22983998],-0.0181802608971,-0.0181802608971,"[[ 2.09059487  0.81098142 -0.15856308  0.13100388]
 [-0.82505982  0.57964813  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.1230048  -0.40956959]
16,"[-1.14128777  1.02952235  1.38123508  0.68824873 -1.38080143  1.12989961
  0.0825316  -0.37706451 -0.36966883 -0.3284385   0.        ]",[ 0.14526252  0.62193289],-0.0146784563933,-0.0146784563933,"[[ 2.06027292  0.81333258 -0.15856308  0.13100388]
 [-2.20254838 -0.34146615  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.57090008  0.04249156]
17,"[-1.09131203  1.01285733  1.40676322  0.71968314 -1.38079962  1.12989845
  0.14397869  0.03193952 -0.33145791 -0.28048811  0.        ]",[-0.55918782  0.06504696],-0.013609590657,-0.013609590657,"[[ 2.02241746  0.83127702 -0.15856308  0.13100388]
 [-1.58505135  2.12768321  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.37736964 -0.52902305]
18,"[-1.01900493  0.97014045  1.4396125   0.79533974 -1.38079781  1.12989729
 -0.07306686  0.06773465 -0.28186413 -0.24113554  0.        ]",[ 1.10321143  0.06177465],-0.0160541475928,-0.0160541475928,"[[ 1.96883249  0.87599895 -0.15856308  0.13100388]
 [-3.76619305  2.34377777  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.91589993 -0.28803548]
19,"[-0.97103887  0.92162808  1.45888461  0.8734583  -1.380796    1.12989613
  0.32805464  0.10035899 -0.25493431 -0.24330953  0.        ]",[ 0.70091285 -0.61158255],-0.0187031798054,-0.0187031798054,"[[ 1.93395227  0.92485042 -0.15856308  0.13100388]
 [ 0.26477034  2.5407304   0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.06204854 -0.83001995]
20,"[-1.01653741  0.89505367  1.4406471   0.91305316 -1.38079419  1.12989497
  0.60357191 -0.30924263 -0.30010779 -0.33755713  0.        ]",[-1.47406869  0.14007955],-0.0191682680123,-0.0191682680123,"[[ 1.96702731  0.95085507 -0.15856308  0.13100388]
 [ 3.03350904  0.0679759   0.          0.        ]]",[-0.6085605  -0.49870405],[-0.57669264 -0.76100898]
21,"[-1.04424852  0.88789385  1.42866689  0.9233558  -1.38079238  1.12989381
  0.20386189 -0.21739271 -0.32413036 -0.38449134  0.        ]",[ 0.40399337 -1.58974485],-0.0207743833442,-0.0207743833442,"[[ 1.98739601  0.95777802 -0.15856308  0.13100388]
 [-0.98326467  0.62247046  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.2692897  -0.48354843]
22,"[-1.0396108   0.91602693  1.43071605  0.88197919 -1.38079057  1.12989264
  0.3649766  -0.87540335 -0.31424951 -0.34118691  0.        ]",[-0.07700343  0.03520846],-0.0184545387116,-0.0184545387116,"[[ 1.98397541  0.9303711  -0.15856308  0.13100388]
 [ 0.63581394 -3.3499224   0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.17918381  0.31488842]
23,"[-1.05251446  0.98037366  1.4249582   0.7778208  -1.38078876  1.12989148
  0.33340364 -0.84130795 -0.30785949 -0.27211334  0.        ]",[-0.6469596   1.30412681],-0.0150004954216,-0.0150004954216,"[[ 1.99350829  0.8654378  -0.15856308  0.13100388]
 [ 0.31853223 -3.14409351  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.29296282  0.44738016]
24,"[-1.02621243  1.00189548  1.43653187  0.73974144 -1.38078695  1.12989032
  0.07793837 -0.17497367 -0.27755909 -0.20721213  0.        ]",[ 0.74139437 -0.63437283],-0.0155667306325,-0.0155667306325,"[[ 1.97412122  0.8429164  -0.15856308  0.13100388]
 [-2.24869146  0.87854318  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.71846539 -0.05777434]
25,"[-1.00558976  1.00926401  1.44518349  0.72629792 -1.38078513  1.12988916
  0.37433697 -0.59408989 -0.25617805 -0.17009719  0.        ]",[ 0.15692853 -0.45137572],-0.0173104761384,-0.0173104761384,"[[ 1.95903231  0.83510097 -0.15856308  0.13100388]
 [ 0.72988084 -1.6516481   0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.24578187  0.23192041]
26,"[-1.03382911  1.05573393  1.43323749  0.63640767 -1.38078332  1.129888
  0.43473963 -0.88475861 -0.26328616 -0.14155886  0.        ]",[-0.14527013 -0.02119483],-0.016592497845,-0.016592497845,"[[ 1.97972015  0.78446194 -0.15856308  0.13100388]
 [ 1.33688164 -3.40640824  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.22120717  0.62925261]
27,"[-1.06184072  1.11474018  1.42069616  0.50784316 -1.38078151  1.12988684
  0.37491728 -0.88745595 -0.2618216  -0.09172351  0.        ]",[ 1.00210573  1.30515886],-0.0175047050692,-0.0175047050692,"[[ 2.00042608  0.71617034 -0.15856308  0.13100388]
 [ 0.73571695 -3.42269629  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.38128829  0.80832165]
28,"[-1.1339474   1.13770708  1.38510632  0.45269932 -1.3807797   1.12988568
  0.76702381 -0.22056463 -0.31965541 -0.15474886  0.        ]",[-1.0084557  -0.11915897],-0.0106791747801,-0.0106791747801,"[[ 2.05467527  0.68811063 -0.15856308  0.13100388]
 [ 4.67607686  0.60329941  0.          0.        ]]",[-0.6085605  -0.49870405],[-0.91892296 -0.68201923]
29,"[-1.20231077  1.13186437  1.34666912  0.46702393 -1.38077789  1.12988452
  0.36414523 -0.30047546 -0.38696258 -0.26455167  0.        ]",[ 0.37631154 -0.47222122],-0.00928149720145,-0.00928149720145,"[[ 2.10757601  0.6953363  -0.15856308  0.13100388]
 [ 0.62747467  0.12088018  0.          0.        ]]",[-0.6085605  -0.49870405],[-0.11461471 -0.24800465]
30,"[-1.23685861  1.14502552  1.32537135  0.43444437 -1.38077608  1.12988336
  0.51112257 -0.61068108 -0.41315389 -0.29679029  0.        ]",[-0.4091127  -0.50051243],-0.0111360820211,-0.0111360820211,"[[ 2.13494479  0.6789645  -0.15856308  0.13100388]
 [ 2.10448053 -1.75181944  0.          0.        ]]",[-0.6085605  -0.49870405],[-0.43784267 -0.04790291]
31,"[-1.26843914  1.18696592  1.30473041  0.32277878 -1.38077427  1.1298822
  0.34598427 -0.93312373 -0.42332606 -0.27637413  0.        ]",[ 0.56397527  0.29391436],-0.00946779969105,-0.00946779969105,"[[ 2.160384    0.62439746 -0.15856308  0.13100388]
 [ 0.44497704 -3.69839542  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.1000361   0.65423185]
32,"[-1.3064334   1.23060366  1.27833063  0.19143286 -1.38077246  1.12988104
  0.56709125 -0.72834882 -0.43628373 -0.25955526  0.        ]",[-0.03365192  1.05595124],-0.00825562473971,-0.00825562473971,"[[ 2.19157713  0.56283291 -0.15856308  0.13100388]
 [ 2.66692439 -2.46218195  0.          0.        ]]",[-0.6085605  -0.49870405],[-0.55964291  0.1402908 ]
33,"[-1.36726383  1.23666271  1.23221982  0.17172607 -1.38077064  1.12987987
  0.54845144 -0.06437378 -0.49180812 -0.35305003  0.        ]",[-0.47465633 -0.18934197],-0.0171825293971,-0.0171825293971,"[[ 2.24303616  0.55380671 -0.15856308  0.13100388]
 [ 2.47961283  1.54620309  0.          0.        ]]",[-0.6085605  -0.49870405],[-0.90615398 -0.82551181]
34,"[-1.40190638  1.22097617  1.20365496  0.22193924 -1.38076883  1.12987871
  0.35673694 -0.19352033 -0.53193782 -0.44704867  0.        ]",[-0.63936463  0.03815003],-0.0257499394394,-0.0257499394394,"[[ 2.27329862  0.57690828 -0.15856308  0.13100388]
 [ 0.55304226  0.76655139  0.          0.        ]]",[-0.6085605  -0.49870405],[-0.4891777  -0.57285476]
35,"[-1.3854949   1.20928019  1.21740283  0.25778015 -1.38076702  1.12987755
  0.10393795 -0.17086419 -0.5219812  -0.43846884  0.        ]",[-0.78030217  0.16790835],-0.0246851203594,-0.0246851203594,"[[ 2.25887071  0.59361165 -0.15856308  0.13100388]
 [-1.98737735  0.90332482  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.11820655 -0.28172126]
36,"[-1.30276592  1.19154613  1.28094547  0.30976408 -1.38076521  1.12987639
 -0.19936571 -0.06352571 -0.45346492 -0.32487138  0.        ]",[ 0.12685446  0.37777373],-0.0137257353041,-0.0137257353041,"[[ 2.18854224  0.61817985 -0.15856308  0.13100388]
 [-5.03532708  1.551321    0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.91172242  0.09391326]
37,"[-1.18477499  1.15689133  1.35696665  0.40409023 -1.3807634   1.12987523
 -0.13956752  0.1791219  -0.3587004  -0.1975858   0.        ]",[ 0.99285376  0.53015361],-0.00733905151544,-0.00733905151544,"[[ 2.0938649   0.66390356 -0.15856308  0.13100388]
 [-4.43440604  3.01617086  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.9136703  -0.13211027]
38,"[-1.12182154  1.09062291  1.39141157  0.562499   -1.38076159  1.12987407
  0.25997227  0.51672717 -0.33013674 -0.21017722  0.        ]",[ 0.23481883 -0.43038951],-0.0104600161941,-0.0104600161941,"[[ 2.04546047  0.74467573 -0.15856308  0.13100388]
 [-0.41936671  5.05427481  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.00782545 -1.04842222]
39,"[-1.1231686   1.01621942  1.39071308  0.71338174 -1.38075978  1.12987291
  0.35331003  0.21781171 -0.35806686 -0.32111129  0.        ]",[-0.43107596 -1.33607398],-0.0146474352127,-0.0146474352127,"[[ 2.04648409  0.82765573 -0.15856308  0.13100388]
 [ 0.51860049  3.24974182  0.          0.        ]]",[-0.6085605  -0.49870405],[-0.26747394 -1.1008352 ]
40,"[-1.11415819  0.99297746  1.39533333  0.75569499 -1.38075797  1.12987175
  0.18269681 -0.44865007 -0.35704633 -0.34097457  0.        ]",[ 0.18221843  0.36149487],-0.0161182881705,-0.0161182881705,"[[ 2.03965399  0.85228264 -0.15856308  0.13100388]
 [-1.1959163  -0.77364528  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.38889217 -0.01384923]
41,"[-1.0923285   0.99389231  1.40621042  0.75406649 -1.38075616  1.12987059
  0.25674727 -0.20904963 -0.33816385 -0.3085432   0.        ]",[-0.06378045 -0.65060083],-0.0148785079904,-0.0148785079904,"[[ 2.0232019   0.85132243 -0.15856308  0.13100388]
 [-0.45177131  0.67280559  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.16532338 -0.38489708]
42,"[-1.07700584  1.00576439  1.41357862  0.73266987 -1.38075434  1.12986943
  0.2326069  -0.63796861 -0.32124691 -0.27055768  0.        ]",[ 0.22276974  0.41933695],-0.0138395295665,-0.0138395295665,"[[ 2.01173249  0.83879869 -0.15856308  0.13100388]
 [-0.69436008 -1.91655024  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.43593508  0.30136663]
43,"[-1.07041798  1.02564484  1.41667878  0.6956025  -1.38075253  1.12986827
  0.32162689 -0.35668957 -0.3086659  -0.23343463  0.        ]",[-0.78584089 -1.38765457],-0.013274527914,-0.013274527914,"[[ 2.00682087  0.81750487 -0.15856308  0.13100388]
 [ 0.2002155  -0.21849024  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.14887194 -0.12745914]
44,"[-1.03364791  1.06550918  1.433275    0.61625045 -1.38075072  1.1298671
  0.01197365 -1.01170234 -0.25881143 -0.12731677  0.        ]",[ 1.35728535  1.05031583],-0.0171794184091,-0.0171794184091,"[[ 1.9796038   0.77346064 -0.15856308  0.13100388]
 [-2.91153072 -4.17275877  0.          0.        ]]",[-0.6085605  -0.49870405],[ 1.1309464   1.27461529]
45,"[-1.009129    1.10265749  1.44367869  0.53558253 -1.38074891  1.12986594
  0.41127478 -0.34234365 -0.216673   -0.0417728   0.        ]",[-0.67420387 -0.47464478],-0.0233055966309,-0.0233055966309,"[[ 1.9616334   0.73054877 -0.15856308  0.13100388]
 [ 1.10109929 -0.13189158  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.22239693  0.09088454]
46,"[-1.00233854  1.12058618  1.44646656  0.49404651 -1.3807471   1.12986478
  0.14373844 -0.65307955 -0.19985788 -0.00690879  0.        ]",[ 0.41443103  0.2470961 ],-0.0260815259455,-0.0260815259455,"[[ 1.95668075  0.70908953 -0.15856308  0.13100388]
 [-1.58740576 -2.00778272  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.92583388  0.87927473]
47,"[-0.98171134  1.14486358  1.45469993  0.43479816 -1.38074529  1.12986362
  0.30998897 -0.48451956 -0.16374676  0.05449671  0.        ]",[-0.23125956 -0.56396776],-0.0317824204897,-0.0317824204897,"[[ 1.94169506  0.67914359 -0.15856308  0.13100388]
 [ 0.0832672  -0.99020096  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.64400786  0.60240304]
48,"[-0.97130987  1.17742612  1.45871495  0.34925088 -1.38074348  1.12986246
  0.21885735 -0.8511236  -0.12985739  0.11623191  0.        ]",[ 0.37131593  2.27247586],-0.0374600255937,-0.0374600255937,"[[ 1.93417192  0.63713418 -0.15856308  0.13100388]
 [-0.83252388 -3.20336389  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.9916302   1.29343355]
49,"[-0.96887123  1.19501246  1.45964143  0.29976889 -1.38074167  1.1298613
  0.36653979 -0.18480825 -0.11342399  0.14637788  0.        ]",[-0.25283817  0.742337  ],-0.0402630992195,-0.0402630992195,"[[ 1.9324117   0.61342586 -0.15856308  0.13100388]
 [ 0.65155515  0.81912694  0.          0.        ]]",[-0.6085605  -0.49870405],[ 0.54662329  0.35091671]
