timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
0,"[ 1.08555239  1.96842557  0.05075454 -0.86205703 -0.74341251 -0.52728488
  0.30182434 -0.35014923  1.8527127   0.38625825  0.        ]",[-0.17982281  0.77351175],-0.297265663514,-0.297265663514,"[[-0.01453041 -0.05063218 -0.08269032 -0.06192649]
 [-0.0031677   0.00056925  0.          0.        ]]",[-0.14234211 -0.1379068 ],[-0.60595214  1.30679142]
1,"[ 1.08536518  1.9698341   0.03979844 -0.77335213 -0.74340999 -0.52728341
  0.24267975  0.07787841  1.8535844   0.40152525  0.        ]",[ 0.29170914  1.45089934],-0.297728262942,-0.297728262942,"[[-0.02174234 -0.01988818 -0.08269032 -0.06192649]
 [-0.71564895  3.06362154  0.          0.        ]]",[-0.14234211 -0.1379068 ],[-0.60582018  1.28329682]
2,"[ 1.08527636  1.96580285  0.0358367  -0.48377796 -0.74340748 -0.52728194
  0.33952146  0.62264757  1.85296955  0.48748387  0.        ]",[-1.73402212  1.94605256],-0.299767245925,-0.299767245925,"[[-0.0243504   0.08049898 -0.08269032 -0.06192649]
 [ 0.45096676  6.96210319  0.          0.        ]]",[-0.14234211 -0.1379068 ],[-0.7181015   1.20946527]
3,"[ 1.08356938  1.92636513 -0.01088496  0.02098331 -0.74340496 -0.52728047
  0.01027574  1.15690403  1.83724816  0.59345953  0.        ]",[-1.13688376 -0.42141125],-0.300731579024,-0.300731579024,"[[ -0.05512576   0.25810132  -0.08269032  -0.06192649]
 [ -3.51529107  10.78537767   0.           0.        ]]",[-0.14234211 -0.1379068 ],[-0.64232957  1.17777085]
4,"[ 1.06690594  1.83588182 -0.17586355  0.5526786  -0.74340244 -0.527279
 -0.31228899  0.89408692  1.81198226  0.58099763  0.        ]",[-0.61692042  0.96322848],-0.296909395106,-0.296909395106,"[[-0.16441821  0.45493908 -0.08269032 -0.06192649]
 [-7.40106717  8.9046364   0.          0.        ]]",[-0.14234211 -0.1379068 ],[-0.43334585  1.23430777]
5,"[ 1.00807676  1.68527107 -0.42738237  1.07586262 -0.74339993 -0.52727754
 -0.50285611  1.40249708  1.77143659  0.48264887  0.        ]",[ 0.08239754  1.37296917],-0.288470564721,-0.288470564721,"[[ -0.33547252   0.66953681  -0.08269032  -0.06192649]
 [ -9.6967408   12.54297403   0.           0.        ]]",[-0.14234211 -0.1379068 ],[-0.24932498  1.19708121]
6,"[ 0.89874013  1.4100654  -0.68769954  1.6452056  -0.74339741 -0.52727607
 -0.45998415  1.92102415  1.68644549  0.4252217   0.        ]",[ 0.88643825  0.35585647],-0.275285422444,-0.275285422444,"[[ -0.52422633   0.9576282   -0.08269032  -0.06192649]
 [ -9.1803014   16.25379353   0.           0.        ]]",[-0.14234211 -0.1379068 ],[-0.18320315  1.06468725]
7,"[ 0.78403557  1.01200025 -0.87167745  2.06091759 -0.74339489 -0.5272746
 -0.15375175  2.07276547  1.55323255  0.47322409  0.        ]",[ 1.480908    3.04889458],-0.258401839873,-0.258401839873,"[[ -0.67082145   1.29360021  -0.08269032  -0.06192649]
 [ -5.49130503  17.33986113   0.           0.        ]]",[-0.14234211 -0.1379068 ],[-0.29481149  0.89328432]
8,"[ 0.72175103  0.51167196 -0.95151703  2.15493459 -0.74339238 -0.52727313
  0.18381213  2.57793731  1.34929128  0.63063986  0.        ]",[-0.40604242  1.27854726],-0.236780287837,-0.236780287837,"[[ -0.73985146   1.67667175  -0.08269032  -0.06192649]
 [ -1.42487626  20.95532222   0.           0.        ]]",[-0.14234211 -0.1379068 ],[-0.4646816   0.64934152]
9,"[ 0.67915364 -0.05016596 -1.00023354  1.72926032 -0.74338986 -0.52727166
  0.05284745  3.07320987  1.03748031  0.7571256   0.        ]",[-0.14103101 -0.7138196 ],-0.203364649096,-0.203364649096,"[[ -0.78417813   2.13134518  -0.08269032  -0.06192649]
 [ -3.00252226  24.50017809   0.           0.        ]]",[-0.14234211 -0.1379068 ],[-0.40330991  0.46540079]
10,"[ 0.61317055 -0.47098337 -1.06787589  0.80158692 -0.74338734 -0.52727019
  0.01153357  2.61043858  0.69921863  0.73037078  0.        ]",[-0.69344465  0.89849619],-0.161464128759,-0.161464128759,"[[ -0.84921981   2.58812336  -0.08269032  -0.06192649]
 [ -3.50020258  21.18867148   0.           0.        ]]",[-0.14234211 -0.1379068 ],[-0.3316755   0.44522926]
11,"[ 0.50780367 -0.66153772 -1.15957815 -0.43288216 -0.74338483 -0.52726872
 -0.21059884  2.42273644  0.3830344   0.57151502  0.        ]",[ 1.01535874  1.1137788 ],-0.114640322723,-0.114640322723,"[[ -0.94606875   3.04338217  -0.08269032  -0.06192649]
 [ -6.17608317  19.84562285   0.           0.        ]]",[-0.14234211 -0.1379068 ],[-0.22512788  0.44313723]
12,"[ 0.41189128 -0.66699836 -1.22867617 -0.82218326 -0.74338231 -0.52726725
  0.12814874 -0.44688677  0.29319961  0.50494473  0.        ]",[-0.14857114 -0.05525728],-0.0998266213733,-0.0998266213733,"[[-1.02865041  3.17839307 -0.08269032 -0.06192649]
 [-2.09543161 -0.69133558  0.          0.        ]]",[-0.14234211 -0.1379068 ],[-0.36213833  0.65118355]
13,"[ 0.35458933 -0.66772814 -1.26435132 -0.67083392 -0.7433798  -0.52726578
  0.08275054 -0.81507237  0.33575387  0.53469609  0.        ]",[-1.35069374  0.17641523],-0.106691407734,-0.106691407734,"[[-1.07604659  3.12596143 -0.08269032 -0.06192649]
 [-2.64230764 -3.32633547  0.          0.        ]]",[-0.14234211 -0.1379068 ],[-0.35230339  0.68009317]
14,"[ 0.23918434 -0.66416794 -1.32499423 -0.49930064 -0.74337728 -0.52726431
 -0.24157902 -0.71260979  0.38720316  0.55642717  0.        ]",[-1.6253      1.03068896],-0.113874569703,-0.113874569703,"[[-1.16809253  3.06647738 -0.08269032 -0.06192649]
 [-6.54926219 -2.59306308  0.          0.        ]]",[-0.14234211 -0.1379068 ],[-0.22555274  0.70613194]
15,"[ 0.01545452 -0.65981345 -1.40537003 -0.39704577 -0.74337476 -0.52726284
 -0.55948407 -0.51079561  0.42916154  0.55427012  0.        ]",[-0.41073947  0.80713316],-0.118251420518,-0.118251420518,"[[ -1.337501     3.03090417  -0.08269032  -0.06192649]
 [-10.37883031  -1.1487605    0.           0.        ]]",[-0.14234211 -0.1379068 ],[-0.10620235  0.71704763]
16,"[-0.29040278 -0.65735273 -1.44642156 -0.35186816 -0.74337225 -0.52726138
 -0.67742271 -0.42138266  0.45822534  0.53289182  0.        ]",[-0.46656406  0.3017277 ],-0.119902617105,-0.119902617105,"[[ -1.55933227   3.0151454   -0.08269032  -0.06192649]
 [-11.79956697  -0.50887244   0.           0.        ]]",[-0.14234211 -0.1379068 ],[-0.06032372  0.70508242]
