timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
10,"[-1.13131183 -0.10794155 -1.15403455  1.6426174   0.57646511 -1.29508783
 -0.80766754  2.8176325  -0.36886989  0.49746718  0.        ]",[-0.75125853 -1.07697577],-0.0699020181995,-0.0699020181995,"[[ -2.20955171   2.17372794   0.06956845  -0.15142155]
 [-13.17035541  22.69118347   0.           0.        ]]",[-0.13599798 -0.13809454],[ 0.0552661   0.45679942]
11,"[-1.41640174 -0.47684757 -0.84340201  0.80488121  0.57646334 -1.29507983
 -1.03344393  2.20269602 -0.51638637  0.77036208  0.        ]",[ 0.42428708  0.46279756],-0.108403687163,-0.108403687163,"[[ -2.50018614   2.58331084   0.06956845  -0.15142155]
 [-15.88419086  18.28178078   0.           0.        ]]",[-0.13599798 -0.13809454],[ 0.09044652  0.48927966]
12,"[-1.61138222 -0.65539163 -0.4464878  -0.20049716  0.57646157 -1.29507184
 -0.86754803  2.40768825 -0.62379067  1.05648879  0.        ]",[ 0.37385854  0.45267047],-0.146673841661,-0.146673841661,"[[ -2.79786468   2.96369715   0.06956845  -0.15142155]
 [-13.89020507  19.75203259   0.           0.        ]]",[-0.13599798 -0.13809454],[ 0.0745054   0.47985682]
13,"[-1.68784771 -0.67609717 -0.06134718 -0.71111836  0.57645979 -1.29506384
 -0.72159379 -0.25775837 -0.65559389  1.19999636  0.        ]",[-0.71428505  0.48420778],-0.164716754689,-0.164716754689,"[[ -3.05806855   3.14380306   0.06956845  -0.15142155]
 [-12.1359025    0.63813459   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.04338811  0.60611784]
14,"[-1.6689148  -0.67547841  0.3449951  -0.61724422  0.57645802 -1.29505584
 -0.93689962 -0.70910548 -0.66016941  1.14294321  0.        ]",[-0.34461847  1.2851944 ],-0.158450092068,-0.158450092068,"[[ -3.32675315   3.11086012   0.06956845  -0.15142155]
 [-14.72387008  -2.59848205   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.0546179   0.64179206]
15,"[-1.52880995 -0.67209398  0.78071984 -0.48241779  0.57645625 -1.29504784
 -1.02615804 -0.62034561 -0.693512    1.08454245  0.        ]",[ 2.10296238 -0.53291099],-0.153772150107,-0.153772150107,"[[ -3.63199562   3.06347786   0.06956845  -0.15142155]
 [-15.79679057  -1.96200214   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.0647963   0.65015781]
16,"[-1.3067598  -0.66359285  1.11555729 -0.31238467  0.57645448 -1.29503985
 -0.67074295 -0.90916761 -0.75380301  1.04353186  0.        ]",[ 0.61031683 -0.18176629],-0.153123602678,-0.153123602678,"[[ -3.90506945   3.00345723   0.06956845  -0.15142155]
 [-11.5248235   -4.03315977   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.10054438  0.66767627]
17,"[-1.09122013 -0.64294869  1.31603604 -0.06836234  0.57645271 -1.29503185
 -0.45071819 -0.99838967 -0.83973283  1.0211165   0.        ]",[-1.14031948  0.21397632],-0.156990631554,-0.156990631554,"[[-4.10903162  2.91637432  0.06956845 -0.15142155]
 [-8.88020322 -4.67300004  0.          0.        ]]",[-0.13599798 -0.13809454],[-0.17677441  0.66380644]
18,"[-0.82808324 -0.61383375  1.47142044  0.16256227  0.57645094 -1.29502385
 -0.76547296 -0.86737238 -0.93224934  1.04388703  0.        ]",[-0.30478324 -0.45276502],-0.166726982921,-0.166726982921,"[[ -4.32459479   2.83234076   0.06956845  -0.15142155]
 [-12.66349308  -3.73350624   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.21642286  0.66456038]
19,"[-0.47558524 -0.57189317  1.57235198  0.40808766  0.57644916 -1.29501585
 -0.84499343 -1.10710297 -1.02634435  1.12915931  0.        ]",[-0.50030877  0.02283166],-0.183087848071,-0.183087848071,"[[ -4.58745532   2.74042213   0.06956845  -0.15142155]
 [-13.61934408  -5.45264309   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.32202369  0.66719794]
20,"[-0.07450094 -0.51020982  1.56364407  0.68208908  0.57644739 -1.29500786
 -0.98732467 -1.07949823 -1.0951276   1.28569001  0.        ]",[-0.39493479  0.73117441],-0.204279411638,-0.204279411638,"[[ -4.87700772   2.63335528   0.06956845  -0.15142155]
 [-15.33017339  -5.25472938   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.43921542  0.65977323]
21,"[ 0.34443404 -0.45912607  1.40981184  0.86476442  0.57644562 -1.29499986
 -1.09212746 -0.66133902 -1.07848582  1.471305    0.        ]",[-0.36461885  1.67665078],-0.221735464166,-0.221735464166,"[[ -5.19625043   2.55834673   0.06956845  -0.15142155]
 [-16.58993518  -2.25614361   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.57230437  0.63328612]
22,"[ 0.72065045 -0.45553084  1.09387666  0.87652617  0.57644385 -1.29499186
 -1.18489179 -0.10303975 -0.97407965  1.59524865  0.        ]",[-0.12372986 -1.2636775 ],-0.227572994196,-0.227572994196,"[[ -5.53923649   2.55339278   0.06956845  -0.15142155]
 [-17.70501173   1.74738921   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.66677994  0.59317338]
23,"[ 0.98438565 -0.4517762   0.64058318  0.88867615  0.57644208 -1.29498387
 -1.19648176 -0.66013935 -0.83276032  1.67333228  0.        ]",[-0.73890556  1.03474674],-0.227999065546,-0.227999065546,"[[ -5.89473584   2.54825807   0.06956845  -0.15142155]
 [-17.84440018  -2.24754914   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.78231835  0.62027138]
24,"[ 1.08793944 -0.448251    0.07405623  0.89996168  0.57644031 -1.29497587
 -1.41045815 -0.10188945 -0.66343919  1.68747356  0.        ]",[-0.53984236  1.0281162 ],-0.221913917721,-0.221913917721,"[[ -6.27742942   2.54347256   0.06956845  -0.15142155]
 [-20.41644979   1.7556154    0.           0.        ]]",[-0.13599798 -0.13809454],[-0.72813731  0.58966255]
25,"[ 0.96714435 -0.50023172 -0.55396196  0.72025303  0.57643854 -1.29496788
 -1.55465853  0.44528655 -0.53575693  1.57595577  0.        ]",[ 0.49912667  0.60327574],-0.20425204259,-0.20425204259,"[[ -6.70314963   2.6179533    0.06956845  -0.15142155]
 [-22.14984674   5.6793714    0.           0.        ]]",[-0.13599798 -0.13809454],[-0.61954707  0.54668128]
26,"[ 0.62692801 -0.57891505 -1.0644024   0.37136137  0.57643676 -1.29495988
 -1.35379947  0.76260723 -0.51519134  1.42009149  0.        ]",[-1.54920883  0.86350779],-0.184924294457,-0.184924294457,"[[ -7.12192464   2.75437072   0.06956845  -0.15142155]
 [-19.73567344   7.9548636    0.           0.        ]]",[-0.13599798 -0.13809454],[-0.50715744  0.51206499]
27,"[ 0.11054408 -0.65110261 -1.38499278 -0.15147774  0.57643499 -1.29495188
 -1.65069718  1.21734752 -0.59746832  1.29595341  0.        ]",[-0.28177414  0.68787751],-0.173157204041,-0.173157204041,"[[ -7.55244528   2.94618584   0.06956845  -0.15142155]
 [-23.30449276  11.21580388   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.26106328  0.4878971 ]
28,"[-0.53912217 -0.67221167 -1.43132667 -0.48628913  0.57643322 -1.29494389
 -1.70516215 -0.15683502 -0.65914643  1.25003066  0.        ]",[ 0.32440015  1.53075694],-0.170653273659,-0.170653273659,"[[ -8.02510618   3.0648292    0.06956845  -0.15142155]
 [-23.95933771   1.36168541   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.17263563  0.58143693]
29,"[-1.12445346 -0.67156565 -1.15953736 -0.46881427  0.57643145 -1.29493589
 -1.55884209 -0.50186939 -0.63380547  1.20299424  0.        ]",[-0.04862701 -0.3738354 ],-0.163990338951,-0.163990338951,"[[ -8.48664876   3.05867858   0.06956845  -0.15142155]
 [-22.20073453  -1.11252393   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.0918697  0.6103853]
30,"[-1.52473516 -0.66666605 -0.65828429 -0.36424118  0.57642968 -1.2949279
 -1.53828591 -0.70524631 -0.62358441  1.12450442  0.        ]",[-0.48463999  0.82775486],-0.154455716685,-0.154455716685,"[[ -8.92818589   3.02179556   0.06956845  -0.15142155]
 [-21.95379416  -2.57092977   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.04544988  0.6295318 ]
31,"[ -1.69139221e+00  -6.62624032e-01   6.19700321e-04  -2.97926563e-01
   5.76427907e-01  -1.29491990e+00  -1.66173980e+00  -3.62417434e-01
  -6.57546224e-01   1.06112418e+00   0.00000000e+00]",[ 0.90298726 -1.17622668],-0.149073246942,-0.149073246942,"[[ -9.38215185   2.99832452   0.06956845  -0.15142155]
 [-23.43787956  -0.11255999   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.02089971  0.62933397]
32,"[-1.59055206 -0.65361889  0.63661207 -0.179962    0.57642614 -1.29491191
 -1.32570311 -0.91430085 -0.72605579  1.00522393  0.        ]",[ 1.16337737  1.9736754 ],-0.147136121523,-0.147136121523,"[[ -9.81038439   2.95636641   0.06956845  -0.15142155]
 [-19.39881328  -4.07005639   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.04997007  0.66945285]
33,"[-1.33834441 -0.64266531  1.0782133  -0.06595466  0.57642436 -1.29490391
 -0.96434184 -0.35089693 -0.80390025  0.99419285  0.        ]",[-0.36807311  0.31078691],-0.151495033184,-0.151495033184,"[[-10.15478037   2.91550053   0.06956845  -0.15142155]
 [-15.0552877   -0.02998411   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.05343877  0.64881587]
34,"[-1.00283559 -0.64603177  1.37729032 -0.09863469  0.57642259 -1.29489592
 -1.06077785 -0.1792424  -0.84188623  1.03427252  0.        ]",[-0.51189837  0.58057224],-0.158529117421,-0.158529117421,"[[-10.46751697   2.92725092   0.06956845  -0.15142155]
 [-16.21451474   1.20091739   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.1197602   0.64119995]
35,"[-0.56031975 -0.65769405  1.55778293 -0.22969738  0.57642082 -1.29488792
 -1.20267776  0.13797908 -0.84195924  1.08746352  0.        ]",[-0.88592664  0.35041391],-0.16406343388,-0.16406343388,"[[-10.80892126   2.97409244   0.06956845  -0.15142155]
 [-17.92023921   3.47565421   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.20704842  0.62548041]
36,"[-0.02149314 -0.66805303  1.55284546 -0.39052243  0.57641905 -1.29487993
 -1.46498372 -0.22952304 -0.82065482  1.12756018  0.        ]",[ 1.43997023  0.17679625],-0.166762561653,-0.166762561653,"[[-11.19896122   3.03107872   0.06956845  -0.15142155]
 [-21.07329898   0.8403688    0.           0.        ]]",[-0.13599798 -0.13809454],[-0.33089191  0.64498335]
37,"[ 0.46070082 -0.66777423  1.33497068 -0.38515517  0.57641728 -1.29487194
 -1.10088649 -0.42414413 -0.83419516  1.17418024  0.        ]",[-0.53430338  1.4684573 ],-0.172686405958,-0.172686405958,"[[-11.57651749   3.02918412   0.06956845  -0.15142155]
 [-16.69688639  -0.5552238    0.           0.        ]]",[-0.13599798 -0.13809454],[-0.50654584  0.62571734]
38,"[ 0.8144938  -0.66611449  0.96991447 -0.35473423  0.57641551 -1.29486394
 -1.24937305 -0.41118694 -0.83454317  1.22663969  0.        ]",[-1.22393624  0.56624121],-0.178351029758,-0.178351029758,"[[-11.92836383   3.01843619   0.06956845  -0.15142155]
 [-18.48179722  -0.4623188    0.           0.        ]]",[-0.13599798 -0.13809454],[-0.56704009  0.61867452]
39,"[ 1.05063537 -0.66483622  0.41498776 -0.33302975  0.57641374 -1.29485595
 -1.54831015 -0.38813536 -0.8112508   1.27946806  0.        ]",[ 0.63162435  1.46777678],-0.182590949591,-0.182590949591,"[[-12.33405355   3.01075925   0.06956845  -0.15142155]
 [-22.07519918  -0.2970291    0.           0.        ]]",[-0.13599798 -0.13809454],[-0.54998839  0.61481881]
40,"[ 1.06558973 -0.6641441  -0.2061834  -0.32181477  0.57641197 -1.29484795
 -1.30389508 -0.36404901 -0.76938013  1.31430658  0.        ]",[-0.39539462  0.26388692],-0.183918093686,-0.183918093686,"[[-12.74608154   3.00678961   0.06956845  -0.15142155]
 [-19.1373919   -0.12431912   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.62191302  0.58606756]
41,"[ 0.86488348 -0.66370912 -0.75988391 -0.31494701  0.57641019 -1.29483996
 -1.40260508 -0.36139085 -0.7207562   1.32524199  0.        ]",[-0.27341446  0.74203794],-0.182443549907,-0.182443549907,"[[-13.14073518   3.00435777   0.06956845  -0.15142155]
 [-20.32401777  -0.10526496   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.56165689  0.57725799]
42,"[ 0.46321859 -0.66350136 -1.20253408 -0.31172728  0.57640842 -1.29483197
 -1.45918089 -0.35028541 -0.67047794  1.31158284  0.        ]",[-0.31945847  1.06809745],-0.178309660889,-0.178309660889,"[[-13.55403998   3.00321754   0.06956845  -0.15142155]
 [-21.00419657  -0.02563762   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.44323719  0.57621241]
43,"[-0.08835754 -0.66350265 -1.43542297 -0.31178102  0.57640665 -1.29482397
 -1.52980159 -0.34471782 -0.6288412   1.27374113  0.        ]",[-0.11396812  0.92243225],-0.171956875204,-0.171956875204,"[[ -1.39826424e+01   3.00323686e+00   6.95684530e-02  -1.51421554e-01]
 [ -2.18532149e+01   1.42795032e-02   0.00000000e+00   0.00000000e+00]]",[-0.13599798 -0.13809454],[-0.29956228  0.5848487 ]
44,"[-0.69020518 -0.66354105 -1.39321041 -0.31241399  0.57640488 -1.29481598
 -1.53133861 -0.34555042 -0.60454722  1.21834171  0.        ]",[-0.55768641 -0.70244817],-0.164409406066,-0.164409406066,"[[ -1.44198935e+01   3.00346137e+00   6.95684530e-02  -1.51421554e-01]
 [ -2.18718322e+01   8.30279143e-03   0.00000000e+00   0.00000000e+00]]",[-0.13599798 -0.13809454],[-0.15878913  0.59648627]
45,"[-1.23772871 -0.65802522 -1.05835519 -0.23424777  0.57640311 -1.29480799
 -1.6790017  -0.73351426 -0.58961473  1.13443169  0.        ]",[-0.21417039 -0.5395018 ],-0.15397323888,-0.15397323888,"[[-14.87514078   2.97571513   0.06956845  -0.15142155]
 [-23.6469645   -2.77367376   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.07378073  0.62735021]
46,"[-1.60543171 -0.6377199  -0.46412944 -0.02117824  0.57640134 -1.2948
 -1.71057821 -1.02383134 -0.61504449  1.00073265  0.        ]",[ 0.03404955  0.56005301],-0.139902587404,-0.139902587404,"[[-15.35189049   2.89935462   0.06956845  -0.15142155]
 [-24.0267113   -4.85547212   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.03700238  0.65805149]
47,"[-1.68290437 -0.61099625  0.24464038  0.18124863  0.57639957 -1.294792
 -1.65975369 -0.70125741 -0.72193541  0.90197053  0.        ]",[-0.20605686  0.16264611],-0.135810639733,-0.135810639733,"[[-15.82629658   2.825453     0.06956845  -0.15142155]
 [-23.41595288  -2.54242277   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.00664278  0.66135883]
48,"[-1.45742841 -0.5918907   0.91058335  0.29924904  0.5763978  -1.29478401
 -1.68903045 -0.60453739 -0.86082722  0.90733547  0.        ]",[-0.06834545  0.42607077],-0.147279145995,-0.147279145995,"[[-16.29814833   2.78156318   0.06956845  -0.15142155]
 [-23.76805309  -1.84889119   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.03366694  0.67014641]
49,"[-0.97769042 -0.58254626  1.39290495  0.35157784  0.57639602 -1.29477602
 -1.67237375 -0.36428012 -0.97046837  1.00613412  0.        ]",[-0.2950777   1.07661337],-0.166362874925,-0.166362874925,"[[-16.77150204   2.76187073   0.06956845  -0.15142155]
 [-23.56800723  -0.12610034   0.           0.        ]]",[-0.13599798 -0.13809454],[-0.09647584  0.66654503]
