timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
10,"[ 1.02133978  0.67624067 -0.29366661  0.95148472  1.44198113  0.51319679
  0.0695031  -0.01524867 -0.36099364 -0.18250058  0.        ]",[ 0.28565891  0.34063028],-0.005227645411,-0.005227645411,"[[-0.2430815   1.06674967  0.16713712  0.05897861]
 [-1.78494861  1.7051399   0.          0.        ]]",[-0.83915442 -0.75527239],[ 0.58493805  0.12726948]
11,"[ 1.01251498  0.62173614 -0.32813256  1.00746135  1.4419796   0.51319657
  0.19737289  0.21462118 -0.38652212 -0.19093801  0.        ]",[ 0.20581069 -0.83262917],-0.00366310578627,-0.00366310578627,"[[-0.26708927  1.11404299  0.16713712  0.05897861]
 [-0.61969684  3.01981443  0.          0.        ]]",[-0.83915442 -0.75527239],[ 0.05706877 -0.48658457]
12,"[ 1.01092966  0.59037227 -0.33398383  1.03681715  1.44197808  0.51319635
  0.28818078 -0.37232561 -0.40684767 -0.17377243  0.        ]",[ 0.21719082  0.22559257],-0.00172758542141,-0.00172758542141,"[[-0.27118042  1.14075866  0.16713712  0.05897861]
 [ 0.20781756 -0.33705764  0.          0.        ]]",[-0.83915442 -0.75527239],[ 0.08400799  0.21420404]
13,"[ 1.01578432  0.5876702  -0.31574751  1.03925132  1.44197655  0.51319613
  0.38201051 -0.21501335 -0.41638603 -0.14200153  0.        ]",[-0.27004374  0.4759886 ],-0.000948748846492,-0.000948748846492,"[[-0.25844509  1.1430445   0.16713712  0.05897861]
 [ 1.06286939  0.56264335  0.          0.        ]]",[-0.83915442 -0.75527239],[-0.39362773 -0.19913927]
14,"[ 1.01955087  0.55189032 -0.30092353  1.07012717  1.44197502  0.5131959
  0.26239456  0.11263001 -0.44935042 -0.08992866  0.        ]",[-0.45282372 -0.33424316],-0.00587653030527,-0.00587653030527,"[[-0.24812439  1.17309843  0.16713712  0.05897861]
 [-0.02716424  2.43650318  0.          0.        ]]",[-0.83915442 -0.75527239],[-0.24645403 -0.63496029]
15,"[ 1.0126861   0.50968554 -0.32748398  1.10336875  1.44197349  0.51319568
  0.06586603 -0.12713367 -0.46900063 -0.09981856  0.        ]",[ 1.49773652  0.25624011],-0.0069300856385,-0.0069300856385,"[[-0.26663641  1.20807028  0.16713712  0.05897861]
 [-1.81808599  1.06524566  0.          0.        ]]",[-0.83915442 -0.75527239],[ 0.55031598 -0.0495863 ]
16,"[ 1.01409534  0.47147741 -0.32218771  1.130607    1.44197196  0.51319546
  0.50401406  0.04640989 -0.50008179 -0.06419363  0.        ]",[-1.39842474 -1.424849  ],-0.0108824491826,-0.0108824491826,"[[-0.26293788  1.23933351  0.16713712  0.05897861]
 [ 2.17466268  2.05777636  0.          0.        ]]",[-0.83915442 -0.75527239],[-1.01408207 -1.06339133]
17,"[ 1.01536227  0.47021296 -0.3173585   1.13146218  1.44197043  0.51319523
  0.06516929 -0.65287856 -0.50332814 -0.05581999  0.        ]",[ 0.79882319  0.57056621],-0.0114901079789,-0.0114901079789,"[[-0.25956871  1.24036205  0.16713712  0.05897861]
 [-1.82443198 -1.94159556  0.          0.        ]]",[-0.83915442 -0.75527239],[ 0.77802289  0.61596835]
18,"[ 1.01369641  0.48956736 -0.32368853  1.11804005  1.4419689   0.51319501
  0.41594085 -0.25127269 -0.48575032 -0.07929843  0.        ]",[-0.42260904 -0.94072676],-0.00910944365577,-0.00910944365577,"[[-0.26398576  1.2245753   0.16713712  0.05897861]
 [ 1.37207172  0.35526749  0.          0.        ]]",[-0.83915442 -0.75527239],[-0.57727194 -0.42037913]
19,"[ 1.01757251  0.52644418 -0.30877218  1.09056799  1.44196738  0.51319479
  0.22955653 -0.90372509 -0.46488113 -0.08297139  0.        ]",[ 0.37314953  1.07622774],-0.00732045426832,-0.00732045426832,"[[-0.25358579  1.19424121  0.16713712  0.05897861]
 [-0.32640533 -3.37623915  0.          0.        ]]",[-0.83915442 -0.75527239],[ 0.42057982  0.88084698]
20,"[ 1.02057092  0.55905437 -0.29677966  1.06414016  1.44196585  0.51319456
  0.39218207 -0.19977106 -0.44583728 -0.08894488  0.        ]",[-1.17146517 -0.25802866],-0.005702144899,-0.005702144899,"[[-0.24524473  1.16711112  0.16713712  0.05897861]
 [ 1.15556509  0.64981152  0.          0.        ]]",[-0.83915442 -0.75527239],[-0.53912818 -0.34573725]
21,"[ 1.01442319  0.55591318 -0.3209309   1.06677387  1.44196432  0.51319434
 -0.04451503 -0.38048562 -0.43756238 -0.12475487  0.        ]",[ 1.48535219  0.29453962],-0.00336455457411,-0.00336455457411,"[[-0.26206114  1.16973756  0.16713712  0.05897861]
 [-2.82395371 -0.38373098  0.          0.        ]]",[-0.83915442 -0.75527239],[ 1.10019135  0.58732074]
22,"[ 1.00811632  0.55101168 -0.34412341  1.07084577  1.44196279  0.51319412
  0.39580085 -0.17541845 -0.43127979 -0.15809148  0.        ]",[-0.83475971 -0.53769513],-0.0023001584943,-0.0023001584943,"[[-0.27828164  1.17383013  0.16713712  0.05897861]
 [ 1.18854206  0.78908727  0.          0.        ]]",[-0.83915442 -0.75527239],[-0.41214779 -0.31188259]
23,"[ 1.00420948  0.55786885 -0.35780018  1.0651338   1.44196126  0.51319389
  0.03081301 -0.55026674 -0.42070852 -0.18562703  0.        ]",[ 1.46116099  1.151661  ],-0.00283151147675,-0.00283151147675,"[[-0.28788207  1.16810217  0.16713712  0.05897861]
 [-2.13750468 -1.35474292  0.          0.        ]]",[-0.83915442 -0.75527239],[ 1.08664119  0.81367767]
24,"[ 1.00311414  0.54241171 -0.3615472   1.07787783  1.44195973  0.51319367
  0.46956098  0.14657656 -0.43033895 -0.17930177  0.        ]",[-0.39572095 -1.27811113],-0.00300308858775,-0.00300308858775,"[[-0.2905171   1.18099386  0.16713712  0.05897861]
 [ 1.86070103  2.63063604  0.          0.        ]]",[-0.83915442 -0.75527239],[-0.79306459 -0.93945193]
25,"[ 1.01162356  0.52750733 -0.33139754  1.08973245  1.4419582   0.51319345
  0.29380245 -0.55479416 -0.45403114 -0.11937795  0.        ]",[-0.0832318  -0.06096134],-0.00496465308359,-0.00496465308359,"[[-0.26937269  1.19336018  0.16713712  0.05897861]
 [ 0.2590576  -1.38063587  0.          0.        ]]",[-0.83915442 -0.75527239],[ 0.08435259  0.31858796]
26,"[ 1.01232835  0.56324551 -0.32878536  1.06058885  1.44195668  0.51319322
  0.25710585 -0.59220536 -0.42878762 -0.1431831   0.        ]",[ 0.46252055  0.60150901],-0.00203598265591,-0.00203598265591,"[[-0.26754675  1.1636007   0.16713712  0.05897861]
 [-0.07534857 -1.59459905  0.          0.        ]]",[-0.83915442 -0.75527239],[ 0.26525488  0.5104202 ]
27,"[ 1.0186219   0.57239949 -0.30459989  1.05272456  1.44195515  0.513193
  0.4580349  -0.17032351 -0.432436   -0.11181857  0.        ]",[-1.08431191 -0.26955155],-0.0035975213663,-0.0035975213663,"[[-0.25068258  1.15591734  0.16713712  0.05897861]
 [ 1.7556692   0.8182208   0.          0.        ]]",[-0.83915442 -0.75527239],[-0.73478591 -0.43559805]
28,"[ 1.01682144  0.56584526 -0.31168562  1.05837043  1.44195362  0.51319278
  0.02003732 -0.35959678 -0.43422686 -0.11785268  0.        ]",[ 0.63254251  0.48643005],-0.00340710806578,-0.00340710806578,"[[-0.25561569  1.16142084  0.16713712  0.05897861]
 [-2.23569177 -0.26426844  0.          0.        ]]",[-0.83915442 -0.75527239],[ 0.85520768  0.47083005]
29,"[ 1.0095047   0.54900037 -0.33912209  1.07249666  1.44195209  0.51319255
  0.29949806 -0.02202487 -0.43484738 -0.14845535  0.        ]",[ 0.20643488 -1.19232591],-0.00257489036351,-0.00257489036351,"[[-0.27477823  1.17550609  0.16713712  0.05897861]
 [ 0.31096335  1.66636637  0.          0.        ]]",[-0.83915442 -0.75527239],[-0.19756818 -0.41751388]
30,"[ 1.01503627  0.55706547 -0.3185699   1.06580065  1.44195056  0.51319233
  0.38857236 -0.72016428 -0.43772812 -0.121935    0.        ]",[ 0.02661382  0.3911009 ],-0.00349095793557,-0.00349095793557,"[[-0.26041475  1.16877249  0.16713712  0.05897861]
 [ 1.12267577 -2.32642002  0.          0.        ]]",[-0.83915442 -0.75527239],[-0.14503697  0.47668898]
31,"[ 1.02338598  0.59333746 -0.2850895   1.03410876  1.44194903  0.51319211
  0.39764511 -0.44134262 -0.42547563 -0.09741468  0.        ]",[-0.32632892  0.34701809],-0.00411789884781,-0.00411789884781,"[[-0.23713168  1.13824353  0.16713712  0.05897861]
 [ 1.20535478 -0.73179035  0.          0.        ]]",[-0.83915442 -0.75527239],[-0.41187045  0.06895855]
32,"[ 1.02703386  0.59416389 -0.26933689  1.03335507  1.4419475   0.51319188
  0.25329177 -0.19849639 -0.4319379  -0.07300203  0.        ]",[-0.20007499 -0.36294261],-0.00598125403269,-0.00598125403269,"[[-0.22622294  1.13754282  0.16713712  0.05897861]
 [-0.11009814  0.65708967  0.          0.        ]]",[-0.83915442 -0.75527239],[-0.12332618 -0.1164051 ]
33,"[ 1.02365421  0.59582111 -0.2839508   1.03184053  1.44194598  0.51319166
  0.16669724 -0.45201296 -0.42414276 -0.09757856  0.        ]",[ 0.24348856  0.07873435],-0.00405624645219,-0.00405624645219,"[[-0.23634231  1.13613723  0.16713712  0.05897861]
 [-0.89921042 -0.7928169   0.          0.        ]]",[-0.83915442 -0.75527239],[ 0.36740807  0.4197242 ]
34,"[ 1.02083025  0.61059941 -0.29568035  1.0180944   1.44194445  0.51319144
  0.27436605 -0.39480315 -0.40806495 -0.12855771  0.        ]",[ 0.35927147  0.4437785 ],-0.00153302693234,-0.00153302693234,"[[-0.24448224  1.12356371  0.16713712  0.05897861]
 [ 0.08194724 -0.46562499  0.          0.        ]]",[-0.83915442 -0.75527239],[ 0.03515296  0.24113017]
35,"[ 1.02625067  0.60072799 -0.27277409  1.02732433  1.44194292  0.51319121
  0.43013722 -0.08601375 -0.4254502  -0.08374308  0.        ]",[-1.16618044 -0.4269053 ],-0.00503283358243,-0.00503283358243,"[[-0.22860107  1.13197026  0.16713712  0.05897861]
 [ 1.50144896  1.30039433  0.          0.        ]]",[-0.83915442 -0.75527239],[-0.76536751 -0.51574171]
36,"[ 1.02289007  0.59035275 -0.28715721  1.03681074  1.44194139  0.51319099
 -0.00728701 -0.38589569 -0.42680328 -0.09826434  0.        ]",[ 1.14190257  0.21157484],-0.00411678450344,-0.00411678450344,"[[-0.23856605  1.14077029  0.16713712  0.05897861]
 [-2.4846774  -0.41468217  0.          0.        ]]",[-0.83915442 -0.75527239],[ 0.90706885  0.5601058 ]
37,"[ 1.01955467  0.59013569 -0.30083968  1.03700591  1.44193986  0.51319077
  0.43229764 -0.2381636  -0.42093645 -0.12006713  0.        ]",[-0.52710119  0.27646806],-0.00245989939769,-0.00245989939769,"[[-0.24806805  1.14095379  0.16713712  0.05897861]
 [ 1.52113645  0.43022195  0.          0.        ]]",[-0.83915442 -0.75527239],[-0.59832811 -0.26071462]
38,"[ 1.02278177  0.56698579 -0.28760424  1.05738405  1.44193833  0.51319055
  0.20008891 -0.04814817 -0.44404767 -0.08055891  0.        ]",[-0.41989603  0.49476164],-0.00607542180789,-0.00607542180789,"[[-0.2388763   1.16046176  0.16713712  0.05897861]
 [-0.59491562  1.51695157  0.          0.        ]]",[-0.83915442 -0.75527239],[-0.00554973 -0.29541579]
39,"[ 1.01240179  0.50713966 -0.32847645  1.10524341  1.44193681  0.51319032
  0.01899834  0.28921367 -0.47043481 -0.09951022  0.        ]",[ 0.83034971 -1.02568371],-0.00706234215216,-0.00706234215216,"[[-0.2673318   1.21015945  0.16713712  0.05897861]
 [-2.24514243  3.4463799   0.          0.        ]]",[-0.83915442 -0.75527239],[ 0.51824272 -0.61339176]
40,"[ 1.00789084  0.47229075 -0.34487892  1.13003143  1.44193528  0.5131901
  0.38454345 -0.41519605 -0.48914709 -0.09978724  0.        ]",[-0.02789731 -0.81281836],-0.00868103850762,-0.00868103850762,"[[-0.27881263  1.23866636  0.16713712  0.05897861]
 [ 1.08596639 -0.58225445  0.          0.        ]]",[-0.83915442 -0.75527239],[-0.32123742 -0.12982067]
41,"[ 1.015778    0.52570772 -0.31569185  1.09111978  1.44193375  0.51318988
  0.37015848 -0.97591929 -0.46229979 -0.09328987  0.        ]",[-0.52695875  0.63548218],-0.00665398840662,-0.00665398840662,"[[-0.2584086   1.19484569  0.16713712  0.05897861]
 [ 0.95488167 -3.7891244   0.          0.        ]]",[-0.83915442 -0.75527239],[ 0.02185717  0.79968327]
42,"[ 1.01502282  0.58526969 -0.31858721  1.04137331  1.44193222  0.51318965
  0.13919933 -0.52274021 -0.41693548 -0.14460493  0.        ]",[ 0.40332173  0.30633697],-0.000899618924986,-0.000899618924986,"[[-0.26042771  1.14506759  0.16713712  0.05897861]
 [-1.14978096 -1.19732187  0.          0.        ]]",[-0.83915442 -0.75527239],[ 0.60886931  0.60857511]
43,"[ 1.01245498  0.5988964  -0.32826759  1.02900707  1.44193069  0.51318943
  0.31678871 -0.30658124 -0.40296819 -0.17164706  0.        ]",[-0.02142239 -0.12223663],-0.00166106634343,-0.00166106634343,"[[-0.2671862   1.13352481  0.16713712  0.05897861]
 [ 0.46853956  0.03892496  0.          0.        ]]",[-0.83915442 -0.75527239],[-0.06021632  0.08451083]
44,"[ 1.01564587  0.60370147 -0.31619209  1.02455583  1.44192916  0.51318921
  0.30648341 -0.39134064 -0.40446297 -0.15601103  0.        ]",[ 0.4041936   0.06173312],-0.000600795433345,-0.000600795433345,"[[-0.25875761  1.12943962  0.16713712  0.05897861]
 [ 0.37463146 -0.44582825  0.          0.        ]]",[-0.83915442 -0.75527239],[-0.01176874  0.21382102]
45,"[ 1.02400262  0.61118703 -0.28243618  1.01752755  1.44192763  0.51318898
  0.48116846 -0.34713172 -0.41336383 -0.10771794  0.        ]",[-0.67101539 -0.06027577],-0.00306602831781,-0.00306602831781,"[[-0.23529342  1.12305986  0.16713712  0.05897861]
 [ 1.96648544 -0.19299129  0.          0.        ]]",[-0.83915442 -0.75527239],[-0.73517275 -0.1531013 ]
46,"[ 1.02807178  0.61845023 -0.26466322  1.01059715  1.44192611  0.51318876
  0.1855426  -0.38807029 -0.41584049 -0.08515389  0.        ]",[ 0.23394546  0.01177695],-0.00470645031433,-0.00470645031433,"[[-0.22299292  1.11685088  0.16713712  0.05897861]
 [-0.72746242 -0.42712616  0.          0.        ]]",[-0.83915442 -0.75527239],[ 0.23076032  0.31502119]
47,"[ 1.02640395  0.62776727 -0.27206325  1.0015458   1.44192458  0.51318854
  0.28870215 -0.37848191 -0.40559674 -0.10479309  0.        ]",[-0.23526675 -0.04539019],-0.0032541849601,-0.0032541849601,"[[-0.22811023  1.10885854  0.16713712  0.05897861]
 [ 0.21259983 -0.3722896   0.          0.        ]]",[-0.83915442 -0.75527239],[-0.08275473  0.19104373]
48,"[ 1.02469476  0.63841456 -0.27947257  0.99097747  1.44192305  0.51318831
  0.18609062 -0.40857454 -0.3945014  -0.12576887  0.        ]",[ 0.70794063 -0.06993499],-0.00221756220015,-0.00221756220015,"[[-0.23324005  1.09968597  0.16713712  0.05897861]
 [-0.72246662 -0.54439483  0.          0.        ]]",[-0.83915442 -0.75527239],[ 0.32105121  0.42522427]
49,"[ 1.02920515  0.65407031 -0.25952012  0.974996    1.44192152  0.51318809
  0.49506024 -0.45524257 -0.3915345  -0.10686965  0.        ]",[ 0.26911029  0.15752615],-0.00351607573771,-0.00351607573771,"[[-0.21944011  1.08612017  0.16713712  0.05897861]
 [ 2.0930787  -0.81129733  0.          0.        ]]",[-0.83915442 -0.75527239],[-0.74022329  0.04897046]
