timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
10,"[-0.65720445 -0.66736338 -1.40625215 -0.61528315 -1.14101825 -1.12577549
 -0.82399032  1.1010065   0.82443972  1.13828103  0.        ]",[-0.66435278  1.08685986],-0.200922394976,-0.200922394976,"[[ -1.74615165   3.07246222  -0.13075022  -0.13086672]
 [-15.32579188  10.22500846   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.57322705  0.51566291]
11,"[-1.09766985 -0.67043637 -1.23667992 -0.78433987 -1.14101503 -1.12577236
 -1.01061676 -0.53749167  0.74413038  1.15678457  0.        ]",[ 0.38394883  0.76702147],-0.194824404395,-0.194824404395,"[[ -2.07602172   3.12924935  -0.13075022  -0.13086672]
 [-17.65330012  -1.23886152   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.53479248  0.53977305]
12,"[-1.46809534 -0.66853465 -0.91601946 -0.65765178 -1.14101181 -1.12576923
 -0.86070236 -0.69114957  0.78794121  1.10128764  0.        ]",[-0.0905305   0.57715999],-0.19460197152,-0.19460197152,"[[ -2.4103297    3.08670867  -0.13075022  -0.13086672]
 [-15.78369334  -2.31394731   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.44437462  0.56605273]
13,"[-1.71103063 -0.66463802 -0.50678846 -0.54075133 -1.14100859 -1.1257661
 -0.86438256 -0.58196256  0.80015581  1.03147925  0.        ]",[-0.64934867  0.21541229],-0.190564123287,-0.190564123287,"[[ -2.72646433   3.04736787  -0.13075022  -0.13086672]
 [-15.82961332  -1.55002081   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.36274266  0.59258896]
14,"[ -1.82778388e+00  -6.61302075e-01  -9.87901767e-05  -4.70545248e-01
  -1.14100538e+00  -1.12576297e+00  -1.04539885e+00  -4.82555102e-01
   7.79721286e-01   9.72473638e-01   0.00000000e+00]",[ 0.27126282  0.76798659],-0.184239890573,-0.184239890573,"[[ -3.06570724   3.02367476  -0.13075022  -0.13086672]
 [-18.08715647  -0.85451646   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.32042354  0.63819098]
15,"[-1.77975154 -0.65937611  0.53209418 -0.4358677  -1.14100216 -1.12575985
 -0.93056495 -0.41456509  0.73962562  0.93722572  0.        ]",[ 0.43575827  1.92828205],-0.17767889471,-0.17767889471,"[[ -3.41308158   3.01194817  -0.13075022  -0.13086672]
 [-16.655054    -0.37882542   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.31021127  0.69196969]
16,"[-1.59605392 -0.65851973  0.97021284 -0.42143868 -1.14099894 -1.12575672
 -0.76578366 -0.38131985  0.69733564  0.92705533  0.        ]",[-1.65253007  0.67861128],-0.172727798243,-0.172727798243,"[[ -3.72556396   3.00706376  -0.13075022  -0.13086672]
 [-14.60003475  -0.14622756   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.32572231  0.73584348]
17,"[-1.27909993 -0.65811852  1.34133734 -0.41486774 -1.14099572 -1.12575359
 -1.06007711 -0.37184376  0.65351085  0.93608046  0.        ]",[ 0.25934597  1.53078101],-0.169117494185,-0.169117494185,"[[ -4.05438952   3.00483846  -0.13075022  -0.13086672]
 [-18.2702909   -0.07993144   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.40129894  0.78570032]
18,"[-0.83829224 -0.65797042  1.59223613 -0.41248079 -1.1409925  -1.12575046
 -0.94873798 -0.36263421  0.61312526  0.96451519  0.        ]",[ 0.6975276   0.54794011],-0.167475146181,-0.167475146181,"[[ -4.40586390e+00   3.00403006e+00  -1.30750223e-01  -1.30866720e-01]
 [ -1.68817746e+01  -1.55001706e-02   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.45919967  0.8195498 ]
19,"[-0.40885768 -0.65785942  1.66434522 -0.41070569 -1.14098928 -1.12574733
 -0.70049372 -0.365237    0.58670358  1.00162394  0.        ]",[-0.36228301  0.16070742],-0.168009596777,-0.168009596777,"[[ -4.7124371    3.00342888  -0.13075022  -0.13086672]
 [-13.78586195  -0.03371413   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.49903727  0.83544731]
20,"[-0.00555669 -0.6576771   1.60087167 -0.40779515 -1.14098606 -1.12574421
 -0.79362379 -0.3677223   0.57136134  1.04375489  0.        ]",[-0.41318189  2.17026113],-0.170102788171,-0.170102788171,"[[ -4.99980777   3.0024429   -0.13075022  -0.13086672]
 [-14.94733401  -0.05110615   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.55939847  0.84472901]
21,"[ 0.39429811 -0.65768297  1.39426495 -0.407907   -1.14098284 -1.12574108
 -0.90106853 -0.35635288  0.56772969  1.09284631  0.        ]",[-0.34604507  0.71785959],-0.173911637589,-0.173911637589,"[[ -5.31219908   3.002481    -0.13075022  -0.13086672]
 [-16.28733313   0.02843656   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.61422777  0.84511256]
22,"[ 0.73686427 -0.65773922  1.03457201 -0.40882652 -1.14097963 -1.12573795
 -0.98507214 -0.35938994  0.57850384  1.14403116  0.        ]",[-2.05587038  1.88664643],-0.179192956147,-0.179192956147,"[[ -5.64845728e+00   3.00279277e+00  -1.30750223e-01  -1.30866720e-01]
 [ -1.73349956e+01   7.18432053e-03   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.61367232  0.86891216]
23,"[ 0.96915026 -0.65780649  0.50256062 -0.40992533 -1.14097641 -1.12573482
 -1.27502358 -0.35725594  0.60727653  1.19346617  0.        ]",[-1.1368     1.7845821],-0.185854144137,-0.185854144137,"[[ -6.03143887   3.00316527  -0.13075022  -0.13086672]
 [-20.95111337   0.02211139   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.60679251  0.90316629]
24,"[ 0.98482818 -0.65787552 -0.19450775 -0.4110555  -1.14097319 -1.1257317
 -1.55923236 -0.35822798  0.65850964  1.2306967   0.        ]",[ 1.35174277  1.09465628],-0.193358908099,-0.193358908099,"[[ -6.48602459e+00   3.00354838e+00  -1.30750223e-01  -1.30866720e-01]
 [ -2.44956460e+01   1.53070044e-02   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.56609386  0.91693091]
25,"[ 0.7254204  -0.65791672 -0.81688468 -0.41173891 -1.14096997 -1.12572857
 -1.20287373 -0.35923123  0.7171899   1.23807296  0.        ]",[-0.1366045   0.77292186],-0.199040671998,-0.199040671998,"[[ -6.93134725e+00   3.00378012e+00  -1.30750223e-01  -1.30866720e-01]
 [ -2.00514303e+01   8.28435298e-03   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.61932176  0.83659089]
26,"[ 0.29829127 -0.65789327 -1.22535774 -0.41137808 -1.14096675 -1.12572544
 -1.21440935 -0.362218    0.76814196  1.21866589  0.        ]",[-1.37541173  0.6844803 ],-0.201989249869,-0.201989249869,"[[ -7.33381976e+00   3.00365807e+00  -1.30750223e-01  -1.30866720e-01]
 [ -2.01953408e+01  -1.26159787e-02   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.60993165  0.76243269]
27,"[-0.29445603 -0.65783049 -1.42496664 -0.41038366 -1.14096353 -1.12572231
 -1.49981749 -0.36282932  0.81170513  1.17257481  0.        ]",[ 0.04387963  0.92933134],-0.202359292329,-0.202359292329,"[[ -7.77344013e+00   3.00332136e+00  -1.30750223e-01  -1.30866720e-01]
 [ -2.37548340e+01  -1.68966018e-02   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.55569559  0.68747425]
28,"[-0.94741092 -0.65782584 -1.31491863 -0.41032673 -1.14096032 -1.12571918
 -1.44817407 -0.35938294  0.83480349  1.10454817  0.        ]",[ 0.05317219  0.10999721],-0.199384858789,-0.199384858789,"[[ -8.24207540e+00   3.00330227e+00  -1.30750223e-01  -1.30866720e-01]
 [ -2.31108394e+01   7.21235151e-03   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.51205885  0.59668934]
29,"[-1.47193174 -0.65769492 -0.91132427 -0.40824173 -1.1409571  -1.12571606
 -1.39460353 -0.36790878  0.83010136  1.03304305  0.        ]",[-1.10222994  1.18958903],-0.193662495291,-0.193662495291,"[[ -8.69758959   3.00259602  -0.13075022  -0.13086672]
 [-22.44280444  -0.05244175   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.43671989  0.56314343]
30,"[-1.79003209 -0.65769149 -0.25518442 -0.40820464 -1.14095388 -1.12571293
 -1.67644088 -0.35675049  0.79611443  0.96849461  0.        ]",[ 1.00109134  0.64055993],-0.185613239662,-0.185613239662,"[[ -9.18171278e+00   3.00258365e+00  -1.30750223e-01  -1.30866720e-01]
 [ -2.59578025e+01   2.56230165e-02   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.35169324  0.61561549]
31,"[-1.79398565 -0.65772383  0.47172461 -0.40874107 -1.14095066 -1.1257098
 -1.3177632  -0.36046424  0.74180543  0.93071713  0.        ]",[-0.83164717  0.91604222],-0.177434899346,-0.177434899346,"[[ -9.65598817e+00   3.00276561e+00  -1.30750223e-01  -1.30866720e-01]
 [ -2.14846424e+01  -3.63454116e-04   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.32348758  0.68945575]
32,"[-1.5066396  -0.65776594  1.10161648 -0.40943504 -1.14094744 -1.12570667
 -1.54767543 -0.35806147  0.68098167  0.92578009  0.        ]",[ 0.89196368  1.64689007],-0.171027019551,-0.171027019551,"[[ -1.01144507e+01   3.00300094e+00  -1.30750223e-01  -1.30866720e-01]
 [ -2.43520542e+01   1.64438906e-02   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.40424544  0.76707006]
33,"[-1.00771439 -0.65783544  1.52067153 -0.41057145 -1.14094422 -1.12570355
 -1.22584626 -0.35779332  0.62604354  0.95191548  0.        ]",[ 0.76010071  2.86093605],-0.167711035636,-0.167711035636,"[[ -1.05612218e+01   3.00338617e+00  -1.30750223e-01  -1.30866720e-01]
 [ -2.03384282e+01   1.83165202e-02   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.46216309  0.8129251 ]
34,"[-0.4968201  -0.65788859  1.66137363 -0.41144697 -1.14094101 -1.12570042
 -0.95225215 -0.35880116  0.59131673  0.99332927  0.        ]",[-1.08076015  1.72549857],-0.167762931485,-0.167762931485,"[[ -1.09337557e+01   3.00368299e+00  -1.30750223e-01  -1.30866720e-01]
 [ -1.69263415e+01   1.12617852e-02   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.50082636  0.83835638]
35,"[ 0.02932363 -0.65791781  1.58911821 -0.41193733 -1.14093779 -1.12569729
 -1.24284879 -0.35958046  0.57159834  1.04706981  0.        ]",[-0.66281054  1.4471674 ],-0.170404617474,-0.170404617474,"[[ -1.13086454e+01   3.00384932e+00  -1.30750223e-01  -1.30866720e-01]
 [ -2.05505500e+01   5.80600960e-03   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.59193766  0.85274243]
36,"[ 0.55718328 -0.65793166  1.25306185 -0.41217946 -1.14093457 -1.12569416
 -1.42064407 -0.36001676  0.57131649  1.11460688  0.        ]",[-1.96486955  1.18539188],-0.176073313591,-0.176073313591,"[[ -1.17419046e+01   3.00393155e+00  -1.30750223e-01  -1.30866720e-01]
 [ -2.27679812e+01   2.75000409e-03   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.62835699  0.88268298]
37,"[ 0.93542629 -0.65793744  0.62421817 -0.41229101 -1.14093135 -1.12569104
 -1.70196322 -0.36023267  0.59991424  1.18311125  0.        ]",[ 0.10323526  2.71210486],-0.184352209795,-0.184352209795,"[[ -1.22324668e+01   3.00396954e+00  -1.30750223e-01  -1.30866720e-01]
 [ -2.62765457e+01   1.23595018e-03   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.57252145  0.93619078]
38,"[ 0.99043147 -0.65793936 -0.16333308 -0.41234018 -1.14092813 -1.12568791
 -1.62747247 -0.36033151  0.65578603  1.22916237  0.        ]",[-1.32665644  2.61489454],-0.193002113239,-0.193002113239,"[[ -1.27486776e+01   3.00398640e+00  -1.30750223e-01  -1.30866720e-01]
 [ -2.53476252e+01   5.40917912e-04   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.55770546  0.92338169]
39,"[ 0.65713334 -0.65793952 -0.90759036 -0.41236095 -1.14092492 -1.12568478
 -1.90469297 -0.360376    0.72705554  1.23610328  0.        ]",[-0.80373579  0.82553729],-0.199748511169,-0.199748511169,"[[ -1.32903203e+01   3.00399363e+00  -1.30750223e-01  -1.30866720e-01]
 [ -2.88051219e+01   2.26143033e-04   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.48096114  0.88506764]
40,"[-0.06441893 -0.65790515 -1.38395552 -0.41182303 -1.1409217  -1.12568165
 -2.11411395 -0.36222201  0.79719688  1.19230807  0.        ]",[ 0.2401976   0.75307294],-0.202553901781,-0.202553901781,"[[ -1.38926296e+01   3.00381160e+00  -1.30750223e-01  -1.30866720e-01]
 [ -3.14171057e+01  -1.26927411e-02   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.39703387  0.79516113]
41,"[-0.92085102 -0.65784819 -1.3263831  -0.41092141 -1.14091848 -1.12567853
 -1.98797875 -0.36250607  0.83420974  1.1077437   0.        ]",[-2.49071441  1.70183781],-0.19957020085,-0.19957020085,"[[ -1.45051897e+01   3.00350634e+00  -1.30750223e-01  -1.30866720e-01]
 [ -2.98441463e+01  -1.46836351e-02   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.43319124  0.64717102]
42,"[-1.60527298 -0.65785123 -0.72044397 -0.41098844 -1.14091526 -1.1256754
 -2.25805262 -0.35912098  0.82184092  1.01112927  0.        ]",[ 0.05680139 -0.18585912],-0.19125910187,-0.19125910187,"[[ -1.51358697e+01   3.00352925e+00  -1.30750223e-01  -1.30866720e-01]
 [ -3.32126268e+01   8.99618001e-03   0.00000000e+00   0.00000000e+00]]",[-0.22445971 -0.16794148],[-0.37109941  0.61584532]
43,"[-1.82690304 -0.65649631  0.24591253 -0.38971195 -1.14091204 -1.12567227
 -2.18728766 -0.46442061  0.75908161  0.93301702  0.        ]",[-1.52408103  0.99239509],-0.179346162682,-0.179346162682,"[[-15.79126919   2.99631745  -0.13075022  -0.13086672]
 [-32.33025906  -0.72772036   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.36023715  0.69775671]
44,"[-1.43713841 -0.65910019  1.18663731 -0.4317056  -1.14090883 -1.12566915
 -2.45340629 -0.27314302  0.66940178  0.92625213  0.        ]",[ 0.11501396 -1.62311856],-0.169931637377,-0.169931637377,"[[-16.47117655   3.01054508  -0.13075022  -0.13086672]
 [-35.64949581   0.61051833   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.44910175  0.79982948]
45,"[-0.55979407 -0.65379325  1.655595   -0.35018663 -1.14090561 -1.12566602
 -2.36029794 -0.84091922  0.57736729  0.98846098  0.        ]",[-0.5397567   3.80341906],-0.166108912662,-0.166108912662,"[[-17.17251813   2.98289965  -0.13075022  -0.13086672]
 [-34.48849869  -3.36183935   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.52159035  0.94452953]
46,"[ 0.39232778 -0.64767834  1.3957236  -0.27135418 -1.14090239 -1.12566289
 -2.47686281 -0.26559836  0.53951038  1.12401177  0.        ]",[-1.58978272  0.22903072],-0.174228820075,-0.174228820075,"[[-17.87687679   2.95604864  -0.13075022  -0.13086672]
 [-35.9425575    0.66328702   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.5513407  0.9677763]
47,"[ 0.97933786 -0.65280415  0.45667188 -0.33656639 -1.14089917 -1.12565976
 -2.73723914 -0.13802677  0.60872007  1.22119708  0.        ]",[-0.9605366   2.62706538],-0.188380648833,-0.188380648833,"[[-18.62831379   2.9782695   -0.13075022  -0.13086672]
 [-39.19032829   1.55581642   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.42073685  1.0366056 ]
48,"[ 0.77112881 -0.66060379 -0.74738408 -0.45827348 -1.14089596 -1.12565664
 -2.97993249 -0.24596771  0.69987021  1.22549256  0.        ]",[-0.76396821  0.97541759],-0.196487216353,-0.196487216353,"[[-19.44249408   3.01953282  -0.13075022  -0.13086672]
 [-42.21767567   0.80062659   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.18333569  1.05854607]
49,"[-0.2505241  -0.6608795  -1.42036776 -0.4633683  -1.14089274 -1.12565351
 -3.15540527 -0.40117077  0.79375058  1.1767799   0.        ]",[ 0.06539165  0.42002932],-0.201013090039,-0.201013090039,"[[-20.30881142   3.02125534  -0.13075022  -0.13086672]
 [-44.40674036  -0.28522382   0.           0.        ]]",[-0.22445971 -0.16794148],[-0.00366686  0.95991999]
