timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
16,"[ 0.51366437  1.10735595 -1.11274679  0.08640285  1.50452138 -0.99706705
  0.16494613 -0.45646647 -0.49443695 -0.12436464  0.        ]",[ 1.22937112  0.41045689],-0.00899210728643,-0.00899210728643,"[[-0.91027359  0.58551564  0.1744639  -0.11559914]
 [-0.76504806 -0.80756952  0.          0.        ]]",[-0.900437  -0.8284117],[ 0.52726752  0.11762816]
17,"[ 0.54148383  1.10713607 -1.09008823  0.08704675  1.50451987 -0.99706643
  0.61765748 -0.16345617 -0.46571957 -0.06463423  0.        ]",[-0.52926826 -0.54784895],-0.00832379917495,-0.00832379917495,"[[-0.88573517  0.58581713  0.1744639  -0.11559914]
 [ 3.20567237  0.83225384  0.          0.        ]]",[-0.900437  -0.8284117],[-1.25878966 -0.86936826]
18,"[ 0.58832518  1.11095665 -1.04924143  0.07575588  1.50451835 -0.99706582
  0.37178769 -0.5538782  -0.42017769  0.03231782  0.        ]",[-0.80377239  0.53830951],-0.0124735303729,-0.0124735303729,"[[-0.84325863  0.58053951  0.1744639  -0.11559914]
 [ 1.04915713 -1.35273233  0.          0.        ]]",[-0.900437  -0.8284117],[-0.53046012 -0.13063282]
19,"[ 0.57620818  1.11482607 -1.0601465   0.06418694  1.50451683 -0.99706521
  0.00679234 -0.16802899 -0.4339584  -0.00372968  0.        ]",[ 1.27378928  0.26408326],-0.0103264114202,-0.0103264114202,"[[-0.85439574  0.5751508   0.1744639  -0.11559914]
 [-2.15220499  0.80666014  0.          0.        ]]",[-0.900437  -0.8284117],[ 0.38099352 -0.2002604 ]
20,"[ 0.57300352  1.09552349 -1.06298931  0.12057773  1.50451532 -0.99706459
  0.46265775  0.01570861 -0.42916647  0.02956866  0.        ]",[-0.58588124 -1.06929477],-0.0124366986514,-0.0124366986514,"[[-0.857323    0.60160101  0.1744639  -0.11559914]
 [ 1.84617574  1.83494153  0.          0.        ]]",[-0.900437  -0.8284117],[-1.17983806 -1.0259459 ]
21,"[ 0.58751345  1.09803572 -1.04997699  0.11341625  1.5045138  -0.99706398
  0.19438926 -0.69815172 -0.41587727  0.05771371  0.        ]",[-0.78885434  0.96933406],-0.0141674837984,-0.0141674837984,"[[-0.8440075   0.59821575  0.1744639  -0.11559914]
 [-0.50679644 -2.16015443  0.          0.        ]]",[-0.900437  -0.8284117],[ 0.0316076   0.19729325]
22,"[ 0.54189382  1.10117482 -1.08974119  0.10439455  1.50451228 -0.99706336
 -0.1604381  -0.00449757 -0.46254974 -0.05126773  0.        ]",[ 1.10080671 -0.4403673 ],-0.00877275773863,-0.00877275773863,"[[-0.88536881  0.59396223  0.1744639  -0.11559914]
 [-3.61897328  1.72185594  0.          0.        ]]",[-0.900437  -0.8284117],[ 0.90300834 -0.25872219]
23,"[ 0.50556243  1.08881982 -1.11912785  0.13942485  1.50451076 -0.99706275
  0.29884838 -0.32240881 -0.49388506 -0.10344123  0.        ]",[ 0.60250887  0.26900022],-0.00929764996952,-0.00929764996952,"[[-0.91733035  0.61054815  0.1744639  -0.11559914]
 [ 0.40940946 -0.0573229   0.          0.        ]]",[-0.900437  -0.8284117],[-0.02580149 -0.28950626]
24,"[ 0.54195789  1.08157606 -1.08968579  0.15939827  1.50450925 -0.99706213
  0.56964834 -0.13203313 -0.45427845 -0.01113639  0.        ]",[-1.30411821 -0.35584276],-0.0106080872636,-0.0106080872636,"[[-0.88531136  0.6200915   0.1744639  -0.11559914]
 [ 2.78458559  1.00810685  0.          0.        ]]",[-0.900437  -0.8284117],[-1.27333152 -0.96681875]
25,"[ 0.5591857   1.07709569 -1.07505603  0.17155192  1.50450773 -0.99706152
  0.11236786 -0.3871162  -0.43571694  0.03607263  0.        ]",[-0.63563225  0.35271898],-0.0130175142224,-0.0130175142224,"[[-0.86986101  0.62593046  0.1744639  -0.11559914]
 [-1.2261995  -0.41945584  0.          0.        ]]",[-0.900437  -0.8284117],[ 0.1395041  -0.16306841]
26,"[ 0.50320404  1.07267483 -1.12096697  0.18339912  1.50450621 -0.99706091
 -0.17162941 -0.13592642 -0.48915608 -0.07617366  0.        ]",[ 0.79965676 -0.83350998],-0.00966551976524,-0.00966551976524,"[[-0.91937718  0.631646    0.1744639  -0.11559914]
 [-3.71712579  0.98631681  0.          0.        ]]",[-0.900437  -0.8284117],[ 1.11802423 -0.14053828]
27,"[ 0.45420168  1.08313047 -1.15752326  0.15513966  1.5045047  -0.99706029
  0.19757709 -0.72934043 -0.544117   -0.19590943  0.        ]",[ 0.82586505  0.49909527],-0.0140465107617,-0.0140465107617,"[[-0.96122897  0.6180514   0.1744639  -0.11559914]
 [-0.47883444 -2.33470032  0.          0.        ]]",[-0.900437  -0.8284117],[ 0.87810159  0.42926145]
28,"[ 0.48165882  1.10287811 -1.13743495  0.09945265  1.50450318 -0.99705968
  0.57108683 -0.36816844 -0.52559744 -0.18098754  0.        ]",[-0.83904972 -0.98486464],-0.0120860139718,-0.0120860139718,"[[-0.93793615  0.59163759  0.1744639  -0.11559914]
 [ 2.79720076 -0.31341827  0.          0.        ]]",[-0.900437  -0.8284117],[-0.6007185  -0.45635486]
29,"[ 0.50727771  1.13498023 -1.11777774  0.00160347  1.50450166 -0.99705906
  0.18648046 -1.06365591 -0.5164621  -0.19632558  0.        ]",[ 1.11709461  0.95443875],-0.0114983250628,-0.0114983250628,"[[-0.91583821  0.54631681  0.1744639  -0.11559914]
 [-0.57615916 -4.20568537  0.          0.        ]]",[-0.900437  -0.8284117],[ 1.07603168  1.04922903]
30,"[ 0.53942202  1.16480926 -1.091795   -0.09910189  1.50450014 -0.99705845
  0.63866861 -0.37375196 -0.5006446  -0.19637639  0.        ]",[-0.77669246 -0.0283628 ],-0.0100610585044,-0.0100610585044,"[[-0.88756801  0.50094195  0.1744639  -0.11559914]
 [ 3.38995853 -0.34467067  0.          0.        ]]",[-0.900437  -0.8284117],[-0.83790886 -0.3205778 ]
31,"[ 0.57961822  1.1697861  -1.05709089 -0.1169914   1.50449863 -0.99705783
  0.28070441 -0.39239833 -0.45987885 -0.12027315  0.        ]",[-0.07634575  0.02661697],-0.00583435275041,-0.00583435275041,"[[-0.85127021  0.49300151  0.1744639  -0.11559914]
 [ 0.25027731 -0.44902501  0.          0.        ]]",[-0.900437  -0.8284117],[ 0.0417541   0.07938749]
32,"[ 0.58171517  1.17462388 -1.05520825 -0.13471322  1.50449711 -0.99705722
  0.24569989 -0.37195788 -0.46077881 -0.12726905  0.        ]",[ 0.14351645  0.20779006],-0.00578639032635,-0.00578639032635,"[[-0.84934511  0.48516876  0.1744639  -0.11559914]
 [-0.05674435 -0.33463176  0.          0.        ]]",[-0.900437  -0.8284117],[ 0.15158918  0.11648661]
33,"[ 0.58667907  1.17362393 -1.05072362 -0.1310264   1.50449559 -0.99705661
  0.31052573 -0.22379575 -0.45470645 -0.11366267  0.        ]",[ 0.12574955 -0.11735726],-0.00553625149298,-0.00553625149298,"[[-0.84477523  0.48679557  0.1744639  -0.11559914]
 [ 0.51183967  0.49454966  0.          0.        ]]",[-0.900437  -0.8284117],[-0.18970363 -0.17577517]
34,"[ 0.60296835  1.17045325 -1.03571459 -0.11942437  1.50449408 -0.99705599
  0.36610961 -0.30860932 -0.4350794  -0.06864049  0.        ]",[-0.40108395 -0.35397139],-0.00624352346212,-0.00624352346212,"[[-0.82964696  0.49192419  0.1744639  -0.11559914]
 [ 0.99936321  0.01989441  0.          0.        ]]",[-0.900437  -0.8284117],[-0.43788677 -0.18043685]
35,"[ 0.6071036   1.17882904 -1.03183025 -0.15040201  1.50449256 -0.99705538
  0.1830072  -0.5590167  -0.43586439 -0.07950644  0.        ]",[ 0.62998787  0.13376061],-0.00565256132102,-0.00565256132102,"[[-0.82577296  0.47826146  0.1744639  -0.11559914]
 [-0.6066145  -1.38149826  0.          0.        ]]",[-0.900437  -0.8284117],[ 0.32385004  0.41307962]
36,"[ 0.62086404  1.19188721 -1.0186864  -0.2008598   1.50449104 -0.99705476
  0.46850331 -0.45965478 -0.42957625 -0.08026186  0.        ]",[-0.0991626  0.2945539],-0.00528446159674,-0.00528446159674,"[[-0.81278117  0.45621074  0.1744639  -0.11559914]
 [ 1.89745232 -0.82542573  0.          0.        ]]",[-0.900437  -0.8284117],[-0.64222044 -0.01371717]
37,"[ 0.65569941  1.19456197 -0.98382362 -0.21155041  1.50448953 -0.99705415
  0.41944809 -0.24830516 -0.39337532 -0.00264201  0.        ]",[-1.46528296 -0.1088004 ],-0.00997405170617,-0.00997405170617,"[[-0.77914906  0.4515697   0.1744639  -0.11559914]
 [ 1.46719409  0.35738003  0.          0.        ]]",[-0.900437  -0.8284117],[-0.86775756 -0.30307728]
38,"[ 0.64480481  1.19296783 -0.99497923 -0.2051693   1.50448801 -0.99705353
 -0.03488416 -0.32628762 -0.40412291 -0.02535512  0.        ]",[ 0.6973152   0.48552565],-0.00837294761879,-0.00837294761879,"[[-0.78978698  0.45433857  0.1744639  -0.11559914]
 [-2.51771867 -0.07904492  0.          0.        ]]",[-0.900437  -0.8284117],[ 0.60008031  0.30514726]
39,"[ 0.62171603  1.18256068 -1.01785865 -0.16455394  1.50448649 -0.99705292
  0.2852324   0.01732666 -0.42245285 -0.0545281   0.        ]",[-0.59844304 -1.15140969],-0.00664976267743,-0.00664976267743,"[[-0.81197075  0.47205187  0.1744639  -0.11559914]
 [ 0.28999867  1.8439719   0.          0.        ]]",[-0.900437  -0.8284117],[-0.46492791 -0.48236352]
40,"[ 0.60262405  1.18447061 -1.03603121 -0.17187831  1.50448497 -0.9970523
  0.01482048 -0.69656172 -0.44448688 -0.10392998  0.        ]",[ 1.29330381  1.08795557],-0.00502191602245,-0.00502191602245,"[[-0.82996734  0.46884586  0.1744639  -0.11559914]
 [-2.08176169 -2.15126232  0.          0.        ]]",[-0.900437  -0.8284117],[ 0.96169633  0.80012876]
41,"[ 0.60097057  1.18617879 -1.03757368 -0.17847903  1.50448346 -0.99705169
  0.47039224  0.01830657 -0.44752443 -0.11215031  0.        ]",[-0.33680738 -0.11930045],-0.00496528091405,-0.00496528091405,"[[-0.83151173  0.46596105  0.1744639  -0.11559914]
 [ 1.9140205   1.84945349  0.          0.        ]]",[-0.900437  -0.8284117],[-0.86761856 -0.6493296 ]
42,"[ 0.62695499  1.16674689 -1.01275284 -0.10606213  1.50448194 -0.99705108
  0.31418292 -0.07255513 -0.40740963 -0.00298532  0.        ]",[-0.97949713 -0.64632941],-0.00992813180964,-0.00992813180964,"[[-0.80697787  0.49784817  0.1744639  -0.11559914]
 [ 0.54392326  1.34095172  0.          0.        ]]",[-0.900437  -0.8284117],[-0.63416547 -0.4941529 ]
43,"[ 0.59714491  1.16618708 -1.04112452 -0.10405953  1.50448042 -0.99705046
 -0.12873587 -0.53434003 -0.43871348 -0.07179527  0.        ]",[ 2.17898113  0.33728953],-0.00624610623385,-0.00624610623385,"[[-0.83507676  0.49873766  0.1744639  -0.11559914]
 [-3.34087763 -1.24339826  0.          0.        ]]",[-0.900437  -0.8284117],[ 1.14784753  0.60011286]
44,"[ 0.56836339  1.17317971 -1.06705545 -0.12942645  1.50447891 -0.99704985
  0.32978881 -0.29156372 -0.47447629 -0.15356965  0.        ]",[ 0.00500262 -0.55146484],-0.00696163211977,-0.00696163211977,"[[-0.86154358  0.48750171  0.1744639  -0.11559914]
 [ 0.68080049  0.11528254  0.          0.        ]]",[-0.900437  -0.8284117],[-0.08137886 -0.07276505]
45,"[ 0.58333137  1.18504199 -1.05374131 -0.17409641  1.50447739 -0.99704923
  0.33060019 -0.68214429 -0.46619586 -0.14928957  0.        ]",[-0.07098109  0.69215171],-0.00615318129064,-0.00615318129064,"[[-0.84785614  0.46787592  0.1744639  -0.11559914]
 [ 0.68791803 -2.07057653  0.          0.        ]]",[-0.900437  -0.8284117],[ 0.15595889  0.48846695]
46,"[ 0.59500882  1.19294014 -1.04309441 -0.2050864   1.50447587 -0.99704862
  0.29691735 -0.18508887 -0.45896367 -0.14291369  0.        ]",[-0.19665629 -0.17374762],-0.00546230553108,-0.00546230553108,"[[-0.83706193  0.45437445  0.1744639  -0.11559914]
 [ 0.39249004  0.7111592   0.          0.        ]]",[-0.900437  -0.8284117],[-0.10798402 -0.1171459 ]
47,"[ 0.59497493  1.18876403 -1.04312473 -0.18857508  1.50447435 -0.997048
  0.2073609  -0.31048327 -0.45594542 -0.13233268  0.        ]",[ 0.43677312  0.35168155],-0.00525981618751,-0.00525981618751,"[[-0.83709317  0.46155665  0.1744639  -0.11559914]
 [-0.393       0.00939778  0.          0.        ]]",[-0.900437  -0.8284117],[ 0.22774976  0.13352054]
48,"[ 0.60521176  1.1803591  -1.03359895 -0.15621557  1.50447284 -0.99704739
  0.40519354 -0.06180782 -0.43893873 -0.08776856  0.        ]",[-0.73149823 -0.88536299],-0.0053844320758,-0.0053844320758,"[[-0.82754373  0.4757079   0.1744639  -0.11559914]
 [ 1.34217101  1.40109174  0.          0.        ]]",[-0.900437  -0.8284117],[-0.67973053 -0.5049246 ]
49,"[ 0.60259899  1.18479368 -1.03604652 -0.17315236  1.50447132 -0.99704678
  0.07237483 -0.69298734 -0.44473439 -0.10481019  0.        ]",[ 0.2489673  0.9729183],-0.00500600754954,-0.00500600754954,"[[-0.82998867  0.46828854  0.1744639  -0.11559914]
 [-1.57694662 -2.13125918  0.          0.        ]]",[-0.900437  -0.8284117],[ 0.81211054  0.75495791]
