timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
28,"[ 0.40450156  1.22642585 -1.12550488  1.4185135   1.54493796 -0.68545495
  0.40889254 -0.0111125  -0.44055642 -0.08691713  0.        ]",[ 0.40717048 -0.67128196],-0.009519389645,-0.009519389645,"[[-0.9254219   0.97293212  0.17854335 -0.07891579]
 [ 0.12517644  2.30103282  0.          0.        ]]",[-0.32558212 -0.24144469],[ 0.02358677 -0.43756831]
29,"[ 0.42617499  1.20633973 -1.10805814  1.44811966  1.5449334  -0.68545407
  0.5406757  -0.41393147 -0.43064498 -0.03514052  0.        ]",[-0.64428973 -0.1593765 ],-0.0119950418774,-0.0119950418774,"[[-0.90677123  0.99182238  0.17854335 -0.07891579]
 [ 1.73452408 -0.40299412  0.          0.        ]]",[-0.32558212 -0.24144469],[-0.19495986 -0.25466305]
30,"[ 0.43625896  1.22156796 -1.09970653  1.42577167  1.54492883 -0.68545319
  0.32913318 -0.5066408  -0.42456059 -0.03574099  0.        ]",[-0.65000426  1.29492899],-0.0115089068324,-0.0115089068324,"[[-0.89800041  0.97751838  0.17854335 -0.07891579]
 [-0.84883445 -1.02533217  0.          0.        ]]",[-0.32558212 -0.24144469],[ 0.15736385 -0.01288471]
31,"[ 0.38660648  1.20083895 -1.13940213  1.4560052   1.54492427 -0.68545231
  0.11981364  0.08635278 -0.45101112 -0.08628268  0.        ]",[ 0.31215295 -0.79833116],-0.0106977171584,-0.0106977171584,"[[-0.9406243   0.99695065  0.17854335 -0.07891579]
 [-3.40504658  2.95528202  0.          0.        ]]",[-0.32558212 -0.24144469],[ 0.48622251 -0.32008731]
32,"[ 0.32020355  1.17182504 -1.18730304  1.49622925  1.54491971 -0.68545144
  0.2265407  -0.39332753 -0.48722516 -0.14754196  0.        ]",[ 1.09253316 -0.18424724],-0.0143185378018,-0.0143185378018,"[[-0.99564832  1.0237492   0.17854335 -0.07891579]
 [-2.10169272 -0.26468865  0.          0.        ]]",[-0.32558212 -0.24144469],[ 0.55117774 -0.0343881 ]
33,"[ 0.31784656  1.18549391 -1.18889899  1.47756617  1.54491515 -0.68545056
  0.55396225 -0.50139721 -0.48828182 -0.16428915  0.        ]",[ 0.21369758  0.07438296],-0.0147665839683,-0.0147665839683,"[[-0.99756418  1.01117676  0.17854335 -0.07891579]
 [ 1.89678516 -0.99013523  0.          0.        ]]",[-0.32558212 -0.24144469],[ 0.06944955 -0.18799728]
34,"[ 0.37365495  1.20343495 -1.14918582  1.45226466  1.54491058 -0.68544968
  0.62011816 -0.45463835 -0.45769147 -0.10698557  0.        ]",[ 0.16515709 -0.42825197],-0.0108295585715,-0.0108295585715,"[[-0.95152252  0.9945233   0.17854335 -0.07891579]
 [ 2.70468939 -0.67625888  0.          0.        ]]",[-0.32558212 -0.24144469],[-0.1724738  -0.27167809]
35,"[ 0.44379505  1.23569245 -1.09335489  1.40438287  1.54490602 -0.6854488
  0.66928423 -0.70528386 -0.41986578 -0.03904457  0.        ]",[-0.31380403  0.00458064],-0.0109112150019,-0.0109112150019,"[[-0.89140443  0.96411686  0.17854335 -0.07891579]
 [ 3.30511483 -2.35877913  0.          0.        ]]",[-0.32558212 -0.24144469],[-0.35293055 -0.10999346]
36,"[ 0.50286729  1.2837333  -1.04055818  1.32699128  1.54490146 -0.68544792
  0.56225587 -0.69556978 -0.38713881  0.00179855  0.        ]",[-0.6316417  0.0505843],-0.0134123999637,-0.0134123999637,"[[-0.83841593  0.91759542  0.17854335 -0.07891579]
 [ 1.99809506 -2.29357723  0.          0.        ]]",[-0.32558212 -0.24144469],[-0.29005086 -0.00781167]
37,"[ 0.51854878  1.32703555 -1.02555434  1.25041625  1.54489689 -0.68544704
  0.35436918 -0.65885121 -0.37663924 -0.01982652  0.        ]",[-0.54109714 -0.11935832],-0.0110884145716,-0.0110884145716,"[[-0.8239257   0.87419683  0.17854335 -0.07891579]
 [-0.54060612 -2.04710136  0.          0.        ]]",[-0.32558212 -0.24144469],[ 0.04585678  0.15295365]
38,"[ 0.48343985  1.37055862 -1.05854634  1.16619413  1.54489233 -0.68544616
  0.17995306 -0.72311972 -0.39554138 -0.12486749  0.        ]",[-0.49939026  0.05802694],-0.00307102670368,-0.00307102670368,"[[-0.85610848  0.82892623  0.17854335 -0.07891579]
 [-2.67056645 -2.47852394  0.          0.        ]]",[-0.32558212 -0.24144469],[ 0.50520664  0.37796974]
39,"[ 0.40052189  1.41366089 -1.12860779  1.07471075  1.54488777 -0.68544528
  0.02248592 -0.6814951  -0.45147167 -0.29866621  0.        ]",[-0.39933733  0.22148542],-0.0198601203127,-0.0198601203127,"[[-0.92881372  0.78215921  0.17854335 -0.07891579]
 [-4.59354664 -2.19911577  0.          0.        ]]",[-0.32558212 -0.24144469],[ 1.0714705  0.5373289]
40,"[ 0.27042837  1.44440099 -1.21965129  1.00392019  1.54488321 -0.68544441
 -0.09946749 -0.54430232 -0.55211764 -0.50667405  0.        ]",[ 1.76227056  0.01957583],-0.0442681907993,-0.0442681907993,"[[-1.03562711  0.74741698  0.17854335 -0.07891579]
 [-6.08283513 -1.27818477  0.          0.        ]]",[-0.32558212 -0.24144469],[ 1.64082825  0.58475816]
41,"[ 0.16633645  1.4654385  -1.27853459  0.95250245  1.54487864 -0.68544353
  0.23435743 -0.5291941  -0.64241694 -0.65192973  0.        ]",[ 1.64417633 -0.55809624],-0.0625640165671,-0.0625640165671,"[[-1.11638148  0.72287061  0.17854335 -0.07891579]
 [-2.0061871  -1.17677169  0.          0.        ]]",[-0.32558212 -0.24144469],[ 1.4281671   0.36331326]
42,"[ 0.16630555  1.50289062 -1.2785474   0.85426947  1.54487408 -0.68544265
  0.56163688 -0.85512443 -0.65907852 -0.69702023  0.        ]",[ 2.68569942 -0.11490616],-0.0675249483592,-0.0675249483592,"[[-1.11640484  0.67738344  0.17854335 -0.07891579]
 [ 1.99053001 -3.3646529   0.          0.        ]]",[-0.32558212 -0.24144469],[ 1.03294539  0.40609252]
43,"[ 0.2683261   1.5573537  -1.22094693  0.69322862  1.54486952 -0.68544177
  0.88238296 -0.91318621 -0.59878624 -0.65232814  0.        ]",[ 0.74001945  1.34793415],-0.0599666458685,-0.0599666458685,"[[-1.03729418  0.60617993  0.17854335 -0.07891579]
 [ 5.90746866 -3.75441396  0.          0.        ]]",[-0.32558212 -0.24144469],[ 0.36073679  0.24363229]
44,"[ 0.44430087  1.58192841 -1.09290326  0.61191644  1.54486496 -0.68544089
  1.1124281  -0.31241419 -0.46295951 -0.45769709  0.        ]",[-1.73508376 -0.42639601],-0.035236935978,-0.035236935978,"[[-0.89095823  0.57155418  0.17854335 -0.07891579]
 [ 8.71678505  0.27838488  0.          0.        ]]",[-0.32558212 -0.24144469],[-0.58337152 -0.39573365]
45,"[ 0.58716927  1.58974485 -0.9543866   0.58470616  1.54486039 -0.68544001
  0.77439738 -0.5645493  -0.35461572 -0.24162742  0.        ]",[-0.56283067 -0.73223685],-0.0116187922277,-0.0116187922277,"[[-0.7580398   0.56014019  0.17854335 -0.07891579]
 [ 4.58879769 -1.41412486  0.          0.        ]]",[-0.32558212 -0.24144469],[-0.3855685   0.07438287]
46,"[ 0.65364679  1.62671913 -0.8755175   0.44576296  1.54485583 -0.68543913
  0.58471372 -0.99217929 -0.31531861 -0.17888838  0.        ]",[ 1.04012313  0.61006992],-0.00841844088301,-0.00841844088301,"[[-0.68950496  0.50305638  0.17854335 -0.07891579]
 [ 2.27240724 -4.28468318  0.          0.        ]]",[-0.32558212 -0.24144469],[-0.14593183  0.56176984]
47,"[ 0.72842337  1.66198768 -0.77177451  0.29336626  1.54485127 -0.68543826
  0.90490626 -0.61989983 -0.26957818 -0.08677238  0.        ]",[-1.55029092  0.71196327],-0.0129885822193,-0.0129885822193,"[[-0.60482473  0.44243601  0.17854335 -0.07891579]
 [ 6.18258338 -1.7856923   0.          0.        ]]",[-0.32558212 -0.24144469],[-0.92217565  0.09414116]
48,"[ 0.79313471  1.66581659 -0.66438117  0.27531856  1.54484671 -0.68543738
  0.57085541 -0.19445135 -0.22472406  0.06346633  0.        ]",[-0.86535292  0.46665762],-0.0263639181199,-0.0263639181199,"[[-0.52210287  0.43537628  0.17854335 -0.07891579]
 [ 2.10319724  1.07020795  0.          0.        ]]",[-0.32558212 -0.24144469],[-0.77272743  0.00314406]
49,"[ 0.79842763  1.64347798 -0.65465113  0.37611933  1.54484215 -0.6854365
  0.28706275  0.07784675 -0.2190649   0.12055633  0.        ]",[-0.30439835  0.22278024],-0.031301780431,-0.031301780431,"[[-0.51481071  0.47511992  0.17854335 -0.07891579]
 [-1.36244396  2.89805816  0.          0.        ]]",[-0.32558212 -0.24144469],[-0.47427601 -0.05056974]
