timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
0,"[ 1.06815321  1.33358745  0.09304593 -1.06332958  0.46592652  0.97200977
  0.25971737 -0.31226659  1.18529978 -1.51963258  0.        ]",[ 3.19244436  3.62086384],-0.18264589326,-0.18264589326,"[[ 0.02231075  0.0954211   0.05445164  0.11214759]
 [ 0.00031209  0.00285928  0.          0.        ]]",[-0.87032825 -0.78431678],[ 2.55358052  3.6022048 ]
1,"[ 1.06572234  1.32761121  0.15182839 -0.96215892  0.46592633  0.97200914
  0.70026413  0.38569457  1.1694994  -1.34171384  0.        ]",[ 0.64000182  2.60521104],-0.174936410214,-0.174936410214,"[[ 0.06199216  0.13519014  0.05445164  0.11214759]
 [ 3.9546737   3.96085872  0.          0.        ]]",[-0.87032825 -0.78431678],[ 1.3529036   2.42427158]
2,"[ 1.04860916  1.2978407   0.30452315 -0.66543114  0.46592615  0.97200852
  0.973454    1.06993703  1.08145504 -0.86815994  0.        ]",[-0.40421683  1.54427427],-0.153357701909,-0.153357701909,"[[ 0.16568855  0.2533387   0.05445164  0.11214759]
 [ 6.40683781  7.84106453  0.          0.        ]]",[-0.87032825 -0.78431678],[-0.17286554  1.30247271]
3,"[ 1.01330872  1.21045479  0.4647472  -0.19718393  0.46592596  0.9720079
  0.78106069  1.74090781  0.86997202 -0.3171676   0.        ]",[-0.79160893  0.64523336],-0.124668464918,-0.124668464918,"[[  0.27649805   0.4483364    0.05445164   0.11214759]
 [  4.67991478  11.64601827   0.           0.        ]]",[-0.87032825 -0.78431678],[-0.63950777  0.74598515]
4,"[ 0.98640203  1.02854294  0.55129712  0.35154354  0.46592577  0.97200727
  0.4218196   2.15097023  0.57447053  0.07717714  0.        ]",[-0.78248466  0.83891714],-0.0966912007859,-0.0966912007859,"[[  0.33774326   0.70458846   0.05445164   0.11214759]
 [  1.45536049  13.97142417   0.           0.        ]]",[-0.87032825 -0.78431678],[-0.6690985   0.30078235]
5,"[ 0.98747934  0.72307257  0.54815422  0.86770672  0.46592559  0.97200665
  0.0736861   2.68812347  0.25254794  0.24854955  0.        ]",[-0.26653773 -1.47767606],-0.0699510633195,-0.0699510633195,"[[  0.3354978    1.01458012   0.05445164   0.11214759]
 [ -1.6694923   17.01755944   0.           0.        ]]",[-0.87032825 -0.78431678],[-0.3102839  -0.70091069]
6,"[ 1.00704021  0.36798924  0.4866341   1.16836841  0.4659254   0.97200603
 -0.03994125  1.93051261 -0.01848877  0.2267712   0.        ]",[ 0.18086948 -0.00110263],-0.0461189998335,-0.0461189998335,"[[  0.29187623   1.31182568   0.05445164   0.11214759]
 [ -2.68941338  12.72130049   0.           0.        ]]",[-0.87032825 -0.78431678],[-0.04521467 -0.85497832]
7,"[ 1.02482238  0.04284212  0.42078449  1.25370521  0.46592521  0.9720054
  0.04578314  1.88529625 -0.23610002  0.12076019  0.        ]",[ 0.05035564 -1.5367568 ],-0.0252386295025,-0.0252386295025,"[[  0.24580798   1.56367907   0.05445164   0.11214759]
 [ -1.91994997  12.46490243   0.           0.        ]]",[-0.87032825 -0.78431678],[-0.13567829 -1.60146403]
8,"[ 1.03664011 -0.22588019  0.3687746   1.20272932  0.46592503  0.97200478
  0.07232295  1.14353182 -0.41097305 -0.01345776  0.        ]",[-0.24548418 -1.40506634],-0.00958265628302,-0.00958265628302,"[[ 0.20979994  1.77077274  0.05445164  0.11214759]
 [-1.68172817  8.25848631  0.          0.        ]]",[-0.87032825 -0.78431678],[ 0.0178248  -1.42531598]
9,"[ 1.0483476  -0.381951    0.30608323  1.12069264  0.46592484  0.97200416
 -0.03215887  0.41647762 -0.48492092 -0.12782726  0.        ]",[ 0.6132511  -1.43247865],-0.00780315739078,-0.00780315739078,"[[ 0.16675643  1.89457512  0.05445164  0.11214759]
 [-2.61955786  4.13548501  0.          0.        ]]",[-0.87032825 -0.78431678],[ 0.48718956 -0.82615423]
10,"[ 1.05444085 -0.4337626   0.26576567  1.08419361  0.46592465  0.97200353
  0.24408712 -0.29624164 -0.49514699 -0.17713939  0.        ]",[-0.24871117 -0.75942538],-0.0088864636141,-0.0088864636141,"[[ 0.13924371  1.93673292  0.05445164  0.11214759]
 [-0.1399718   0.09377432  0.          0.        ]]",[-0.87032825 -0.78431678],[-0.0005306  -0.47534043]
11,"[ 1.05687594 -0.39905238  0.24717995  1.10917728  0.46592446  0.97200291
  0.13475467 -0.82681193 -0.45244537 -0.16517294  0.        ]",[ 0.12525783  0.82489559],-0.00465140691589,-0.00465140691589,"[[ 0.12659776  1.90842037  0.05445164  0.11214759]
 [-1.12133968 -2.91500154  0.          0.        ]]",[-0.87032825 -0.78431678],[ 0.68676949  0.68797338]
12,"[ 1.0598233  -0.36817587  0.22180528  1.12958889  0.46592428  0.97200229
  0.19242575 -0.2406716  -0.40722176 -0.16122902  0.        ]",[ 0.46646464  0.04393059],-0.000890546140418,-0.000890546140418,"[[ 0.1093649   1.88347012  0.05445164  0.11214759]
 [-0.60368354  0.40889907  0.          0.        ]]",[-0.87032825 -0.78431678],[ 0.22898121 -0.20470291]
