timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
40,"[ 0.33925925  1.40678345  1.3358063   0.61600079  0.1687314   1.26532255
 -0.09473942 -0.34861394 -0.13153177  0.33919014  0.        ]",[ 0.85895939  0.86179661],-0.0566948915523,-0.0566948915523,"[[ 0.97199071  0.6337082   0.02030696  0.14588353]
 [-5.50261205 -0.01503869  0.          0.        ]]",[-0.36407861 -0.26920629],[ 0.71701789  1.43618345]
41,"[ 0.42946333  1.38094779  1.26855089  0.68925549  0.16873128  1.26532024
  0.20448026  0.17592046 -0.04015582  0.29273025  0.        ]",[-0.11960237  1.65404854],-0.0601162627482,-0.0601162627482,"[[ 0.89711401  0.66763505  0.02030696  0.14588353]
 [-1.99672167  3.39637205  0.          0.        ]]",[-0.36407861 -0.26920629],[ 0.08728267  0.71323681]
42,"[ 0.48039528  1.29219378  1.22561677  0.90720591  0.16873115  1.26531794
  0.16735649  0.77442281 -0.07048041  0.26080564  0.        ]",[-0.50565605  0.28027922],-0.0555137353557,-0.0555137353557,"[[ 0.85281518  0.77461702  0.02030696  0.14588353]
 [-2.43169067  7.2888498   0.          0.        ]]",[-0.36407861 -0.26920629],[-0.05417177  0.03342491]
43,"[  5.55021278e-01   1.14520356e+00   1.15515419e+00   1.18463602e+00
   1.68731032e-01   1.26531563e+00   6.90443570e-04   9.22961917e-01
  -1.10104333e-01   2.01250815e-01   0.00000000e+00]",[ 0.22451968  1.08601115],-0.0483163617992,-0.0483163617992,"[[ 0.78458872  0.93008699  0.02030696  0.14588353]
 [-4.38447604  8.25490918  0.          0.        ]]",[-0.36407861 -0.26920629],[ 0.26356751 -0.15364319]
44,"[ 0.63419352  0.92638312  1.06862454  1.46722372  0.16873091  1.26531333
  0.08382965  1.50660069 -0.18116228  0.11068419  0.        ]",[ 0.08362138 -0.45504013],-0.0364900694757,-0.0364900694757,"[[  0.70667202   1.13326982   0.02030696   0.14588353]
 [ -3.41035421  12.05073418   0.           0.        ]]",[-0.36407861 -0.26920629],[ 0.10291682 -0.89964664]
45,"[ 0.69425525  0.66438087  0.99282359  1.65921774  0.16873079  1.26531102
  0.11788905  1.19285544 -0.28656481 -0.00441325  0.        ]",[ 0.3245414   0.51568268],-0.0202066355929,-0.0202066355929,"[[  0.64246913   1.35381157   0.02030696   0.14588353]
 [ -3.01128816  10.01024537   0.           0.        ]]",[-0.36407861 -0.26920629],[ 0.09740514 -1.04294252]
46,"[ 0.7348875   0.39158333  0.93526943  1.722845    0.16873067  1.26530872
  0.23258502  1.47629456 -0.40595674 -0.14272702  0.        ]",[-0.86181812 -1.85182799],-0.00131354336872,-0.00131354336872,"[[  0.59572594   1.57251198   0.02030696   0.14588353]
 [ -1.66742435  11.85366757   0.           0.        ]]",[-0.36407861 -0.26920629],[-0.13371938 -1.6464138 ]
47,"[ 0.78855739  0.14804165  0.84927358  1.67050774  0.16873055  1.26530641
 -0.05564559  0.83145773 -0.47108409 -0.29441689  0.        ]",[ 0.26763871 -1.83219498],-0.0148498651931,-0.0148498651931,"[[ 0.52849543  1.7675078   0.02030696  0.14588353]
 [-5.04454312  7.65985012  0.          0.        ]]",[-0.36407861 -0.26920629],[ 0.49552318 -1.23463011]
48,"[ 0.8507419   0.01185276  0.72984962  1.59459294  0.16873042  1.26530411
  0.0433202   0.19928562 -0.45108724 -0.39588273  0.        ]",[ 1.66821434  0.73671852],-0.0231796754744,-0.0231796754744,"[[ 0.4392388   1.87945311  0.02030696  0.14588353]
 [-3.88498876  3.54839561  0.          0.        ]]",[-0.36407861 -0.26920629],[ 0.58372188 -0.82104981]
49,"[ 0.87350703 -0.10526543  0.67848406  1.49988016  0.1687303   1.2653018
  0.38768575  0.63695064 -0.4801811  -0.48288174  0.        ]",[ 0.38784334 -1.09343964],-0.0319353485035,-0.0319353485035,"[[ 0.40202101  1.97898006  0.02030696  0.14588353]
 [ 0.14984514  6.3948382   0.          0.        ]]",[-0.36407861 -0.26920629],[-0.24496561 -1.64351463]
