timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
17,"[ 1.06359589 -0.51828502  0.16298603  1.01256176  0.44073027  0.78287615
  0.74619893 -0.53486834 -0.46501448  0.02694513  0.        ]",[-1.67217314 -0.17859849],-0.0137560451092,-0.0137560451092,"[[ 0.0688428   2.01317452  0.05159359  0.09027015]
 [ 4.37326933 -1.26198836  0.          0.        ]]",[-0.86205095 -0.77157444],[-1.71911478 -0.63982058]
18,"[ 1.05730785 -0.48019925  0.23218676  1.04653487  0.44073009  0.78287573
  0.29824073 -0.6547046  -0.48397804  0.08118335  0.        ]",[-0.36483623 -0.18782471],-0.0180373962475,-0.0180373962475,"[[ 0.11572508  1.98109298  0.05159359  0.09027015]
 [ 0.32845205 -1.94387752  0.          0.        ]]",[-0.86205095 -0.77157444],[-0.55479276  0.12995404]
19,"[ 1.05860282 -0.42472471  0.22042339  1.0909783   0.44072991  0.7828753
  0.13759775 -0.77861912 -0.42966327  0.10990706  0.        ]",[ 0.36942871  0.59380293],-0.0185818957396,-0.0185818957396,"[[ 0.1077405   1.93514097  0.05159359  0.09027015]
 [-1.12206559 -2.64897315  0.          0.        ]]",[-0.86205095 -0.77157444],[ 0.01341282  0.74838674]
20,"[ 1.0597423  -0.38936985  0.20929207  1.11631692  0.44072974  0.78287488
  0.3019766  -0.35622077 -0.39193536  0.12402503  0.        ]",[-0.47354916 -0.44446217],-0.0195134570882,-0.0195134570882,"[[ 0.10019128  1.90627673  0.05159359  0.09027015]
 [ 0.36218584 -0.2454608   0.          0.        ]]",[-0.86205095 -0.77157444],[-0.62179756  0.0169012 ]
21,"[ 1.06133694 -0.3615408   0.19212356  1.13468493  0.44072956  0.78287446
  0.09361932 -0.66461951 -0.35566852  0.1292034   0.        ]",[ 0.66232372  0.79437528],-0.0204519625326,-0.0204519625326,"[[ 0.08855871  1.88376065  0.05159359  0.09027015]
 [-1.51916468 -2.00029948  0.          0.        ]]",[-0.86205095 -0.77157444],[ 0.16142671  0.872787  ]
22,"[ 1.06181265 -0.35153771  0.1865376   1.14095413  0.44072938  0.78287403
  0.38724555 -0.10493076 -0.3429767   0.13095428  0.        ]",[-0.74369395 -0.10135011],-0.0209096392946,-0.0209096392946,"[[ 0.08477662  1.87570795  0.05159359  0.09027015]
 [ 1.13211803  1.18441588  0.          0.        ]]",[-0.86205095 -0.77157444],[-0.85788858 -0.20075864]
23,"[ 1.06265215 -0.37562837  0.17602246  1.1255555   0.44072921  0.78287361
  0.05876548 -0.17952424 -0.35523681  0.11366825  0.        ]",[ 0.105715    0.23943376],-0.0193925296331,-0.0193925296331,"[[ 0.07766035  1.89513768  0.05159359  0.09027015]
 [-1.83387315  0.75996723  0.          0.        ]]",[-0.86205095 -0.77157444],[ 0.08940297  0.24681687]
24,"[ 1.06552886 -0.4058544   0.12850267  1.1047808   0.44072903  0.78287319
  0.10911492 -0.01556426 -0.34533543  0.07317013  0.        ]",[-0.11086358 -0.5262508 ],-0.0169452957388,-0.0169452957388,"[[ 0.04554428  1.91969767  0.05159359  0.09027015]
 [-1.37924566  1.69292426  0.          0.        ]]",[-0.86205095 -0.77157444],[-0.00639927 -0.00208789]
25,"[ 1.06689806 -0.4212771   0.08151243  1.09354397  0.44072886  0.78287276
  0.06356101 -0.38764989 -0.32443214  0.03972705  0.        ]",[ 0.86992967  0.5628186 ],-0.015689166764,-0.015689166764,"[[ 0.0138324   1.93231337  0.05159359  0.09027015]
 [-1.79057153 -0.42429929  0.          0.        ]]",[-0.86205095 -0.77157444],[ 0.36844814  0.5361957 ]
26,"[ 1.06691501 -0.43825091  0.08016388  1.08067077  0.44072868  0.78287234
  0.44881141  0.00541529 -0.33803191  0.03093683  0.        ]",[-0.85208296 -0.92632648],-0.0144929312735,-0.0144929312735,"[[ 0.0129227   1.94626788  0.05159359  0.09027015]
 [ 1.68802229  1.81229956  0.          0.        ]]",[-0.86205095 -0.77157444],[-0.86581588 -0.46477979]
27,"[ 1.06692185 -0.43714435  0.07955459  1.08152535  0.4407285   0.78287192
  0.07162268 -0.64543694 -0.33670197  0.03114144  0.        ]",[-0.43009854  0.60741624],-0.0145665921717,-0.0145665921717,"[[ 0.01251169  1.945356    0.05159359  0.09027015]
 [-1.71777642 -1.89114613  0.          0.        ]]",[-0.86205095 -0.77157444],[ 0.48600727  0.89854622]
28,"[ 1.06595169 -0.42094488  0.00381723  1.09378782  0.44072833  0.78287149
 -0.11317696 -0.21615286 -0.26926106 -0.00602859  0.        ]",[ 0.59077342  0.34949661],-0.016880118435,-0.016880118435,"[[-0.0385857   1.93204142  0.05159359  0.09027015]
 [-3.38641151  0.55154189  0.          0.        ]]",[-0.86205095 -0.77157444],[ 0.99071598  0.70870566]
29,"[ 1.0621223  -0.45105423 -0.06069002  1.07060236  0.44072815  0.78287107
  0.15320634  0.02508874 -0.25178843 -0.05821001  0.        ]",[-0.26026047  0.56765905],-0.0164845554582,-0.0164845554582,"[[-0.08218099  1.9568449   0.05159359  0.09027015]
 [-0.98112348  1.92424103  0.          0.        ]]",[-0.86205095 -0.77157444],[ 0.25404865  0.07821798]
30,"[ 1.05792338 -0.5233753  -0.10460838  1.00778759  0.44072797  0.78287064
  0.04124442  0.41342268 -0.28782192 -0.1147791   0.        ]",[ 0.94663223 -0.37988089],-0.0118972879981,-0.0118972879981,"[[-0.11194667  2.01750016  0.05159359  0.09027015]
 [-1.99207455  4.13391673  0.          0.        ]]",[-0.86205095 -0.77157444],[ 0.55388308 -0.33922631]
31,"[ 1.05761963 -0.60057297 -0.1073312   0.92883763  0.4407278   0.78287022
  0.46061934  0.13464444 -0.35633329 -0.1533804   0.        ]",[-0.64861463 -1.01699123],-0.00496647917908,-0.00496647917908,"[[-0.11379509  2.08426267  0.05159359  0.09027015]
 [ 1.79463823  2.54762998  0.          0.        ]]",[-0.86205095 -0.77157444],[-0.61078215 -0.8272171 ]
32,"[ 1.05916573 -0.61271154 -0.09292041  0.91522397  0.44072762  0.7828698
  0.17236538 -0.57005983 -0.37647626 -0.15233487  0.        ]",[ 0.94909164  0.91132848],-0.00300067842522,-0.00300067842522,"[[-0.10401657  2.09498297  0.05159359  0.09027015]
 [-0.80812582 -1.46223544  0.          0.        ]]",[-0.86205095 -0.77157444],[ 0.56885111  0.47272041]
33,"[ 1.0621019  -0.62087639 -0.06090473  0.90587461  0.44072744  0.78286937
  0.59018949  0.06914922 -0.40394407 -0.14082888  0.        ]",[-0.55010294 -0.32582864],-0.000675033663283,-0.000675033663283,"[[-0.08232642  2.10223138  0.05159359  0.09027015]
 [ 2.96458263  2.17495105  0.          0.        ]]",[-0.86205095 -0.77157444],[-1.02470279 -1.04025292]
34,"[ 1.06552614 -0.65443279 -0.00638025  0.86578434  0.44072727  0.78286895
  0.34253843 -0.16513175 -0.468459   -0.13718481  0.        ]",[ 0.20097117 -0.64578576],-0.00604249439117,-0.00604249439117,"[[-0.04547054  2.13235504  0.05159359  0.09027015]
 [ 0.7284408   0.84186059  0.          0.        ]]",[-0.86205095 -0.77157444],[-0.34681553 -0.65596819]
35,"[ 1.06664265 -0.64448678  0.0268189   0.87795049  0.44072709  0.78286853
  0.42906321 -0.61745148 -0.48077648 -0.11609918  0.        ]",[-1.18763639  0.10817791],-0.00756048727476,-0.00756048727476,"[[-0.02306297  2.12336888  0.05159359  0.09027015]
 [ 1.50970982 -1.73190006  0.          0.        ]]",[-0.86205095 -0.77157444],[-0.48349613 -0.19376183]
36,"[ 1.06624203 -0.61089426  0.01226279  0.91728007  0.44072691  0.7828681
 -0.01264514 -0.53610637 -0.44187786 -0.0998606   0.        ]",[ 0.30278288 -0.22561374],-0.00488227661996,-0.00488227661996,"[[-0.03288543  2.09337493  0.05159359  0.09027015]
 [-2.4786537  -1.26903705  0.          0.        ]]",[-0.86205095 -0.77157444],[ 0.88251048  0.51367331]
37,"[ 1.06346999 -0.57200197 -0.04259515  0.95955833  0.44072674  0.78286768
  0.12553589 -0.68870515 -0.37173996 -0.10364261  0.        ]",[ 0.90747612  1.69759811],-0.00474026977584,-0.00474026977584,"[[-0.06994     2.05928215  0.05159359  0.09027015]
 [-1.23096125 -2.13734587  0.          0.        ]]",[-0.86205095 -0.77157444],[ 0.66403961  0.76739138]
38,"[ 1.06455672 -0.56900926 -0.02533945  0.96267131  0.44072656  0.78286726
  0.5260309   0.01455484 -0.38026452 -0.09304086  0.        ]",[-1.00312399 -0.1584639 ],-0.00478397388477,-0.00478397388477,"[[-0.05827645  2.05668501  0.05159359  0.09027015]
 [ 2.38526994  1.86429401  0.          0.        ]]",[-0.86205095 -0.77157444],[-0.90149891 -0.79817748]
39,"[ 1.06515207 -0.60402633 -0.01421281  0.92499227  0.44072638  0.78286683
  0.08241691 -0.10215578 -0.41867625 -0.1079399   0.        ]",[ 0.09080713  0.33917115],-0.00314777008912,-0.00314777008912,"[[-0.05075999  2.08730781  0.05159359  0.09027015]
 [-1.62029645  1.20019557  0.          0.        ]]",[-0.86205095 -0.77157444],[ 0.40980119 -0.2016927 ]
40,"[ 1.06245922 -0.64579312 -0.0563419   0.87636179  0.44072621  0.78286641
  0.12576855  0.12968176 -0.42935286 -0.15398828  0.        ]",[ 0.96096236 -1.05656809],-0.00219256623106,-0.00219256623106,"[[-0.07923853  2.12454752  0.05159359  0.09027015]
 [-1.22885708  2.51938042  0.          0.        ]]",[-0.86205095 -0.77157444],[ 0.29782343 -0.57530296]
41,"[ 1.06391346 -0.65702218 -0.03588417  0.86257024  0.44072603  0.78286599
  0.54977489 -0.57499222 -0.45224969 -0.15196323  0.        ]",[-1.02764309 -1.1179841 ],-0.00440435289088,-0.00440435289088,"[[-0.06540287  2.13470468  0.05159359  0.09027015]
 [ 2.59966393 -1.4903027   0.          0.        ]]",[-0.86205095 -0.77157444],[-0.74189854 -0.36161888]
42,"[ 1.06493108 -0.57911256 -0.01847676  0.95207681  0.44072585  0.78286556
  0.10570973 -1.26563462 -0.39378962 -0.09526118  0.        ]",[ 1.57528503  2.26429117],-0.00405776568748,-0.00405776568748,"[[-0.05364012  2.06546909  0.05159359  0.09027015]
 [-1.40997254 -5.42014828  0.          0.        ]]",[-0.86205095 -0.77157444],[ 1.00951052  1.68956316]
43,"[  1.06574949e+00  -5.00176898e-01  -1.01241411e-03   1.02905311e+00
   4.40725677e-01   7.82865139e-01   5.47155142e-01  -5.50960037e-01
  -3.35522044e-01  -4.41134023e-02   0.00000000e+00]",[-0.74063164  1.11773987],-0.0102396327825,-0.0102396327825,"[[-0.04184636  1.99786761  0.05159359  0.09027015]
 [ 2.57601038 -1.35356347  0.          0.        ]]",[-0.86205095 -0.77157444],[-0.85199213  0.0093739 ]
44,"[ 1.0667243  -0.51547396  0.03098085  1.015145    0.4407255   0.78286472
  0.21679516  0.14966128 -0.37067382 -0.0346688   0.        ]",[-0.38446905 -0.34401389],-0.00889954661273,-0.00889954661273,"[[-0.02025507  2.01079539  0.05159359  0.09027015]
 [-0.40693583  2.63305726  0.          0.        ]]",[-0.86205095 -0.77157444],[-0.14975615 -0.4712863 ]
45,"[ 1.06564015 -0.5604385  -0.00358195  0.97147526  0.44072532  0.78286429
  0.04915283 -0.09887038 -0.38699537 -0.07712736  0.        ]",[-0.03185335 -0.43552912],-0.00549755735496,-0.00549755735496,"[[-0.04358117  2.0492677   0.05159359  0.09027015]
 [-1.92064207  1.2188822   0.          0.        ]]",[-0.86205095 -0.77157444],[ 0.48287773 -0.04802981]
46,"[ 1.06202593 -0.56833312 -0.06171761  0.9633651   0.44072515  0.78286387
  0.03941178 -0.4061847  -0.35609633 -0.11181882  0.        ]",[ 1.40970967  0.08680709],-0.00564816271634,-0.00564816271634,"[[-0.08287652  2.05610051  0.05159359  0.09027015]
 [-2.00859762 -0.52977336  0.          0.        ]]",[-0.86205095 -0.77157444],[ 0.81436181  0.48543251]
47,"[ 1.06201824 -0.56019299 -0.06180263  0.97172352  0.44072497  0.78286344
  0.48220137 -0.34398549 -0.34869655 -0.10764659  0.        ]",[-1.09543413 -1.01139932],-0.00642532557887,-0.00642532557887,"[[-0.08293408  2.04905604  0.05159359  0.09027015]
 [ 1.98951724 -0.17585339  0.          0.        ]]",[-0.86205095 -0.77157444],[-0.62493461 -0.28703243]
48,"[ 1.06197916 -0.50963073 -0.06227134  1.02050955  0.44072479  0.78286302
  0.03949008 -1.03919284 -0.3030884  -0.08353625  0.        ]",[ 0.69564475  2.11432235],-0.011177749241,-0.011177749241,"[[-0.08325135  2.00584895  0.05159359  0.09027015]
 [-2.00788762 -4.13166696  0.          0.        ]]",[-0.86205095 -0.77157444],[ 1.18556213  1.70806444]
49,"[ 1.06040308 -0.45939195 -0.08018907  1.06386401  0.44072462  0.7828626
  0.3488121  -0.32898852 -0.24619958 -0.07380021  0.        ]",[-0.39245286  0.01912407],-0.0165951141151,-0.0165951141151,"[[-0.09538587  1.96376173  0.05159359  0.09027015]
 [ 0.78509624 -0.09052365  0.          0.        ]]",[-0.86205095 -0.77157444],[-0.17767788  0.22511078]
