timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
10,"[-1.50015878  1.06593039  1.03234093  0.31239431 -1.63202687  1.17877949
  0.85673279 -1.76235424 -0.39360272 -1.07720697  0.        ]",[-2.00841168 -0.20470826],-0.066886673483,-0.066886673483,"[[ 2.43064066  0.67515064 -0.18722291  0.13605728]
 [ 5.3949529  -8.30093752  0.          0.        ]]",[-0.83263922 -0.74886763],[-1.39595902  0.02438632]
11,"[-1.56150077  1.1902019   0.95473851 -0.05455596 -1.63202479  1.17877851
  0.41226798 -1.87489182 -0.42600673 -0.98974763  0.        ]",[ 0.11882327  0.62421988],-0.0605832528164,-0.0605832528164,"[[ 2.49777762  0.50266194 -0.18722291  0.13605728]
 [ 1.33233019 -8.94576206  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.16421562  1.17987776]
12,"[-1.58814158  1.27196562  0.91742112 -0.40948156 -1.63202272  1.17877753
  0.46071196 -1.41263468 -0.41739558 -0.84351459  0.        ]",[ 0.36538143  0.9179389 ],-0.0500181473822,-0.0500181473822,"[[ 2.5288672   0.3503209  -0.18722291  0.13605728]
 [ 1.77513339 -6.29716877  0.          0.        ]]",[-0.83263922 -0.74886763],[-0.17321457  0.6314621 ]
13,"[-1.62827816  1.30649372  0.85614506 -0.62490202 -1.63202064  1.17877655
  0.6148503  -0.75661766 -0.43339824 -0.84422514  0.        ]",[-0.59256059 -0.74155417],-0.0501198286158,-0.0501198286158,"[[ 2.57850587  0.2620907  -0.18722291  0.13605728]
 [ 3.1840345  -2.5383792   0.          0.        ]]",[-0.83263922 -0.74886763],[-1.12863171 -0.53268582]
14,"[-1.65808019  1.32930413  0.80593098 -0.82401765 -1.63201856  1.17877557
  0.35162545 -1.2601456  -0.4400324  -0.83309832  0.        ]",[-1.13736634  2.28048285],-0.0493540317745,-0.0493540317745,"[[ 2.61804639  0.18237618 -0.18722291  0.13605728]
 [ 0.77803472 -5.42345791  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.13196033  0.9348439 ]
15,"[-1.63999253  1.34230337  0.83693217 -0.99535911 -1.63201649  1.1787746
 -0.08301717 -0.55007698 -0.38854848 -0.67432124  0.        ]",[ 0.6048689   0.65135283],-0.0378598974562,-0.0378598974562,"[[ 2.59374635  0.11472757 -0.18722291  0.13605728]
 [-3.19480589 -1.35496675  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.67626262  0.69664872]
16,"[-1.60921901  1.34244463  0.88605278 -0.99780891 -1.63201441  1.17877362
  0.18556627 -0.0954361  -0.34732224 -0.57322153  0.        ]",[-0.64096835  0.44753736],-0.031110043301,-0.031110043301,"[[ 2.55448175  0.11376464 -0.18722291  0.13605728]
 [-0.73982573  1.24999618  0.          0.        ]]",[-0.83263922 -0.74886763],[-0.23982911 -0.30622435]
17,"[-1.57586244  1.33500616  0.93490655 -0.88983859 -1.63201233  1.17877264
 -0.09031075  0.2096901  -0.32530763 -0.53095108  0.        ]",[-0.18779243 -0.1505781 ],-0.0286698219045,-0.0286698219045,"[[ 2.51438481  0.15630574 -0.18722291  0.13605728]
 [-3.26147143  2.99828252  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.28441393 -0.37292695]
18,"[-1.51121022  1.32238823  1.01910473 -0.755377   -1.63201026  1.17877166
 -0.16450133  0.0953149  -0.27053162 -0.42706335  0.        ]",[ 1.20846656  0.733028  ],-0.024166025871,-0.024166025871,"[[ 2.44235146  0.2096962  -0.18722291  0.13605728]
 [-3.93960847  2.34294569  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.64618343 -0.05612704]
19,"[-1.47442489  1.29837735  1.06191567 -0.56791815 -1.63200818  1.17877068
  0.27669813  0.59351779 -0.26370564 -0.43749987  0.        ]",[-0.90457169 -1.74558474],-0.0251661686727,-0.0251661686727,"[[ 2.40402107  0.28519575 -0.18722291  0.13605728]
 [ 0.09315989  5.19750548  0.          0.        ]]",[-0.83263922 -0.74886763],[-0.42395341 -1.27374625]
20,"[-1.44042263  1.27280997  1.0987113  -0.41410301 -1.6320061   1.17876971
 -0.11483215 -0.11526954 -0.25386252 -0.44350533  0.        ]",[ 0.92308744 -0.955635  ],-0.026077435556,-0.026077435556,"[[ 2.36997764  0.34839916 -0.18722291  0.13605728]
 [-3.48560742  1.13636017  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.68078136 -0.08758026]
21,"[-1.40697069  1.27952469  1.13258403 -0.45147124 -1.63200403  1.17876873
  0.29237819 -0.77984392 -0.20731499 -0.3460038   0.        ]",[ 0.47197103  1.00277147],-0.0243365608671,-0.0243365608671,"[[ 2.33761035  0.3329212  -0.18722291  0.13605728]
 [ 0.23648223 -2.67145875  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.23414336  0.48139754]
22,"[-1.43126116  1.28500965  1.10820348 -0.48344447 -1.63200195  1.17876775
  0.49596902 -0.07967306 -0.22940798 -0.38268237  0.        ]",[-0.80621789 -1.06212365],-0.0243448583828,-0.0243448583828,"[[ 2.36101106  0.31974345 -0.18722291  0.13605728]
 [ 2.09739688  1.34031438  0.          0.        ]]",[-0.83263922 -0.74886763],[-0.57321167 -0.79907089]
23,"[-1.44100798  1.29027967  1.09809136 -0.51555216 -1.63199987  1.17876677
  0.14266577 -0.77515483 -0.23444208 -0.38727388  0.        ]",[ 0.32730505  1.24679963],-0.0242214021802,-0.0242214021802,"[[ 2.37055798  0.30656788 -0.18722291  0.13605728]
 [-1.13195407 -2.64459289  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.51773316  0.66214454]
24,"[-1.43136935  1.29513481  1.10808748 -0.54649003 -1.6319978   1.17876579
  0.28660601 -0.07504068 -0.21635616 -0.34790708  0.        ]",[-0.16372416 -0.66757524],-0.0237011253391,-0.0237011253391,"[[ 2.36111948  0.29392416 -0.18722291  0.13605728]
 [ 0.18372533  1.36685337  0.          0.        ]]",[-0.83263922 -0.74886763],[-0.10351606 -0.44804651]
25,"[-1.42843948  1.29492772  1.11108723 -0.54514953 -1.63199572  1.17876481
  0.21545962 -0.54105729 -0.21312822 -0.34205722  0.        ]",[ 0.61991227 -0.18109744],-0.0237064281362,-0.0237064281362,"[[ 2.35826928  0.29447087 -0.18722291  0.13605728]
 [-0.46658372 -1.30328405  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.27277565  0.29965538]
26,"[-1.44412801  1.30668968  1.09480666 -0.62645787 -1.63199365  1.17876384
  0.48479315 -0.66186681 -0.21463073 -0.33358808  0.        ]",[-0.18053335  0.46608013],-0.0232335734552,-0.0232335734552,"[[ 2.37363791  0.26146007 -0.18722291  0.13605728]
 [ 1.99524598 -1.99548826  0.          0.        ]]",[-0.83263922 -0.74886763],[-0.25789607  0.16802269]
27,"[-1.4763255   1.31345919  1.05976253 -0.67854904 -1.63199157  1.17876286
  0.40226272 -0.33283085 -0.24321598 -0.38151808  0.        ]",[-0.85146124 -0.47288001],-0.0233198927125,-0.0233198927125,"[[ 2.40597405  0.2404659  -0.18722291  0.13605728]
 [ 1.24088292 -0.11021199  0.          0.        ]]",[-0.83263922 -0.74886763],[-0.34363574 -0.22413039]
28,"[-1.46725994  1.31966192  1.06985779 -0.73081317 -1.63198949  1.17876188
  0.03114877 -0.6590141  -0.22041298 -0.33198426  0.        ]",[ 1.00598238  1.39867557],-0.0227018115973,-0.0227018115973,"[[ 2.39675731  0.21951008 -0.18722291  0.13605728]
 [-2.15126091 -1.97914511  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.72430634  0.88464981]
29,"[-1.46436497  1.31951269  1.07304079 -0.7295062  -1.63198742  1.1787609
  0.46842998  0.03862124 -0.21699014 -0.32574069  0.        ]",[-0.94591039 -0.65332345],-0.022723171678,-0.022723171678,"[[ 2.39383455  0.22003273 -0.18722291  0.13605728]
 [ 1.84568122  2.01809335  0.          0.        ]]",[-0.83263922 -0.74886763],[-0.54651576 -0.70266956]
30,"[-1.46338463  1.31541289  1.07411277 -0.6945142  -1.63198534  1.17875992
  0.0551616  -0.41958862 -0.22362923 -0.34208644  0.        ]",[ 0.1831767   0.56772664],-0.0228779362122,-0.0228779362122,"[[ 2.39284794  0.23405312 -0.18722291  0.13605728]
 [-1.93177018 -0.60730992  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.52879989  0.4540844 ]
31,"[-1.43211548  1.31217134  1.10730319 -0.66831969 -1.63198326  1.17875894
  0.13852528 -0.02520562 -0.19028472 -0.28399988  0.        ]",[ 0.05147575 -0.40699717],-0.023559789426,-0.023559789426,"[[ 2.36185768  0.24457915 -0.18722291  0.13605728]
 [-1.16978991  1.65238333  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.23546152 -0.15388304]
32,"[-1.41023865  1.30679343  1.12934427 -0.62727596 -1.63198119  1.17875797
  0.16340342 -0.31219176 -0.17240992 -0.2574523   0.        ]",[ 1.22519257  0.61331336],-0.0245019366899,-0.0245019366899,"[[ 2.34074345  0.26112859 -0.18722291  0.13605728]
 [-0.94239257  0.0080409   0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.36024106  0.22550461]
33,"[-1.43201693  1.29819855  1.10739978 -0.56682668 -1.63197911  1.17875699
  0.5981386   0.11135576 -0.21277772 -0.33824631  0.        ]",[-0.59387716 -0.92587409],-0.0235751687142,-0.0235751687142,"[[ 2.36176447  0.2856382  -0.18722291  0.13605728]
 [ 3.03127333  2.43483651  0.          0.        ]]",[-0.83263922 -0.74886763],[-0.79113328 -1.04324746]
34,"[-1.46870586  1.29392996  1.06824435 -0.53875966 -1.63197703  1.17875601
  0.3347044  -0.53673841 -0.26273603 -0.44004223  0.        ]",[-0.37939516  0.40067689],-0.025371294623,-0.025371294623,"[[ 2.39823088  0.29707741 -0.18722291  0.13605728]
 [ 0.62337502 -1.27854138  0.          0.        ]]",[-0.83263922 -0.74886763],[-0.13337223 -0.01452401]
35,"[-1.46601521  1.29744479  1.0712119  -0.56179881 -1.63197496  1.17875503
  0.16908737 -0.25532655 -0.25491551 -0.42061462  0.        ]",[ 0.065489   -0.23039683],-0.0246930926835,-0.0246930926835,"[[ 2.39550987  0.28768434 -0.18722291  0.13605728]
 [-0.89043325  0.33385945  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.12832902 -0.14658177]
36,"[-1.4510188   1.29837672  1.08747139 -0.56804805 -1.63197288  1.17875405
  0.19939575 -0.41571776 -0.23558343 -0.3814945   0.        ]",[-0.18430161 -0.23984552],-0.0238486519841,-0.0238486519841,"[[ 2.38048076  0.28514098 -0.18722291  0.13605728]
 [-0.61340142 -0.58513232  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.18929684  0.1014955 ]
37,"[-1.4312501   1.30580971  1.1081785  -0.62010049 -1.63197081  1.17875308
  0.12099726 -0.57939743 -0.2001634  -0.30775814  0.        ]",[ 0.95195764  0.36580536],-0.0234584412869,-0.0234584412869,"[[ 2.36102293  0.26402875 -0.18722291  0.13605728]
 [-1.32999552 -1.52296629  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.5261935   0.59000337]
38,"[-1.44292107  1.31095522  1.09604726 -0.65885115 -1.63196873  1.1787521
  0.53581722 -0.32159166 -0.20595323 -0.31347782  0.        ]",[-0.46090268  0.44703253],-0.023169418497,-0.023169418497,"[[ 2.37246553  0.24839006 -0.18722291  0.13605728]
 [ 2.4616306  -0.04582234  0.          0.        ]]",[-0.83263922 -0.74886763],[-0.48613542 -0.31317234]
39,"[-1.4733027   1.30539258  1.06311938 -0.61708174 -1.63196665  1.17875112
  0.33093985 -0.01238024 -0.25244553 -0.40769172  0.        ]",[ 0.23834824 -0.90521364],-0.024117655225,-0.024117655225,"[[ 2.40290915  0.26524949 -0.18722291  0.13605728]
 [ 0.58896938  1.7258597   0.          0.        ]]",[-0.83263922 -0.74886763],[-0.34033459 -0.64310652]
40,"[-1.49380979  1.30599922  1.03971134 -0.62151073 -1.63196458  1.17875014
  0.43297192 -0.64396822 -0.27644794 -0.45594741  0.        ]",[ 0.37212541  0.37472479],-0.0256140306659,-0.0256140306659,"[[ 2.42404581  0.26345811 -0.18722291  0.13605728]
 [ 1.52158528 -1.89293697  0.          0.        ]]",[-0.83263922 -0.74886763],[-0.33666915  0.04039806]
41,"[-1.53572896  1.31332095  0.98856129 -0.67757235 -1.6319625   1.17874916
  0.59066971 -0.3785644  -0.31639666 -0.53441525  0.        ]",[-0.74726748 -1.36595874],-0.0291706575302,-0.0291706575302,"[[ 2.46893973  0.24085681 -0.18722291  0.13605728]
 [ 2.96300882 -0.37226012  0.          0.        ]]",[-0.83263922 -0.74886763],[-0.97326869 -0.64251953]
42,"[-1.56161409  1.32650319  0.95449021 -0.79534052 -1.63196042  1.17874818
  0.26100927 -1.06814352 -0.32587124 -0.54142014  0.        ]",[ 0.01527386  1.53489682],-0.0293787605655,-0.0293787605655,"[[ 2.49796729  0.19376926 -0.18722291  0.13605728]
 [-0.05021821 -4.32332803  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.30337542  0.96768022]
43,"[-1.56125886  1.33663023  0.95496867 -0.91114277 -1.63195835  1.17874721
  0.26755863 -0.36214209 -0.30198771 -0.47807261  0.        ]",[-0.53547901  0.65637486],-0.0258832506754,-0.0258832506754,"[[ 2.49756355  0.14788909 -0.18722291  0.13605728]
 [ 0.00964644 -0.27817076  0.          0.        ]]",[-0.83263922 -0.74886763],[-0.1745718   0.02897456]
44,"[-1.54255102  1.33241977  0.97977011 -0.85909398 -1.63195627  1.17874623
  0.03567634  0.09256039 -0.28867862 -0.45426368  0.        ]",[-0.32453007 -0.5042814 ],-0.0249173243981,-0.0249173243981,"[[ 2.47649093  0.1684655  -0.18722291  0.13605728]
 [-2.10984866  2.32712561  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.13969369 -0.30480802]
45,"[-1.49168309  1.32631213  1.04217166 -0.79346085 -1.6319542   1.17874525
 -0.10012734 -0.2638907  -0.23751872 -0.35793443  0.        ]",[ 0.714602    1.25046432],-0.0225498664553,-0.0225498664553,"[[ 2.42183967  0.1945165  -0.18722291  0.13605728]
 [-3.35114753  0.28477779  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.75168961  0.49760908]
46,"[-1.45436412  1.31361903  1.08386061 -0.68001979 -1.63195212  1.17874427
  0.21623525  0.4259986  -0.21553053 -0.32861993  0.        ]",[-0.78082482 -0.82843993],-0.0229581448664,-0.0229581448664,"[[ 2.38382966  0.23987211 -0.18722291  0.13605728]
 [-0.45947044  4.23761575  0.          0.        ]]",[-0.83263922 -0.74886763],[-0.12958623 -0.79991025]
47,"[-1.41335984  1.29624516  1.12622016 -0.55394288 -1.63195004  1.17874329
 -0.12057043 -0.16094865 -0.19295745 -0.30366919  0.        ]",[ 1.06682086  0.45806471],-0.0239424136807,-0.0239424136807,"[[ 2.34375254  0.2908823  -0.18722291  0.13605728]
 [-3.53800399  0.87460325  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.839908    0.28606892]
48,"[-1.38119056  1.28224025  1.15719061 -0.46730728 -1.63194797  1.17874232
  0.31981156  0.15231683 -0.17322642 -0.28147935  0.        ]",[-0.03711695 -0.81020968],-0.0250286388376,-0.0250286388376,"[[ 2.31337899  0.32638316 -0.18722291  0.13605728]
 [ 0.4872561   2.6695098   0.          0.        ]]",[-0.83263922 -0.74886763],[-0.10110305 -0.67774206]
49,"[-1.3899512   1.27336914  1.14893905 -0.41732797 -1.63194589  1.17874134
  0.30282692 -0.41680701 -0.19450916 -0.32813861  0.        ]",[ 0.33926513 -0.36362396],-0.024677534443,-0.024677534443,"[[ 2.32156657  0.34705579 -0.18722291  0.13605728]
 [ 0.33201115 -0.59137894  0.          0.        ]]",[-0.83263922 -0.74886763],[ 0.08213934 -0.04403761]
