timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
10,"[ 0.88899592  0.23594735 -0.6372927   2.0693425  -0.01866958 -0.1885224
 -0.9105126   2.81083395  0.51573441  0.63939913  0.        ]",[ 0.00929852 -0.50463539],-0.133674886121,-0.133674886121,"[[ -5.06549506e-01   1.92454370e+00  -1.04619115e-03  -2.22297558e-02]
 [ -1.55807356e+01   2.25431146e+01   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[-0.02057763  0.48603338]
11,"[ 0.62458248 -0.24360793 -1.00693538  1.38342122 -0.01866955 -0.18852206
 -0.88241041  2.46662381  0.28529631  0.44430521  0.        ]",[ 0.65635861  1.55596703],-0.0944795216263,-0.0944795216263,"[[ -8.14706800e-01   2.35087065e+00  -1.04619115e-03  -2.22297558e-02]
 [ -1.52361401e+01   2.00977811e+01   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.17568338  0.47806197]
12,"[ 0.31025775 -0.55934814 -1.24982766  0.28124675 -0.01866952 -0.18852173
 -0.64594436  2.96781666 -0.00609099  0.30233745  0.        ]",[ 0.12521056  0.59441247],-0.0541103334961,-0.0541103334961,"[[ -1.09033624e+00   2.78855650e+00  -1.04619115e-03  -2.22297558e-02]
 [ -1.23362825e+01   2.36590422e+01   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.1510148   0.41998988]
13,"[-0.00332269 -0.64216774 -1.3783645  -0.78660622 -0.01866948 -0.1885214
 -0.58567136  0.44656355 -0.27709091  0.20548193  0.        ]",[ 0.9246094  -0.78029856],-0.0314956358166,-0.0314956358166,"[[ -1.32964294e+00   3.14958819e+00  -1.04619115e-03  -2.22297558e-02]
 [ -1.15971481e+01   5.74564568e+00   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.22876693  0.58616894]
14,"[-0.27090895 -0.64214707 -1.4207169  -0.79148342 -0.01866945 -0.18852106
 -0.26846587 -0.77067429 -0.25468994  0.2131209   0.        ]",[-0.39502167 -0.33215897],-0.0321474506359,-0.0321474506359,"[[ -1.52255746e+00   3.15120462e+00  -1.04619115e-03  -2.22297558e-02]
 [ -7.70714595e+00  -2.90278381e+00   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.19152215  0.65370172]
15,"[-0.50676026 -0.6396287  -1.4115037  -0.57552289 -0.01866942 -0.18852073
 -0.3835631  -0.95400241 -0.18239094  0.20464629  0.        ]",[-0.19978087  1.35841053],-0.0324019189013,-0.0324019189013,"[[ -1.69086236e+00   3.07962504e+00  -1.04619115e-03  -2.22297558e-02]
 [ -9.11863277e+00  -4.20534225e+00   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.27649564  0.679497  ]
16,"[-0.76495156 -0.6336066  -1.35044517 -0.42147539 -0.01866939 -0.1885204
 -0.43333083 -0.55786992 -0.13301936  0.17197481  0.        ]",[-0.01802299  2.32633064],-0.0315168134081,-0.0315168134081,"[[ -1.87935840e+00   3.02839285e+00  -1.04619115e-03  -2.22297558e-02]
 [ -9.72896184e+00  -1.39085176e+00   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.27120191  0.65366685]
17,"[-1.0140348  -0.63089096 -1.23435454 -0.37154621 -0.01866936 -0.18852006
 -0.42343944 -0.42531892 -0.11753247  0.13838393  0.        ]",[ 2.20145504 -0.14307191],-0.0294069177285,-0.0294069177285,"[[ -2.07272060e+00   3.01173023e+00  -1.04619115e-03  -2.22297558e-02]
 [ -9.60767102e+00  -4.49091456e-01   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.24169683  0.63322449]
18,"[-1.19094619 -0.62821204 -1.10920005 -0.32796057 -0.01866932 -0.18851973
 -0.08507436 -0.50378005 -0.10970158  0.10735833  0.        ]",[ 1.47147846  2.02096914],-0.0273374719242,-0.0273374719242,"[[ -2.22324104e+00   2.99715510e+00  -1.04619115e-03  -2.22297558e-02]
 [ -5.45820100e+00  -1.00655964e+00   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.18583572  0.63271052]
19,"[-1.26514239 -0.63004172 -1.04312141 -0.35725251 -0.01866929 -0.1885194
  0.24660044 -0.22463916 -0.11137286  0.09713965  0.        ]",[-1.13516259  0.03805335],-0.0263190709396,-0.0263190709396,"[[ -2.29159481e+00   3.00695395e+00  -1.04619115e-03  -2.22297558e-02]
 [ -1.39077538e+00   9.76710383e-01   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.15344128  0.62206542]
20,"[-1.33393281 -0.63098691 -0.97287    -0.37327622 -0.01866926 -0.18851906
 -0.07401629 -0.37944043 -0.12094602  0.09864433  0.        ]",[-0.10936678 -0.27554757],-0.0255237918368,-0.0255237918368,"[[ -2.35885956e+00   3.01230882e+00  -1.04619115e-03  -2.22297558e-02]
 [ -5.32258254e+00  -1.23143319e-01   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.19092846  0.62806928]
21,"[-1.43636839 -0.62854739 -0.84797102 -0.33324095 -0.01866923 -0.18851873
 -0.10073738 -0.53266438 -0.11885424  0.07247404  0.        ]",[ 0.75925683  1.04422225],-0.0235822697106,-0.0235822697106,"[[ -2.46859904e+00   2.99892319e+00  -1.04619115e-03  -2.22297558e-02]
 [ -5.65027180e+00  -1.21179174e+00   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.20506495  0.63471454]
22,"[-1.50412963 -0.62972877 -0.7474431  -0.35216705 -0.0186692  -0.18851839
  0.1535237  -0.23618496 -0.12231259  0.05889717  0.        ]",[ 0.66862412 -0.06670248],-0.0221860125394,-0.0221860125394,"[[ -2.55031951e+00   3.00525443e+00  -1.04619115e-03  -2.22297558e-02]
 [ -2.53220987e+00   8.94657855e-01   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.18409541  0.62837571]
23,"[-1.52224856 -0.63064011 -0.71734851 -0.36740389 -0.01866916 -0.18851806
  0.37347889 -0.37615243 -0.12858621  0.06797457  0.        ]",[-0.19663306  0.31136219],-0.0222283601573,-0.0222283601573,"[[ -2.57390033e+00   3.01034756e+00  -1.04619115e-03  -2.22297558e-02]
 [  1.65152585e-01  -9.97987264e-02   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.16330963  0.63477689]
24,"[-1.52565549 -0.63007897 -0.71149876 -0.35799218 -0.01866913 -0.18851773
  0.30972651 -0.38560129 -0.12765132  0.06440249  0.        ]",[ 1.03613444 -0.41828498],-0.0220424934567,-0.0220424934567,"[[ -2.57844135e+00   3.00720236e+00  -1.04619115e-03  -2.22297558e-02]
 [ -6.16647154e-01  -1.66936978e-01   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.16929784  0.63481212]
25,"[-1.50457976 -0.62622711 -0.74666721 -0.29847987 -0.0186691  -0.18851739
  0.6335749  -0.61822404 -0.11928296  0.05122059  0.        ]",[-0.70079861  0.2518013 ],-0.0219633749356,-0.0219633749356,"[[ -2.55092770e+00   2.98728095e+00  -1.04619115e-03  -2.22297558e-02]
 [  3.35477567e+00  -1.81969807e+00   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.13092071  0.64583808]
26,"[-1.47353945 -0.62040083 -0.79490568 -0.22099965 -0.01866907 -0.18851706
  0.40190189 -0.4728389  -0.10753609  0.03499006  0.        ]",[-0.87360109  1.01149347],-0.0222721150292,-0.0222721150292,"[[ -2.51233718e+00   2.96125071e+00  -1.04619115e-03  -2.22297558e-02]
 [  5.13745455e-01  -7.86765984e-01   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.16697642  0.6416716 ]
27,"[-1.49345472 -0.62583296 -0.76439099 -0.29286332 -0.01866904 -0.18851673
  0.11903458  0.08664113 -0.1176932   0.05161422  0.        ]",[-0.46853664  1.99849945],-0.0221675371302,-0.0221675371302,"[[ -2.53686621e+00   2.98539803e+00  -1.04619115e-03  -2.22297558e-02]
 [ -2.95509015e+00   3.18824973e+00   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.19498417  0.61795652]
28,"[-1.55151189 -0.63284374 -0.66513413 -0.40705575 -0.018669   -0.18851639
 -0.02747752 -0.28938591 -0.13539884  0.07544396  0.        ]",[-0.34860795 -0.55489217],-0.0221675743755,-0.0221675743755,"[[ -2.61399478e+00   3.02358620e+00  -1.04619115e-03  -2.22297558e-02]
 [ -4.75178442e+00   5.16639504e-01   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.19654433  0.62742138]
29,"[-1.62058649 -0.63085297 -0.51869672 -0.37119438 -0.01866897 -0.18851606
 -0.13236651 -0.60116773 -0.13771692  0.05018718  0.        ]",[ 0.82422974  0.61860453],-0.0198949821797,-0.0198949821797,"[[ -2.72193602e+00   3.01161508e+00  -1.04619115e-03  -2.22297558e-02]
 [ -6.03805007e+00  -1.69852235e+00   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.19605118  0.63921273]
30,"[-1.66534505 -0.62869654 -0.39558323 -0.33578651 -0.01866894 -0.18851573
  0.14350101 -0.32534024 -0.14226581  0.03019094  0.        ]",[-1.68885734  0.93652496],-0.0179408266123,-0.0179408266123,"[[ -2.80875430e+00   2.99977694e+00  -1.04619115e-03  -2.22297558e-02]
 [ -2.65506534e+00   2.61174238e-01   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.18119043  0.63723612]
31,"[-1.70196169 -0.63013872 -0.26060369 -0.35915651 -0.01866891 -0.18851539
 -0.17507652 -0.33736387 -0.15109259  0.02690161  0.        ]",[ 0.31415436  0.20874699],-0.0167330362981,-0.0167330362981,"[[ -2.90105298e+00   3.00759289e+00  -1.04619115e-03  -2.22297558e-02]
 [ -6.56179987e+00   1.75744241e-01   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.19301356  0.63512063]
32,"[-1.73174664 -0.63004658 -0.08451946 -0.35764804 -0.01866888 -0.18851506
 -0.06305545 -0.37949029 -0.16197328  0.01465515  0.        ]",[ 0.33393857  0.70214371],-0.0146656427114,-0.0146656427114,"[[ -3.01850609e+00   3.00708889e+00  -1.04619115e-03  -2.22297558e-02]
 [ -5.18808399e+00  -1.23560192e-01   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.17772482  0.63973242]
33,"[-1.74156228 -0.6296746   0.05146834 -0.35154316 -0.01866885 -0.18851473
  0.05313685 -0.373165   -0.17122215  0.00493133  0.        ]",[-0.01490214  0.81084606],-0.0129593126399,-0.0129593126399,"[[ -3.10797161e+00   3.00504812e+00  -1.04619115e-03  -2.22297558e-02]
 [ -3.76321621e+00  -7.86256286e-02   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.16412829  0.64247572]
34,"[ -1.74113565e+00  -6.29479398e-01   1.65995644e-01  -3.48387525e-01
  -1.86688133e-02  -1.88514393e-01   5.44006087e-02  -3.66770453e-01
  -1.79547015e-01  -1.72398246e-03   0.00000000e+00]",[-1.91776251  0.40820476],-0.0115690489472,-0.0115690489472,"[[ -3.18308043e+00   3.00399312e+00  -1.04619115e-03  -2.22297558e-02]
 [ -3.74771757e+00  -3.31989014e-02   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.15563156  0.64293647]
35,"[-1.72541024 -0.62931717  0.33883273 -0.34578742 -0.01866878 -0.18851406
 -0.26241452 -0.36819257 -0.19286951 -0.0096489   0.        ]",[ 0.08319683 -0.31398235],-0.00953815565432,-0.00953815565432,"[[ -3.29701524e+00   3.00312377e+00  -1.04619115e-03  -2.22297558e-02]
 [ -7.63281569e+00  -4.33077329e-02   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.15372008  0.64328563]
36,"[-1.67826149 -0.62672505  0.55820649 -0.30596476 -0.01866875 -0.18851373
 -0.22323465 -0.54305991 -0.21550408 -0.02744682  0.        ]",[ 0.35261763  0.7861213 ],-0.00579086487044,-0.00579086487044,"[[ -3.44485101e+00   2.98979225e+00  -1.04619115e-03  -2.22297558e-02]
 [ -7.15236007e+00  -1.28570384e+00   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.12934205  0.65148485]
37,"[-1.61400032 -0.62787431  0.73975711 -0.32319768 -0.01866872 -0.18851339
 -0.09782897 -0.10135302 -0.23025035 -0.0253194   0.        ]",[-0.34945781  0.77699633],-0.00465378891146,-0.00465378891146,"[[ -3.57246853e+00   2.99556483e+00  -1.04619115e-03  -2.22297558e-02]
 [ -5.61452180e+00   1.85250509e+00   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.11050607  0.63603759]
38,"[-1.53089518 -0.63147129  0.90763338 -0.38220617 -0.01866869 -0.18851306
 -0.20160001 -0.3442211  -0.23630999 -0.01069698  0.        ]",[ 0.92112496  0.10092817],-0.0059284606406,-0.0059284606406,"[[ -3.69752678e+00   3.01529480e+00  -1.04619115e-03  -2.22297558e-02]
 [ -6.88706035e+00   1.26990136e-01   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.08501254  0.64092481]
39,"[-1.45115501 -0.63095291  1.03268091 -0.37316882 -0.01866865 -0.18851273
  0.10691824 -0.40047136 -0.2503239  -0.0128502   0.        ]",[ 0.64049526  0.6997645 ],-0.00548257711791,-0.00548257711791,"[[ -3.79730873e+00   3.01227677e+00  -1.04619115e-03  -2.22297558e-02]
 [ -3.10373498e+00  -2.72657417e-01   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.00768746  0.6186378 ]
40,"[-1.41960606 -0.63015609  1.07560224 -0.35966554 -0.01866862 -0.18851239
  0.31872422 -0.38659637 -0.2574759  -0.01533547  0.        ]",[ 0.36600216  1.29990212],-0.00535435843007,-0.00535435843007,"[[ -3.83332332e+00   3.00776500e+00  -1.04619115e-03  -2.22297558e-02]
 [ -5.06380151e-01  -1.74085129e-01   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[-0.04408873  0.59747416]
41,"[-1.42362836 -0.62974337  1.07028806 -0.35286099 -0.01866859 -0.18851206
  0.43771187 -0.37184187 -0.25826634 -0.01689174  0.        ]",[ 0.48181951  1.27969069],-0.00520701044073,-0.00520701044073,"[[ -3.82881091e+00   3.00549052e+00  -1.04619115e-03  -2.22297558e-02]
 [  9.52757663e-01  -6.92640832e-02   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[-0.06515261  0.58704001]
42,"[-1.45667595 -0.62957669  1.02478728 -0.35015946 -0.01866856 -0.18851173
  0.59173728 -0.36595263 -0.25400369 -0.01818552  0.        ]",[-0.69431234 -0.42621509],-0.00492114301302,-0.00492114301302,"[[ -3.79080478e+00   3.00458744e+00  -1.04619115e-03  -2.22297558e-02]
 [  2.84156123e+00  -2.74279588e-02   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[-0.08214464  0.57955563]
43,"[-1.48054897 -0.62616485  0.98956004 -0.29795852 -0.01866853 -0.18851139
  0.36297104 -0.60343103 -0.26003767 -0.03032453  0.        ]",[ 1.40500426  1.25182395],-0.00381882100686,-0.00381882100686,"[[ -3.76212014e+00   2.98711048e+00  -1.04619115e-03  -2.22297558e-02]
 [  3.62523524e-02  -1.71464369e+00   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[-0.0314481   0.60809642]
44,"[-1.51261105 -0.62733562  0.93865971 -0.31519856 -0.01866849 -0.18851106
  0.68579466 -0.04130725 -0.25143719 -0.02715219  0.        ]",[-1.35859177 -0.52241793],-0.00381971585872,-0.00381971585872,"[[ -3.72167578e+00   2.99288772e+00  -1.04619115e-03  -2.22297558e-02]
 [  3.99499317e+00   2.27905557e+00   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[-0.07376971  0.57063413]
45,"[-1.54198412 -0.63076045  0.88778415 -0.37000826 -0.01866846 -0.18851072
  0.35646565 -0.39537065 -0.23692138 -0.01422413  0.        ]",[ 0.68725325 -0.57854425],-0.00550461823683,-0.00550461823683,"[[ -3.68229538e+00   3.01122215e+00  -1.04619115e-03  -2.22297558e-02]
 [ -4.34887382e-02  -2.36446611e-01   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.00496236  0.61308295]
46,"[-1.56065675 -0.62541733  0.8529391  -0.28735993 -0.01866843 -0.18851039
  0.57842036 -0.71713019 -0.24720589 -0.03450893  0.        ]",[ 0.14250005  0.06734086],-0.00291379442018,-0.00291379442018,"[[ -3.65585650e+00   2.98355706e+00  -1.04619115e-03  -2.22297558e-02]
 [  2.67830582e+00  -2.52244558e+00   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[-0.03641406  0.60730165]
47,"[-1.59904938 -0.61394091  0.77374728 -0.14701195 -0.0186684  -0.18851006
  0.62010474 -0.67256665 -0.26141703 -0.07015166  0.        ]",[ 0.24105422  0.6777448 ],-0.00231016685386,-0.00231016685386,"[[ -3.59716150e+00   2.93628467e+00  -1.04619115e-03  -2.22297558e-02]
 [  3.18948898e+00  -2.20584979e+00   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[-0.02884146  0.61041164]
48,"[-1.6405891  -0.60916588  0.67244047 -0.09758665 -0.01866837 -0.18850972
  0.69279175 -0.28869175 -0.25647534 -0.08437707  0.        ]",[-0.08373224  0.41510664],-0.00321658916925,-0.00321658916925,"[[ -3.52442840e+00   2.91953142e+00  -1.04619115e-03  -2.22297558e-02]
 [  4.08085228e+00   5.21434630e-01   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[-0.01353453  0.60352236]
49,"[-1.67726132 -0.6166279   0.56121995 -0.17678277 -0.01866833 -0.18850939
  0.65917389 -0.05879927 -0.23175398 -0.06345931  0.        ]",[-0.28751677  2.49895343],-0.00223156427515,-0.00223156427515,"[[ -3.44694738e+00   2.94634752e+00  -1.04619115e-03  -2.22297558e-02]
 [  3.66862538e+00   2.15473186e+00   0.00000000e+00   0.00000000e+00]]",[-0.1607575  -0.13360964],[ 0.02990805  0.6081298 ]
